μ	Permutation_Entropy	Pattern_Probabilities
1.8099995	0.6183330065267708	0.0,0.021105527638190954,0.15879396984924624,0.0,0.15879396984924624,0.25125628140703515,0.0,0.0,0.021105527638190954,0.13768844221105528,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6177750718018865	0.0,0.021105527638190954,0.1577889447236181,0.0,0.1577889447236181,0.25326633165829143,0.0,0.0,0.021105527638190954,0.13668341708542714,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6093606862624568	0.0,0.020100502512562814,0.14773869346733667,0.0,0.14673366834170853,0.2693467336683417,0.0,0.0,0.020100502512562814,0.12663316582914572,0.2693467336683417,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6213591443563261	0.0,0.024120603015075376,0.15678391959798996,0.0,0.15577889447236182,0.2542713567839196,0.0,0.0,0.024120603015075376,0.13165829145728644,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6019248252581019	0.0,0.017085427135678392,0.14371859296482412,0.0,0.14371859296482412,0.27537688442211056,0.0,0.0,0.017085427135678392,0.12663316582914572,0.27638190954773867,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6082818024731814	0.0,0.021105527638190954,0.14271356783919598,0.0,0.14371859296482412,0.2743718592964824,0.0,0.0,0.021105527638190954,0.12261306532663317,0.2743718592964824,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6022194649526413	0.0,0.011055276381909548,0.16180904522613065,0.0,0.1628140703517588,0.25025125628140704,0.0,0.0,0.011055276381909548,0.15175879396984926,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6208557115564712	0.0,0.023115577889447236,0.1577889447236181,0.0,0.1577889447236181,0.25125628140703515,0.0,0.0,0.023115577889447236,0.13467336683417086,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6077854760059815	0.0,0.016080402010050253,0.15376884422110554,0.0,0.15376884422110554,0.2613065326633166,0.0,0.0,0.017085427135678392,0.13668341708542714,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6175508838943109	0.0,0.021105527638190954,0.1577889447236181,0.0,0.1577889447236181,0.25326633165829143,0.0,0.0,0.021105527638190954,0.135678391959799,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6158503074634274	0.0,0.019095477386934675,0.15979899497487438,0.0,0.15979899497487438,0.25025125628140704,0.0,0.0,0.019095477386934675,0.14170854271356784,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6134861920083318	0.0,0.021105527638190954,0.1507537688442211,0.0,0.1507537688442211,0.2633165829145729,0.0,0.0,0.021105527638190954,0.12964824120603016,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6154314007846643	0.0,0.019095477386934675,0.15979899497487438,0.0,0.15979899497487438,0.25125628140703515,0.0,0.0,0.019095477386934675,0.13969849246231156,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8099995	0.610817588850536	0.0,0.022110552763819097,0.14472361809045226,0.0,0.14472361809045226,0.2723618090452261,0.0,0.0,0.022110552763819097,0.12261306532663317,0.271356783919598,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6164749702276319	0.0,0.024120603015075376,0.1487437185929648,0.0,0.14773869346733667,0.26532663316582916,0.0,0.0,0.024120603015075376,0.12462311557788945,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6199680291471582	0.0,0.024120603015075376,0.15376884422110554,0.0,0.15376884422110554,0.25728643216080405,0.0,0.0,0.024120603015075376,0.12964824120603016,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6193391072086343	0.0,0.024120603015075376,0.1527638190954774,0.0,0.1527638190954774,0.2592964824120603,0.0,0.0,0.024120603015075376,0.12864321608040202,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6183250542689243	0.0,0.020100502512562814,0.16180904522613065,0.0,0.16180904522613065,0.24723618090452262,0.0,0.0,0.020100502512562814,0.14170854271356784,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5990465676127207	0.0,0.017085427135678392,0.13969849246231156,0.0,0.1407035175879397,0.2814070351758794,0.0,0.0,0.017085427135678392,0.12261306532663317,0.2814070351758794,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6177750718018865	0.0,0.021105527638190954,0.1577889447236181,0.0,0.1577889447236181,0.2522613065326633,0.0,0.0,0.021105527638190954,0.13668341708542714,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6106927388419757	0.0,0.018090452261306532,0.15477386934673368,0.0,0.15376884422110554,0.26030150753768844,0.0,0.0,0.018090452261306532,0.135678391959799,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8099995	0.615430661258301	0.0,0.020100502512562814,0.15577889447236182,0.0,0.15678391959798996,0.2552763819095477,0.0,0.0,0.020100502512562814,0.13668341708542714,0.2552763819095477,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6212478965414397	0.0,0.023115577889447236,0.1577889447236181,0.0,0.15879396984924624,0.25025125628140704,0.0,0.0,0.023115577889447236,0.135678391959799,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6077217369956953	0.0,0.017085427135678392,0.1527638190954774,0.0,0.15175879396984926,0.2633165829145729,0.0,0.0,0.017085427135678392,0.13467336683417086,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6152170880824201	0.0,0.021105527638190954,0.1527638190954774,0.0,0.15376884422110554,0.2592964824120603,0.0,0.0,0.021105527638190954,0.13266331658291458,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6126083358717012	0.0,0.017085427135678392,0.15979899497487438,0.0,0.16080402010050251,0.25025125628140704,0.0,0.0,0.017085427135678392,0.14371859296482412,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6119876230715133	0.0,0.019095477386934675,0.15376884422110554,0.0,0.1527638190954774,0.26030150753768844,0.0,0.0,0.019095477386934675,0.13467336683417086,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6114798642087647	0.0,0.01507537688442211,0.1658291457286432,0.0,0.16482412060301507,0.2442211055276382,0.0,0.0,0.01507537688442211,0.1507537688442211,0.2442211055276382,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6046641192187128	0.0,0.022110552763819097,0.13668341708542714,0.0,0.13768844221105528,0.2834170854271357,0.0,0.0,0.022110552763819097,0.11457286432160804,0.2834170854271357,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6089853952173485	0.0,0.016080402010050253,0.1577889447236181,0.0,0.15678391959798996,0.2562814070351759,0.0,0.0,0.016080402010050253,0.1407035175879397,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6105038123905739	0.0,0.018090452261306532,0.15376884422110554,0.0,0.15376884422110554,0.26030150753768844,0.0,0.0,0.018090452261306532,0.135678391959799,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6070195009672152	0.0,0.016080402010050253,0.15376884422110554,0.0,0.15376884422110554,0.2613065326633166,0.0,0.0,0.016080402010050253,0.13768844221105528,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8099995	0.603636892572408	0.0,0.018090452261306532,0.14371859296482412,0.0,0.14371859296482412,0.27537688442211056,0.0,0.0,0.018090452261306532,0.12562814070351758,0.27537688442211056,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6179954647709789	0.0,0.022110552763819097,0.15477386934673368,0.0,0.15577889447236182,0.2552763819095477,0.0,0.0,0.022110552763819097,0.13366834170854272,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8099995	0.620455618460165	0.0,0.023115577889447236,0.15678391959798996,0.0,0.1577889447236181,0.2522613065326633,0.0,0.0,0.023115577889447236,0.13366834170854272,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6269747710631614	0.0,0.02814070351758794,0.15678391959798996,0.0,0.15577889447236182,0.2522613065326633,0.0,0.0,0.02814070351758794,0.12763819095477386,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6143318375854707	0.0,0.018090452261306532,0.15979899497487438,0.0,0.16080402010050251,0.25025125628140704,0.0,0.0,0.018090452261306532,0.14271356783919598,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8099995	0.617576521594337	0.0,0.022110552763819097,0.15477386934673368,0.0,0.15477386934673368,0.2562814070351759,0.0,0.0,0.022110552763819097,0.13266331658291458,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6058149440505952	0.0,0.01507537688442211,0.15477386934673368,0.0,0.15477386934673368,0.26030150753768844,0.0,0.0,0.01507537688442211,0.13969849246231156,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6007975772912109	0.0,0.01306532663316583,0.1527638190954774,0.0,0.1527638190954774,0.264321608040201,0.0,0.0,0.01306532663316583,0.13969849246231156,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6116896258476551	0.0,0.020100502512562814,0.1507537688442211,0.0,0.14974874371859295,0.264321608040201,0.0,0.0,0.020100502512562814,0.1306532663316583,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6112995670908824	0.0,0.018090452261306532,0.15477386934673368,0.0,0.15577889447236182,0.25829145728643216,0.0,0.0,0.018090452261306532,0.13668341708542714,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6138131458478273	0.0,0.020100502512562814,0.15376884422110554,0.0,0.15376884422110554,0.2592964824120603,0.0,0.0,0.020100502512562814,0.13366834170854272,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6172132896233278	0.0,0.023115577889447236,0.15175879396984926,0.0,0.15175879396984926,0.2613065326633166,0.0,0.0,0.023115577889447236,0.12864321608040202,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6108081871039686	0.0,0.020100502512562814,0.1487437185929648,0.0,0.1487437185929648,0.2663316582914573,0.0,0.0,0.020100502512562814,0.12964824120603016,0.2663316582914573,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6154125921949797	0.0,0.023115577889447236,0.14974874371859295,0.0,0.1487437185929648,0.26532663316582916,0.0,0.0,0.023115577889447236,0.12562814070351758,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6202836593529135	0.0,0.023115577889447236,0.15678391959798996,0.0,0.15678391959798996,0.25326633165829143,0.0,0.0,0.023115577889447236,0.13366834170854272,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6150995770671308	0.0,0.019095477386934675,0.15879396984924624,0.0,0.15879396984924624,0.2522613065326633,0.0,0.0,0.019095477386934675,0.13969849246231156,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6049838548565268	0.0,0.021105527638190954,0.1407035175879397,0.0,0.13969849246231156,0.2793969849246231,0.0,0.0,0.020100502512562814,0.11959798994974874,0.2793969849246231,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6210039305767645	0.0,0.024120603015075376,0.15577889447236182,0.0,0.15477386934673368,0.2552763819095477,0.0,0.0,0.024120603015075376,0.13165829145728644,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6101728168984774	0.0,0.017085427135678392,0.15678391959798996,0.0,0.15577889447236182,0.25728643216080405,0.0,0.0,0.017085427135678392,0.13869346733668342,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6122059245229612	0.0,0.016080402010050253,0.1628140703517588,0.0,0.1628140703517588,0.24723618090452262,0.0,0.0,0.016080402010050253,0.14773869346733667,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6211753830488406	0.0,0.022110552763819097,0.16080402010050251,0.0,0.16080402010050251,0.24723618090452262,0.0,0.0,0.022110552763819097,0.13969849246231156,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8099995	0.616567530942643	0.0,0.020100502512562814,0.1577889447236181,0.0,0.15879396984924624,0.2522613065326633,0.0,0.0,0.020100502512562814,0.13869346733668342,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6093859175323006	0.0,0.019095477386934675,0.14974874371859295,0.0,0.1487437185929648,0.2663316582914573,0.0,0.0,0.019095477386934675,0.1306532663316583,0.2663316582914573,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6195910687178737	0.0,0.024120603015075376,0.1527638190954774,0.0,0.1527638190954774,0.25829145728643216,0.0,0.0,0.024120603015075376,0.12964824120603016,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6064034169056146	0.0,0.020100502512562814,0.14271356783919598,0.0,0.14371859296482412,0.27537688442211056,0.0,0.0,0.020100502512562814,0.12261306532663317,0.27537688442211056,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6143714567709233	0.0,0.022110552763819097,0.14974874371859295,0.0,0.14974874371859295,0.264321608040201,0.0,0.0,0.022110552763819097,0.12763819095477386,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6268557043410632	0.0,0.031155778894472363,0.14974874371859295,0.0,0.14974874371859295,0.2592964824120603,0.0,0.0,0.031155778894472363,0.1185929648241206,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6079226855010063	0.0,0.018090452261306532,0.14974874371859295,0.0,0.14974874371859295,0.2663316582914573,0.0,0.0,0.018090452261306532,0.13165829145728644,0.2663316582914573,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6179657489258302	0.0,0.020100502512562814,0.16080402010050251,0.0,0.16180904522613065,0.24824120603015076,0.0,0.0,0.020100502512562814,0.1407035175879397,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6176770801795042	0.0,0.019095477386934675,0.16381909547738693,0.0,0.16381909547738693,0.2442211055276382,0.0,0.0,0.019095477386934675,0.14472361809045226,0.24522613065326634,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6023400014876662	0.0,0.018090452261306532,0.14271356783919598,0.0,0.14170854271356784,0.27839195979899495,0.0,0.0,0.018090452261306532,0.12361809045226131,0.27738693467336684,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6262938498111548	0.0,0.024120603015075376,0.16482412060301507,0.0,0.1658291457286432,0.23919597989949748,0.0,0.0,0.024120603015075376,0.14170854271356784,0.24020100502512562,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6192782014447655	0.0,0.023115577889447236,0.15577889447236182,0.0,0.15477386934673368,0.2562814070351759,0.0,0.0,0.023115577889447236,0.13165829145728644,0.2552763819095477,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6150399653209796	0.0,0.022110552763819097,0.1507537688442211,0.0,0.1507537688442211,0.2623115577889447,0.0,0.0,0.022110552763819097,0.12864321608040202,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6257776269230851	0.0,0.02613065326633166,0.15879396984924624,0.0,0.15879396984924624,0.24824120603015076,0.0,0.0,0.02613065326633166,0.13266331658291458,0.2492462311557789,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6072426377583345	0.0,0.018090452261306532,0.1487437185929648,0.0,0.1487437185929648,0.26733668341708544,0.0,0.0,0.018090452261306532,0.1306532663316583,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6219590413335181	0.0,0.023115577889447236,0.15979899497487438,0.0,0.15979899497487438,0.2492462311557789,0.0,0.0,0.023115577889447236,0.13668341708542714,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8099995	0.620399049278526	0.0,0.024120603015075376,0.15376884422110554,0.0,0.15477386934673368,0.2562814070351759,0.0,0.0,0.024120603015075376,0.1306532663316583,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6058149440505952	0.0,0.01507537688442211,0.15477386934673368,0.0,0.15477386934673368,0.26030150753768844,0.0,0.0,0.01507537688442211,0.13969849246231156,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6014021583305348	0.0,0.017085427135678392,0.14271356783919598,0.0,0.14371859296482412,0.27638190954773867,0.0,0.0,0.017085427135678392,0.12562814070351758,0.27738693467336684,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6128653715442396	0.0,0.018090452261306532,0.1577889447236181,0.0,0.1577889447236181,0.2542713567839196,0.0,0.0,0.018090452261306532,0.13969849246231156,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5994058214791803	0.0,0.016080402010050253,0.14271356783919598,0.0,0.14271356783919598,0.27839195979899495,0.0,0.0,0.016080402010050253,0.12663316582914572,0.27738693467336684,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6152402289477052	0.0,0.022110552763819097,0.1507537688442211,0.0,0.15175879396984926,0.2623115577889447,0.0,0.0,0.022110552763819097,0.12864321608040202,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6107143493893445	0.0,0.019095477386934675,0.1507537688442211,0.0,0.15175879396984926,0.2633165829145729,0.0,0.0,0.019095477386934675,0.13266331658291458,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6232860570195536	0.0,0.024120603015075376,0.15879396984924624,0.0,0.15979899497487438,0.24824120603015076,0.0,0.0,0.024120603015075376,0.135678391959799,0.2492462311557789,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6236326451333359	0.0,0.02613065326633166,0.15477386934673368,0.0,0.15577889447236182,0.2542713567839196,0.0,0.0,0.02613065326633166,0.12864321608040202,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6200746456708117	0.0,0.021105527638190954,0.16180904522613065,0.0,0.1628140703517588,0.24623115577889448,0.0,0.0,0.021105527638190954,0.1407035175879397,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8099995	0.616348654306829	0.0,0.020100502512562814,0.15879396984924624,0.0,0.1577889447236181,0.25326633165829143,0.0,0.0,0.020100502512562814,0.13768844221105528,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6165579420344032	0.0,0.023115577889447236,0.1507537688442211,0.0,0.1507537688442211,0.2623115577889447,0.0,0.0,0.023115577889447236,0.12763819095477386,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6171892246577418	0.0,0.019095477386934675,0.1628140703517588,0.0,0.1628140703517588,0.24623115577889448,0.0,0.0,0.019095477386934675,0.14371859296482412,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6208557115564712	0.0,0.023115577889447236,0.1577889447236181,0.0,0.1577889447236181,0.2522613065326633,0.0,0.0,0.023115577889447236,0.13467336683417086,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6193339386423855	0.0,0.022110552763819097,0.1577889447236181,0.0,0.1577889447236181,0.2522613065326633,0.0,0.0,0.022110552763819097,0.135678391959799,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6323186881390308	0.0,0.02914572864321608,0.16381909547738693,0.0,0.1628140703517588,0.24020100502512562,0.0,0.0,0.02914572864321608,0.13467336683417086,0.24020100502512562,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6025181288823098	0.0,0.01407035175879397,0.15175879396984926,0.0,0.1527638190954774,0.264321608040201,0.0,0.0,0.01407035175879397,0.13869346733668342,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5970713305357906	0.0,0.01507537688442211,0.14170854271356784,0.0,0.14271356783919598,0.2793969849246231,0.0,0.0,0.01507537688442211,0.12663316582914572,0.2793969849246231,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6075224904188798	0.0,0.017085427135678392,0.15175879396984926,0.0,0.15175879396984926,0.264321608040201,0.0,0.0,0.017085427135678392,0.13467336683417086,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6053120568087393	0.0,0.016080402010050253,0.15175879396984926,0.0,0.1507537688442211,0.26532663316582916,0.0,0.0,0.016080402010050253,0.13467336683417086,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6108088460201053	0.0,0.023115577889447236,0.14271356783919598,0.0,0.14271356783919598,0.2743718592964824,0.0,0.0,0.023115577889447236,0.11959798994974874,0.2743718592964824,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6247407701483796	0.0,0.031155778894472363,0.14673366834170853,0.0,0.14673366834170853,0.264321608040201,0.0,0.0,0.031155778894472363,0.11557788944723618,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6260326824551167	0.0,0.027135678391959798,0.15678391959798996,0.0,0.15678391959798996,0.25125628140703515,0.0,0.0,0.027135678391959798,0.12964824120603016,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.626086318065128	0.0,0.02914572864321608,0.15175879396984926,0.0,0.1527638190954774,0.2562814070351759,0.0,0.0,0.02914572864321608,0.12361809045226131,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6266070677965984	0.0,0.027135678391959798,0.1577889447236181,0.0,0.1577889447236181,0.2492462311557789,0.0,0.0,0.027135678391959798,0.1306532663316583,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6362559902793867	0.0,0.02914572864321608,0.1728643216080402,0.0,0.1728643216080402,0.22613065326633167,0.0,0.0,0.02914572864321608,0.14371859296482412,0.22613065326633167,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6149930201943247	0.0,0.023115577889447236,0.1487437185929648,0.0,0.14773869346733667,0.2663316582914573,0.0,0.0,0.023115577889447236,0.12562814070351758,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6170269348486125	0.0,0.021105527638190954,0.15577889447236182,0.0,0.15678391959798996,0.2542713567839196,0.0,0.0,0.021105527638190954,0.135678391959799,0.2552763819095477,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6262642955913398	0.0,0.03015075376884422,0.1507537688442211,0.0,0.1507537688442211,0.2592964824120603,0.0,0.0,0.03015075376884422,0.12060301507537688,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6203195543919467	0.0,0.019095477386934675,0.16984924623115577,0.0,0.16984924623115577,0.23517587939698492,0.0,0.0,0.019095477386934675,0.1507537688442211,0.23618090452261306,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6340116845309145	0.0,0.033165829145728645,0.15879396984924624,0.0,0.1577889447236181,0.24623115577889448,0.0,0.0,0.032160804020100506,0.12562814070351758,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6128177535942002	0.0,0.021105527638190954,0.14974874371859295,0.0,0.14974874371859295,0.264321608040201,0.0,0.0,0.021105527638190954,0.12864321608040202,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6082255172926185	0.0,0.016080402010050253,0.15577889447236182,0.0,0.15577889447236182,0.25829145728643216,0.0,0.0,0.016080402010050253,0.13969849246231156,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6164749702276319	0.0,0.024120603015075376,0.1487437185929648,0.0,0.14773869346733667,0.26532663316582916,0.0,0.0,0.024120603015075376,0.12462311557788945,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6188176606210732	0.0,0.02512562814070352,0.14974874371859295,0.0,0.14974874371859295,0.2633165829145729,0.0,0.0,0.02512562814070352,0.12462311557788945,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6289813472443784	0.0,0.02613065326633166,0.16482412060301507,0.0,0.1658291457286432,0.23919597989949748,0.0,0.0,0.02613065326633166,0.13869346733668342,0.23919597989949748,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.61394119471897	0.0,0.021105527638190954,0.1507537688442211,0.0,0.15175879396984926,0.2623115577889447,0.0,0.0,0.021105527638190954,0.1306532663316583,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6248412231627171	0.0,0.027135678391959798,0.15477386934673368,0.0,0.15477386934673368,0.2542713567839196,0.0,0.0,0.027135678391959798,0.12763819095477386,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6149720870628956	0.0,0.021105527638190954,0.1527638190954774,0.0,0.15376884422110554,0.2592964824120603,0.0,0.0,0.021105527638190954,0.13165829145728644,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6045940989015047	0.0,0.020100502512562814,0.1407035175879397,0.0,0.1407035175879397,0.2793969849246231,0.0,0.0,0.020100502512562814,0.12060301507537688,0.27839195979899495,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6313019882563774	0.0,0.033165829145728645,0.1527638190954774,0.0,0.1527638190954774,0.2542713567839196,0.0,0.0,0.033165829145728645,0.11959798994974874,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6335560909687631	0.0,0.027135678391959798,0.1728643216080402,0.0,0.1728643216080402,0.2271356783919598,0.0,0.0,0.027135678391959798,0.1457286432160804,0.2271356783919598,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6183478049098672	0.0,0.02613065326633166,0.14773869346733667,0.0,0.14673366834170853,0.2663316582914573,0.0,0.0,0.02613065326633166,0.12060301507537688,0.2663316582914573,0.0,0.0,0.0,0.0,0.0
