β	Permutation_Entropy	Pattern_Probabilities
2.24	0.9420905998197977	0.0864321608040201,0.0814070351758794,0.14371859296482412,0.031155778894472363,0.13266331658291458,0.06733668341708543,0.04120603015075377,0.02613065326633166,0.08040201005025126,0.09346733668341708,0.05728643216080402,0.036180904522613064,0.04120603015075377,0.02613065326633166,0.02613065326633166,0.02914572864321608
2.24	0.9440659268761823	0.09547738693467336,0.08844221105527639,0.13266331658291458,0.03819095477386935,0.12663316582914572,0.06432160804020101,0.04120603015075377,0.031155778894472363,0.08844221105527639,0.08241206030150754,0.05829145728643216,0.035175879396984924,0.044221105527638194,0.02914572864321608,0.032160804020100506,0.012060301507537688
2.24	0.9383655052761155	0.08542713567839195,0.09447236180904522,0.14371859296482412,0.032160804020100506,0.13165829145728644,0.06532663316582915,0.031155778894472363,0.033165829145728645,0.09447236180904522,0.0814070351758794,0.053266331658291456,0.032160804020100506,0.044221105527638194,0.020100502512562814,0.033165829145728645,0.024120603015075376
2.24	0.939676289435143	0.11758793969849246,0.09346733668341708,0.13366834170854272,0.032160804020100506,0.12261306532663317,0.061306532663316586,0.02914572864321608,0.036180904522613064,0.09346733668341708,0.07336683417085427,0.04924623115577889,0.033165829145728645,0.044221105527638194,0.021105527638190954,0.036180904522613064,0.023115577889447236
2.24	0.9683364194755321	0.06834170854271357,0.0814070351758794,0.11658291457286432,0.04824120603015075,0.10753768844221105,0.0743718592964824,0.05025125628140704,0.033165829145728645,0.0814070351758794,0.08341708542713568,0.06532663316582915,0.035175879396984924,0.05728643216080402,0.02613065326633166,0.033165829145728645,0.03819095477386935
2.24	0.9439983370879694	0.10954773869346733,0.08241206030150754,0.135678391959799,0.02512562814070352,0.11658291457286432,0.08040201005025126,0.02914572864321608,0.035175879396984924,0.08241206030150754,0.07738693467336684,0.061306532663316586,0.03919597989949749,0.04321608040201005,0.020100502512562814,0.035175879396984924,0.027135678391959798
2.24	0.9368986953333951	0.08442211055276382,0.08844221105527639,0.14271356783919598,0.03819095477386935,0.13668341708542714,0.062311557788944726,0.04020100502512563,0.027135678391959798,0.08844221105527639,0.0914572864321608,0.05628140703517588,0.03015075376884422,0.04321608040201005,0.024120603015075376,0.027135678391959798,0.019095477386934675
2.24	0.9376954807540574	0.0743718592964824,0.10452261306532663,0.13969849246231156,0.04221105527638191,0.13165829145728644,0.05728643216080402,0.044221105527638194,0.02613065326633166,0.10452261306532663,0.0763819095477387,0.05025125628140704,0.02814070351758794,0.04924623115577889,0.021105527638190954,0.02613065326633166,0.024120603015075376
2.24	0.9586897713623583	0.09849246231155778,0.0964824120603015,0.12261306532663317,0.04020100502512563,0.10954773869346733,0.05829145728643216,0.03919597989949749,0.036180904522613064,0.0964824120603015,0.06633165829145729,0.04623115577889447,0.035175879396984924,0.05226130653266332,0.023115577889447236,0.036180904522613064,0.04321608040201005
2.24	0.9613182725577354	0.08743718592964825,0.0914572864321608,0.12361809045226131,0.04321608040201005,0.11758793969849246,0.05628140703517588,0.04120603015075377,0.0371859296482412,0.09045226130653267,0.07537688442211055,0.05125628140703518,0.035175879396984924,0.04824120603015075,0.03015075376884422,0.0371859296482412,0.034170854271356785
2.24	0.9663083685219771	0.07537688442211055,0.08743718592964825,0.12060301507537688,0.04723618090452261,0.11256281407035176,0.0592964824120603,0.04824120603015075,0.036180904522613064,0.08743718592964825,0.0814070351758794,0.05125628140703518,0.0371859296482412,0.05628140703517588,0.02814070351758794,0.036180904522613064,0.035175879396984924
2.24	0.9596608702342727	0.09849246231155778,0.09346733668341708,0.12261306532663317,0.03919597989949749,0.10653266331658291,0.06532663316582915,0.03919597989949749,0.03819095477386935,0.09346733668341708,0.06733668341708543,0.04924623115577889,0.03819095477386935,0.05527638190954774,0.022110552763819097,0.03819095477386935,0.033165829145728645
2.24	0.9691954625008117	0.0864321608040201,0.07939698492462312,0.11959798994974874,0.035175879396984924,0.10954773869346733,0.07135678391959799,0.04120603015075377,0.04120603015075377,0.07839195979899498,0.07537688442211055,0.061306532663316586,0.04723618090452261,0.04522613065326633,0.0371859296482412,0.04120603015075377,0.03015075376884422
2.24	0.943637009114214	0.08743718592964825,0.0914572864321608,0.1407035175879397,0.033165829145728645,0.12663316582914572,0.06432160804020101,0.03919597989949749,0.033165829145728645,0.09045226130653267,0.08241206030150754,0.05025125628140704,0.03919597989949749,0.04623115577889447,0.02512562814070352,0.033165829145728645,0.017085427135678392
2.24	0.9330190921295761	0.1135678391959799,0.09849246231155778,0.12864321608040202,0.04020100502512563,0.12964824120603016,0.062311557788944726,0.03919597989949749,0.02512562814070352,0.09849246231155778,0.07035175879396985,0.06331658291457286,0.024120603015075376,0.03919597989949749,0.02512562814070352,0.02512562814070352,0.017085427135678392
2.24	0.9458425686097686	0.09748743718592964,0.08944723618090453,0.13467336683417086,0.034170854271356785,0.11658291457286432,0.07035175879396985,0.0371859296482412,0.036180904522613064,0.08944723618090453,0.07939698492462312,0.05125628140703518,0.03919597989949749,0.053266331658291456,0.020100502512562814,0.036180904522613064,0.01507537688442211
2.24	0.9505014679456842	0.08944723618090453,0.09949748743718594,0.13165829145728644,0.0371859296482412,0.12462311557788945,0.05226130653266332,0.04221105527638191,0.032160804020100506,0.10050251256281408,0.06934673366834171,0.04522613065326633,0.0371859296482412,0.04522613065326633,0.03015075376884422,0.033165829145728645,0.03015075376884422
2.24	0.9409833122257238	0.09246231155778895,0.0763819095477387,0.13768844221105528,0.04321608040201005,0.13165829145728644,0.062311557788944726,0.04321608040201005,0.027135678391959798,0.07738693467336684,0.1035175879396985,0.05628140703517588,0.027135678391959798,0.04924623115577889,0.021105527638190954,0.027135678391959798,0.024120603015075376
2.24	0.9167806230224781	0.08442211055276382,0.09346733668341708,0.15477386934673368,0.02814070351758794,0.15175879396984926,0.06633165829145729,0.031155778894472363,0.023115577889447236,0.09246231155778895,0.08944723618090453,0.06331658291457286,0.02613065326633166,0.03015075376884422,0.024120603015075376,0.023115577889447236,0.018090452261306532
2.24	0.9508850853414056	0.09246231155778895,0.08241206030150754,0.13366834170854272,0.033165829145728645,0.12462311557788945,0.06934673366834171,0.04020100502512563,0.031155778894472363,0.08241206030150754,0.08442211055276382,0.0592964824120603,0.03819095477386935,0.04221105527638191,0.02814070351758794,0.03015075376884422,0.02814070351758794
2.24	0.9595697249458401	0.08040201005025126,0.08944723618090453,0.12864321608040202,0.036180904522613064,0.1185929648241206,0.06532663316582915,0.04020100502512563,0.034170854271356785,0.08944723618090453,0.07537688442211055,0.05628140703517588,0.0371859296482412,0.04623115577889447,0.02814070351758794,0.034170854271356785,0.04020100502512563
2.24	0.9394181751811117	0.08844221105527639,0.08341708542713568,0.13869346733668342,0.0371859296482412,0.1306532663316583,0.07336683417085427,0.034170854271356785,0.03015075376884422,0.08241206030150754,0.09246231155778895,0.06532663316582915,0.02814070351758794,0.044221105527638194,0.020100502512562814,0.03015075376884422,0.021105527638190954
2.24	0.9347211347592514	0.10753768844221105,0.09949748743718594,0.13266331658291458,0.03819095477386935,0.12864321608040202,0.06030150753768844,0.04321608040201005,0.024120603015075376,0.09949748743718594,0.07236180904522613,0.05527638190954774,0.02914572864321608,0.04321608040201005,0.024120603015075376,0.024120603015075376,0.018090452261306532
2.24	0.9512755188059906	0.07839195979899498,0.08442211055276382,0.13266331658291458,0.034170854271356785,0.12763819095477386,0.07336683417085427,0.03819095477386935,0.031155778894472363,0.08442211055276382,0.08241206030150754,0.06834170854271357,0.035175879396984924,0.04020100502512563,0.03015075376884422,0.032160804020100506,0.027135678391959798
2.24	0.9362481219133535	0.10753768844221105,0.09949748743718594,0.12964824120603016,0.04221105527638191,0.1306532663316583,0.05728643216080402,0.034170854271356785,0.02914572864321608,0.09949748743718594,0.07336683417085427,0.05728643216080402,0.021105527638190954,0.04221105527638191,0.021105527638190954,0.02914572864321608,0.02613065326633166
2.24	0.9546466082239813	0.08241206030150754,0.08241206030150754,0.13366834170854272,0.035175879396984924,0.11658291457286432,0.0743718592964824,0.036180904522613064,0.035175879396984924,0.08241206030150754,0.0864321608040201,0.05628140703517588,0.036180904522613064,0.05226130653266332,0.019095477386934675,0.035175879396984924,0.036180904522613064
2.24	0.9462793177760804	0.11055276381909548,0.09447236180904522,0.12864321608040202,0.03919597989949749,0.11959798994974874,0.05829145728643216,0.034170854271356785,0.035175879396984924,0.09447236180904522,0.07336683417085427,0.05025125628140704,0.03015075376884422,0.04824120603015075,0.021105527638190954,0.035175879396984924,0.027135678391959798
2.24	0.9630023037132027	0.10452261306532663,0.0814070351758794,0.1185929648241206,0.044221105527638194,0.11055276381909548,0.0592964824120603,0.04221105527638191,0.03919597989949749,0.0814070351758794,0.0814070351758794,0.05226130653266332,0.036180904522613064,0.05226130653266332,0.02914572864321608,0.03919597989949749,0.02814070351758794
2.24	0.9722999420908816	0.08844221105527639,0.0814070351758794,0.11457286432160804,0.036180904522613064,0.10854271356783919,0.06532663316582915,0.036180904522613064,0.04221105527638191,0.0814070351758794,0.06934673366834171,0.0592964824120603,0.04221105527638191,0.04221105527638191,0.036180904522613064,0.04221105527638191,0.054271356783919596
2.24	0.9483635686650429	0.07336683417085427,0.0743718592964824,0.13467336683417086,0.04221105527638191,0.12562814070351758,0.0743718592964824,0.03819095477386935,0.035175879396984924,0.0743718592964824,0.1035175879396985,0.06432160804020101,0.031155778894472363,0.05226130653266332,0.021105527638190954,0.035175879396984924,0.020100502512562814
2.24	0.9493439651561211	0.08844221105527639,0.08542713567839195,0.13768844221105528,0.033165829145728645,0.12763819095477386,0.062311557788944726,0.044221105527638194,0.02814070351758794,0.08542713567839195,0.08442211055276382,0.05226130653266332,0.03919597989949749,0.04321608040201005,0.02914572864321608,0.02814070351758794,0.031155778894472363
2.24	0.9323330291295593	0.08844221105527639,0.0964824120603015,0.14371859296482412,0.034170854271356785,0.13969849246231156,0.06030150753768844,0.0371859296482412,0.02613065326633166,0.0964824120603015,0.0814070351758794,0.05628140703517588,0.02914572864321608,0.03819095477386935,0.02512562814070352,0.02613065326633166,0.021105527638190954
2.24	0.9434780518321022	0.10753768844221105,0.0864321608040201,0.13266331658291458,0.035175879396984924,0.12562814070351758,0.06633165829145729,0.027135678391959798,0.035175879396984924,0.0864321608040201,0.08040201005025126,0.0592964824120603,0.027135678391959798,0.04221105527638191,0.020100502512562814,0.035175879396984924,0.033165829145728645
2.24	0.9549600107012857	0.0864321608040201,0.0864321608040201,0.12663316582914572,0.04924623115577889,0.12261306532663317,0.04924623115577889,0.05527638190954774,0.03015075376884422,0.08542713567839195,0.08944723618090453,0.04522613065326633,0.036180904522613064,0.05226130653266332,0.033165829145728645,0.03015075376884422,0.022110552763819097
2.24	0.936723548716537	0.11155778894472362,0.0964824120603015,0.13768844221105528,0.031155778894472363,0.12160804020100502,0.061306532663316586,0.04623115577889447,0.02512562814070352,0.0964824120603015,0.07236180904522613,0.04623115577889447,0.04020100502512563,0.04623115577889447,0.02512562814070352,0.02512562814070352,0.017085427135678392
2.24	0.9542476968534381	0.07839195979899498,0.09346733668341708,0.13165829145728644,0.0371859296482412,0.12160804020100502,0.062311557788944726,0.04020100502512563,0.031155778894472363,0.09447236180904522,0.07537688442211055,0.05226130653266332,0.034170854271356785,0.04824120603015075,0.023115577889447236,0.031155778894472363,0.04522613065326633
2.24	0.9523359000366415	0.08442211055276382,0.08542713567839195,0.13266331658291458,0.04221105527638191,0.1306532663316583,0.053266331658291456,0.04020100502512563,0.034170854271356785,0.08542713567839195,0.08944723618090453,0.05125628140703518,0.032160804020100506,0.044221105527638194,0.03015075376884422,0.034170854271356785,0.03015075376884422
2.24	0.9551555795374252	0.0743718592964824,0.09246231155778895,0.12261306532663317,0.04522613065326633,0.11758793969849246,0.07236180904522613,0.04723618090452261,0.03015075376884422,0.09346733668341708,0.07537688442211055,0.06733668341708543,0.032160804020100506,0.05125628140703518,0.02613065326633166,0.03015075376884422,0.022110552763819097
2.24	0.9446058090384233	0.09849246231155778,0.0914572864321608,0.13467336683417086,0.034170854271356785,0.12964824120603016,0.0592964824120603,0.03015075376884422,0.0371859296482412,0.09246231155778895,0.07738693467336684,0.054271356783919596,0.033165829145728645,0.03919597989949749,0.02814070351758794,0.0371859296482412,0.023115577889447236
2.24	0.931361826327802	0.11155778894472362,0.0964824120603015,0.1306532663316583,0.04522613065326633,0.135678391959799,0.05226130653266332,0.0371859296482412,0.027135678391959798,0.0964824120603015,0.07939698492462312,0.05829145728643216,0.019095477386934675,0.04020100502512563,0.024120603015075376,0.027135678391959798,0.019095477386934675
2.24	0.9494937737061513	0.06633165829145729,0.09346733668341708,0.13668341708542714,0.03819095477386935,0.12462311557788945,0.06934673366834171,0.04221105527638191,0.032160804020100506,0.09346733668341708,0.08040201005025126,0.05829145728643216,0.036180904522613064,0.04924623115577889,0.02512562814070352,0.032160804020100506,0.022110552763819097
2.24	0.9510576435490458	0.08743718592964825,0.08341708542713568,0.13768844221105528,0.03819095477386935,0.12462311557788945,0.05628140703517588,0.04321608040201005,0.032160804020100506,0.08341708542713568,0.09246231155778895,0.04321608040201005,0.0371859296482412,0.05125628140703518,0.024120603015075376,0.032160804020100506,0.033165829145728645
2.24	0.9353525402816849	0.08442211055276382,0.08743718592964825,0.14472361809045226,0.036180904522613064,0.13467336683417086,0.06331658291457286,0.04522613065326633,0.024120603015075376,0.08844221105527639,0.09346733668341708,0.05226130653266332,0.033165829145728645,0.04723618090452261,0.022110552763819097,0.024120603015075376,0.019095477386934675
2.24	0.9450175038212747	0.09849246231155778,0.09246231155778895,0.13768844221105528,0.02914572864321608,0.12261306532663317,0.06733668341708543,0.033165829145728645,0.034170854271356785,0.09246231155778895,0.0743718592964824,0.05226130653266332,0.0371859296482412,0.044221105527638194,0.023115577889447236,0.034170854271356785,0.027135678391959798
2.24	0.9525889352501022	0.07537688442211055,0.07839195979899498,0.13869346733668342,0.035175879396984924,0.12763819095477386,0.061306532663316586,0.04522613065326633,0.034170854271356785,0.07839195979899498,0.0964824120603015,0.05025125628140704,0.04321608040201005,0.04723618090452261,0.032160804020100506,0.034170854271356785,0.022110552763819097
2.24	0.9407536786316517	0.1135678391959799,0.10452261306532663,0.12261306532663317,0.04020100502512563,0.1185929648241206,0.062311557788944726,0.04020100502512563,0.03015075376884422,0.10452261306532663,0.05829145728643216,0.05829145728643216,0.03015075376884422,0.044221105527638194,0.02613065326633166,0.03015075376884422,0.016080402010050253
2.24	0.926290825945098	0.09748743718592964,0.09949748743718594,0.14673366834170853,0.03015075376884422,0.135678391959799,0.06331658291457286,0.04020100502512563,0.023115577889447236,0.09949748743718594,0.0763819095477387,0.05226130653266332,0.033165829145728645,0.04120603015075377,0.022110552763819097,0.023115577889447236,0.016080402010050253
2.24	0.9386806992323496	0.09447236180904522,0.09045226130653267,0.135678391959799,0.04221105527638191,0.13165829145728644,0.05728643216080402,0.04824120603015075,0.024120603015075376,0.09045226130653267,0.08743718592964825,0.054271356783919596,0.03015075376884422,0.04623115577889447,0.02613065326633166,0.024120603015075376,0.017085427135678392
2.24	0.9519308537837377	0.09547738693467336,0.07939698492462312,0.12462311557788945,0.032160804020100506,0.11557788944723618,0.0864321608040201,0.02512562814070352,0.0371859296482412,0.07839195979899498,0.07738693467336684,0.07839195979899498,0.03015075376884422,0.04020100502512563,0.022110552763819097,0.0371859296482412,0.04020100502512563
2.24	0.9450122161656126	0.09748743718592964,0.0864321608040201,0.135678391959799,0.036180904522613064,0.12462311557788945,0.06532663316582915,0.04321608040201005,0.02814070351758794,0.0864321608040201,0.08542713567839195,0.054271356783919596,0.035175879396984924,0.04723618090452261,0.024120603015075376,0.02814070351758794,0.022110552763819097
2.24	0.958289656690366	0.08743718592964825,0.08241206030150754,0.12361809045226131,0.04924623115577889,0.11658291457286432,0.06030150753768844,0.04824120603015075,0.032160804020100506,0.08241206030150754,0.09045226130653267,0.054271356783919596,0.031155778894472363,0.05628140703517588,0.02512562814070352,0.032160804020100506,0.02814070351758794
2.24	0.9440219924970367	0.10251256281407035,0.0864321608040201,0.135678391959799,0.033165829145728645,0.12462311557788945,0.06934673366834171,0.035175879396984924,0.03015075376884422,0.0864321608040201,0.0814070351758794,0.05829145728643216,0.032160804020100506,0.04321608040201005,0.021105527638190954,0.03015075376884422,0.03015075376884422
2.24	0.9555224774978108	0.08542713567839195,0.08944723618090453,0.12864321608040202,0.0371859296482412,0.11557788944723618,0.07336683417085427,0.03819095477386935,0.033165829145728645,0.08944723618090453,0.07537688442211055,0.061306532663316586,0.034170854271356785,0.04924623115577889,0.022110552763819097,0.033165829145728645,0.034170854271356785
2.24	0.9648514388729124	0.0743718592964824,0.0763819095477387,0.12261306532663317,0.04120603015075377,0.11758793969849246,0.07236180904522613,0.036180904522613064,0.04120603015075377,0.0763819095477387,0.08743718592964825,0.06733668341708543,0.035175879396984924,0.04623115577889447,0.03015075376884422,0.04120603015075377,0.034170854271356785
2.24	0.9252272376360936	0.09447236180904522,0.08944723618090453,0.14472361809045226,0.04522613065326633,0.1457286432160804,0.04623115577889447,0.04120603015075377,0.023115577889447236,0.08944723618090453,0.10050251256281408,0.04723618090452261,0.019095477386934675,0.044221105527638194,0.020100502512562814,0.023115577889447236,0.02613065326633166
2.24	0.9294944633629787	0.11557788944723618,0.09949748743718594,0.13668341708542714,0.0371859296482412,0.12261306532663317,0.06030150753768844,0.044221105527638194,0.024120603015075376,0.10050251256281408,0.0743718592964824,0.04623115577889447,0.031155778894472363,0.05125628140703518,0.017085427135678392,0.024120603015075376,0.01507537688442211
2.24	0.9443496905460836	0.0964824120603015,0.0914572864321608,0.13768844221105528,0.0371859296482412,0.12261306532663317,0.0592964824120603,0.04221105527638191,0.031155778894472363,0.0914572864321608,0.08341708542713568,0.044221105527638194,0.036180904522613064,0.05226130653266332,0.021105527638190954,0.031155778894472363,0.022110552763819097
2.24	0.9648194827208467	0.08442211055276382,0.07939698492462312,0.12060301507537688,0.04623115577889447,0.1135678391959799,0.06532663316582915,0.044221105527638194,0.0371859296482412,0.07939698492462312,0.08743718592964825,0.05829145728643216,0.034170854271356785,0.053266331658291456,0.027135678391959798,0.036180904522613064,0.033165829145728645
2.24	0.9490270917196941	0.11758793969849246,0.09748743718592964,0.1185929648241206,0.036180904522613064,0.11758793969849246,0.06432160804020101,0.035175879396984924,0.032160804020100506,0.09748743718592964,0.05628140703517588,0.06331658291457286,0.031155778894472363,0.036180904522613064,0.03015075376884422,0.031155778894472363,0.035175879396984924
2.24	0.9301641628376777	0.0964824120603015,0.08944723618090453,0.13668341708542714,0.0371859296482412,0.13366834170854272,0.0743718592964824,0.03919597989949749,0.024120603015075376,0.08944723618090453,0.08341708542713568,0.07135678391959799,0.02613065326633166,0.03919597989949749,0.023115577889447236,0.024120603015075376,0.012060301507537688
2.24	0.9418667608002788	0.09246231155778895,0.09849246231155778,0.12964824120603016,0.03919597989949749,0.1185929648241206,0.0743718592964824,0.04120603015075377,0.02914572864321608,0.09849246231155778,0.07035175879396985,0.06331658291457286,0.031155778894472363,0.05025125628140704,0.019095477386934675,0.02814070351758794,0.016080402010050253
2.24	0.9361643799965893	0.09246231155778895,0.08944723618090453,0.135678391959799,0.034170854271356785,0.13668341708542714,0.06934673366834171,0.03919597989949749,0.02613065326633166,0.08944723618090453,0.07939698492462312,0.07035175879396985,0.031155778894472363,0.033165829145728645,0.032160804020100506,0.02613065326633166,0.01507537688442211
2.24	0.9487428167814124	0.0964824120603015,0.07537688442211055,0.13266331658291458,0.03819095477386935,0.12763819095477386,0.06633165829145729,0.044221105527638194,0.027135678391959798,0.0743718592964824,0.09547738693467336,0.061306532663316586,0.033165829145728645,0.04321608040201005,0.02814070351758794,0.027135678391959798,0.02914572864321608
2.24	0.947726876497389	0.08844221105527639,0.09045226130653267,0.13266331658291458,0.04120603015075377,0.12462311557788945,0.062311557788944726,0.04020100502512563,0.034170854271356785,0.09045226130653267,0.08341708542713568,0.054271356783919596,0.033165829145728645,0.04824120603015075,0.02512562814070352,0.034170854271356785,0.017085427135678392
2.24	0.9539684073674591	0.0763819095477387,0.0914572864321608,0.12964824120603016,0.03015075376884422,0.11557788944723618,0.08341708542713568,0.04221105527638191,0.03015075376884422,0.0914572864321608,0.06834170854271357,0.06834170854271357,0.04221105527638191,0.044221105527638194,0.02814070351758794,0.03015075376884422,0.02814070351758794
2.24	0.9621217130221622	0.08944723618090453,0.08844221105527639,0.12160804020100502,0.04020100502512563,0.1185929648241206,0.061306532663316586,0.04020100502512563,0.0371859296482412,0.08844221105527639,0.07336683417085427,0.05829145728643216,0.0371859296482412,0.04221105527638191,0.035175879396984924,0.0371859296482412,0.031155778894472363
