β	Permutation_Entropy	Pattern_Probabilities
2.24	0.9379805691164492	0.13768844221105528,0.09246231155778895,0.12160804020100502,0.031155778894472363,0.11557788944723618,0.07236180904522613,0.0371859296482412,0.027135678391959798,0.0914572864321608,0.06030150753768844,0.06633165829145729,0.033165829145728645,0.0371859296482412,0.027135678391959798,0.027135678391959798,0.022110552763819097
2.24	0.949114022369333	0.08844221105527639,0.09045226130653267,0.12864321608040202,0.04221105527638191,0.12060301507537688,0.06733668341708543,0.04623115577889447,0.03015075376884422,0.09045226130653267,0.08040201005025126,0.0592964824120603,0.034170854271356785,0.05025125628140704,0.02512562814070352,0.03015075376884422,0.016080402010050253
2.24	0.9613697536666238	0.0864321608040201,0.08844221105527639,0.12763819095477386,0.0371859296482412,0.11658291457286432,0.061306532663316586,0.0371859296482412,0.03919597989949749,0.08743718592964825,0.0763819095477387,0.05025125628140704,0.03919597989949749,0.04723618090452261,0.02814070351758794,0.03919597989949749,0.03819095477386935
2.24	0.9396871085363059	0.10150753768844221,0.08944723618090453,0.13969849246231156,0.034170854271356785,0.12562814070351758,0.06432160804020101,0.032160804020100506,0.035175879396984924,0.08844221105527639,0.08442211055276382,0.05125628140703518,0.033165829145728645,0.04723618090452261,0.020100502512562814,0.035175879396984924,0.018090452261306532
2.24	0.9579281119181812	0.09748743718592964,0.08341708542713568,0.12562814070351758,0.03919597989949749,0.1185929648241206,0.061306532663316586,0.04321608040201005,0.035175879396984924,0.08442211055276382,0.08040201005025126,0.054271356783919596,0.03919597989949749,0.04623115577889447,0.032160804020100506,0.035175879396984924,0.024120603015075376
2.24	0.9375950540578937	0.10753768844221105,0.08743718592964825,0.13467336683417086,0.036180904522613064,0.12964824120603016,0.06532663316582915,0.03919597989949749,0.02814070351758794,0.08743718592964825,0.08341708542713568,0.06030150753768844,0.03015075376884422,0.04120603015075377,0.02512562814070352,0.02814070351758794,0.016080402010050253
2.24	0.9612786557657212	0.07839195979899498,0.0914572864321608,0.12361809045226131,0.044221105527638194,0.12060301507537688,0.05728643216080402,0.036180904522613064,0.04020100502512563,0.0914572864321608,0.0763819095477387,0.054271356783919596,0.032160804020100506,0.04824120603015075,0.02914572864321608,0.04120603015075377,0.035175879396984924
2.24	0.9424580759247719	0.07939698492462312,0.09246231155778895,0.14673366834170853,0.02914572864321608,0.13768844221105528,0.05125628140703518,0.032160804020100506,0.035175879396984924,0.09246231155778895,0.08341708542713568,0.04321608040201005,0.03819095477386935,0.03819095477386935,0.03015075376884422,0.036180904522613064,0.034170854271356785
2.24	0.9437742586376793	0.07939698492462312,0.09447236180904522,0.13467336683417086,0.036180904522613064,0.12261306532663317,0.0763819095477387,0.04120603015075377,0.02914572864321608,0.09447236180904522,0.0763819095477387,0.06432160804020101,0.034170854271356785,0.04824120603015075,0.022110552763819097,0.02914572864321608,0.017085427135678392
2.24	0.9480450083133934	0.09949748743718594,0.09045226130653267,0.12864321608040202,0.036180904522613064,0.12462311557788945,0.06030150753768844,0.04924623115577889,0.027135678391959798,0.09045226130653267,0.0743718592964824,0.05728643216080402,0.04020100502512563,0.04020100502512563,0.0371859296482412,0.027135678391959798,0.017085427135678392
2.24	0.9653897794001084	0.09246231155778895,0.08040201005025126,0.10954773869346733,0.05628140703517588,0.11557788944723618,0.05527638190954774,0.04924623115577889,0.0371859296482412,0.0814070351758794,0.08442211055276382,0.061306532663316586,0.03015075376884422,0.05025125628140704,0.036180904522613064,0.0371859296482412,0.023115577889447236
2.24	0.9627282440466192	0.0914572864321608,0.09045226130653267,0.11959798994974874,0.04221105527638191,0.10954773869346733,0.061306532663316586,0.04723618090452261,0.03819095477386935,0.09045226130653267,0.07135678391959799,0.05226130653266332,0.04321608040201005,0.05226130653266332,0.033165829145728645,0.03819095477386935,0.019095477386934675
2.24	0.9513214911778777	0.08944723618090453,0.08241206030150754,0.13366834170854272,0.044221105527638194,0.12462311557788945,0.054271356783919596,0.035175879396984924,0.03919597989949749,0.0814070351758794,0.09547738693467336,0.04522613065326633,0.03015075376884422,0.053266331658291456,0.021105527638190954,0.03919597989949749,0.031155778894472363
2.24	0.9420646274205428	0.10954773869346733,0.0914572864321608,0.1306532663316583,0.034170854271356785,0.12964824120603016,0.061306532663316586,0.03819095477386935,0.02914572864321608,0.0914572864321608,0.07336683417085427,0.06030150753768844,0.032160804020100506,0.035175879396984924,0.032160804020100506,0.02914572864321608,0.022110552763819097
2.24	0.9563954234379067	0.09849246231155778,0.0864321608040201,0.13266331658291458,0.031155778894472363,0.11557788944723618,0.06030150753768844,0.03919597989949749,0.036180904522613064,0.0864321608040201,0.07738693467336684,0.04321608040201005,0.044221105527638194,0.04824120603015075,0.027135678391959798,0.0371859296482412,0.036180904522613064
2.24	0.9586723243676781	0.09748743718592964,0.08040201005025126,0.12361809045226131,0.0371859296482412,0.11557788944723618,0.07236180904522613,0.035175879396984924,0.0371859296482412,0.08040201005025126,0.08040201005025126,0.06432160804020101,0.035175879396984924,0.04522613065326633,0.027135678391959798,0.0371859296482412,0.031155778894472363
2.24	0.9474820064703262	0.0814070351758794,0.09045226130653267,0.13768844221105528,0.032160804020100506,0.12261306532663317,0.07336683417085427,0.04020100502512563,0.03015075376884422,0.0914572864321608,0.07839195979899498,0.05829145728643216,0.03819095477386935,0.04723618090452261,0.023115577889447236,0.03015075376884422,0.02512562814070352
2.24	0.9481810029551606	0.09246231155778895,0.08241206030150754,0.12964824120603016,0.04824120603015075,0.12160804020100502,0.0592964824120603,0.05025125628140704,0.02814070351758794,0.08341708542713568,0.09547738693467336,0.05125628140703518,0.03015075376884422,0.05628140703517588,0.022110552763819097,0.02814070351758794,0.021105527638190954
2.24	0.9427662370103838	0.0914572864321608,0.08944723618090453,0.13165829145728644,0.04321608040201005,0.1306532663316583,0.062311557788944726,0.04020100502512563,0.031155778894472363,0.08944723618090453,0.08542713567839195,0.06030150753768844,0.02814070351758794,0.044221105527638194,0.02613065326633166,0.031155778894472363,0.01507537688442211
2.24	0.948223581258891	0.08040201005025126,0.08442211055276382,0.13467336683417086,0.04824120603015075,0.11557788944723618,0.0592964824120603,0.04321608040201005,0.03819095477386935,0.08442211055276382,0.09849246231155778,0.04020100502512563,0.033165829145728645,0.06733668341708543,0.01407035175879397,0.03819095477386935,0.020100502512562814
2.24	0.946896732531497	0.0743718592964824,0.08442211055276382,0.14170854271356784,0.02914572864321608,0.12562814070351758,0.07537688442211055,0.04221105527638191,0.02914572864321608,0.08542713567839195,0.0864321608040201,0.05829145728643216,0.04221105527638191,0.04623115577889447,0.02512562814070352,0.02914572864321608,0.02512562814070352
2.24	0.9320448662824667	0.09849246231155778,0.08844221105527639,0.13969849246231156,0.032160804020100506,0.12763819095477386,0.0763819095477387,0.036180904522613064,0.02814070351758794,0.08844221105527639,0.08442211055276382,0.06432160804020101,0.032160804020100506,0.04522613065326633,0.019095477386934675,0.02814070351758794,0.011055276381909548
2.24	0.9185034666525055	0.11557788944723618,0.09045226130653267,0.14472361809045226,0.027135678391959798,0.13668341708542714,0.07135678391959799,0.0371859296482412,0.021105527638190954,0.09045226130653267,0.0814070351758794,0.06331658291457286,0.031155778894472363,0.034170854271356785,0.023115577889447236,0.021105527638190954,0.011055276381909548
2.24	0.9197229912867639	0.1035175879396985,0.10753768844221105,0.14472361809045226,0.035175879396984924,0.13266331658291458,0.062311557788944726,0.033165829145728645,0.02512562814070352,0.10653266331658291,0.07236180904522613,0.05125628140703518,0.023115577889447236,0.04623115577889447,0.012060301507537688,0.02512562814070352,0.019095477386934675
2.24	0.9521953919325975	0.08944723618090453,0.08944723618090453,0.12964824120603016,0.04522613065326633,0.12964824120603016,0.04723618090452261,0.03819095477386935,0.036180904522613064,0.08944723618090453,0.08542713567839195,0.04723618090452261,0.03015075376884422,0.04522613065326633,0.03015075376884422,0.0371859296482412,0.03015075376884422
2.24	0.935029193903381	0.08442211055276382,0.0864321608040201,0.14472361809045226,0.034170854271356785,0.14472361809045226,0.05829145728643216,0.034170854271356785,0.031155778894472363,0.08542713567839195,0.09246231155778895,0.05829145728643216,0.031155778894472363,0.034170854271356785,0.031155778894472363,0.031155778894472363,0.018090452261306532
2.24	0.9526261654300471	0.11155778894472362,0.08341708542713568,0.1306532663316583,0.02914572864321608,0.11758793969849246,0.06432160804020101,0.03919597989949749,0.033165829145728645,0.08341708542713568,0.0763819095477387,0.05025125628140704,0.04321608040201005,0.04221105527638191,0.02914572864321608,0.033165829145728645,0.033165829145728645
2.24	0.9408023542629046	0.10050251256281408,0.08844221105527639,0.1407035175879397,0.02613065326633166,0.12864321608040202,0.06934673366834171,0.033165829145728645,0.02914572864321608,0.08743718592964825,0.07839195979899498,0.05829145728643216,0.036180904522613064,0.0371859296482412,0.02512562814070352,0.02914572864321608,0.032160804020100506
2.24	0.9365446629104484	0.11457286432160804,0.08542713567839195,0.13366834170854272,0.027135678391959798,0.12060301507537688,0.08040201005025126,0.04321608040201005,0.022110552763819097,0.08542713567839195,0.07537688442211055,0.06633165829145729,0.03919597989949749,0.04020100502512563,0.02512562814070352,0.022110552763819097,0.019095477386934675
2.24	0.9301452465120689	0.10050251256281408,0.10452261306532663,0.1407035175879397,0.032160804020100506,0.1306532663316583,0.06331658291457286,0.02914572864321608,0.03015075376884422,0.10452261306532663,0.06934673366834171,0.05226130653266332,0.027135678391959798,0.04321608040201005,0.016080402010050253,0.03015075376884422,0.02613065326633166
2.24	0.9418563220105184	0.09547738693467336,0.08743718592964825,0.12864321608040202,0.044221105527638194,0.12361809045226131,0.06934673366834171,0.04723618090452261,0.02613065326633166,0.0864321608040201,0.0864321608040201,0.06432160804020101,0.02914572864321608,0.04924623115577889,0.024120603015075376,0.02613065326633166,0.012060301507537688
2.24	0.9454809433685195	0.08341708542713568,0.09547738693467336,0.13366834170854272,0.04221105527638191,0.1306532663316583,0.05829145728643216,0.035175879396984924,0.032160804020100506,0.09547738693467336,0.08040201005025126,0.05628140703517588,0.02512562814070352,0.044221105527638194,0.023115577889447236,0.032160804020100506,0.032160804020100506
2.24	0.9528343996951038	0.09346733668341708,0.08944723618090453,0.12763819095477386,0.035175879396984924,0.1185929648241206,0.07236180904522613,0.04221105527638191,0.03015075376884422,0.08944723618090453,0.07236180904522613,0.06432160804020101,0.0371859296482412,0.04321608040201005,0.02914572864321608,0.03015075376884422,0.02512562814070352
2.24	0.9477364648090667	0.08542713567839195,0.0914572864321608,0.13165829145728644,0.04020100502512563,0.13366834170854272,0.05728643216080402,0.03919597989949749,0.032160804020100506,0.0914572864321608,0.08040201005025126,0.0592964824120603,0.031155778894472363,0.03819095477386935,0.033165829145728645,0.032160804020100506,0.023115577889447236
2.24	0.9513856828603342	0.08944723618090453,0.08442211055276382,0.13467336683417086,0.034170854271356785,0.13266331658291458,0.05628140703517588,0.036180904522613064,0.033165829145728645,0.08341708542713568,0.08442211055276382,0.054271356783919596,0.035175879396984924,0.035175879396984924,0.034170854271356785,0.033165829145728645,0.03919597989949749
2.24	0.9435093454154162	0.11155778894472362,0.10150753768844221,0.12462311557788945,0.04522613065326633,0.11758793969849246,0.053266331658291456,0.032160804020100506,0.03819095477386935,0.10150753768844221,0.06834170854271357,0.04723618090452261,0.024120603015075376,0.05226130653266332,0.018090452261306532,0.03819095477386935,0.02613065326633166
2.24	0.9291998270042527	0.10452261306532663,0.0964824120603015,0.13768844221105528,0.03919597989949749,0.1306532663316583,0.06532663316582915,0.034170854271356785,0.02512562814070352,0.0964824120603015,0.08040201005025126,0.05829145728643216,0.021105527638190954,0.04623115577889447,0.01407035175879397,0.02613065326633166,0.024120603015075376
2.24	0.9559072005636498	0.09949748743718594,0.08542713567839195,0.12763819095477386,0.03919597989949749,0.12160804020100502,0.05628140703517588,0.03919597989949749,0.036180904522613064,0.08542713567839195,0.0814070351758794,0.05125628140703518,0.035175879396984924,0.04522613065326633,0.03015075376884422,0.036180904522613064,0.03015075376884422
2.24	0.9627204212159101	0.1035175879396985,0.07839195979899498,0.11959798994974874,0.04321608040201005,0.11457286432160804,0.0592964824120603,0.036180904522613064,0.04120603015075377,0.07839195979899498,0.08442211055276382,0.054271356783919596,0.034170854271356785,0.04824120603015075,0.02914572864321608,0.04120603015075377,0.034170854271356785
2.24	0.9543155884550254	0.06331658291457286,0.09246231155778895,0.13366834170854272,0.04120603015075377,0.12261306532663317,0.06432160804020101,0.04522613065326633,0.034170854271356785,0.09246231155778895,0.08241206030150754,0.053266331658291456,0.03919597989949749,0.05125628140703518,0.02814070351758794,0.034170854271356785,0.022110552763819097
2.24	0.9464452574052207	0.08844221105527639,0.09849246231155778,0.13165829145728644,0.034170854271356785,0.1185929648241206,0.07537688442211055,0.034170854271356785,0.033165829145728645,0.09849246231155778,0.06633165829145729,0.062311557788944726,0.034170854271356785,0.04623115577889447,0.021105527638190954,0.033165829145728645,0.024120603015075376
2.24	0.9137411509105857	0.11256281407035176,0.09246231155778895,0.1507537688442211,0.02512562814070352,0.13969849246231156,0.07236180904522613,0.027135678391959798,0.023115577889447236,0.09246231155778895,0.08341708542713568,0.061306532663316586,0.02512562814070352,0.036180904522613064,0.01407035175879397,0.023115577889447236,0.021105527638190954
2.24	0.9448566476113193	0.09346733668341708,0.08442211055276382,0.13467336683417086,0.03819095477386935,0.1306532663316583,0.054271356783919596,0.05025125628140704,0.02914572864321608,0.08442211055276382,0.08844221105527639,0.04924623115577889,0.04221105527638191,0.04221105527638191,0.0371859296482412,0.02914572864321608,0.012060301507537688
2.24	0.9558298438325937	0.0814070351758794,0.09045226130653267,0.12964824120603016,0.04020100502512563,0.12060301507537688,0.06331658291457286,0.03819095477386935,0.035175879396984924,0.0914572864321608,0.07939698492462312,0.054271356783919596,0.033165829145728645,0.04924623115577889,0.024120603015075376,0.035175879396984924,0.034170854271356785
2.24	0.9444856624813794	0.0914572864321608,0.09246231155778895,0.13467336683417086,0.0371859296482412,0.12261306532663317,0.06834170854271357,0.044221105527638194,0.02512562814070352,0.09246231155778895,0.07939698492462312,0.05628140703517588,0.032160804020100506,0.04924623115577889,0.020100502512562814,0.02512562814070352,0.02914572864321608
2.24	0.9478424578459781	0.08442211055276382,0.08743718592964825,0.13969849246231156,0.03015075376884422,0.12763819095477386,0.06733668341708543,0.03819095477386935,0.032160804020100506,0.0864321608040201,0.08241206030150754,0.05628140703517588,0.04020100502512563,0.04120603015075377,0.02914572864321608,0.032160804020100506,0.02512562814070352
2.24	0.9437198943778039	0.08040201005025126,0.09547738693467336,0.1407035175879397,0.032160804020100506,0.13668341708542714,0.05728643216080402,0.031155778894472363,0.035175879396984924,0.09447236180904522,0.07738693467336684,0.053266331658291456,0.035175879396984924,0.035175879396984924,0.031155778894472363,0.035175879396984924,0.02914572864321608
2.24	0.9227776352940039	0.10251256281407035,0.10954773869346733,0.14371859296482412,0.034170854271356785,0.135678391959799,0.054271356783919596,0.033165829145728645,0.02914572864321608,0.10954773869346733,0.06834170854271357,0.04623115577889447,0.02814070351758794,0.04221105527638191,0.020100502512562814,0.02914572864321608,0.01407035175879397
2.24	0.9484928057177079	0.0864321608040201,0.08743718592964825,0.13366834170854272,0.03919597989949749,0.12562814070351758,0.06633165829145729,0.04321608040201005,0.02914572864321608,0.0864321608040201,0.08542713567839195,0.0592964824120603,0.033165829145728645,0.04623115577889447,0.02613065326633166,0.02914572864321608,0.023115577889447236
2.24	0.9628301719356285	0.08040201005025126,0.08442211055276382,0.12462311557788945,0.03819095477386935,0.10753768844221105,0.07537688442211055,0.032160804020100506,0.04522613065326633,0.08442211055276382,0.07839195979899498,0.05829145728643216,0.03919597989949749,0.05527638190954774,0.022110552763819097,0.044221105527638194,0.03015075376884422
2.24	0.9390985564671291	0.0864321608040201,0.09045226130653267,0.14271356783919598,0.036180904522613064,0.13869346733668342,0.05527638190954774,0.0371859296482412,0.031155778894472363,0.08944723618090453,0.08844221105527639,0.05125628140703518,0.033165829145728645,0.03919597989949749,0.02914572864321608,0.031155778894472363,0.020100502512562814
2.24	0.9505957785048492	0.09447236180904522,0.08542713567839195,0.13165829145728644,0.033165829145728645,0.12160804020100502,0.07236180904522613,0.03919597989949749,0.02914572864321608,0.08542713567839195,0.07939698492462312,0.062311557788944726,0.035175879396984924,0.04221105527638191,0.02512562814070352,0.02814070351758794,0.035175879396984924
2.24	0.9543478322092093	0.08844221105527639,0.08944723618090453,0.12562814070351758,0.04020100502512563,0.12361809045226131,0.06633165829145729,0.04221105527638191,0.031155778894472363,0.08944723618090453,0.07537688442211055,0.06432160804020101,0.033165829145728645,0.04120603015075377,0.031155778894472363,0.031155778894472363,0.027135678391959798
2.24	0.943917895077213	0.08442211055276382,0.09447236180904522,0.135678391959799,0.03819095477386935,0.12462311557788945,0.06733668341708543,0.044221105527638194,0.02613065326633166,0.09447236180904522,0.08040201005025126,0.05527638190954774,0.032160804020100506,0.05025125628140704,0.020100502512562814,0.02613065326633166,0.02613065326633166
2.24	0.9552920637458918	0.0914572864321608,0.0914572864321608,0.12663316582914572,0.032160804020100506,0.1135678391959799,0.07537688442211055,0.044221105527638194,0.03015075376884422,0.0914572864321608,0.06733668341708543,0.062311557788944726,0.04221105527638191,0.04522613065326633,0.02914572864321608,0.03015075376884422,0.027135678391959798
2.24	0.9458320970049162	0.0763819095477387,0.08844221105527639,0.14170854271356784,0.035175879396984924,0.1306532663316583,0.062311557788944726,0.03819095477386935,0.034170854271356785,0.08844221105527639,0.08844221105527639,0.05125628140703518,0.0371859296482412,0.04623115577889447,0.02613065326633166,0.034170854271356785,0.021105527638190954
2.24	0.950701398114891	0.0814070351758794,0.08442211055276382,0.13165829145728644,0.04522613065326633,0.1306532663316583,0.05728643216080402,0.04120603015075377,0.033165829145728645,0.08442211055276382,0.09246231155778895,0.05628140703517588,0.02914572864321608,0.04623115577889447,0.02814070351758794,0.033165829145728645,0.02512562814070352
2.24	0.9324060886228012	0.11055276381909548,0.09447236180904522,0.13668341708542714,0.04020100502512563,0.13266331658291458,0.05527638190954774,0.0371859296482412,0.02613065326633166,0.09447236180904522,0.08241206030150754,0.05125628140703518,0.023115577889447236,0.044221105527638194,0.019095477386934675,0.02613065326633166,0.02613065326633166
2.24	0.9482564921309528	0.08542713567839195,0.08542713567839195,0.13467336683417086,0.036180904522613064,0.12060301507537688,0.0763819095477387,0.03919597989949749,0.031155778894472363,0.08442211055276382,0.08542713567839195,0.062311557788944726,0.034170854271356785,0.04924623115577889,0.020100502512562814,0.03015075376884422,0.02512562814070352
2.24	0.9610492462223412	0.0864321608040201,0.08442211055276382,0.12361809045226131,0.03819095477386935,0.11055276381909548,0.06633165829145729,0.05226130653266332,0.035175879396984924,0.08442211055276382,0.07839195979899498,0.053266331658291456,0.04924623115577889,0.05226130653266332,0.035175879396984924,0.035175879396984924,0.01507537688442211
2.24	0.9379787000001855	0.09949748743718594,0.08542713567839195,0.13768844221105528,0.04120603015075377,0.12562814070351758,0.06532663316582915,0.03819095477386935,0.02914572864321608,0.08542713567839195,0.09346733668341708,0.054271356783919596,0.02613065326633166,0.05226130653266332,0.01507537688442211,0.02914572864321608,0.022110552763819097
2.24	0.9305615718135241	0.11055276381909548,0.09246231155778895,0.13668341708542714,0.04020100502512563,0.13266331658291458,0.06030150753768844,0.027135678391959798,0.034170854271356785,0.0914572864321608,0.08442211055276382,0.05628140703517588,0.021105527638190954,0.04321608040201005,0.017085427135678392,0.033165829145728645,0.019095477386934675
2.24	0.9565510049180079	0.08040201005025126,0.08844221105527639,0.13165829145728644,0.03819095477386935,0.12160804020100502,0.06030150753768844,0.04824120603015075,0.032160804020100506,0.08844221105527639,0.08040201005025126,0.05025125628140704,0.04221105527638191,0.04824120603015075,0.032160804020100506,0.032160804020100506,0.02512562814070352
2.24	0.9313870925449983	0.1135678391959799,0.09045226130653267,0.13969849246231156,0.02914572864321608,0.13668341708542714,0.062311557788944726,0.031155778894472363,0.027135678391959798,0.09045226130653267,0.07839195979899498,0.0592964824120603,0.02914572864321608,0.032160804020100506,0.02613065326633166,0.027135678391959798,0.027135678391959798
2.24	0.9526092909156229	0.07135678391959799,0.08241206030150754,0.12864321608040202,0.04924623115577889,0.13266331658291458,0.05728643216080402,0.035175879396984924,0.03819095477386935,0.08241206030150754,0.0964824120603015,0.06030150753768844,0.024120603015075376,0.04623115577889447,0.027135678391959798,0.03819095477386935,0.03015075376884422
2.24	0.9269737236590032	0.1135678391959799,0.0964824120603015,0.13869346733668342,0.04120603015075377,0.13668341708542714,0.05025125628140704,0.035175879396984924,0.027135678391959798,0.09547738693467336,0.08442211055276382,0.04824120603015075,0.021105527638190954,0.04321608040201005,0.019095477386934675,0.027135678391959798,0.022110552763819097
2.24	0.9304569538217395	0.09849246231155778,0.10552763819095477,0.13467336683417086,0.035175879396984924,0.13266331658291458,0.06532663316582915,0.033165829145728645,0.02814070351758794,0.10552763819095477,0.06432160804020101,0.06432160804020101,0.02613065326633166,0.0371859296482412,0.02512562814070352,0.02914572864321608,0.01507537688442211
2.24	0.9508913503074224	0.08944723618090453,0.08341708542713568,0.13165829145728644,0.0371859296482412,0.12361809045226131,0.06633165829145729,0.04824120603015075,0.02814070351758794,0.08442211055276382,0.08542713567839195,0.05829145728643216,0.03819095477386935,0.04623115577889447,0.03015075376884422,0.02814070351758794,0.021105527638190954
2.24	0.9363247579218869	0.10452261306532663,0.0914572864321608,0.13969849246231156,0.035175879396984924,0.13266331658291458,0.05728643216080402,0.03819095477386935,0.02914572864321608,0.0914572864321608,0.08341708542713568,0.04924623115577889,0.033165829145728645,0.04221105527638191,0.02512562814070352,0.02914572864321608,0.018090452261306532
2.24	0.9366823180023207	0.1035175879396985,0.10251256281407035,0.12864321608040202,0.04623115577889447,0.12562814070351758,0.05226130653266332,0.04723618090452261,0.027135678391959798,0.10251256281407035,0.07336683417085427,0.04924623115577889,0.02814070351758794,0.04924623115577889,0.02512562814070352,0.027135678391959798,0.012060301507537688
2.24	0.9501846273425543	0.09447236180904522,0.08743718592964825,0.135678391959799,0.02613065326633166,0.11959798994974874,0.07336683417085427,0.031155778894472363,0.035175879396984924,0.0864321608040201,0.07537688442211055,0.05728643216080402,0.04020100502512563,0.04221105527638191,0.024120603015075376,0.035175879396984924,0.036180904522613064
