μ	Permutation_Entropy	Pattern_Probabilities
1.8099995	0.604540941110636	0.0,0.019095477386934675,0.14271356783919598,0.0,0.14271356783919598,0.27638190954773867,0.0,0.0,0.019095477386934675,0.12361809045226131,0.27638190954773867,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6078176155205259	0.0,0.012060301507537688,0.16984924623115577,0.0,0.1708542713567839,0.23819095477386934,0.0,0.0,0.012060301507537688,0.15879396984924624,0.23819095477386934,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6219590413335181	0.0,0.023115577889447236,0.15979899497487438,0.0,0.15979899497487438,0.24824120603015076,0.0,0.0,0.023115577889447236,0.13668341708542714,0.2492462311557789,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5988497441694115	0.0,0.018090452261306532,0.13768844221105528,0.0,0.13768844221105528,0.28442211055276384,0.0,0.0,0.018090452261306532,0.11959798994974874,0.28442211055276384,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6110018113145058	0.0,0.016080402010050253,0.16080402010050251,0.0,0.16080402010050251,0.25025125628140704,0.0,0.0,0.016080402010050253,0.14472361809045226,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6244422914048295	0.0,0.02512562814070352,0.16080402010050251,0.0,0.15979899497487438,0.24723618090452262,0.0,0.0,0.024120603015075376,0.135678391959799,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6006311259080973	0.0,0.017085427135678392,0.14170854271356784,0.0,0.14271356783919598,0.27839195979899495,0.0,0.0,0.017085427135678392,0.12462311557788945,0.27839195979899495,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6143365437053118	0.0,0.021105527638190954,0.15175879396984926,0.0,0.1527638190954774,0.2613065326633166,0.0,0.0,0.021105527638190954,0.1306532663316583,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6086571058376532	0.0,0.01507537688442211,0.15979899497487438,0.0,0.15979899497487438,0.2522613065326633,0.0,0.0,0.01507537688442211,0.14472361809045226,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6068713440099646	0.0,0.017085427135678392,0.1507537688442211,0.0,0.1507537688442211,0.26532663316582916,0.0,0.0,0.017085427135678392,0.13366834170854272,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6234476015161113	0.0,0.024120603015075376,0.15979899497487438,0.0,0.15979899497487438,0.24824120603015076,0.0,0.0,0.024120603015075376,0.135678391959799,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6122486222572158	0.0,0.020100502512562814,0.1527638190954774,0.0,0.1527638190954774,0.2613065326633166,0.0,0.0,0.019095477386934675,0.13266331658291458,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6087843243917416	0.0,0.017085427135678392,0.15376884422110554,0.0,0.15376884422110554,0.2613065326633166,0.0,0.0,0.017085427135678392,0.13668341708542714,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6229904785744409	0.0,0.020100502512562814,0.1728643216080402,0.0,0.17185929648241205,0.23115577889447236,0.0,0.0,0.020100502512562814,0.1527638190954774,0.23115577889447236,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6116896258476551	0.0,0.020100502512562814,0.1507537688442211,0.0,0.14974874371859295,0.264321608040201,0.0,0.0,0.020100502512562814,0.1306532663316583,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6080574276444122	0.0,0.017085427135678392,0.1507537688442211,0.0,0.15175879396984926,0.264321608040201,0.0,0.0,0.018090452261306532,0.13366834170854272,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5913206009460408	0.0,0.011055276381909548,0.14472361809045226,0.0,0.14472361809045226,0.27738693467336684,0.0,0.0,0.011055276381909548,0.13366834170854272,0.27738693467336684,0.0,0.0,0.0,0.0,0.0
1.8099995	0.620107938159276	0.0,0.023115577889447236,0.15678391959798996,0.0,0.15577889447236182,0.2542713567839196,0.0,0.0,0.023115577889447236,0.13366834170854272,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6089853952173485	0.0,0.016080402010050253,0.1577889447236181,0.0,0.15678391959798996,0.2562814070351759,0.0,0.0,0.016080402010050253,0.1407035175879397,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6159921904483686	0.0,0.02512562814070352,0.1457286432160804,0.0,0.1457286432160804,0.2693467336683417,0.0,0.0,0.02512562814070352,0.12060301507537688,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6067652478002621	0.0,0.018090452261306532,0.1487437185929648,0.0,0.14773869346733667,0.2693467336683417,0.0,0.0,0.018090452261306532,0.12964824120603016,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6088064061346747	0.0,0.02512562814070352,0.13668341708542714,0.0,0.13668341708542714,0.28241206030150756,0.0,0.0,0.02512562814070352,0.11155778894472362,0.28241206030150756,0.0,0.0,0.0,0.0,0.0
1.8099995	0.606413956573866	0.0,0.017085427135678392,0.1507537688442211,0.0,0.14974874371859295,0.2663316582914573,0.0,0.0,0.017085427135678392,0.13266331658291458,0.2663316582914573,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6019544391337707	0.0,0.01507537688442211,0.1487437185929648,0.0,0.1487437185929648,0.2693467336683417,0.0,0.0,0.01507537688442211,0.13366834170854272,0.2693467336683417,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6150081415796196	0.0,0.018090452261306532,0.16180904522613065,0.0,0.16180904522613065,0.24824120603015076,0.0,0.0,0.018090452261306532,0.14371859296482412,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6087843243917416	0.0,0.017085427135678392,0.15376884422110554,0.0,0.15376884422110554,0.26030150753768844,0.0,0.0,0.017085427135678392,0.13668341708542714,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6128334373499815	0.0,0.017085427135678392,0.15879396984924624,0.0,0.15979899497487438,0.2522613065326633,0.0,0.0,0.018090452261306532,0.14170854271356784,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6172794665827801	0.0,0.020100502512562814,0.15979899497487438,0.0,0.15979899497487438,0.25025125628140704,0.0,0.0,0.020100502512562814,0.13969849246231156,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6115539988843456	0.0,0.019095477386934675,0.1527638190954774,0.0,0.1527638190954774,0.2613065326633166,0.0,0.0,0.019095477386934675,0.13366834170854272,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6211834231626886	0.0,0.024120603015075376,0.15577889447236182,0.0,0.15577889447236182,0.2542713567839196,0.0,0.0,0.024120603015075376,0.13165829145728644,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8099995	0.611870770711706	0.0,0.023115577889447236,0.14371859296482412,0.0,0.14371859296482412,0.2723618090452261,0.0,0.0,0.023115577889447236,0.12160804020100502,0.2723618090452261,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6034102488934385	0.0,0.012060301507537688,0.16080402010050251,0.0,0.16080402010050251,0.25326633165829143,0.0,0.0,0.012060301507537688,0.1487437185929648,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6183250542689243	0.0,0.020100502512562814,0.16180904522613065,0.0,0.16180904522613065,0.24723618090452262,0.0,0.0,0.020100502512562814,0.14170854271356784,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6124633348346225	0.0,0.023115577889447236,0.14371859296482412,0.0,0.14371859296482412,0.2723618090452261,0.0,0.0,0.024120603015075376,0.12060301507537688,0.2723618090452261,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6172453157896006	0.0,0.018090452261306532,0.1658291457286432,0.0,0.16683417085427135,0.24120603015075376,0.0,0.0,0.018090452261306532,0.1487437185929648,0.24120603015075376,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5927732066104243	0.0,0.017085427135678392,0.13266331658291458,0.0,0.13266331658291458,0.29246231155778896,0.0,0.0,0.017085427135678392,0.11557788944723618,0.29246231155778896,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6236407781458494	0.0,0.02512562814070352,0.15577889447236182,0.0,0.15678391959798996,0.2522613065326633,0.0,0.0,0.02613065326633166,0.1306532663316583,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6191468317435502	0.0,0.024120603015075376,0.15175879396984926,0.0,0.1527638190954774,0.2592964824120603,0.0,0.0,0.024120603015075376,0.12864321608040202,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8099995	0.609850395963631	0.0,0.020100502512562814,0.14773869346733667,0.0,0.14773869346733667,0.26834170854271355,0.0,0.0,0.020100502512562814,0.12763819095477386,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6189125867024695	0.0,0.023115577889447236,0.15477386934673368,0.0,0.15376884422110554,0.25728643216080405,0.0,0.0,0.023115577889447236,0.13165829145728644,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6193378919990117	0.0,0.02613065326633166,0.1487437185929648,0.0,0.14773869346733667,0.264321608040201,0.0,0.0,0.02613065326633166,0.12261306532663317,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6195624180691661	0.0,0.021105527638190954,0.16180904522613065,0.0,0.16080402010050251,0.24824120603015076,0.0,0.0,0.021105527638190954,0.13969849246231156,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6103111171674509	0.0,0.018090452261306532,0.1527638190954774,0.0,0.15376884422110554,0.26030150753768844,0.0,0.0,0.018090452261306532,0.135678391959799,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6124461537639615	0.0,0.017085427135678392,0.15979899497487438,0.0,0.15979899497487438,0.25125628140703515,0.0,0.0,0.017085427135678392,0.14371859296482412,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6268765477397273	0.0,0.024120603015075376,0.16683417085427135,0.0,0.16683417085427135,0.23819095477386934,0.0,0.0,0.024120603015075376,0.14271356783919598,0.2371859296482412,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6156421487285945	0.0,0.019095477386934675,0.15979899497487438,0.0,0.15979899497487438,0.25125628140703515,0.0,0.0,0.019095477386934675,0.1407035175879397,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8099995	0.606413956573866	0.0,0.017085427135678392,0.1507537688442211,0.0,0.14974874371859295,0.2663316582914573,0.0,0.0,0.017085427135678392,0.13266331658291458,0.2663316582914573,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6173774863460176	0.0,0.021105527638190954,0.15678391959798996,0.0,0.1577889447236181,0.25326633165829143,0.0,0.0,0.021105527638190954,0.135678391959799,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6079226855010063	0.0,0.018090452261306532,0.14974874371859295,0.0,0.14974874371859295,0.2663316582914573,0.0,0.0,0.018090452261306532,0.13165829145728644,0.2663316582914573,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6232232092450767	0.0,0.02512562814070352,0.15678391959798996,0.0,0.15678391959798996,0.2522613065326633,0.0,0.0,0.02512562814070352,0.13165829145728644,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6045440813855779	0.0,0.01407035175879397,0.15577889447236182,0.0,0.15577889447236182,0.2592964824120603,0.0,0.0,0.01407035175879397,0.14170854271356784,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6249376596557187	0.0,0.023115577889447236,0.1658291457286432,0.0,0.1658291457286432,0.23919597989949748,0.0,0.0,0.023115577889447236,0.14271356783919598,0.24020100502512562,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6144925639214611	0.0,0.018090452261306532,0.16080402010050251,0.0,0.16080402010050251,0.2492462311557789,0.0,0.0,0.018090452261306532,0.14271356783919598,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6163359805133791	0.0,0.022110552763819097,0.1527638190954774,0.0,0.1527638190954774,0.26030150753768844,0.0,0.0,0.022110552763819097,0.1306532663316583,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6069927138221983	0.0,0.01507537688442211,0.15678391959798996,0.0,0.15678391959798996,0.25728643216080405,0.0,0.0,0.01507537688442211,0.14170854271356784,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.620434621291058	0.0,0.02613065326633166,0.1507537688442211,0.0,0.14974874371859295,0.2623115577889447,0.0,0.0,0.02613065326633166,0.12361809045226131,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6198741960715024	0.0,0.023115577889447236,0.15577889447236182,0.0,0.15678391959798996,0.2542713567839196,0.0,0.0,0.023115577889447236,0.13266331658291458,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6131157969891932	0.0,0.020100502512562814,0.15376884422110554,0.0,0.15376884422110554,0.2592964824120603,0.0,0.0,0.019095477386934675,0.13467336683417086,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.610006295169193	0.0,0.021105527638190954,0.1457286432160804,0.0,0.1457286432160804,0.27035175879396983,0.0,0.0,0.021105527638190954,0.12462311557788945,0.271356783919598,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6150235939757458	0.0,0.020100502512562814,0.15577889447236182,0.0,0.15577889447236182,0.2562814070351759,0.0,0.0,0.020100502512562814,0.135678391959799,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6275263021547006	0.0,0.02914572864321608,0.15477386934673368,0.0,0.15477386934673368,0.25326633165829143,0.0,0.0,0.02914572864321608,0.12562814070351758,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6154069787527273	0.0,0.021105527638190954,0.15376884422110554,0.0,0.15376884422110554,0.2592964824120603,0.0,0.0,0.021105527638190954,0.13266331658291458,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6224872027322066	0.0,0.02814070351758794,0.1487437185929648,0.0,0.14974874371859295,0.2623115577889447,0.0,0.0,0.02814070351758794,0.12060301507537688,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6070592356459381	0.0,0.012060301507537688,0.1658291457286432,0.0,0.16683417085427135,0.2442211055276382,0.0,0.0,0.01306532663316583,0.15376884422110554,0.2442211055276382,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.611906629888576	0.0,0.02613065326633166,0.13869346733668342,0.0,0.13869346733668342,0.2793969849246231,0.0,0.0,0.02613065326633166,0.11256281407035176,0.27839195979899495,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6279667023028065	0.0,0.02814070351758794,0.1577889447236181,0.0,0.1577889447236181,0.2492462311557789,0.0,0.0,0.02814070351758794,0.12964824120603016,0.2492462311557789,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6171892246577418	0.0,0.019095477386934675,0.1628140703517588,0.0,0.1628140703517588,0.24623115577889448,0.0,0.0,0.019095477386934675,0.14371859296482412,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6156556604530691	0.0,0.017085427135678392,0.16683417085427135,0.0,0.16683417085427135,0.24120603015075376,0.0,0.0,0.017085427135678392,0.14974874371859295,0.24120603015075376,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6211834231626886	0.0,0.024120603015075376,0.15577889447236182,0.0,0.15577889447236182,0.2542713567839196,0.0,0.0,0.024120603015075376,0.13165829145728644,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6188269172696242	0.0,0.020100502512562814,0.1628140703517588,0.0,0.1628140703517588,0.24522613065326634,0.0,0.0,0.020100502512562814,0.14271356783919598,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6129918200619944	0.0,0.020100502512562814,0.1527638190954774,0.0,0.15175879396984926,0.2613065326633166,0.0,0.0,0.020100502512562814,0.13266331658291458,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6138131458478273	0.0,0.020100502512562814,0.15376884422110554,0.0,0.15376884422110554,0.2592964824120603,0.0,0.0,0.020100502512562814,0.13366834170854272,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.623978631074411	0.0,0.024120603015075376,0.16080402010050251,0.0,0.16080402010050251,0.24623115577889448,0.0,0.0,0.024120603015075376,0.13668341708542714,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.639356944295919	0.0,0.036180904522613064,0.16080402010050251,0.0,0.15979899497487438,0.24120603015075376,0.0,0.0,0.036180904522613064,0.12462311557788945,0.24120603015075376,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6114398841081343	0.0,0.021105527638190954,0.14773869346733667,0.0,0.14773869346733667,0.26733668341708544,0.0,0.0,0.021105527638190954,0.12663316582914572,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6167200160239438	0.0,0.02512562814070352,0.14673366834170853,0.0,0.14673366834170853,0.26733668341708544,0.0,0.0,0.02512562814070352,0.12160804020100502,0.26733668341708544,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6231574342375364	0.0,0.023115577889447236,0.16180904522613065,0.0,0.1628140703517588,0.24522613065326634,0.0,0.0,0.023115577889447236,0.13869346733668342,0.24522613065326634,0.0,0.0,0.0,0.0,0.0
