β	Permutation_Entropy	Pattern_Probabilities
2.24	0.9247552670967254	0.09447236180904522,0.09849246231155778,0.14371859296482412,0.04020100502512563,0.13969849246231156,0.05829145728643216,0.0371859296482412,0.024120603015075376,0.09849246231155778,0.08542713567839195,0.053266331658291456,0.021105527638190954,0.044221105527638194,0.017085427135678392,0.024120603015075376,0.020100502512562814
2.24	0.9470910403420344	0.0763819095477387,0.08944723618090453,0.135678391959799,0.03919597989949749,0.12864321608040202,0.06331658291457286,0.04824120603015075,0.02814070351758794,0.09045226130653267,0.08542713567839195,0.05527638190954774,0.0371859296482412,0.04723618090452261,0.02914572864321608,0.02814070351758794,0.018090452261306532
2.24	0.9487246372900432	0.07839195979899498,0.08944723618090453,0.13165829145728644,0.044221105527638194,0.12462311557788945,0.06331658291457286,0.05025125628140704,0.02814070351758794,0.08944723618090453,0.0864321608040201,0.05628140703517588,0.034170854271356785,0.05125628140703518,0.027135678391959798,0.02814070351758794,0.017085427135678392
2.24	0.9634108715368772	0.07336683417085427,0.08944723618090453,0.12562814070351758,0.03919597989949749,0.11457286432160804,0.06633165829145729,0.04020100502512563,0.04020100502512563,0.08944723618090453,0.0763819095477387,0.05527638190954774,0.04120603015075377,0.05025125628140704,0.03015075376884422,0.04020100502512563,0.02814070351758794
2.24	0.9577328645175401	0.0814070351758794,0.09447236180904522,0.12864321608040202,0.036180904522613064,0.11959798994974874,0.061306532663316586,0.044221105527638194,0.033165829145728645,0.09547738693467336,0.07035175879396985,0.05125628140703518,0.04120603015075377,0.04623115577889447,0.031155778894472363,0.033165829145728645,0.032160804020100506
2.24	0.9642941388521045	0.08743718592964825,0.08542713567839195,0.12060301507537688,0.03919597989949749,0.11557788944723618,0.06633165829145729,0.03819095477386935,0.03819095477386935,0.0864321608040201,0.0743718592964824,0.06030150753768844,0.0371859296482412,0.04522613065326633,0.031155778894472363,0.03819095477386935,0.036180904522613064
2.24	0.9539440711778695	0.0964824120603015,0.09045226130653267,0.12361809045226131,0.044221105527638194,0.11658291457286432,0.06432160804020101,0.04522613065326633,0.032160804020100506,0.08944723618090453,0.07738693467336684,0.05728643216080402,0.033165829145728645,0.05025125628140704,0.027135678391959798,0.032160804020100506,0.020100502512562814
2.24	0.9603548410717357	0.08341708542713568,0.08241206030150754,0.12462311557788945,0.044221105527638194,0.11758793969849246,0.06532663316582915,0.04623115577889447,0.032160804020100506,0.08241206030150754,0.0864321608040201,0.05829145728643216,0.034170854271356785,0.05125628140703518,0.02814070351758794,0.032160804020100506,0.031155778894472363
2.24	0.9393239143611298	0.1185929648241206,0.0864321608040201,0.13266331658291458,0.035175879396984924,0.12160804020100502,0.06733668341708543,0.032160804020100506,0.032160804020100506,0.0864321608040201,0.0814070351758794,0.05728643216080402,0.02914572864321608,0.04623115577889447,0.019095477386934675,0.032160804020100506,0.022110552763819097
2.24	0.9446897381309713	0.07738693467336684,0.08241206030150754,0.13165829145728644,0.04723618090452261,0.12663316582914572,0.07236180904522613,0.04221105527638191,0.03015075376884422,0.0814070351758794,0.0964824120603015,0.06733668341708543,0.02512562814070352,0.05125628140703518,0.020100502512562814,0.02914572864321608,0.019095477386934675
2.24	0.9325659881267749	0.10150753768844221,0.0864321608040201,0.1407035175879397,0.02613065326633166,0.12864321608040202,0.0814070351758794,0.034170854271356785,0.023115577889447236,0.0864321608040201,0.08040201005025126,0.07035175879396985,0.031155778894472363,0.0371859296482412,0.020100502512562814,0.023115577889447236,0.02914572864321608
2.24	0.9502907151626434	0.08944723618090453,0.08542713567839195,0.13165829145728644,0.03919597989949749,0.12261306532663317,0.06532663316582915,0.04723618090452261,0.02914572864321608,0.0864321608040201,0.08542713567839195,0.05527638190954774,0.0371859296482412,0.04924623115577889,0.027135678391959798,0.02914572864321608,0.020100502512562814
2.24	0.9579036654816576	0.06532663316582915,0.09246231155778895,0.12864321608040202,0.04120603015075377,0.12361809045226131,0.06331658291457286,0.03819095477386935,0.04020100502512563,0.09246231155778895,0.07738693467336684,0.05829145728643216,0.0371859296482412,0.04623115577889447,0.032160804020100506,0.04020100502512563,0.023115577889447236
2.24	0.9598572142128007	0.0864321608040201,0.08743718592964825,0.1135678391959799,0.04623115577889447,0.11758793969849246,0.07035175879396985,0.04623115577889447,0.033165829145728645,0.08743718592964825,0.07236180904522613,0.0743718592964824,0.033165829145728645,0.04221105527638191,0.0371859296482412,0.033165829145728645,0.019095477386934675
2.24	0.933832819127895	0.0964824120603015,0.0914572864321608,0.14170854271356784,0.033165829145728645,0.13366834170854272,0.06432160804020101,0.04120603015075377,0.02613065326633166,0.0914572864321608,0.08341708542713568,0.05527638190954774,0.034170854271356785,0.04221105527638191,0.02512562814070352,0.02613065326633166,0.01407035175879397
2.24	0.9322712833714509	0.09849246231155778,0.09246231155778895,0.13668341708542714,0.044221105527638194,0.13969849246231156,0.05226130653266332,0.035175879396984924,0.03015075376884422,0.09246231155778895,0.08944723618090453,0.05527638190954774,0.021105527638190954,0.04120603015075377,0.024120603015075376,0.03015075376884422,0.017085427135678392
2.24	0.9532032319726724	0.0763819095477387,0.08944723618090453,0.13165829145728644,0.035175879396984924,0.12663316582914572,0.06834170854271357,0.03015075376884422,0.03819095477386935,0.09045226130653267,0.07738693467336684,0.06331658291457286,0.033165829145728645,0.04020100502512563,0.02814070351758794,0.03819095477386935,0.033165829145728645
2.24	0.9526884214176511	0.08241206030150754,0.09246231155778895,0.12763819095477386,0.0371859296482412,0.11959798994974874,0.0743718592964824,0.0371859296482412,0.031155778894472363,0.09246231155778895,0.07336683417085427,0.06532663316582915,0.031155778894472363,0.04623115577889447,0.022110552763819097,0.031155778894472363,0.036180904522613064
2.24	0.9298779135121065	0.10653266331658291,0.09246231155778895,0.14271356783919598,0.02914572864321608,0.12964824120603016,0.07236180904522613,0.02814070351758794,0.02814070351758794,0.0914572864321608,0.07939698492462312,0.06030150753768844,0.027135678391959798,0.04120603015075377,0.01507537688442211,0.02814070351758794,0.02814070351758794
2.24	0.927504671778412	0.0814070351758794,0.10050251256281408,0.14271356783919598,0.035175879396984924,0.13668341708542714,0.07336683417085427,0.034170854271356785,0.023115577889447236,0.09949748743718594,0.07738693467336684,0.06733668341708543,0.023115577889447236,0.04020100502512563,0.017085427135678392,0.023115577889447236,0.02512562814070352
2.24	0.9449912627585161	0.09246231155778895,0.08341708542713568,0.13869346733668342,0.036180904522613064,0.13467336683417086,0.05527638190954774,0.031155778894472363,0.035175879396984924,0.08442211055276382,0.0914572864321608,0.05025125628140704,0.03015075376884422,0.04120603015075377,0.02512562814070352,0.035175879396984924,0.035175879396984924
2.24	0.9338006792602926	0.11155778894472362,0.08743718592964825,0.13969849246231156,0.033165829145728645,0.13467336683417086,0.05829145728643216,0.02512562814070352,0.036180904522613064,0.08743718592964825,0.0864321608040201,0.05226130653266332,0.02814070351758794,0.03919597989949749,0.022110552763819097,0.036180904522613064,0.022110552763819097
2.24	0.9315654428239288	0.1035175879396985,0.09346733668341708,0.14170854271356784,0.035175879396984924,0.13768844221105528,0.05628140703517588,0.035175879396984924,0.02613065326633166,0.09447236180904522,0.08341708542713568,0.05125628140703518,0.02613065326633166,0.04020100502512563,0.021105527638190954,0.02613065326633166,0.02814070351758794
2.24	0.9567019297854309	0.09346733668341708,0.08241206030150754,0.12864321608040202,0.03819095477386935,0.11758793969849246,0.062311557788944726,0.04522613065326633,0.035175879396984924,0.08241206030150754,0.08542713567839195,0.05125628140703518,0.04221105527638191,0.04924623115577889,0.031155778894472363,0.035175879396984924,0.020100502512562814
2.24	0.9364231375071906	0.11457286432160804,0.09949748743718594,0.13366834170854272,0.03819095477386935,0.12261306532663317,0.05628140703517588,0.03819095477386935,0.031155778894472363,0.09949748743718594,0.07236180904522613,0.04522613065326633,0.03015075376884422,0.04924623115577889,0.019095477386934675,0.031155778894472363,0.019095477386934675
2.24	0.9317292071738525	0.09849246231155778,0.10251256281407035,0.13467336683417086,0.044221105527638194,0.13165829145728644,0.04824120603015075,0.044221105527638194,0.03015075376884422,0.10251256281407035,0.07738693467336684,0.044221105527638194,0.03015075376884422,0.04824120603015075,0.02613065326633166,0.03015075376884422,0.007035175879396985
2.24	0.9379420043124388	0.10251256281407035,0.08442211055276382,0.13869346733668342,0.036180904522613064,0.13266331658291458,0.062311557788944726,0.04120603015075377,0.024120603015075376,0.08542713567839195,0.08944723618090453,0.05628140703517588,0.02914572864321608,0.04221105527638191,0.023115577889447236,0.024120603015075376,0.02814070351758794
2.24	0.9479710781165195	0.06733668341708543,0.08743718592964825,0.13366834170854272,0.04723618090452261,0.12663316582914572,0.06532663316582915,0.04723618090452261,0.03015075376884422,0.08743718592964825,0.09346733668341708,0.05829145728643216,0.03015075376884422,0.053266331658291456,0.023115577889447236,0.02914572864321608,0.020100502512562814
2.24	0.9445149598006909	0.0964824120603015,0.09346733668341708,0.13266331658291458,0.04120603015075377,0.1306532663316583,0.053266331658291456,0.03015075376884422,0.03919597989949749,0.09346733668341708,0.08040201005025126,0.05125628140703518,0.02814070351758794,0.04221105527638191,0.02613065326633166,0.03819095477386935,0.023115577889447236
2.24	0.9417671008224978	0.10251256281407035,0.09246231155778895,0.135678391959799,0.034170854271356785,0.12964824120603016,0.06030150753768844,0.03919597989949749,0.02814070351758794,0.09246231155778895,0.07738693467336684,0.054271356783919596,0.034170854271356785,0.03919597989949749,0.02814070351758794,0.02814070351758794,0.024120603015075376
2.24	0.9326817318361775	0.10552763819095477,0.09346733668341708,0.13266331658291458,0.04723618090452261,0.12864321608040202,0.0592964824120603,0.0371859296482412,0.02914572864321608,0.09346733668341708,0.0864321608040201,0.054271356783919596,0.019095477386934675,0.05125628140703518,0.01407035175879397,0.02814070351758794,0.020100502512562814
2.24	0.9357914728977715	0.10452261306532663,0.0964824120603015,0.13768844221105528,0.02814070351758794,0.12261306532663317,0.0743718592964824,0.035175879396984924,0.02814070351758794,0.0964824120603015,0.06934673366834171,0.06030150753768844,0.035175879396984924,0.04321608040201005,0.021105527638190954,0.02914572864321608,0.018090452261306532
2.24	0.9484975140620908	0.07537688442211055,0.08743718592964825,0.13668341708542714,0.0371859296482412,0.13165829145728644,0.06532663316582915,0.04221105527638191,0.02814070351758794,0.08743718592964825,0.08542713567839195,0.06030150753768844,0.033165829145728645,0.04221105527638191,0.02814070351758794,0.02814070351758794,0.031155778894472363
2.24	0.9498375155526612	0.07537688442211055,0.08743718592964825,0.13869346733668342,0.034170854271356785,0.12663316582914572,0.06633165829145729,0.04221105527638191,0.033165829145728645,0.0864321608040201,0.08542713567839195,0.054271356783919596,0.04120603015075377,0.04623115577889447,0.02914572864321608,0.033165829145728645,0.020100502512562814
2.24	0.9426210037893006	0.09849246231155778,0.08743718592964825,0.135678391959799,0.03015075376884422,0.12261306532663317,0.07738693467336684,0.036180904522613064,0.02914572864321608,0.08743718592964825,0.07839195979899498,0.06432160804020101,0.035175879396984924,0.04321608040201005,0.022110552763819097,0.02914572864321608,0.023115577889447236
2.24	0.9624266300663864	0.0763819095477387,0.08844221105527639,0.12160804020100502,0.033165829145728645,0.1135678391959799,0.08040201005025126,0.03819095477386935,0.0371859296482412,0.08844221105527639,0.06532663316582915,0.07236180904522613,0.04221105527638191,0.04020100502512563,0.034170854271356785,0.0371859296482412,0.031155778894472363
2.24	0.9427940414678547	0.08743718592964825,0.08944723618090453,0.13366834170854272,0.04321608040201005,0.12964824120603016,0.06030150753768844,0.04924623115577889,0.02512562814070352,0.09045226130653267,0.08743718592964825,0.05527638190954774,0.031155778894472363,0.04824120603015075,0.02613065326633166,0.02512562814070352,0.018090452261306532
2.24	0.9436206962228587	0.09246231155778895,0.08542713567839195,0.13467336683417086,0.0371859296482412,0.12763819095477386,0.06934673366834171,0.04221105527638191,0.027135678391959798,0.08542713567839195,0.0864321608040201,0.062311557788944726,0.032160804020100506,0.04522613065326633,0.02512562814070352,0.027135678391959798,0.020100502512562814
2.24	0.9253931010920007	0.1035175879396985,0.08844221105527639,0.14974874371859295,0.02914572864321608,0.14170854271356784,0.061306532663316586,0.031155778894472363,0.02814070351758794,0.08844221105527639,0.08944723618090453,0.053266331658291456,0.03015075376884422,0.036180904522613064,0.023115577889447236,0.02814070351758794,0.018090452261306532
2.24	0.9342896816283665	0.10753768844221105,0.09748743718592964,0.13467336683417086,0.03919597989949749,0.12462311557788945,0.06432160804020101,0.03919597989949749,0.02814070351758794,0.0964824120603015,0.0763819095477387,0.054271356783919596,0.02814070351758794,0.04824120603015075,0.018090452261306532,0.02814070351758794,0.01507537688442211
2.24	0.9249414214006523	0.08844221105527639,0.08844221105527639,0.1507537688442211,0.02814070351758794,0.13969849246231156,0.07135678391959799,0.04020100502512563,0.019095477386934675,0.08844221105527639,0.0914572864321608,0.06030150753768844,0.031155778894472363,0.03919597989949749,0.020100502512562814,0.019095477386934675,0.024120603015075376
2.24	0.944882592150483	0.08040201005025126,0.08542713567839195,0.13969849246231156,0.036180904522613064,0.13366834170854272,0.06432160804020101,0.0371859296482412,0.031155778894472363,0.0864321608040201,0.08944723618090453,0.05829145728643216,0.032160804020100506,0.04221105527638191,0.02613065326633166,0.031155778894472363,0.02613065326633166
2.24	0.9560202836558952	0.09748743718592964,0.09849246231155778,0.12462311557788945,0.031155778894472363,0.10753768844221105,0.07035175879396985,0.04522613065326633,0.032160804020100506,0.09849246231155778,0.05728643216080402,0.053266331658291456,0.04623115577889447,0.04824120603015075,0.02914572864321608,0.032160804020100506,0.02814070351758794
2.24	0.9468301875586805	0.09949748743718594,0.09246231155778895,0.13467336683417086,0.02914572864321608,0.12663316582914572,0.062311557788944726,0.03919597989949749,0.031155778894472363,0.0914572864321608,0.07135678391959799,0.054271356783919596,0.04120603015075377,0.0371859296482412,0.033165829145728645,0.031155778894472363,0.02512562814070352
2.24	0.9287065353142258	0.07135678391959799,0.09246231155778895,0.15175879396984926,0.033165829145728645,0.13969849246231156,0.06834170854271357,0.032160804020100506,0.02914572864321608,0.09246231155778895,0.09246231155778895,0.05628140703517588,0.02814070351758794,0.04623115577889447,0.016080402010050253,0.03015075376884422,0.020100502512562814
2.24	0.9550790109191301	0.0864321608040201,0.09246231155778895,0.12562814070351758,0.04321608040201005,0.11557788944723618,0.06633165829145729,0.04723618090452261,0.03015075376884422,0.09246231155778895,0.0763819095477387,0.05628140703517588,0.034170854271356785,0.053266331658291456,0.024120603015075376,0.03015075376884422,0.02613065326633166
2.24	0.9500997466072372	0.07537688442211055,0.08944723618090453,0.13366834170854272,0.04120603015075377,0.12663316582914572,0.061306532663316586,0.0371859296482412,0.03919597989949749,0.08944723618090453,0.08542713567839195,0.05527638190954774,0.035175879396984924,0.04824120603015075,0.02814070351758794,0.03919597989949749,0.01507537688442211
2.24	0.9561468352005469	0.0743718592964824,0.08341708542713568,0.12964824120603016,0.044221105527638194,0.12864321608040202,0.05628140703517588,0.05125628140703518,0.02914572864321608,0.08341708542713568,0.08944723618090453,0.05628140703517588,0.036180904522613064,0.044221105527638194,0.036180904522613064,0.02914572864321608,0.02814070351758794
2.24	0.946189023630424	0.08040201005025126,0.09246231155778895,0.12462311557788945,0.04623115577889447,0.11758793969849246,0.07135678391959799,0.05628140703517588,0.02512562814070352,0.09246231155778895,0.07839195979899498,0.06432160804020101,0.036180904522613064,0.053266331658291456,0.02814070351758794,0.02512562814070352,0.008040201005025126
2.24	0.955996200472552	0.09748743718592964,0.0914572864321608,0.12060301507537688,0.04221105527638191,0.11557788944723618,0.06633165829145729,0.04120603015075377,0.035175879396984924,0.0914572864321608,0.07135678391959799,0.061306532663316586,0.034170854271356785,0.04623115577889447,0.03015075376884422,0.035175879396984924,0.020100502512562814
2.24	0.9523157037264982	0.10251256281407035,0.08743718592964825,0.12462311557788945,0.04120603015075377,0.11758793969849246,0.06633165829145729,0.044221105527638194,0.02914572864321608,0.08743718592964825,0.07839195979899498,0.06030150753768844,0.032160804020100506,0.04723618090452261,0.02613065326633166,0.02914572864321608,0.02613065326633166
2.24	0.9196165251330785	0.11457286432160804,0.09748743718592964,0.14472361809045226,0.032160804020100506,0.13668341708542714,0.062311557788944726,0.031155778894472363,0.02613065326633166,0.09748743718592964,0.07939698492462312,0.054271356783919596,0.02512562814070352,0.04020100502512563,0.017085427135678392,0.02613065326633166,0.01507537688442211
2.24	0.9683018981977702	0.10552763819095477,0.09045226130653267,0.11055276381909548,0.035175879396984924,0.10050251256281408,0.06633165829145729,0.04020100502512563,0.044221105527638194,0.09045226130653267,0.05527638190954774,0.05628140703517588,0.04924623115577889,0.04522613065326633,0.03919597989949749,0.04321608040201005,0.02814070351758794
2.24	0.9420631034505895	0.10753768844221105,0.08944723618090453,0.13668341708542714,0.033165829145728645,0.12763819095477386,0.06030150753768844,0.036180904522613064,0.02814070351758794,0.08844221105527639,0.08040201005025126,0.05226130653266332,0.031155778894472363,0.04120603015075377,0.023115577889447236,0.02814070351758794,0.036180904522613064
2.24	0.938998051234499	0.0864321608040201,0.08944723618090453,0.14371859296482412,0.035175879396984924,0.13366834170854272,0.062311557788944726,0.035175879396984924,0.031155778894472363,0.08944723618090453,0.08944723618090453,0.05125628140703518,0.031155778894472363,0.04522613065326633,0.020100502512562814,0.03015075376884422,0.02613065326633166
2.24	0.9460403969990293	0.09547738693467336,0.08844221105527639,0.13467336683417086,0.04120603015075377,0.12663316582914572,0.05728643216080402,0.03919597989949749,0.031155778894472363,0.08844221105527639,0.08743718592964825,0.04924623115577889,0.02914572864321608,0.04924623115577889,0.021105527638190954,0.031155778894472363,0.03015075376884422
2.24	0.9538857355707697	0.08844221105527639,0.0864321608040201,0.13165829145728644,0.03919597989949749,0.12562814070351758,0.05728643216080402,0.03819095477386935,0.035175879396984924,0.08743718592964825,0.08442211055276382,0.05125628140703518,0.034170854271356785,0.04623115577889447,0.02814070351758794,0.035175879396984924,0.031155778894472363
2.24	0.9533988152443772	0.09748743718592964,0.08442211055276382,0.12663316582914572,0.04020100502512563,0.12160804020100502,0.06633165829145729,0.04120603015075377,0.032160804020100506,0.08341708542713568,0.08241206030150754,0.061306532663316586,0.033165829145728645,0.044221105527638194,0.02814070351758794,0.031155778894472363,0.02613065326633166
2.24	0.9447865857152145	0.0814070351758794,0.09346733668341708,0.13266331658291458,0.04221105527638191,0.12864321608040202,0.06532663316582915,0.04623115577889447,0.02512562814070352,0.09346733668341708,0.08040201005025126,0.061306532663316586,0.02914572864321608,0.04623115577889447,0.02512562814070352,0.02512562814070352,0.024120603015075376
2.24	0.8957348497353718	0.12060301507537688,0.09246231155778895,0.15577889447236182,0.034170854271356785,0.15678391959798996,0.05125628140703518,0.031155778894472363,0.018090452261306532,0.09246231155778895,0.09748743718592964,0.05226130653266332,0.01507537688442211,0.033165829145728645,0.016080402010050253,0.018090452261306532,0.01507537688442211
2.24	0.9455951488250784	0.09949748743718594,0.09246231155778895,0.13266331658291458,0.033165829145728645,0.12562814070351758,0.06532663316582915,0.03919597989949749,0.03015075376884422,0.09246231155778895,0.07336683417085427,0.05829145728643216,0.036180904522613064,0.04020100502512563,0.02914572864321608,0.03015075376884422,0.022110552763819097
2.24	0.9469750590826937	0.08442211055276382,0.0864321608040201,0.135678391959799,0.035175879396984924,0.12964824120603016,0.06934673366834171,0.04020100502512563,0.02914572864321608,0.08542713567839195,0.08442211055276382,0.06331658291457286,0.034170854271356785,0.04020100502512563,0.02814070351758794,0.02814070351758794,0.02613065326633166
2.24	0.948664517609411	0.08341708542713568,0.08743718592964825,0.12964824120603016,0.04120603015075377,0.13266331658291458,0.06331658291457286,0.0371859296482412,0.032160804020100506,0.08743718592964825,0.08442211055276382,0.06633165829145729,0.02814070351758794,0.03819095477386935,0.031155778894472363,0.032160804020100506,0.02512562814070352
2.24	0.909006607529013	0.1135678391959799,0.09045226130653267,0.15678391959798996,0.027135678391959798,0.1457286432160804,0.061306532663316586,0.031155778894472363,0.023115577889447236,0.09045226130653267,0.09246231155778895,0.05025125628140704,0.027135678391959798,0.03819095477386935,0.016080402010050253,0.023115577889447236,0.01306532663316583
2.24	0.9341745999015051	0.11959798994974874,0.10050251256281408,0.12964824120603016,0.03819095477386935,0.11959798994974874,0.061306532663316586,0.044221105527638194,0.02512562814070352,0.10150753768844221,0.06733668341708543,0.05125628140703518,0.031155778894472363,0.04924623115577889,0.020100502512562814,0.02512562814070352,0.016080402010050253
2.24	0.9636893944757164	0.08040201005025126,0.0763819095477387,0.12763819095477386,0.04120603015075377,0.1135678391959799,0.06331658291457286,0.04623115577889447,0.03819095477386935,0.0763819095477387,0.09346733668341708,0.04924623115577889,0.04221105527638191,0.05628140703517588,0.02814070351758794,0.03819095477386935,0.02914572864321608
2.24	0.9471505435654224	0.10854271356783919,0.09849246231155778,0.12562814070351758,0.036180904522613064,0.11457286432160804,0.06834170854271357,0.03919597989949749,0.031155778894472363,0.09849246231155778,0.062311557788944726,0.05829145728643216,0.034170854271356785,0.04623115577889447,0.024120603015075376,0.031155778894472363,0.023115577889447236
2.24	0.9281249377038744	0.10251256281407035,0.08844221105527639,0.1457286432160804,0.035175879396984924,0.1407035175879397,0.05728643216080402,0.034170854271356785,0.024120603015075376,0.08844221105527639,0.0914572864321608,0.053266331658291456,0.023115577889447236,0.03919597989949749,0.019095477386934675,0.024120603015075376,0.033165829145728645
2.24	0.9550643388827186	0.06633165829145729,0.0864321608040201,0.12864321608040202,0.04522613065326633,0.11758793969849246,0.0743718592964824,0.04120603015075377,0.036180904522613064,0.08542713567839195,0.08743718592964825,0.06432160804020101,0.032160804020100506,0.05527638190954774,0.022110552763819097,0.036180904522613064,0.021105527638190954
2.24	0.9544333060842781	0.08241206030150754,0.0864321608040201,0.12763819095477386,0.03919597989949749,0.12562814070351758,0.06532663316582915,0.04623115577889447,0.02914572864321608,0.0864321608040201,0.0814070351758794,0.06331658291457286,0.036180904522613064,0.04221105527638191,0.034170854271356785,0.02914572864321608,0.02512562814070352
2.24	0.9403957179342669	0.0864321608040201,0.08241206030150754,0.135678391959799,0.024120603015075376,0.12060301507537688,0.0964824120603015,0.032160804020100506,0.02613065326633166,0.08241206030150754,0.0763819095477387,0.0814070351758794,0.035175879396984924,0.03819095477386935,0.020100502512562814,0.02613065326633166,0.036180904522613064
2.24	0.9464814746131424	0.10552763819095477,0.09849246231155778,0.11959798994974874,0.044221105527638194,0.11557788944723618,0.062311557788944726,0.04924623115577889,0.02914572864321608,0.09949748743718594,0.06532663316582915,0.05829145728643216,0.034170854271356785,0.04924623115577889,0.02914572864321608,0.02914572864321608,0.011055276381909548
2.24	0.9207656494749472	0.07839195979899498,0.10050251256281408,0.14673366834170853,0.032160804020100506,0.13969849246231156,0.0763819095477387,0.0371859296482412,0.021105527638190954,0.09949748743718594,0.07939698492462312,0.06934673366834171,0.02613065326633166,0.03919597989949749,0.019095477386934675,0.021105527638190954,0.01407035175879397
2.24	0.9505705115622779	0.0964824120603015,0.08944723618090453,0.12964824120603016,0.035175879396984924,0.11959798994974874,0.06633165829145729,0.04221105527638191,0.034170854271356785,0.08944723618090453,0.07537688442211055,0.05628140703517588,0.04120603015075377,0.04522613065326633,0.031155778894472363,0.033165829145728645,0.01507537688442211
2.24	0.9357417401226884	0.08944723618090453,0.08743718592964825,0.14673366834170853,0.027135678391959798,0.13165829145728644,0.07135678391959799,0.04020100502512563,0.02512562814070352,0.08743718592964825,0.0864321608040201,0.05628140703517588,0.03819095477386935,0.04221105527638191,0.023115577889447236,0.02512562814070352,0.022110552763819097
