γ	Permutation_Entropy	Pattern_Probabilities
-0.6	0.5389545439950182	0.0,0.0,0.12060301507537688,0.0,0.12060301507537688,0.31959798994974875,0.0,0.0,0.0,0.12060301507537688,0.3185929648241206,0.0,0.0,0.0,0.0,0.0
-0.6	0.5424019220295226	0.0,0.0,0.12361809045226131,0.0,0.12462311557788945,0.3135678391959799,0.0,0.0,0.0,0.12361809045226131,0.314572864321608,0.0,0.0,0.0,0.0,0.0
-0.6	0.5386003355561096	0.0,0.0,0.12060301507537688,0.0,0.11959798994974874,0.31959798994974875,0.0,0.0,0.0,0.12060301507537688,0.31959798994974875,0.0,0.0,0.0,0.0,0.0
-0.6	0.5463342321661129	0.0,0.0,0.12763819095477386,0.0,0.12864321608040202,0.3075376884422111,0.0,0.0,0.0,0.12763819095477386,0.3085427135678392,0.0,0.0,0.0,0.0,0.0
-0.6	0.5549274430580778	0.0,0.0,0.13768844221105528,0.0,0.13768844221105528,0.29346733668341707,0.0,0.0,0.0,0.13768844221105528,0.29346733668341707,0.0,0.0,0.0,0.0,0.0
-0.6	0.5521080218929297	0.0,0.0,0.13366834170854272,0.0,0.13467336683417086,0.2984924623115578,0.0,0.0,0.0,0.13467336683417086,0.2984924623115578,0.0,0.0,0.0,0.0,0.0
-0.6	0.534608060313745	0.0,0.0,0.11658291457286432,0.0,0.11658291457286432,0.3256281407035176,0.0,0.0,0.0,0.11658291457286432,0.3246231155778894,0.0,0.0,0.0,0.0,0.0
-0.6	0.5506426564959576	0.0,0.0,0.13266331658291458,0.0,0.13266331658291458,0.3005025125628141,0.0,0.0,0.0,0.13266331658291458,0.3015075376884422,0.0,0.0,0.0,0.0,0.0
-0.6	0.5488333056543421	0.0,0.0,0.1306532663316583,0.0,0.1306532663316583,0.3035175879396985,0.0,0.0,0.0,0.1306532663316583,0.30452261306532663,0.0,0.0,0.0,0.0,0.0
-0.6	0.5491380514353529	0.0,0.0,0.1306532663316583,0.0,0.13165829145728644,0.3035175879396985,0.0,0.0,0.0,0.1306532663316583,0.3035175879396985,0.0,0.0,0.0,0.0,0.0
-0.6	0.5447231719357319	0.0,0.0,0.12562814070351758,0.0,0.12663316582914572,0.31055276381909547,0.0,0.0,0.0,0.12663316582914572,0.31055276381909547,0.0,0.0,0.0,0.0,0.0
-0.6	0.5424019220295226	0.0,0.0,0.12462311557788945,0.0,0.12361809045226131,0.314572864321608,0.0,0.0,0.0,0.12361809045226131,0.3135678391959799,0.0,0.0,0.0,0.0,0.0
-0.6	0.5523972668808631	0.0,0.0,0.13467336683417086,0.0,0.13467336683417086,0.2984924623115578,0.0,0.0,0.0,0.13467336683417086,0.2974874371859296,0.0,0.0,0.0,0.0,0.0
-0.6	0.5535358385187638	0.0,0.0,0.13668341708542714,0.0,0.135678391959799,0.2964824120603015,0.0,0.0,0.0,0.135678391959799,0.29547738693467335,0.0,0.0,0.0,0.0,0.0
-0.6	0.5400058200691581	0.0,0.0,0.12160804020100502,0.0,0.12160804020100502,0.31758793969849247,0.0,0.0,0.0,0.12160804020100502,0.31758793969849247,0.0,0.0,0.0,0.0,0.0
-0.6	0.5424019220295226	0.0,0.0,0.12462311557788945,0.0,0.12361809045226131,0.314572864321608,0.0,0.0,0.0,0.12361809045226131,0.3135678391959799,0.0,0.0,0.0,0.0,0.0
-0.6	0.5453723484532043	0.0,0.0,0.12763819095477386,0.0,0.12663316582914572,0.30954773869346736,0.0,0.0,0.0,0.12663316582914572,0.30954773869346736,0.0,0.0,0.0,0.0,0.0
-0.6	0.5453723484532043	0.0,0.0,0.12763819095477386,0.0,0.12663316582914572,0.30954773869346736,0.0,0.0,0.0,0.12663316582914572,0.30954773869346736,0.0,0.0,0.0,0.0,0.0
-0.6	0.5540974082653537	0.0,0.0,0.13668341708542714,0.0,0.13668341708542714,0.29447236180904524,0.0,0.0,0.0,0.13668341708542714,0.29547738693467335,0.0,0.0,0.0,0.0,0.0
-0.6	0.544068772320489	0.0,0.0,0.12562814070351758,0.0,0.12562814070351758,0.31155778894472363,0.0,0.0,0.0,0.12562814070351758,0.31155778894472363,0.0,0.0,0.0,0.0,0.0
-0.6	0.5389545439950182	0.0,0.0,0.12060301507537688,0.0,0.12060301507537688,0.31959798994974875,0.0,0.0,0.0,0.12060301507537688,0.3185929648241206,0.0,0.0,0.0,0.0,0.0
-0.6	0.5413841525195587	0.0,0.0,0.12361809045226131,0.0,0.12261306532663317,0.3155778894472362,0.0,0.0,0.0,0.12261306532663317,0.3155778894472362,0.0,0.0,0.0,0.0,0.0
-0.6	0.5378896388871693	0.0,0.0,0.11959798994974874,0.0,0.11959798994974874,0.32060301507537686,0.0,0.0,0.0,0.11959798994974874,0.32060301507537686,0.0,0.0,0.0,0.0,0.0
-0.6	0.5443959721281104	0.0,0.0,0.12562814070351758,0.0,0.12663316582914572,0.31055276381909547,0.0,0.0,0.0,0.12562814070351758,0.31155778894472363,0.0,0.0,0.0,0.0,0.0
-0.6	0.5526838067228574	0.0,0.0,0.13467336683417086,0.0,0.135678391959799,0.2974874371859296,0.0,0.0,0.0,0.13467336683417086,0.2974874371859296,0.0,0.0,0.0,0.0,0.0
-0.6	0.5437375032800831	0.0,0.0,0.12562814070351758,0.0,0.12462311557788945,0.31256281407035175,0.0,0.0,0.0,0.12562814070351758,0.31155778894472363,0.0,0.0,0.0,0.0,0.0
-0.6	0.5479083105103911	0.0,0.0,0.12964824120603016,0.0,0.12964824120603016,0.3055276381909548,0.0,0.0,0.0,0.12964824120603016,0.3055276381909548,0.0,0.0,0.0,0.0,0.0
-0.6	0.5460162942553695	0.0,0.0,0.12763819095477386,0.0,0.12763819095477386,0.3085427135678392,0.0,0.0,0.0,0.12763819095477386,0.3085427135678392,0.0,0.0,0.0,0.0,0.0
-0.6	0.5400058200691581	0.0,0.0,0.12160804020100502,0.0,0.12160804020100502,0.31758793969849247,0.0,0.0,0.0,0.12160804020100502,0.31758793969849247,0.0,0.0,0.0,0.0,0.0
-0.6	0.5371705772972122	0.0,0.0,0.11959798994974874,0.0,0.1185929648241206,0.32160804020100503,0.0,0.0,0.0,0.1185929648241206,0.32160804020100503,0.0,0.0,0.0,0.0,0.0
-0.6	0.5434062342396772	0.0,0.0,0.12562814070351758,0.0,0.12462311557788945,0.31256281407035175,0.0,0.0,0.0,0.12462311557788945,0.31256281407035175,0.0,0.0,0.0,0.0,0.0
-0.6	0.5453723484532043	0.0,0.0,0.12763819095477386,0.0,0.12663316582914572,0.30954773869346736,0.0,0.0,0.0,0.12663316582914572,0.30954773869346736,0.0,0.0,0.0,0.0,0.0
-0.6	0.5389545439950182	0.0,0.0,0.12060301507537688,0.0,0.12060301507537688,0.3185929648241206,0.0,0.0,0.0,0.12060301507537688,0.31959798994974875,0.0,0.0,0.0,0.0,0.0
-0.6	0.5280538872611084	0.0,0.0,0.11155778894472362,0.0,0.11055276381909548,0.3336683417085427,0.0,0.0,0.0,0.11055276381909548,0.3336683417085427,0.0,0.0,0.0,0.0,0.0
-0.6	0.544068772320489	0.0,0.0,0.12562814070351758,0.0,0.12562814070351758,0.31155778894472363,0.0,0.0,0.0,0.12562814070351758,0.31155778894472363,0.0,0.0,0.0,0.0,0.0
-0.6	0.5434062342396772	0.0,0.0,0.12462311557788945,0.0,0.12562814070351758,0.31256281407035175,0.0,0.0,0.0,0.12462311557788945,0.31256281407035175,0.0,0.0,0.0,0.0,0.0
-0.6	0.5479083105103911	0.0,0.0,0.12964824120603016,0.0,0.12964824120603016,0.3055276381909548,0.0,0.0,0.0,0.12964824120603016,0.3055276381909548,0.0,0.0,0.0,0.0,0.0
-0.6	0.5460162942553695	0.0,0.0,0.12763819095477386,0.0,0.12763819095477386,0.3085427135678392,0.0,0.0,0.0,0.12763819095477386,0.3085427135678392,0.0,0.0,0.0,0.0,0.0
-0.6	0.541724777416043	0.0,0.0,0.12361809045226131,0.0,0.12261306532663317,0.3155778894472362,0.0,0.0,0.0,0.12361809045226131,0.314572864321608,0.0,0.0,0.0,0.0,0.0
-0.6	0.5460162942553695	0.0,0.0,0.12763819095477386,0.0,0.12763819095477386,0.3085427135678392,0.0,0.0,0.0,0.12763819095477386,0.3085427135678392,0.0,0.0,0.0,0.0,0.0
-0.6	0.5311972785340816	0.0,0.0,0.1135678391959799,0.0,0.1135678391959799,0.32964824120603015,0.0,0.0,0.0,0.1135678391959799,0.32964824120603015,0.0,0.0,0.0,0.0,0.0
-0.6	0.547595577630774	0.0,0.0,0.12964824120603016,0.0,0.12864321608040202,0.3065326633165829,0.0,0.0,0.0,0.12964824120603016,0.3055276381909548,0.0,0.0,0.0,0.0,0.0
-0.6	0.5453723484532043	0.0,0.0,0.12663316582914572,0.0,0.12763819095477386,0.30954773869346736,0.0,0.0,0.0,0.12663316582914572,0.30954773869346736,0.0,0.0,0.0,0.0,0.0
-0.6	0.5543749113006871	0.0,0.0,0.13768844221105528,0.0,0.13668341708542714,0.29447236180904524,0.0,0.0,0.0,0.13668341708542714,0.29447236180904524,0.0,0.0,0.0,0.0,0.0
-0.6	0.535716448687002	0.0,0.0,0.11758793969849246,0.0,0.11758793969849246,0.3236180904522613,0.0,0.0,0.0,0.11758793969849246,0.3236180904522613,0.0,0.0,0.0,0.0,0.0
-0.6	0.551232683560871	0.0,0.0,0.13266331658291458,0.0,0.13366834170854272,0.2994974874371859,0.0,0.0,0.0,0.13366834170854272,0.3005025125628141,0.0,0.0,0.0,0.0,0.0
-0.6	0.53234853688249	0.0,0.0,0.11457286432160804,0.0,0.11457286432160804,0.32763819095477387,0.0,0.0,0.0,0.11457286432160804,0.32864321608040203,0.0,0.0,0.0,0.0,0.0
-0.6	0.547282844751157	0.0,0.0,0.12964824120603016,0.0,0.12864321608040202,0.3065326633165829,0.0,0.0,0.0,0.12864321608040202,0.3065326633165829,0.0,0.0,0.0,0.0,0.0
-0.6	0.5413841525195587	0.0,0.0,0.12261306532663317,0.0,0.12361809045226131,0.3155778894472362,0.0,0.0,0.0,0.12261306532663317,0.3155778894472362,0.0,0.0,0.0,0.0,0.0
-0.6	0.5296380971723247	0.0,0.0,0.11155778894472362,0.0,0.11256281407035176,0.3316582914572864,0.0,0.0,0.0,0.11256281407035176,0.3316582914572864,0.0,0.0,0.0,0.0,0.0
-0.6	0.5523972668808631	0.0,0.0,0.13467336683417086,0.0,0.13467336683417086,0.2984924623115578,0.0,0.0,0.0,0.13467336683417086,0.2974874371859296,0.0,0.0,0.0,0.0,0.0
-0.6	0.5506426564959576	0.0,0.0,0.13266331658291458,0.0,0.13266331658291458,0.3005025125628141,0.0,0.0,0.0,0.13266331658291458,0.3015075376884422,0.0,0.0,0.0,0.0,0.0
-0.6	0.5378896388871693	0.0,0.0,0.11959798994974874,0.0,0.11959798994974874,0.32060301507537686,0.0,0.0,0.0,0.11959798994974874,0.32060301507537686,0.0,0.0,0.0,0.0,0.0
-0.58	0.5040235271912985	0.0,0.0,0.09346733668341708,0.0,0.09246231155778895,0.3608040201005025,0.0,0.0,0.0,0.09246231155778895,0.3608040201005025,0.0,0.0,0.0,0.0,0.0
-0.58	0.49591424368101006	0.0,0.0,0.08743718592964825,0.0,0.08743718592964825,0.3688442211055276,0.0,0.0,0.0,0.08743718592964825,0.3688442211055276,0.0,0.0,0.0,0.0,0.0
-0.58	0.5079049500656242	0.0,0.0,0.09547738693467336,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.0,0.0
-0.58	0.5112049024268929	0.0,0.0,0.09849246231155778,0.0,0.09748743718592964,0.35376884422110555,0.0,0.0,0.0,0.09748743718592964,0.3527638190954774,0.0,0.0,0.0,0.0,0.0
-0.58	0.5093302218975013	0.0,0.0,0.0964824120603015,0.0,0.0964824120603015,0.35477386934673366,0.0,0.0,0.0,0.0964824120603015,0.35577889447236183,0.0,0.0,0.0,0.0,0.0
-0.58	0.4862124584651531	0.0,0.0,0.0814070351758794,0.0,0.0814070351758794,0.3778894472361809,0.0,0.0,0.0,0.0814070351758794,0.3778894472361809,0.0,0.0,0.0,0.0,0.0
-0.58	0.5201683607803055	0.0,0.0,0.10452261306532663,0.0,0.10452261306532663,0.342713567839196,0.0,0.0,0.0,0.10452261306532663,0.3437185929648241,0.0,0.0,0.0,0.0,0.0
-0.58	0.5035314485329051	0.0,0.0,0.09246231155778895,0.0,0.09246231155778895,0.3608040201005025,0.0,0.0,0.0,0.09246231155778895,0.36180904522613067,0.0,0.0,0.0,0.0,0.0
-0.58	0.5035314485329051	0.0,0.0,0.09246231155778895,0.0,0.09246231155778895,0.3608040201005025,0.0,0.0,0.0,0.09246231155778895,0.36180904522613067,0.0,0.0,0.0,0.0,0.0
-0.58	0.509800853892912	0.0,0.0,0.09748743718592964,0.0,0.0964824120603015,0.35477386934673366,0.0,0.0,0.0,0.0964824120603015,0.35477386934673366,0.0,0.0,0.0,0.0,0.0
-0.58	0.5020413783083102	0.0,0.0,0.0914572864321608,0.0,0.0914572864321608,0.3628140703517588,0.0,0.0,0.0,0.0914572864321608,0.3628140703517588,0.0,0.0,0.0,0.0,0.0
-0.58	0.4974708907277781	0.0,0.0,0.08844221105527639,0.0,0.08844221105527639,0.36683417085427134,0.0,0.0,0.0,0.08844221105527639,0.3678391959798995,0.0,0.0,0.0,0.0,0.0
-0.58	0.5179913257680292	0.0,0.0,0.1035175879396985,0.0,0.10251256281407035,0.3457286432160804,0.0,0.0,0.0,0.10251256281407035,0.3457286432160804,0.0,0.0,0.0,0.0,0.0
-0.58	0.4948655101126368	0.0,0.0,0.08743718592964825,0.0,0.0864321608040201,0.3698492462311558,0.0,0.0,0.0,0.0864321608040201,0.3698492462311558,0.0,0.0,0.0,0.0,0.0
-0.58	0.49591424368101006	0.0,0.0,0.08743718592964825,0.0,0.08743718592964825,0.3688442211055276,0.0,0.0,0.0,0.08743718592964825,0.3688442211055276,0.0,0.0,0.0,0.0,0.0
-0.58	0.4974708907277781	0.0,0.0,0.08844221105527639,0.0,0.08844221105527639,0.3678391959798995,0.0,0.0,0.0,0.08844221105527639,0.36683417085427134,0.0,0.0,0.0,0.0,0.0
-0.58	0.49798499355967224	0.0,0.0,0.08844221105527639,0.0,0.08944723618090453,0.36683417085427134,0.0,0.0,0.0,0.08844221105527639,0.36683417085427134,0.0,0.0,0.0,0.0,0.0
-0.58	0.4974708907277781	0.0,0.0,0.08844221105527639,0.0,0.08844221105527639,0.36683417085427134,0.0,0.0,0.0,0.08844221105527639,0.3678391959798995,0.0,0.0,0.0,0.0,0.0
-0.58	0.49274949305444005	0.0,0.0,0.08542713567839195,0.0,0.08542713567839195,0.37185929648241206,0.0,0.0,0.0,0.08542713567839195,0.37185929648241206,0.0,0.0,0.0,0.0,0.0
-0.58	0.5064631256277227	0.0,0.0,0.09447236180904522,0.0,0.09447236180904522,0.3587939698492462,0.0,0.0,0.0,0.09447236180904522,0.3577889447236181,0.0,0.0,0.0,0.0,0.0
-0.58	0.5093302218975014	0.0,0.0,0.0964824120603015,0.0,0.0964824120603015,0.35577889447236183,0.0,0.0,0.0,0.0964824120603015,0.35477386934673366,0.0,0.0,0.0,0.0,0.0
-0.58	0.5035314485329051	0.0,0.0,0.09246231155778895,0.0,0.09246231155778895,0.36180904522613067,0.0,0.0,0.0,0.09246231155778895,0.3608040201005025,0.0,0.0,0.0,0.0,0.0
-0.58	0.5079049500656242	0.0,0.0,0.09547738693467336,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.0,0.0
-0.58	0.5045145961375472	0.0,0.0,0.09246231155778895,0.0,0.09346733668341708,0.3597989949748744,0.0,0.0,0.0,0.09346733668341708,0.3608040201005025,0.0,0.0,0.0,0.0,0.0
-0.58	0.505005665083796	0.0,0.0,0.09346733668341708,0.0,0.09346733668341708,0.3597989949748744,0.0,0.0,0.0,0.09346733668341708,0.3597989949748744,0.0,0.0,0.0,0.0,0.0
-0.58	0.5064631256277227	0.0,0.0,0.09447236180904522,0.0,0.09447236180904522,0.3577889447236181,0.0,0.0,0.0,0.09447236180904522,0.3587939698492462,0.0,0.0,0.0,0.0,0.0
-0.58	0.4911411353907294	0.0,0.0,0.08442211055276382,0.0,0.08442211055276382,0.37286432160804023,0.0,0.0,0.0,0.08442211055276382,0.37386934673366834,0.0,0.0,0.0,0.0,0.0
-0.58	0.5205976039022815	0.0,0.0,0.10452261306532663,0.0,0.10452261306532663,0.342713567839196,0.0,0.0,0.0,0.10552763819095477,0.342713567839196,0.0,0.0,0.0,0.0,0.0
-0.58	0.4974708907277781	0.0,0.0,0.08844221105527639,0.0,0.08844221105527639,0.3678391959798995,0.0,0.0,0.0,0.08844221105527639,0.36683417085427134,0.0,0.0,0.0,0.0,0.0
-0.58	0.48842112922078984	0.0,0.0,0.08241206030150754,0.0,0.08341708542713568,0.3758793969849246,0.0,0.0,0.0,0.08241206030150754,0.3758793969849246,0.0,0.0,0.0,0.0,0.0
-0.58	0.5193018436379869	0.0,0.0,0.1035175879396985,0.0,0.10452261306532663,0.3437185929648241,0.0,0.0,0.0,0.1035175879396985,0.34472361809045227,0.0,0.0,0.0,0.0,0.0
-0.58	0.5079049500656242	0.0,0.0,0.09547738693467336,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.0,0.0
-0.58	0.505977982358954	0.0,0.0,0.09447236180904522,0.0,0.09346733668341708,0.3587939698492462,0.0,0.0,0.0,0.09447236180904522,0.3587939698492462,0.0,0.0,0.0,0.0,0.0
-0.58	0.5079049500656242	0.0,0.0,0.09547738693467336,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.0,0.0
-0.58	0.4911411353907294	0.0,0.0,0.08442211055276382,0.0,0.08442211055276382,0.37386934673366834,0.0,0.0,0.0,0.08442211055276382,0.37286432160804023,0.0,0.0,0.0,0.0,0.0
-0.58	0.5135117949235867	0.0,0.0,0.09949748743718594,0.0,0.09949748743718594,0.3507537688442211,0.0,0.0,0.0,0.09949748743718594,0.3507537688442211,0.0,0.0,0.0,0.0,0.0
-0.58	0.5093302218975014	0.0,0.0,0.0964824120603015,0.0,0.0964824120603015,0.35577889447236183,0.0,0.0,0.0,0.0964824120603015,0.35477386934673366,0.0,0.0,0.0,0.0,0.0
-0.58	0.5162208892099118	0.0,0.0,0.10150753768844221,0.0,0.10150753768844221,0.34773869346733666,0.0,0.0,0.0,0.10150753768844221,0.34773869346733666,0.0,0.0,0.0,0.0,0.0
-0.58	0.5121335462853691	0.0,0.0,0.09849246231155778,0.0,0.09849246231155778,0.35175879396984927,0.0,0.0,0.0,0.09849246231155778,0.3527638190954774,0.0,0.0,0.0,0.0,0.0
-0.58	0.5107400641348605	0.0,0.0,0.09748743718592964,0.0,0.09748743718592964,0.35376884422110555,0.0,0.0,0.0,0.09748743718592964,0.35376884422110555,0.0,0.0,0.0,0.0,0.0
-0.58	0.5020413783083102	0.0,0.0,0.0914572864321608,0.0,0.0914572864321608,0.3628140703517588,0.0,0.0,0.0,0.0914572864321608,0.3628140703517588,0.0,0.0,0.0,0.0,0.0
-0.58	0.5069444125876748	0.0,0.0,0.09547738693467336,0.0,0.09447236180904522,0.3577889447236181,0.0,0.0,0.0,0.09447236180904522,0.3577889447236181,0.0,0.0,0.0,0.0,0.0
-0.58	0.49434015831041406	0.0,0.0,0.0864321608040201,0.0,0.0864321608040201,0.3708542713567839,0.0,0.0,0.0,0.0864321608040201,0.3698492462311558,0.0,0.0,0.0,0.0,0.0
-0.58	0.5214539641244699	0.0,0.0,0.10552763819095477,0.0,0.10552763819095477,0.3417085427135678,0.0,0.0,0.0,0.10552763819095477,0.3417085427135678,0.0,0.0,0.0,0.0,0.0
-0.58	0.5162208892099118	0.0,0.0,0.10150753768844221,0.0,0.10150753768844221,0.34773869346733666,0.0,0.0,0.0,0.10150753768844221,0.34773869346733666,0.0,0.0,0.0,0.0,0.0
-0.58	0.4878727603520391	0.0,0.0,0.08241206030150754,0.0,0.08241206030150754,0.3768844221105528,0.0,0.0,0.0,0.08241206030150754,0.3758793969849246,0.0,0.0,0.0,0.0,0.0
-0.58	0.5093302218975014	0.0,0.0,0.0964824120603015,0.0,0.0964824120603015,0.35577889447236183,0.0,0.0,0.0,0.0964824120603015,0.35477386934673366,0.0,0.0,0.0,0.0,0.0
-0.58	0.5166649121532628	0.0,0.0,0.10251256281407035,0.0,0.10150753768844221,0.34773869346733666,0.0,0.0,0.0,0.10150753768844221,0.34673366834170855,0.0,0.0,0.0,0.0,0.0
-0.58	0.505005665083796	0.0,0.0,0.09346733668341708,0.0,0.09346733668341708,0.3597989949748744,0.0,0.0,0.0,0.09346733668341708,0.3597989949748744,0.0,0.0,0.0,0.0,0.0
-0.58	0.5093302218975013	0.0,0.0,0.0964824120603015,0.0,0.0964824120603015,0.35477386934673366,0.0,0.0,0.0,0.0964824120603015,0.35577889447236183,0.0,0.0,0.0,0.0,0.0
-0.58	0.5069444125876748	0.0,0.0,0.09447236180904522,0.0,0.09547738693467336,0.3577889447236181,0.0,0.0,0.0,0.09447236180904522,0.3577889447236181,0.0,0.0,0.0,0.0,0.0
-0.58	0.5214539641244699	0.0,0.0,0.10552763819095477,0.0,0.10552763819095477,0.3417085427135678,0.0,0.0,0.0,0.10552763819095477,0.3417085427135678,0.0,0.0,0.0,0.0,0.0
-0.58	0.5020413783083102	0.0,0.0,0.0914572864321608,0.0,0.0914572864321608,0.3628140703517588,0.0,0.0,0.0,0.0914572864321608,0.3628140703517588,0.0,0.0,0.0,0.0,0.0
-0.58	0.5079049500656242	0.0,0.0,0.09547738693467336,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.0,0.0
-0.58	0.5020413783083102	0.0,0.0,0.0914572864321608,0.0,0.0914572864321608,0.3628140703517588,0.0,0.0,0.0,0.0914572864321608,0.3628140703517588,0.0,0.0,0.0,0.0,0.0
-0.58	0.49274949305444005	0.0,0.0,0.08542713567839195,0.0,0.08542713567839195,0.37185929648241206,0.0,0.0,0.0,0.08542713567839195,0.37185929648241206,0.0,0.0,0.0,0.0,0.0
-0.58	0.49221369951750693	0.0,0.0,0.08542713567839195,0.0,0.08442211055276382,0.37286432160804023,0.0,0.0,0.0,0.08542713567839195,0.37185929648241206,0.0,0.0,0.0,0.0,0.0
-0.58	0.5148738657089007	0.0,0.0,0.10050251256281408,0.0,0.10050251256281408,0.349748743718593,0.0,0.0,0.0,0.10050251256281408,0.3487437185929648,0.0,0.0,0.0,0.0,0.0
-0.58	0.49798499355967224	0.0,0.0,0.08944723618090453,0.0,0.08844221105527639,0.36683417085427134,0.0,0.0,0.0,0.08844221105527639,0.36683417085427134,0.0,0.0,0.0,0.0,0.0
-0.58	0.49591424368101006	0.0,0.0,0.08743718592964825,0.0,0.08743718592964825,0.3688442211055276,0.0,0.0,0.0,0.08743718592964825,0.3688442211055276,0.0,0.0,0.0,0.0,0.0
-0.58	0.5064631256277227	0.0,0.0,0.09447236180904522,0.0,0.09447236180904522,0.3587939698492462,0.0,0.0,0.0,0.09447236180904522,0.3577889447236181,0.0,0.0,0.0,0.0,0.0
-0.58	0.5125936529489357	0.0,0.0,0.09949748743718594,0.0,0.09849246231155778,0.35175879396984927,0.0,0.0,0.0,0.09849246231155778,0.35175879396984927,0.0,0.0,0.0,0.0,0.0
-0.58	0.5079049500656242	0.0,0.0,0.09547738693467336,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.0,0.0
-0.58	0.5035314485329051	0.0,0.0,0.09246231155778895,0.0,0.09246231155778895,0.3608040201005025,0.0,0.0,0.0,0.09246231155778895,0.36180904522613067,0.0,0.0,0.0,0.0,0.0
-0.58	0.5112049024268929	0.0,0.0,0.09748743718592964,0.0,0.09849246231155778,0.3527638190954774,0.0,0.0,0.0,0.09748743718592964,0.35376884422110555,0.0,0.0,0.0,0.0,0.0
-0.58	0.5035314485329051	0.0,0.0,0.09246231155778895,0.0,0.09246231155778895,0.3608040201005025,0.0,0.0,0.0,0.09246231155778895,0.36180904522613067,0.0,0.0,0.0,0.0,0.0
-0.58	0.5093302218975014	0.0,0.0,0.0964824120603015,0.0,0.0964824120603015,0.35577889447236183,0.0,0.0,0.0,0.0964824120603015,0.35477386934673366,0.0,0.0,0.0,0.0,0.0
-0.58	0.5035314485329051	0.0,0.0,0.09246231155778895,0.0,0.09246231155778895,0.3608040201005025,0.0,0.0,0.0,0.09246231155778895,0.36180904522613067,0.0,0.0,0.0,0.0,0.0
-0.58	0.5188680551155006	0.0,0.0,0.1035175879396985,0.0,0.1035175879396985,0.34472361809045227,0.0,0.0,0.0,0.1035175879396985,0.34472361809045227,0.0,0.0,0.0,0.0,0.0
-0.58	0.493810591457492	0.0,0.0,0.0864321608040201,0.0,0.08542713567839195,0.3708542713567839,0.0,0.0,0.0,0.0864321608040201,0.3708542713567839,0.0,0.0,0.0,0.0,0.0
-0.58	0.5135117949235867	0.0,0.0,0.09949748743718594,0.0,0.09949748743718594,0.3507537688442211,0.0,0.0,0.0,0.09949748743718594,0.3507537688442211,0.0,0.0,0.0,0.0,0.0
-0.58	0.5135117949235867	0.0,0.0,0.09949748743718594,0.0,0.09949748743718594,0.3507537688442211,0.0,0.0,0.0,0.09949748743718594,0.3507537688442211,0.0,0.0,0.0,0.0,0.0
-0.58	0.49274949305444005	0.0,0.0,0.08542713567839195,0.0,0.08542713567839195,0.37185929648241206,0.0,0.0,0.0,0.08542713567839195,0.37185929648241206,0.0,0.0,0.0,0.0,0.0
-0.58	0.5064631256277227	0.0,0.0,0.09447236180904522,0.0,0.09447236180904522,0.3587939698492462,0.0,0.0,0.0,0.09447236180904522,0.3577889447236181,0.0,0.0,0.0,0.0,0.0
-0.58	0.5079049500656242	0.0,0.0,0.09547738693467336,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.0,0.0
-0.58	0.5079049500656242	0.0,0.0,0.09547738693467336,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.09547738693467336,0.35678391959798994,0.0,0.0,0.0,0.0,0.0
-0.58	0.4862124584651531	0.0,0.0,0.0814070351758794,0.0,0.0814070351758794,0.3778894472361809,0.0,0.0,0.0,0.0814070351758794,0.3778894472361809,0.0,0.0,0.0,0.0,0.0
-0.58	0.5005343371427805	0.0,0.0,0.09045226130653267,0.0,0.09045226130653267,0.36482412060301506,0.0,0.0,0.0,0.09045226130653267,0.36381909547738694,0.0,0.0,0.0,0.0,0.0
-0.58	0.5020413783083102	0.0,0.0,0.0914572864321608,0.0,0.0914572864321608,0.3628140703517588,0.0,0.0,0.0,0.0914572864321608,0.3628140703517588,0.0,0.0,0.0,0.0,0.0
-0.58	0.4990112129952706	0.0,0.0,0.08944723618090453,0.0,0.08944723618090453,0.3658291457286432,0.0,0.0,0.0,0.08944723618090453,0.3658291457286432,0.0,0.0,0.0,0.0,0.0
-0.58	0.5148738657089008	0.0,0.0,0.10050251256281408,0.0,0.10050251256281408,0.3487437185929648,0.0,0.0,0.0,0.10050251256281408,0.349748743718593,0.0,0.0,0.0,0.0,0.0
-0.58	0.49591424368101006	0.0,0.0,0.08743718592964825,0.0,0.08743718592964825,0.3688442211055276,0.0,0.0,0.0,0.08743718592964825,0.3688442211055276,0.0,0.0,0.0,0.0,0.0
