μ	Permutation_Entropy	Pattern_Probabilities
1.8099995	0.6156952639782023	0.0,0.022110552763819097,0.15175879396984926,0.0,0.15175879396984926,0.2613065326633166,0.0,0.0,0.022110552763819097,0.12964824120603016,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6113444682453915	0.0,0.018090452261306532,0.15477386934673368,0.0,0.15477386934673368,0.25829145728643216,0.0,0.0,0.018090452261306532,0.13768844221105528,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6134908399144866	0.0,0.019095477386934675,0.15477386934673368,0.0,0.15477386934673368,0.25829145728643216,0.0,0.0,0.020100502512562814,0.13467336683417086,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6068713440099646	0.0,0.017085427135678392,0.1507537688442211,0.0,0.1507537688442211,0.26532663316582916,0.0,0.0,0.017085427135678392,0.13366834170854272,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6159921904483686	0.0,0.02512562814070352,0.1457286432160804,0.0,0.1457286432160804,0.2693467336683417,0.0,0.0,0.02512562814070352,0.12060301507537688,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6163359805133791	0.0,0.022110552763819097,0.1527638190954774,0.0,0.1527638190954774,0.2592964824120603,0.0,0.0,0.022110552763819097,0.1306532663316583,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6156421487285945	0.0,0.019095477386934675,0.15979899497487438,0.0,0.15979899497487438,0.25125628140703515,0.0,0.0,0.019095477386934675,0.1407035175879397,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6061102546743478	0.0,0.018090452261306532,0.14673366834170853,0.0,0.14673366834170853,0.27035175879396983,0.0,0.0,0.018090452261306532,0.12964824120603016,0.27035175879396983,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6224903466127586	0.0,0.023115577889447236,0.16080402010050251,0.0,0.16080402010050251,0.24723618090452262,0.0,0.0,0.023115577889447236,0.13768844221105528,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6220022189772044	0.0,0.024120603015075376,0.15678391959798996,0.0,0.15678391959798996,0.2522613065326633,0.0,0.0,0.024120603015075376,0.13366834170854272,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6152170880824203	0.0,0.021105527638190954,0.15376884422110554,0.0,0.1527638190954774,0.2592964824120603,0.0,0.0,0.021105527638190954,0.13266331658291458,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6239786310744111	0.0,0.024120603015075376,0.16080402010050251,0.0,0.16080402010050251,0.24723618090452262,0.0,0.0,0.024120603015075376,0.13668341708542714,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6096321446602032	0.0,0.020100502512562814,0.14773869346733667,0.0,0.14673366834170853,0.2693467336683417,0.0,0.0,0.020100502512562814,0.12763819095477386,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5983889264693377	0.0,0.01306532663316583,0.1487437185929648,0.0,0.14974874371859295,0.2693467336683417,0.0,0.0,0.01306532663316583,0.135678391959799,0.27035175879396983,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6133795953030177	0.0,0.020100502512562814,0.1527638190954774,0.0,0.15376884422110554,0.26030150753768844,0.0,0.0,0.020100502512562814,0.13266331658291458,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6153575369657215	0.0,0.018090452261306532,0.1628140703517588,0.0,0.16180904522613065,0.24723618090452262,0.0,0.0,0.018090452261306532,0.14472361809045226,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6053970173307605	0.0,0.01507537688442211,0.15376884422110554,0.0,0.15477386934673368,0.2613065326633166,0.0,0.0,0.01507537688442211,0.13869346733668342,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6010418511395498	0.0,0.01507537688442211,0.14673366834170853,0.0,0.14773869346733667,0.271356783919598,0.0,0.0,0.01507537688442211,0.13266331658291458,0.271356783919598,0.0,0.0,0.0,0.0,0.0
1.8099995	0.612974543093917	0.0,0.019095477386934675,0.15477386934673368,0.0,0.15577889447236182,0.25728643216080405,0.0,0.0,0.019095477386934675,0.135678391959799,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6123453628392226	0.0,0.021105527638190954,0.14974874371859295,0.0,0.1487437185929648,0.2663316582914573,0.0,0.0,0.021105527638190954,0.12763819095477386,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5932440964588384	0.0,0.011055276381909548,0.14673366834170853,0.0,0.14773869346733667,0.2733668341708543,0.0,0.0,0.011055276381909548,0.13668341708542714,0.2733668341708543,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6139726125156096	0.0,0.019095477386934675,0.15678391959798996,0.0,0.15678391959798996,0.2552763819095477,0.0,0.0,0.019095477386934675,0.13768844221105528,0.2552763819095477,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6249017931026344	0.0,0.02512562814070352,0.15979899497487438,0.0,0.15979899497487438,0.24824120603015076,0.0,0.0,0.02512562814070352,0.13467336683417086,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6215996931868841	0.0,0.018090452261306532,0.17889447236180905,0.0,0.17788944723618091,0.22311557788944725,0.0,0.0,0.018090452261306532,0.16080402010050251,0.22311557788944725,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6105747892109894	0.0,0.017085427135678392,0.15678391959798996,0.0,0.15678391959798996,0.2562814070351759,0.0,0.0,0.017085427135678392,0.13969849246231156,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6182390199675843	0.0,0.024120603015075376,0.15175879396984926,0.0,0.1507537688442211,0.2613065326633166,0.0,0.0,0.024120603015075376,0.12663316582914572,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6208557115564712	0.0,0.023115577889447236,0.1577889447236181,0.0,0.1577889447236181,0.2522613065326633,0.0,0.0,0.023115577889447236,0.13467336683417086,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6228108019357481	0.0,0.022110552763819097,0.16381909547738693,0.0,0.16482412060301507,0.2422110552763819,0.0,0.0,0.022110552763819097,0.14271356783919598,0.2422110552763819,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6173373141094828	0.0,0.019095477386934675,0.16381909547738693,0.0,0.1628140703517588,0.24623115577889448,0.0,0.0,0.019095477386934675,0.14371859296482412,0.24522613065326634,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6173700613902341	0.0,0.024120603015075376,0.14974874371859295,0.0,0.14974874371859295,0.2633165829145729,0.0,0.0,0.024120603015075376,0.12562814070351758,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6296307120314789	0.0,0.02613065326633166,0.16683417085427135,0.0,0.1658291457286432,0.2371859296482412,0.0,0.0,0.02613065326633166,0.1407035175879397,0.2371859296482412,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6172040887977245	0.0,0.021105527638190954,0.15678391959798996,0.0,0.15678391959798996,0.2542713567839196,0.0,0.0,0.021105527638190954,0.135678391959799,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6085916291686184	0.0,0.017085427135678392,0.1527638190954774,0.0,0.15376884422110554,0.2613065326633166,0.0,0.0,0.017085427135678392,0.13668341708542714,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6014317756356075	0.0,0.01407035175879397,0.1507537688442211,0.0,0.1507537688442211,0.26733668341708544,0.0,0.0,0.01407035175879397,0.13668341708542714,0.2663316582914573,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6071627283288779	0.0,0.022110552763819097,0.13969849246231156,0.0,0.1407035175879397,0.27839195979899495,0.0,0.0,0.022110552763819097,0.11758793969849246,0.2793969849246231,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6160854240140027	0.0,0.022110552763819097,0.1527638190954774,0.0,0.1527638190954774,0.26030150753768844,0.0,0.0,0.022110552763819097,0.12964824120603016,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6114062266284377	0.0,0.019095477386934675,0.1507537688442211,0.0,0.15175879396984926,0.2633165829145729,0.0,0.0,0.020100502512562814,0.13165829145728644,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6127750661205359	0.0,0.022110552763819097,0.14673366834170853,0.0,0.14773869346733667,0.26733668341708544,0.0,0.0,0.022110552763819097,0.12562814070351758,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6228108019357481	0.0,0.022110552763819097,0.16381909547738693,0.0,0.16482412060301507,0.2422110552763819,0.0,0.0,0.022110552763819097,0.14271356783919598,0.2422110552763819,0.0,0.0,0.0,0.0,0.0
1.8099995	0.609496159866819	0.0,0.021105527638190954,0.14472361809045226,0.0,0.1457286432160804,0.271356783919598,0.0,0.0,0.021105527638190954,0.12361809045226131,0.2723618090452261,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6057588509065501	0.0,0.016080402010050253,0.15175879396984926,0.0,0.15175879396984926,0.264321608040201,0.0,0.0,0.016080402010050253,0.135678391959799,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6081606068726515	0.0,0.017085427135678392,0.1527638190954774,0.0,0.1527638190954774,0.2623115577889447,0.0,0.0,0.017085427135678392,0.135678391959799,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8099995	0.624055558663806	0.0,0.02613065326633166,0.15577889447236182,0.0,0.15577889447236182,0.25326633165829143,0.0,0.0,0.02613065326633166,0.12964824120603016,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8099995	0.623605398650834	0.0,0.024120603015075376,0.16080402010050251,0.0,0.15979899497487438,0.24824120603015076,0.0,0.0,0.024120603015075376,0.135678391959799,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6115539988843456	0.0,0.019095477386934675,0.1527638190954774,0.0,0.1527638190954774,0.2613065326633166,0.0,0.0,0.019095477386934675,0.13366834170854272,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6219860775340081	0.0,0.022110552763819097,0.1628140703517588,0.0,0.1628140703517588,0.24522613065326634,0.0,0.0,0.022110552763819097,0.1407035175879397,0.2442211055276382,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6161001566438412	0.0,0.019095477386934675,0.1628140703517588,0.0,0.16180904522613065,0.24723618090452262,0.0,0.0,0.018090452261306532,0.14371859296482412,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6143714567709233	0.0,0.022110552763819097,0.14974874371859295,0.0,0.14974874371859295,0.264321608040201,0.0,0.0,0.022110552763819097,0.12763819095477386,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6107557510521652	0.0,0.020100502512562814,0.1487437185929648,0.0,0.14974874371859295,0.2663316582914573,0.0,0.0,0.020100502512562814,0.12864321608040202,0.2663316582914573,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6089189957269497	0.0,0.020100502512562814,0.14673366834170853,0.0,0.1457286432160804,0.27035175879396983,0.0,0.0,0.020100502512562814,0.12663316582914572,0.27035175879396983,0.0,0.0,0.0,0.0,0.0
1.8099995	0.616139564077867	0.0,0.024120603015075376,0.14673366834170853,0.0,0.14673366834170853,0.26733668341708544,0.0,0.0,0.02512562814070352,0.12261306532663317,0.26733668341708544,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6259391714196428	0.0,0.02613065326633166,0.15979899497487438,0.0,0.15879396984924624,0.24824120603015076,0.0,0.0,0.02613065326633166,0.13266331658291458,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6177588628130553	0.0,0.022110552763819097,0.15477386934673368,0.0,0.15577889447236182,0.2562814070351759,0.0,0.0,0.022110552763819097,0.13266331658291458,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6081295005935308	0.0,0.018090452261306532,0.1507537688442211,0.0,0.14974874371859295,0.2663316582914573,0.0,0.0,0.018090452261306532,0.13165829145728644,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6164376898726802	0.0,0.021105527638190954,0.15577889447236182,0.0,0.15477386934673368,0.2562814070351759,0.0,0.0,0.021105527638190954,0.13467336683417086,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6085916291686184	0.0,0.017085427135678392,0.1527638190954774,0.0,0.15376884422110554,0.2613065326633166,0.0,0.0,0.017085427135678392,0.13668341708542714,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6120953367704949	0.0,0.020100502512562814,0.1507537688442211,0.0,0.15175879396984926,0.2633165829145729,0.0,0.0,0.020100502512562814,0.1306532663316583,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6023670260192384	0.0,0.016080402010050253,0.14673366834170853,0.0,0.14673366834170853,0.271356783919598,0.0,0.0,0.016080402010050253,0.1306532663316583,0.2723618090452261,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6299904478873677	0.0,0.02512562814070352,0.1708542713567839,0.0,0.1708542713567839,0.23115577889447236,0.0,0.0,0.02512562814070352,0.1457286432160804,0.23115577889447236,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6176915892076211	0.0,0.022110552763819097,0.15678391959798996,0.0,0.15577889447236182,0.2552763819095477,0.0,0.0,0.021105527638190954,0.13467336683417086,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6059064407200309	0.0,0.01306532663316583,0.16180904522613065,0.0,0.16180904522613065,0.25025125628140704,0.0,0.0,0.01306532663316583,0.1487437185929648,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6128653715442396	0.0,0.018090452261306532,0.1577889447236181,0.0,0.1577889447236181,0.2542713567839196,0.0,0.0,0.018090452261306532,0.13969849246231156,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6168402414328308	0.0,0.019095477386934675,0.1628140703517588,0.0,0.16180904522613065,0.24723618090452262,0.0,0.0,0.019095477386934675,0.14271356783919598,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6119876230715133	0.0,0.019095477386934675,0.1527638190954774,0.0,0.15376884422110554,0.26030150753768844,0.0,0.0,0.019095477386934675,0.13467336683417086,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8099995	0.621418677412603	0.0,0.02512562814070352,0.15376884422110554,0.0,0.15376884422110554,0.2562814070351759,0.0,0.0,0.02512562814070352,0.12864321608040202,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8099995	0.605527130226788	0.0,0.017085427135678392,0.1487437185929648,0.0,0.1487437185929648,0.26834170854271355,0.0,0.0,0.017085427135678392,0.13165829145728644,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8099995	0.605068113131579	0.0,0.019095477386934675,0.14371859296482412,0.0,0.14271356783919598,0.27537688442211056,0.0,0.0,0.019095477386934675,0.12462311557788945,0.27537688442211056,0.0,0.0,0.0,0.0,0.0
1.8099995	0.617576521594337	0.0,0.022110552763819097,0.15477386934673368,0.0,0.15477386934673368,0.2562814070351759,0.0,0.0,0.022110552763819097,0.13266331658291458,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8099995	0.602632155154401	0.0,0.018090452261306532,0.14170854271356784,0.0,0.14271356783919598,0.27738693467336684,0.0,0.0,0.018090452261306532,0.12462311557788945,0.27738693467336684,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6268562661317206	0.0,0.02613065326633166,0.16080402010050251,0.0,0.16080402010050251,0.24522613065326634,0.0,0.0,0.02613065326633166,0.13467336683417086,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8099995	0.620434621291058	0.0,0.02613065326633166,0.14974874371859295,0.0,0.1507537688442211,0.2613065326633166,0.0,0.0,0.02613065326633166,0.12361809045226131,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6133795953030177	0.0,0.020100502512562814,0.1527638190954774,0.0,0.15376884422110554,0.26030150753768844,0.0,0.0,0.020100502512562814,0.13266331658291458,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6195468378178369	0.0,0.02613065326633166,0.1487437185929648,0.0,0.1487437185929648,0.264321608040201,0.0,0.0,0.02613065326633166,0.12261306532663317,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6128334373499815	0.0,0.018090452261306532,0.15979899497487438,0.0,0.15879396984924624,0.2522613065326633,0.0,0.0,0.017085427135678392,0.14170854271356784,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6204257934029175	0.0,0.021105527638190954,0.1628140703517588,0.0,0.1628140703517588,0.24522613065326634,0.0,0.0,0.021105527638190954,0.14170854271356784,0.24522613065326634,0.0,0.0,0.0,0.0,0.0
1.8099995	0.623655919940461	0.0,0.023115577889447236,0.1628140703517588,0.0,0.16381909547738693,0.24321608040201004,0.0,0.0,0.023115577889447236,0.13969849246231156,0.2442211055276382,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6215956325778768	0.0,0.024120603015075376,0.15577889447236182,0.0,0.15678391959798996,0.25326633165829143,0.0,0.0,0.024120603015075376,0.13266331658291458,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6143484548575923	0.0,0.02613065326633166,0.14170854271356784,0.0,0.14170854271356784,0.2743718592964824,0.0,0.0,0.02613065326633166,0.11557788944723618,0.2743718592964824,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6178388538003837	0.0,0.024120603015075376,0.1507537688442211,0.0,0.14974874371859295,0.2623115577889447,0.0,0.0,0.024120603015075376,0.12663316582914572,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6239999667768177	0.0,0.023115577889447236,0.16381909547738693,0.0,0.16381909547738693,0.2422110552763819,0.0,0.0,0.023115577889447236,0.1407035175879397,0.24321608040201004,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6100648237262244	0.0,0.020100502512562814,0.14773869346733667,0.0,0.1487437185929648,0.26733668341708544,0.0,0.0,0.020100502512562814,0.12763819095477386,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6157237415715017	0.0,0.027135678391959798,0.14170854271356784,0.0,0.14170854271356784,0.2733668341708543,0.0,0.0,0.027135678391959798,0.11457286432160804,0.2743718592964824,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6199680291471582	0.0,0.024120603015075376,0.15376884422110554,0.0,0.15376884422110554,0.25728643216080405,0.0,0.0,0.024120603015075376,0.12964824120603016,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8099995	0.632243057352521	0.0,0.03015075376884422,0.16080402010050251,0.0,0.16080402010050251,0.2442211055276382,0.0,0.0,0.03015075376884422,0.1306532663316583,0.24321608040201004,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6081295005935308	0.0,0.018090452261306532,0.14974874371859295,0.0,0.1507537688442211,0.26532663316582916,0.0,0.0,0.018090452261306532,0.13165829145728644,0.2663316582914573,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6092407547232355	0.0,0.018090452261306532,0.15175879396984926,0.0,0.15175879396984926,0.2633165829145729,0.0,0.0,0.018090452261306532,0.13366834170854272,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6174330665039011	0.0,0.02512562814070352,0.14773869346733667,0.0,0.14773869346733667,0.2663316582914573,0.0,0.0,0.02512562814070352,0.12261306532663317,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8099995	0.61241574298462	0.0,0.019095477386934675,0.15376884422110554,0.0,0.15376884422110554,0.2592964824120603,0.0,0.0,0.019095477386934675,0.135678391959799,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6085175554766578	0.0,0.022110552763819097,0.14170854271356784,0.0,0.14170854271356784,0.27638190954773867,0.0,0.0,0.022110552763819097,0.11959798994974874,0.27638190954773867,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.626559427769016	0.0,0.024120603015075376,0.16683417085427135,0.0,0.1658291457286432,0.23919597989949748,0.0,0.0,0.024120603015075376,0.14170854271356784,0.23819095477386934,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6224756368907914	0.0,0.022110552763819097,0.16381909547738693,0.0,0.16381909547738693,0.24321608040201004,0.0,0.0,0.022110552763819097,0.14170854271356784,0.24321608040201004,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6059580974833655	0.0,0.016080402010050253,0.15175879396984926,0.0,0.1527638190954774,0.2633165829145729,0.0,0.0,0.016080402010050253,0.135678391959799,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6117398888863778	0.0,0.024120603015075376,0.14271356783919598,0.0,0.14170854271356784,0.27537688442211056,0.0,0.0,0.024120603015075376,0.11758793969849246,0.2743718592964824,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6156781060975861	0.0,0.02914572864321608,0.13768844221105528,0.0,0.13869346733668342,0.27738693467336684,0.0,0.0,0.02914572864321608,0.10954773869346733,0.27839195979899495,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6082255172926185	0.0,0.016080402010050253,0.15577889447236182,0.0,0.15577889447236182,0.25829145728643216,0.0,0.0,0.016080402010050253,0.13969849246231156,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6131869000798945	0.0,0.020100502512562814,0.1527638190954774,0.0,0.1527638190954774,0.26030150753768844,0.0,0.0,0.020100502512562814,0.13266331658291458,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.613036460247678	0.0,0.018090452261306532,0.15879396984924624,0.0,0.1577889447236181,0.2542713567839196,0.0,0.0,0.018090452261306532,0.13969849246231156,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6273049868146361	0.0,0.03015075376884422,0.1527638190954774,0.0,0.1527638190954774,0.2562814070351759,0.0,0.0,0.03015075376884422,0.12160804020100502,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6268562661317206	0.0,0.02613065326633166,0.16080402010050251,0.0,0.16080402010050251,0.24522613065326634,0.0,0.0,0.02613065326633166,0.13467336683417086,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6311600342523361	0.0,0.03015075376884422,0.15879396984924624,0.0,0.15879396984924624,0.24623115577889448,0.0,0.0,0.03015075376884422,0.12864321608040202,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.5974116995478134	0.0,0.018090452261306532,0.13668341708542714,0.0,0.135678391959799,0.28743718592964823,0.0,0.0,0.018090452261306532,0.11758793969849246,0.2864321608040201,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6226353884212984	0.0,0.02512562814070352,0.15577889447236182,0.0,0.15577889447236182,0.2542713567839196,0.0,0.0,0.02512562814070352,0.1306532663316583,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6301031705275669	0.0,0.027135678391959798,0.16381909547738693,0.0,0.16482412060301507,0.23919597989949748,0.0,0.0,0.027135678391959798,0.13768844221105528,0.24020100502512562,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.64203342768148	0.0,0.035175879396984924,0.1678391959798995,0.0,0.16884422110552763,0.22914572864321608,0.0,0.0,0.035175879396984924,0.13366834170854272,0.23015075376884422,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6223325494780357	0.0,0.023115577889447236,0.15979899497487438,0.0,0.16080402010050251,0.24723618090452262,0.0,0.0,0.023115577889447236,0.13768844221105528,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6233976170832235	0.0,0.02914572864321608,0.14773869346733667,0.0,0.1487437185929648,0.2623115577889447,0.0,0.0,0.02914572864321608,0.11959798994974874,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6110448655235768	0.0,0.022110552763819097,0.14472361809045226,0.0,0.1457286432160804,0.271356783919598,0.0,0.0,0.022110552763819097,0.12261306532663317,0.271356783919598,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6158903439961024	0.0,0.022110552763819097,0.15175879396984926,0.0,0.1527638190954774,0.26030150753768844,0.0,0.0,0.022110552763819097,0.12964824120603016,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6211753830488406	0.0,0.022110552763819097,0.16080402010050251,0.0,0.16080402010050251,0.24723618090452262,0.0,0.0,0.022110552763819097,0.13969849246231156,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6170269348486125	0.0,0.021105527638190954,0.15577889447236182,0.0,0.15678391959798996,0.2542713567839196,0.0,0.0,0.021105527638190954,0.135678391959799,0.2552763819095477,0.0,0.0,0.0,0.0,0.0
1.8199990000000001	0.6156952639782023	0.0,0.022110552763819097,0.15175879396984926,0.0,0.15175879396984926,0.2613065326633166,0.0,0.0,0.022110552763819097,0.12964824120603016,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
