μ	Permutation_Entropy	Pattern_Probabilities
1.8049997500000001	0.6127440252973131	0.0,0.020100502512562814,0.15175879396984926,0.0,0.1527638190954774,0.2613065326633166,0.0,0.0,0.020100502512562814,0.13165829145728644,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6156421487285945	0.0,0.019095477386934675,0.15979899497487438,0.0,0.15979899497487438,0.25125628140703515,0.0,0.0,0.019095477386934675,0.1407035175879397,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6177588628130553	0.0,0.022110552763819097,0.15477386934673368,0.0,0.15577889447236182,0.2562814070351759,0.0,0.0,0.022110552763819097,0.13266331658291458,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6129407978270246	0.0,0.02512562814070352,0.14170854271356784,0.0,0.14170854271356784,0.2743718592964824,0.0,0.0,0.02512562814070352,0.11658291457286432,0.27537688442211056,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6081606068726515	0.0,0.017085427135678392,0.1527638190954774,0.0,0.1527638190954774,0.2623115577889447,0.0,0.0,0.017085427135678392,0.135678391959799,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6062885154687683	0.0,0.012060301507537688,0.16683417085427135,0.0,0.16683417085427135,0.24321608040201004,0.0,0.0,0.012060301507537688,0.15477386934673368,0.2442211055276382,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6234476015161113	0.0,0.024120603015075376,0.15979899497487438,0.0,0.15979899497487438,0.24824120603015076,0.0,0.0,0.024120603015075376,0.135678391959799,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6072891861162891	0.0,0.019095477386934675,0.14673366834170853,0.0,0.1457286432160804,0.271356783919598,0.0,0.0,0.019095477386934675,0.12763819095477386,0.27035175879396983,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6132024761262035	0.0,0.01507537688442211,0.16984924623115577,0.0,0.16884422110552763,0.23819095477386934,0.0,0.0,0.01507537688442211,0.15477386934673368,0.23819095477386934,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6057391087397234	0.0,0.017085427135678392,0.14974874371859295,0.0,0.1487437185929648,0.26834170854271355,0.0,0.0,0.017085427135678392,0.13165829145728644,0.26733668341708544,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.620251807390198	0.0,0.020100502512562814,0.1658291457286432,0.0,0.1658291457286432,0.24120603015075376,0.0,0.0,0.020100502512562814,0.1457286432160804,0.24120603015075376,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6018359836188013	0.0,0.01306532663316583,0.15477386934673368,0.0,0.15376884422110554,0.2623115577889447,0.0,0.0,0.01306532663316583,0.14170854271356784,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6045827190270188	0.0,0.01507537688442211,0.1527638190954774,0.0,0.1527638190954774,0.2633165829145729,0.0,0.0,0.01507537688442211,0.13768844221105528,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6046968936402487	0.0,0.01306532663316583,0.15979899497487438,0.0,0.15879396984924624,0.2542713567839196,0.0,0.0,0.01306532663316583,0.14673366834170853,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6003963275819556	0.0,0.01306532663316583,0.15175879396984926,0.0,0.15175879396984926,0.26532663316582916,0.0,0.0,0.01306532663316583,0.13969849246231156,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6059580974833655	0.0,0.016080402010050253,0.1527638190954774,0.0,0.15175879396984926,0.264321608040201,0.0,0.0,0.016080402010050253,0.135678391959799,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6070150276195764	0.0,0.019095477386934675,0.1457286432160804,0.0,0.14673366834170853,0.271356783919598,0.0,0.0,0.019095477386934675,0.12663316582914572,0.271356783919598,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6237293452606513	0.0,0.022110552763819097,0.1658291457286432,0.0,0.16683417085427135,0.23919597989949748,0.0,0.0,0.022110552763819097,0.14472361809045226,0.23919597989949748,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.61241574298462	0.0,0.019095477386934675,0.15376884422110554,0.0,0.15376884422110554,0.2592964824120603,0.0,0.0,0.019095477386934675,0.135678391959799,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6038984106549071	0.0,0.017085427135678392,0.14472361809045226,0.0,0.1457286432160804,0.2733668341708543,0.0,0.0,0.018090452261306532,0.12763819095477386,0.2733668341708543,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5823994898498345	0.0,0.01306532663316583,0.12964824120603016,0.0,0.12864321608040202,0.2994974874371859,0.0,0.0,0.01306532663316583,0.11658291457286432,0.2994974874371859,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5911638975981643	0.0,0.01407035175879397,0.13768844221105528,0.0,0.13668341708542714,0.28743718592964823,0.0,0.0,0.01407035175879397,0.12261306532663317,0.28743718592964823,0.0,0.0,0.0,0.0,0.0
