μ	Permutation_Entropy	Pattern_Probabilities
1.8049997500000001	0.5965017576950942	0.0,0.01407035175879397,0.14371859296482412,0.0,0.14371859296482412,0.27738693467336684,0.0,0.0,0.01407035175879397,0.12964824120603016,0.27738693467336684,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5979243395803691	0.0,0.019095477386934675,0.13467336683417086,0.0,0.13467336683417086,0.2884422110552764,0.0,0.0,0.019095477386934675,0.11557788944723618,0.2884422110552764,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6085175554766578	0.0,0.022110552763819097,0.14170854271356784,0.0,0.14170854271356784,0.27638190954773867,0.0,0.0,0.022110552763819097,0.11959798994974874,0.27638190954773867,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6044434455145329	0.0,0.016080402010050253,0.14974874371859295,0.0,0.14974874371859295,0.26733668341708544,0.0,0.0,0.016080402010050253,0.13366834170854272,0.26733668341708544,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6157826455111806	0.0,0.020100502512562814,0.15678391959798996,0.0,0.1577889447236181,0.2542713567839196,0.0,0.0,0.020100502512562814,0.13668341708542714,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.592504971470889	0.0,0.010050251256281407,0.14974874371859295,0.0,0.1487437185929648,0.271356783919598,0.0,0.0,0.010050251256281407,0.13969849246231156,0.27035175879396983,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6118936896053293	0.0,0.020100502512562814,0.1507537688442211,0.0,0.1507537688442211,0.264321608040201,0.0,0.0,0.020100502512562814,0.1306532663316583,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6201335457880424	0.0,0.02814070351758794,0.1457286432160804,0.0,0.1457286432160804,0.26733668341708544,0.0,0.0,0.02814070351758794,0.11758793969849246,0.26733668341708544,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6112266829120037	0.0,0.020100502512562814,0.14974874371859295,0.0,0.14974874371859295,0.26532663316582916,0.0,0.0,0.020100502512562814,0.12964824120603016,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6101007616427233	0.0,0.016080402010050253,0.15879396984924624,0.0,0.15979899497487438,0.25326633165829143,0.0,0.0,0.016080402010050253,0.14271356783919598,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6104637822468436	0.0,0.019095477386934675,0.15175879396984926,0.0,0.1507537688442211,0.264321608040201,0.0,0.0,0.019095477386934675,0.13165829145728644,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6118936896053293	0.0,0.020100502512562814,0.1507537688442211,0.0,0.1507537688442211,0.264321608040201,0.0,0.0,0.020100502512562814,0.1306532663316583,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6086277136988802	0.0,0.016080402010050253,0.15678391959798996,0.0,0.15577889447236182,0.25728643216080405,0.0,0.0,0.016080402010050253,0.1407035175879397,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6007721340111567	0.0,0.019095477386934675,0.13869346733668342,0.0,0.13768844221105528,0.2834170854271357,0.0,0.0,0.019095477386934675,0.1185929648241206,0.2834170854271357,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6120757568080898	0.0,0.017085427135678392,0.15879396984924624,0.0,0.15979899497487438,0.2522613065326633,0.0,0.0,0.017085427135678392,0.14271356783919598,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6139640675885012	0.0,0.018090452261306532,0.15979899497487438,0.0,0.15979899497487438,0.25125628140703515,0.0,0.0,0.018090452261306532,0.14170854271356784,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6179657489258302	0.0,0.020100502512562814,0.16180904522613065,0.0,0.16080402010050251,0.24824120603015076,0.0,0.0,0.020100502512562814,0.1407035175879397,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6058428041388857	0.0,0.012060301507537688,0.1658291457286432,0.0,0.1658291457286432,0.24522613065326634,0.0,0.0,0.012060301507537688,0.15376884422110554,0.24522613065326634,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5977417843975024	0.0,0.012060301507537688,0.1507537688442211,0.0,0.15175879396984926,0.26733668341708544,0.0,0.0,0.012060301507537688,0.13869346733668342,0.26733668341708544,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5997188972754803	0.0,0.01306532663316583,0.15175879396984926,0.0,0.1507537688442211,0.26733668341708544,0.0,0.0,0.01306532663316583,0.13768844221105528,0.2663316582914573,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6087843243917416	0.0,0.017085427135678392,0.15376884422110554,0.0,0.15376884422110554,0.26030150753768844,0.0,0.0,0.017085427135678392,0.13668341708542714,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.607670732295576	0.0,0.01407035175879397,0.16080402010050251,0.0,0.16180904522613065,0.25025125628140704,0.0,0.0,0.01407035175879397,0.14773869346733667,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6170374180831268	0.0,0.019095477386934675,0.16180904522613065,0.0,0.1628140703517588,0.24623115577889448,0.0,0.0,0.019095477386934675,0.14371859296482412,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6193759697369692	0.0,0.017085427135678392,0.17688442211055277,0.0,0.17688442211055277,0.22613065326633167,0.0,0.0,0.017085427135678392,0.15979899497487438,0.22613065326633167,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6169635299705538	0.0,0.022110552763819097,0.15376884422110554,0.0,0.15376884422110554,0.25829145728643216,0.0,0.0,0.022110552763819097,0.13165829145728644,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.619406886487888	0.0,0.021105527638190954,0.16080402010050251,0.0,0.16080402010050251,0.24824120603015076,0.0,0.0,0.021105527638190954,0.13969849246231156,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6133795953030177	0.0,0.020100502512562814,0.15376884422110554,0.0,0.1527638190954774,0.26030150753768844,0.0,0.0,0.020100502512562814,0.13266331658291458,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6063445233476764	0.0,0.01407035175879397,0.15678391959798996,0.0,0.1577889447236181,0.2562814070351759,0.0,0.0,0.01507537688442211,0.14271356783919598,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6041365046627617	0.0,0.01407035175879397,0.15477386934673368,0.0,0.15577889447236182,0.26030150753768844,0.0,0.0,0.01407035175879397,0.1407035175879397,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6094386177616108	0.0,0.018090452261306532,0.15175879396984926,0.0,0.1527638190954774,0.2623115577889447,0.0,0.0,0.018090452261306532,0.13366834170854272,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5950298729617072	0.0,0.012060301507537688,0.14773869346733667,0.0,0.14673366834170853,0.2733668341708543,0.0,0.0,0.012060301507537688,0.13467336683417086,0.2733668341708543,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6281393222523878	0.0,0.024120603015075376,0.16984924623115577,0.0,0.16984924623115577,0.23316582914572864,0.0,0.0,0.024120603015075376,0.1457286432160804,0.23316582914572864,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6113444682453915	0.0,0.018090452261306532,0.15477386934673368,0.0,0.15477386934673368,0.25829145728643216,0.0,0.0,0.018090452261306532,0.13768844221105528,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6083828190708819	0.0,0.018090452261306532,0.14974874371859295,0.0,0.1507537688442211,0.26532663316582916,0.0,0.0,0.018090452261306532,0.13266331658291458,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6126905412404721	0.0,0.018090452261306532,0.1577889447236181,0.0,0.15678391959798996,0.2552763819095477,0.0,0.0,0.018090452261306532,0.13969849246231156,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6115539988843456	0.0,0.019095477386934675,0.1527638190954774,0.0,0.1527638190954774,0.2613065326633166,0.0,0.0,0.019095477386934675,0.13366834170854272,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6155201813494644	0.0,0.017085427135678392,0.16683417085427135,0.0,0.1658291457286432,0.2422110552763819,0.0,0.0,0.017085427135678392,0.14974874371859295,0.24120603015075376,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5997188972754803	0.0,0.01306532663316583,0.1507537688442211,0.0,0.15175879396984926,0.2663316582914573,0.0,0.0,0.01306532663316583,0.13768844221105528,0.26733668341708544,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6134766397638185	0.0,0.022110552763819097,0.1487437185929648,0.0,0.14773869346733667,0.2663316582914573,0.0,0.0,0.022110552763819097,0.12663316582914572,0.2663316582914573,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6186765902345915	0.0,0.020100502512562814,0.16180904522613065,0.0,0.1628140703517588,0.24623115577889448,0.0,0.0,0.020100502512562814,0.14271356783919598,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6180091277882278	0.0,0.019095477386934675,0.16482412060301507,0.0,0.16381909547738693,0.2442211055276382,0.0,0.0,0.019095477386934675,0.1457286432160804,0.24321608040201004,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6096991074309835	0.0,0.01507537688442211,0.16180904522613065,0.0,0.16180904522613065,0.2492462311557789,0.0,0.0,0.01507537688442211,0.14673366834170853,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6248412231627171	0.0,0.027135678391959798,0.15477386934673368,0.0,0.15477386934673368,0.2542713567839196,0.0,0.0,0.027135678391959798,0.12763819095477386,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5986967176032592	0.0,0.01407035175879397,0.14673366834170853,0.0,0.14673366834170853,0.2723618090452261,0.0,0.0,0.01407035175879397,0.13266331658291458,0.2733668341708543,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6067421893462311	0.0,0.01306532663316583,0.16381909547738693,0.0,0.1628140703517588,0.24824120603015076,0.0,0.0,0.01306532663316583,0.1507537688442211,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.612136114935205	0.0,0.021105527638190954,0.1487437185929648,0.0,0.1487437185929648,0.2663316582914573,0.0,0.0,0.021105527638190954,0.12763819095477386,0.2663316582914573,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6085916291686184	0.0,0.017085427135678392,0.15376884422110554,0.0,0.1527638190954774,0.2613065326633166,0.0,0.0,0.017085427135678392,0.13668341708542714,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6104637822468436	0.0,0.019095477386934675,0.15175879396984926,0.0,0.1507537688442211,0.264321608040201,0.0,0.0,0.019095477386934675,0.13165829145728644,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6058149440505952	0.0,0.01507537688442211,0.15477386934673368,0.0,0.15477386934673368,0.26030150753768844,0.0,0.0,0.01507537688442211,0.13969849246231156,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6082849169860445	0.0,0.01507537688442211,0.15979899497487438,0.0,0.15879396984924624,0.2542713567839196,0.0,0.0,0.01507537688442211,0.14371859296482412,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.621389774211122	0.0,0.021105527638190954,0.16482412060301507,0.0,0.16482412060301507,0.2422110552763819,0.0,0.0,0.021105527638190954,0.14371859296482412,0.2422110552763819,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6105038123905739	0.0,0.018090452261306532,0.15376884422110554,0.0,0.15376884422110554,0.26030150753768844,0.0,0.0,0.018090452261306532,0.135678391959799,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.619145147527818	0.0,0.018090452261306532,0.1708542713567839,0.0,0.17185929648241205,0.23417085427135678,0.0,0.0,0.018090452261306532,0.1527638190954774,0.23417085427135678,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6159976469195346	0.0,0.018090452261306532,0.16381909547738693,0.0,0.16381909547738693,0.24522613065326634,0.0,0.0,0.018090452261306532,0.1457286432160804,0.24522613065326634,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6082255172926185	0.0,0.016080402010050253,0.15577889447236182,0.0,0.15577889447236182,0.25829145728643216,0.0,0.0,0.016080402010050253,0.13969849246231156,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6079099715820936	0.0,0.020100502512562814,0.14472361809045226,0.0,0.1457286432160804,0.2723618090452261,0.0,0.0,0.020100502512562814,0.12462311557788945,0.2723618090452261,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6014026205087201	0.0,0.012060301507537688,0.15678391959798996,0.0,0.1577889447236181,0.25829145728643216,0.0,0.0,0.012060301507537688,0.14472361809045226,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6188436888507989	0.0,0.032160804020100506,0.13768844221105528,0.0,0.13768844221105528,0.27738693467336684,0.0,0.0,0.032160804020100506,0.10552763819095477,0.27738693467336684,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6187480210804722	0.0,0.019095477386934675,0.1658291457286432,0.0,0.16683417085427135,0.24120603015075376,0.0,0.0,0.019095477386934675,0.14673366834170853,0.24120603015075376,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6128177535942002	0.0,0.021105527638190954,0.14974874371859295,0.0,0.14974874371859295,0.26532663316582916,0.0,0.0,0.021105527638190954,0.12864321608040202,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6041365046627617	0.0,0.01407035175879397,0.15577889447236182,0.0,0.15477386934673368,0.26030150753768844,0.0,0.0,0.01407035175879397,0.1407035175879397,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5940826602842301	0.0,0.009045226130653266,0.15577889447236182,0.0,0.15577889447236182,0.2623115577889447,0.0,0.0,0.009045226130653266,0.1457286432160804,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6154776868184589	0.0,0.019095477386934675,0.15879396984924624,0.0,0.15979899497487438,0.25125628140703515,0.0,0.0,0.019095477386934675,0.1407035175879397,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6095406466484379	0.0,0.01507537688442211,0.16180904522613065,0.0,0.16080402010050251,0.25025125628140704,0.0,0.0,0.01507537688442211,0.14673366834170853,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6053044400336945	0.0,0.019095477386934675,0.14371859296482412,0.0,0.14371859296482412,0.27537688442211056,0.0,0.0,0.019095477386934675,0.12462311557788945,0.2743718592964824,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6181520160641205	0.0,0.019095477386934675,0.16482412060301507,0.0,0.16482412060301507,0.24321608040201004,0.0,0.0,0.019095477386934675,0.1457286432160804,0.24321608040201004,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6179954647709789	0.0,0.022110552763819097,0.15477386934673368,0.0,0.15577889447236182,0.2552763819095477,0.0,0.0,0.022110552763819097,0.13366834170854272,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6011496658738807	0.0,0.01407035175879397,0.1487437185929648,0.0,0.1487437185929648,0.2693467336683417,0.0,0.0,0.01507537688442211,0.13467336683417086,0.2693467336683417,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6125475510983172	0.0,0.020100502512562814,0.15175879396984926,0.0,0.15175879396984926,0.2623115577889447,0.0,0.0,0.020100502512562814,0.13165829145728644,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6130231956296867	0.0,0.021105527638190954,0.14974874371859295,0.0,0.1507537688442211,0.264321608040201,0.0,0.0,0.021105527638190954,0.12864321608040202,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6132058667960886	0.0,0.019095477386934675,0.15477386934673368,0.0,0.15577889447236182,0.25728643216080405,0.0,0.0,0.019095477386934675,0.13668341708542714,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.617576521594337	0.0,0.022110552763819097,0.15477386934673368,0.0,0.15477386934673368,0.2562814070351759,0.0,0.0,0.022110552763819097,0.13266331658291458,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6154776868184589	0.0,0.019095477386934675,0.15879396984924624,0.0,0.15979899497487438,0.25125628140703515,0.0,0.0,0.019095477386934675,0.1407035175879397,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.619247621793726	0.0,0.021105527638190954,0.15979899497487438,0.0,0.16080402010050251,0.24824120603015076,0.0,0.0,0.021105527638190954,0.13969849246231156,0.2492462311557789,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6139640675885012	0.0,0.018090452261306532,0.15979899497487438,0.0,0.15979899497487438,0.25125628140703515,0.0,0.0,0.018090452261306532,0.14170854271356784,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6083828190708819	0.0,0.018090452261306532,0.14974874371859295,0.0,0.1507537688442211,0.26532663316582916,0.0,0.0,0.018090452261306532,0.13266331658291458,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6199228390961968	0.0,0.021105527638190954,0.16180904522613065,0.0,0.16180904522613065,0.24723618090452262,0.0,0.0,0.021105527638190954,0.1407035175879397,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6024394393120535	0.0,0.017085427135678392,0.14371859296482412,0.0,0.14472361809045226,0.2743718592964824,0.0,0.0,0.017085427135678392,0.12763819095477386,0.27537688442211056,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6129919597946056	0.0,0.022110552763819097,0.14773869346733667,0.0,0.14773869346733667,0.26733668341708544,0.0,0.0,0.022110552763819097,0.12562814070351758,0.26733668341708544,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6231408463019827	0.0,0.027135678391959798,0.15175879396984926,0.0,0.1527638190954774,0.25829145728643216,0.0,0.0,0.027135678391959798,0.12462311557788945,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6188176606210732	0.0,0.02512562814070352,0.14974874371859295,0.0,0.14974874371859295,0.2633165829145729,0.0,0.0,0.02512562814070352,0.12462311557788945,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5944207623907674	0.0,0.01507537688442211,0.13869346733668342,0.0,0.13869346733668342,0.28442211055276384,0.0,0.0,0.01507537688442211,0.12361809045226131,0.28442211055276384,0.0,0.0,0.0,0.0,0.0
1.8099995	0.610006295169193	0.0,0.021105527638190954,0.1457286432160804,0.0,0.1457286432160804,0.271356783919598,0.0,0.0,0.021105527638190954,0.12462311557788945,0.27035175879396983,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6290754505340552	0.0,0.02814070351758794,0.15979899497487438,0.0,0.15979899497487438,0.24623115577889448,0.0,0.0,0.02814070351758794,0.13165829145728644,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6126032644472665	0.0,0.019095477386934675,0.15477386934673368,0.0,0.15376884422110554,0.2592964824120603,0.0,0.0,0.019095477386934675,0.135678391959799,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6220343595480479	0.0,0.02512562814070352,0.15477386934673368,0.0,0.15477386934673368,0.2552763819095477,0.0,0.0,0.02512562814070352,0.12964824120603016,0.2552763819095477,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6118640291484373	0.0,0.016080402010050253,0.1628140703517588,0.0,0.16180904522613065,0.24824120603015076,0.0,0.0,0.016080402010050253,0.14673366834170853,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6116999187676363	0.0,0.017085427135678392,0.15879396984924624,0.0,0.15879396984924624,0.25326633165829143,0.0,0.0,0.017085427135678392,0.14170854271356784,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5930807049182302	0.0,0.01407035175879397,0.13768844221105528,0.0,0.13869346733668342,0.28542713567839195,0.0,0.0,0.01507537688442211,0.12361809045226131,0.28542713567839195,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5944725582376581	0.0,0.018090452261306532,0.13266331658291458,0.0,0.13266331658291458,0.2914572864321608,0.0,0.0,0.018090452261306532,0.11457286432160804,0.29246231155778896,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5990459192697782	0.0,0.012060301507537688,0.1527638190954774,0.0,0.1527638190954774,0.264321608040201,0.0,0.0,0.012060301507537688,0.14170854271356784,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6183330065267708	0.0,0.021105527638190954,0.15879396984924624,0.0,0.15879396984924624,0.25125628140703515,0.0,0.0,0.021105527638190954,0.13768844221105528,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6164376898726802	0.0,0.021105527638190954,0.15477386934673368,0.0,0.15577889447236182,0.2562814070351759,0.0,0.0,0.021105527638190954,0.13467336683417086,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6143714567709233	0.0,0.022110552763819097,0.14974874371859295,0.0,0.14974874371859295,0.264321608040201,0.0,0.0,0.022110552763819097,0.12763819095477386,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6202333299112033	0.0,0.02613065326633166,0.14974874371859295,0.0,0.14974874371859295,0.2623115577889447,0.0,0.0,0.02613065326633166,0.12361809045226131,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8099995	0.617576521594337	0.0,0.022110552763819097,0.15477386934673368,0.0,0.15477386934673368,0.25728643216080405,0.0,0.0,0.022110552763819097,0.13266331658291458,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6078551820132813	0.0,0.016080402010050253,0.15477386934673368,0.0,0.15477386934673368,0.2592964824120603,0.0,0.0,0.016080402010050253,0.13969849246231156,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
