μ	Permutation_Entropy	Pattern_Probabilities
1.8049997500000001	0.6270088446482558	0.0,0.02613065326633166,0.16080402010050251,0.0,0.16180904522613065,0.24522613065326634,0.0,0.0,0.02613065326633166,0.13467336683417086,0.24522613065326634,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.603742782246689	0.0,0.01507537688442211,0.1507537688442211,0.0,0.15175879396984926,0.26532663316582916,0.0,0.0,0.01507537688442211,0.13668341708542714,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6217699153304725	0.0,0.024120603015075376,0.15678391959798996,0.0,0.15678391959798996,0.25326633165829143,0.0,0.0,0.024120603015075376,0.13266331658291458,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6178388538003837	0.0,0.024120603015075376,0.1507537688442211,0.0,0.14974874371859295,0.2623115577889447,0.0,0.0,0.024120603015075376,0.12663316582914572,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6184768608435394	0.0,0.020100502512562814,0.1628140703517588,0.0,0.16180904522613065,0.24723618090452262,0.0,0.0,0.020100502512562814,0.14170854271356784,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6219418744377239	0.0,0.024120603015075376,0.1577889447236181,0.0,0.15678391959798996,0.2522613065326633,0.0,0.0,0.024120603015075376,0.13266331658291458,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6117590232703933	0.0,0.01507537688442211,0.16683417085427135,0.0,0.1658291457286432,0.24321608040201004,0.0,0.0,0.01507537688442211,0.1507537688442211,0.24321608040201004,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6238800746058658	0.0,0.020100502512562814,0.1748743718592965,0.0,0.17587939698492464,0.2271356783919598,0.0,0.0,0.020100502512562814,0.15477386934673368,0.2271356783919598,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.610262135081678	0.0,0.019095477386934675,0.1507537688442211,0.0,0.1507537688442211,0.264321608040201,0.0,0.0,0.019095477386934675,0.13165829145728644,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5907477425318821	0.0,0.009045226130653266,0.1507537688442211,0.0,0.14974874371859295,0.27035175879396983,0.0,0.0,0.009045226130653266,0.1407035175879397,0.27035175879396983,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6226353884212984	0.0,0.02512562814070352,0.15577889447236182,0.0,0.15577889447236182,0.25326633165829143,0.0,0.0,0.02512562814070352,0.1306532663316583,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6129919597946056	0.0,0.022110552763819097,0.14773869346733667,0.0,0.14773869346733667,0.26733668341708544,0.0,0.0,0.022110552763819097,0.12562814070351758,0.26733668341708544,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6083306843746683	0.0,0.01407035175879397,0.1628140703517588,0.0,0.1628140703517588,0.24824120603015076,0.0,0.0,0.01407035175879397,0.1487437185929648,0.2492462311557789,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6144249027286844	0.0,0.020100502512562814,0.15477386934673368,0.0,0.15477386934673368,0.25829145728643216,0.0,0.0,0.020100502512562814,0.13467336683417086,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6048340330666682	0.0,0.017085427135678392,0.14773869346733667,0.0,0.14773869346733667,0.27035175879396983,0.0,0.0,0.017085427135678392,0.1306532663316583,0.2693467336683417,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.61829445877399	0.0,0.023115577889447236,0.1527638190954774,0.0,0.15376884422110554,0.25829145728643216,0.0,0.0,0.023115577889447236,0.1306532663316583,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
