μ	Permutation_Entropy	Pattern_Probabilities
1.8049997500000001	0.6175727416094683	0.0,0.024120603015075376,0.1507537688442211,0.0,0.14974874371859295,0.2633165829145729,0.0,0.0,0.024120603015075376,0.12562814070351758,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5886888932001205	0.0,0.019095477386934675,0.12562814070351758,0.0,0.12462311557788945,0.3035175879396985,0.0,0.0,0.019095477386934675,0.10552763819095477,0.30251256281407035,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6156589125316597	0.0,0.018090452261306532,0.16381909547738693,0.0,0.1628140703517588,0.24623115577889448,0.0,0.0,0.018090452261306532,0.14472361809045226,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.621023917646955	0.0,0.023115577889447236,0.15879396984924624,0.0,0.1577889447236181,0.25125628140703515,0.0,0.0,0.023115577889447236,0.13467336683417086,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6191468317435502	0.0,0.024120603015075376,0.15175879396984926,0.0,0.1527638190954774,0.2592964824120603,0.0,0.0,0.024120603015075376,0.12864321608040202,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6150550164489363	0.0,0.024120603015075376,0.1457286432160804,0.0,0.14673366834170853,0.26834170854271355,0.0,0.0,0.024120603015075376,0.12261306532663317,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6057588509065501	0.0,0.016080402010050253,0.15175879396984926,0.0,0.15175879396984926,0.264321608040201,0.0,0.0,0.016080402010050253,0.135678391959799,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5988179707745971	0.0,0.012060301507537688,0.1527638190954774,0.0,0.1527638190954774,0.264321608040201,0.0,0.0,0.012060301507537688,0.1407035175879397,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5908349578140082	0.0,0.012060301507537688,0.14170854271356784,0.0,0.1407035175879397,0.28241206030150756,0.0,0.0,0.012060301507537688,0.12964824120603016,0.2814070351758794,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6228570563891834	0.0,0.022110552763819097,0.16683417085427135,0.0,0.1658291457286432,0.24020100502512562,0.0,0.0,0.021105527638190954,0.14472361809045226,0.23919597989949748,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6234127373262787	0.0,0.022110552763819097,0.1658291457286432,0.0,0.1658291457286432,0.24020100502512562,0.0,0.0,0.022110552763819097,0.14371859296482412,0.24020100502512562,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6147807914038336	0.0,0.021105527638190954,0.1527638190954774,0.0,0.1527638190954774,0.26030150753768844,0.0,0.0,0.021105527638190954,0.13165829145728644,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6134861920083318	0.0,0.021105527638190954,0.1507537688442211,0.0,0.1507537688442211,0.2633165829145729,0.0,0.0,0.021105527638190954,0.12964824120603016,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6005581078335255	0.0,0.01507537688442211,0.14673366834170853,0.0,0.14673366834170853,0.2723618090452261,0.0,0.0,0.01507537688442211,0.13165829145728644,0.2723618090452261,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5945640299463898	0.0,0.017085427135678392,0.13467336683417086,0.0,0.13467336683417086,0.2894472361809045,0.0,0.0,0.017085427135678392,0.11758793969849246,0.2894472361809045,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6085916291686184	0.0,0.017085427135678392,0.15376884422110554,0.0,0.1527638190954774,0.2613065326633166,0.0,0.0,0.017085427135678392,0.13668341708542714,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5869040387992859	0.0,0.008040201005025126,0.14773869346733667,0.0,0.14773869346733667,0.2743718592964824,0.0,0.0,0.008040201005025126,0.13969849246231156,0.2743718592964824,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6113306712275813	0.0,0.022110552763819097,0.1457286432160804,0.0,0.14472361809045226,0.271356783919598,0.0,0.0,0.022110552763819097,0.12361809045226131,0.27035175879396983,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5974795473920395	0.0,0.01407035175879397,0.14472361809045226,0.0,0.1457286432160804,0.27537688442211056,0.0,0.0,0.01407035175879397,0.1306532663316583,0.27537688442211056,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6141258416926201	0.0,0.017085427135678392,0.16381909547738693,0.0,0.1628140703517588,0.24623115577889448,0.0,0.0,0.017085427135678392,0.14673366834170853,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.599632751869793	0.0,0.012060301507537688,0.15376884422110554,0.0,0.15477386934673368,0.2623115577889447,0.0,0.0,0.012060301507537688,0.14170854271356784,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6166869613330553	0.0,0.019095477386934675,0.16180904522613065,0.0,0.16180904522613065,0.24824120603015076,0.0,0.0,0.019095477386934675,0.14271356783919598,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6082255172926185	0.0,0.016080402010050253,0.15577889447236182,0.0,0.15577889447236182,0.25829145728643216,0.0,0.0,0.016080402010050253,0.13969849246231156,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6098076411672819	0.0,0.017085427135678392,0.15577889447236182,0.0,0.15477386934673368,0.25829145728643216,0.0,0.0,0.017085427135678392,0.13869346733668342,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5834433896418777	0.0,0.009045226130653266,0.13969849246231156,0.0,0.1407035175879397,0.28542713567839195,0.0,0.0,0.009045226130653266,0.1306532663316583,0.28542713567839195,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.600780401780438	0.0,0.01507537688442211,0.14673366834170853,0.0,0.14773869346733667,0.271356783919598,0.0,0.0,0.01507537688442211,0.13165829145728644,0.2723618090452261,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5913206009460408	0.0,0.011055276381909548,0.14472361809045226,0.0,0.14472361809045226,0.27738693467336684,0.0,0.0,0.011055276381909548,0.13366834170854272,0.27738693467336684,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6101728168984774	0.0,0.017085427135678392,0.15678391959798996,0.0,0.15577889447236182,0.25728643216080405,0.0,0.0,0.017085427135678392,0.13869346733668342,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6132058667960886	0.0,0.019095477386934675,0.15477386934673368,0.0,0.15577889447236182,0.25728643216080405,0.0,0.0,0.019095477386934675,0.13668341708542714,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.615591227227892	0.0,0.019095477386934675,0.16180904522613065,0.0,0.16080402010050251,0.2492462311557789,0.0,0.0,0.018090452261306532,0.14271356783919598,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6092688831937783	0.0,0.021105527638190954,0.14472361809045226,0.0,0.14472361809045226,0.2723618090452261,0.0,0.0,0.021105527638190954,0.12361809045226131,0.2723618090452261,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.621023917646955	0.0,0.023115577889447236,0.1577889447236181,0.0,0.15879396984924624,0.25125628140703515,0.0,0.0,0.023115577889447236,0.13467336683417086,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6270037635939776	0.0,0.024120603015075376,0.1678391959798995,0.0,0.16683417085427135,0.2371859296482412,0.0,0.0,0.024120603015075376,0.14271356783919598,0.2371859296482412,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6136218501887652	0.0,0.020100502512562814,0.1527638190954774,0.0,0.15376884422110554,0.2592964824120603,0.0,0.0,0.020100502512562814,0.13366834170854272,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6067892800903756	0.0,0.01407035175879397,0.15979899497487438,0.0,0.15979899497487438,0.25326633165829143,0.0,0.0,0.01407035175879397,0.1457286432160804,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6146039733471906	0.0,0.017085427135678392,0.16482412060301507,0.0,0.16381909547738693,0.24522613065326634,0.0,0.0,0.017085427135678392,0.14773869346733667,0.2442211055276382,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6085717511069284	0.0,0.01306532663316583,0.16683417085427135,0.0,0.1678391959798995,0.2422110552763819,0.0,0.0,0.01306532663316583,0.15477386934673368,0.2422110552763819,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6139726125156096	0.0,0.019095477386934675,0.15678391959798996,0.0,0.15678391959798996,0.2552763819095477,0.0,0.0,0.019095477386934675,0.13768844221105528,0.2552763819095477,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5989203491406284	0.0,0.01407035175879397,0.14773869346733667,0.0,0.14673366834170853,0.2723618090452261,0.0,0.0,0.01407035175879397,0.13266331658291458,0.2723618090452261,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6199228390961969	0.0,0.021105527638190954,0.16180904522613065,0.0,0.16180904522613065,0.24623115577889448,0.0,0.0,0.021105527638190954,0.1407035175879397,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6092688831937783	0.0,0.021105527638190954,0.14472361809045226,0.0,0.14472361809045226,0.2723618090452261,0.0,0.0,0.021105527638190954,0.12361809045226131,0.2723618090452261,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5943471988362472	0.0,0.01306532663316583,0.14371859296482412,0.0,0.14271356783919598,0.27839195979899495,0.0,0.0,0.01306532663316583,0.1306532663316583,0.27839195979899495,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6230489264924809	0.0,0.02512562814070352,0.15678391959798996,0.0,0.15577889447236182,0.25326633165829143,0.0,0.0,0.02512562814070352,0.13165829145728644,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6118919851953052	0.0,0.018090452261306532,0.15577889447236182,0.0,0.15678391959798996,0.2562814070351759,0.0,0.0,0.018090452261306532,0.13768844221105528,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.613120674090562	0.0,0.016080402010050253,0.1658291457286432,0.0,0.16482412060301507,0.2442211055276382,0.0,0.0,0.016080402010050253,0.1487437185929648,0.2442211055276382,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6157826455111806	0.0,0.020100502512562814,0.15678391959798996,0.0,0.1577889447236181,0.2542713567839196,0.0,0.0,0.020100502512562814,0.13668341708542714,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.611161727868801	0.0,0.016080402010050253,0.16080402010050251,0.0,0.16180904522613065,0.25025125628140704,0.0,0.0,0.016080402010050253,0.14472361809045226,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6195468378178369	0.0,0.02613065326633166,0.1487437185929648,0.0,0.1487437185929648,0.264321608040201,0.0,0.0,0.02613065326633166,0.12261306532663317,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6140124763384889	0.0,0.023115577889447236,0.14673366834170853,0.0,0.14773869346733667,0.26733668341708544,0.0,0.0,0.023115577889447236,0.12361809045226131,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6077120697213229	0.0,0.018090452261306532,0.1487437185929648,0.0,0.14974874371859295,0.2663316582914573,0.0,0.0,0.018090452261306532,0.13165829145728644,0.26733668341708544,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5995974860174225	0.0,0.017085427135678392,0.1407035175879397,0.0,0.1407035175879397,0.2804020100502513,0.0,0.0,0.017085427135678392,0.12361809045226131,0.2804020100502513,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6160200506636835	0.0,0.021105527638190954,0.15477386934673368,0.0,0.15477386934673368,0.25728643216080405,0.0,0.0,0.021105527638190954,0.13366834170854272,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.603636892572408	0.0,0.018090452261306532,0.14371859296482412,0.0,0.14371859296482412,0.27537688442211056,0.0,0.0,0.018090452261306532,0.12562814070351758,0.27537688442211056,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6111143994512138	0.0,0.018090452261306532,0.15477386934673368,0.0,0.15477386934673368,0.2592964824120603,0.0,0.0,0.018090452261306532,0.13668341708542714,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6026316888850859	0.0,0.01507537688442211,0.14974874371859295,0.0,0.14974874371859295,0.26733668341708544,0.0,0.0,0.01507537688442211,0.13467336683417086,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6146510247040068	0.0,0.018090452261306532,0.16080402010050251,0.0,0.16180904522613065,0.2492462311557789,0.0,0.0,0.018090452261306532,0.14271356783919598,0.2492462311557789,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.626803949160783	0.0,0.02512562814070352,0.16381909547738693,0.0,0.1628140703517588,0.2422110552763819,0.0,0.0,0.02512562814070352,0.13869346733668342,0.2422110552763819,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6122416686668566	0.0,0.017085427135678392,0.15979899497487438,0.0,0.15979899497487438,0.2522613065326633,0.0,0.0,0.017085427135678392,0.14271356783919598,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.62185108602447	0.0,0.02512562814070352,0.15376884422110554,0.0,0.15477386934673368,0.2552763819095477,0.0,0.0,0.02512562814070352,0.12964824120603016,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6143714567709233	0.0,0.022110552763819097,0.14974874371859295,0.0,0.14974874371859295,0.264321608040201,0.0,0.0,0.022110552763819097,0.12763819095477386,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6026220814491187	0.0,0.01306532663316583,0.15577889447236182,0.0,0.15577889447236182,0.26030150753768844,0.0,0.0,0.01306532663316583,0.14271356783919598,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6182776006923891	0.0,0.024120603015075376,0.1527638190954774,0.0,0.15175879396984926,0.26030150753768844,0.0,0.0,0.023115577889447236,0.12864321608040202,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6219590413335181	0.0,0.023115577889447236,0.15979899497487438,0.0,0.15979899497487438,0.24824120603015076,0.0,0.0,0.023115577889447236,0.13668341708542714,0.2492462311557789,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.625951661422266	0.0,0.02512562814070352,0.16180904522613065,0.0,0.16180904522613065,0.2442211055276382,0.0,0.0,0.02512562814070352,0.13668341708542714,0.24522613065326634,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6052525683617757	0.0,0.022110552763819097,0.13768844221105528,0.0,0.13768844221105528,0.28241206030150756,0.0,0.0,0.022110552763819097,0.11557788944723618,0.28241206030150756,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6110018113145059	0.0,0.016080402010050253,0.16080402010050251,0.0,0.16080402010050251,0.25125628140703515,0.0,0.0,0.016080402010050253,0.14472361809045226,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.605906440720031	0.0,0.01306532663316583,0.16180904522613065,0.0,0.16180904522613065,0.25125628140703515,0.0,0.0,0.01306532663316583,0.1487437185929648,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6087006321571551	0.0,0.019095477386934675,0.14773869346733667,0.0,0.1487437185929648,0.26733668341708544,0.0,0.0,0.019095477386934675,0.12964824120603016,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6084897498069737	0.0,0.01507537688442211,0.15979899497487438,0.0,0.15879396984924624,0.25326633165829143,0.0,0.0,0.01507537688442211,0.14472361809045226,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.58879916721745	0.0,0.011055276381909548,0.1407035175879397,0.0,0.14170854271356784,0.28241206030150756,0.0,0.0,0.011055276381909548,0.1306532663316583,0.28241206030150756,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5992633857006876	0.0,0.020100502512562814,0.13366834170854272,0.0,0.13467336683417086,0.2884422110552764,0.0,0.0,0.020100502512562814,0.11457286432160804,0.2884422110552764,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.616567530942643	0.0,0.020100502512562814,0.1577889447236181,0.0,0.15879396984924624,0.2522613065326633,0.0,0.0,0.020100502512562814,0.13869346733668342,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6086571058376532	0.0,0.01507537688442211,0.15979899497487438,0.0,0.15979899497487438,0.2522613065326633,0.0,0.0,0.01507537688442211,0.14472361809045226,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6118936896053293	0.0,0.020100502512562814,0.1507537688442211,0.0,0.1507537688442211,0.2633165829145729,0.0,0.0,0.020100502512562814,0.1306532663316583,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6081606068726515	0.0,0.017085427135678392,0.1527638190954774,0.0,0.1527638190954774,0.2623115577889447,0.0,0.0,0.017085427135678392,0.135678391959799,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6031446209660108	0.0,0.01407035175879397,0.1527638190954774,0.0,0.15376884422110554,0.2623115577889447,0.0,0.0,0.01407035175879397,0.13969849246231156,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6188176606210732	0.0,0.02512562814070352,0.14974874371859295,0.0,0.14974874371859295,0.2633165829145729,0.0,0.0,0.02512562814070352,0.12462311557788945,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5927473579944834	0.0,0.01507537688442211,0.13668341708542714,0.0,0.13668341708542714,0.28743718592964823,0.0,0.0,0.01507537688442211,0.12160804020100502,0.28743718592964823,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6205955500046915	0.0,0.022110552763819097,0.15979899497487438,0.0,0.16080402010050251,0.24824120603015076,0.0,0.0,0.022110552763819097,0.13768844221105528,0.2492462311557789,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5968258839273048	0.0,0.01507537688442211,0.14170854271356784,0.0,0.14170854271356784,0.2793969849246231,0.0,0.0,0.01507537688442211,0.12663316582914572,0.2804020100502513,0.0,0.0,0.0,0.0,0.0
1.8099995	0.623007107202504	0.0,0.023115577889447236,0.16180904522613065,0.0,0.16180904522613065,0.24522613065326634,0.0,0.0,0.023115577889447236,0.13869346733668342,0.24623115577889448,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6150550164489363	0.0,0.024120603015075376,0.1457286432160804,0.0,0.14673366834170853,0.26834170854271355,0.0,0.0,0.024120603015075376,0.12261306532663317,0.26834170854271355,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6075126203202276	0.0,0.019095477386934675,0.14673366834170853,0.0,0.14673366834170853,0.27035175879396983,0.0,0.0,0.019095477386934675,0.12763819095477386,0.27035175879396983,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6273750928149098	0.0,0.02613065326633166,0.16180904522613065,0.0,0.16180904522613065,0.2442211055276382,0.0,0.0,0.02613065326633166,0.135678391959799,0.2442211055276382,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5948049087515151	0.0,0.012060301507537688,0.14673366834170853,0.0,0.14673366834170853,0.2743718592964824,0.0,0.0,0.012060301507537688,0.13467336683417086,0.2733668341708543,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6130231956296867	0.0,0.021105527638190954,0.14974874371859295,0.0,0.1507537688442211,0.264321608040201,0.0,0.0,0.021105527638190954,0.12864321608040202,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6083828190708819	0.0,0.018090452261306532,0.1507537688442211,0.0,0.14974874371859295,0.26532663316582916,0.0,0.0,0.018090452261306532,0.13266331658291458,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6256300632754211	0.0,0.024120603015075376,0.16381909547738693,0.0,0.16482412060301507,0.24120603015075376,0.0,0.0,0.024120603015075376,0.13969849246231156,0.2422110552763819,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6166869613330553	0.0,0.019095477386934675,0.16180904522613065,0.0,0.16180904522613065,0.24723618090452262,0.0,0.0,0.019095477386934675,0.14271356783919598,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6070216356603617	0.0,0.016080402010050253,0.15577889447236182,0.0,0.15477386934673368,0.2592964824120603,0.0,0.0,0.01507537688442211,0.13969849246231156,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6005581078335255	0.0,0.01507537688442211,0.14673366834170853,0.0,0.14673366834170853,0.2723618090452261,0.0,0.0,0.01507537688442211,0.13165829145728644,0.2723618090452261,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6039458076896668	0.0,0.01507537688442211,0.15175879396984926,0.0,0.15175879396984926,0.26532663316582916,0.0,0.0,0.01507537688442211,0.13668341708542714,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6123678451819771	0.0,0.019095477386934675,0.15477386934673368,0.0,0.15376884422110554,0.2592964824120603,0.0,0.0,0.019095477386934675,0.13467336683417086,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6063956657913087	0.0,0.016080402010050253,0.1527638190954774,0.0,0.1527638190954774,0.2633165829145729,0.0,0.0,0.016080402010050253,0.13668341708542714,0.2623115577889447,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6103320702431404	0.0,0.020100502512562814,0.1487437185929648,0.0,0.14773869346733667,0.26733668341708544,0.0,0.0,0.020100502512562814,0.12864321608040202,0.26733668341708544,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6241413571716246	0.0,0.023115577889447236,0.16381909547738693,0.0,0.16482412060301507,0.2422110552763819,0.0,0.0,0.023115577889447236,0.1407035175879397,0.2422110552763819,0.0,0.0,0.0,0.0,0.0
