β	Permutation_Entropy	Pattern_Probabilities
2.115	0.9662155479033423	0.11457286432160804,0.09748743718592964,0.09849246231155778,0.04924623115577889,0.0964824120603015,0.05628140703517588,0.054271356783919596,0.0371859296482412,0.09849246231155778,0.05025125628140704,0.053266331658291456,0.04221105527638191,0.05226130653266332,0.03919597989949749,0.0371859296482412,0.023115577889447236
2.115	0.9668060969451787	0.10251256281407035,0.09849246231155778,0.10251256281407035,0.05628140703517588,0.10753768844221105,0.035175879396984924,0.05226130653266332,0.04020100502512563,0.09849246231155778,0.06030150753768844,0.03919597989949749,0.036180904522613064,0.05125628140703518,0.04020100502512563,0.04020100502512563,0.03919597989949749
2.115	0.9815484698709563	0.07336683417085427,0.09045226130653267,0.09949748743718594,0.05527638190954774,0.09447236180904522,0.05728643216080402,0.054271356783919596,0.04221105527638191,0.09045226130653267,0.06532663316582915,0.05226130653266332,0.04120603015075377,0.06030150753768844,0.036180904522613064,0.04221105527638191,0.04522613065326633
2.115	0.955428406579516	0.10251256281407035,0.10150753768844221,0.1135678391959799,0.04824120603015075,0.10954773869346733,0.05527638190954774,0.044221105527638194,0.03919597989949749,0.10150753768844221,0.06030150753768844,0.05226130653266332,0.035175879396984924,0.05226130653266332,0.031155778894472363,0.03919597989949749,0.01407035175879397
2.115	0.9661913630283517	0.09447236180904522,0.10050251256281408,0.10552763819095477,0.04321608040201005,0.10552763819095477,0.06432160804020101,0.04522613065326633,0.03819095477386935,0.10050251256281408,0.04824120603015075,0.06331658291457286,0.04120603015075377,0.04321608040201005,0.04020100502512563,0.03819095477386935,0.02814070351758794
2.115	0.9660349718187496	0.10552763819095477,0.09949748743718594,0.10452261306532663,0.05125628140703518,0.09849246231155778,0.05527638190954774,0.05025125628140704,0.03819095477386935,0.09849246231155778,0.05728643216080402,0.04924623115577889,0.0371859296482412,0.05728643216080402,0.031155778894472363,0.03819095477386935,0.02814070351758794
2.115	0.9773458765028034	0.09949748743718594,0.09949748743718594,0.0914572864321608,0.05025125628140704,0.08844221105527639,0.054271356783919596,0.044221105527638194,0.04824120603015075,0.09949748743718594,0.04221105527638191,0.05125628140703518,0.04221105527638191,0.053266331658291456,0.03919597989949749,0.04824120603015075,0.04824120603015075
2.115	0.9780531749713447	0.09346733668341708,0.09346733668341708,0.10050251256281408,0.04623115577889447,0.09547738693467336,0.05527638190954774,0.04723618090452261,0.044221105527638194,0.09346733668341708,0.053266331658291456,0.05025125628140704,0.044221105527638194,0.05226130653266332,0.03919597989949749,0.044221105527638194,0.04723618090452261
2.115	0.9734512533211004	0.09748743718592964,0.09849246231155778,0.10251256281407035,0.04522613065326633,0.09346733668341708,0.053266331658291456,0.05527638190954774,0.04020100502512563,0.09849246231155778,0.04924623115577889,0.044221105527638194,0.05125628140703518,0.054271356783919596,0.04120603015075377,0.04020100502512563,0.035175879396984924
2.115	0.9804559573895043	0.08743718592964825,0.09547738693467336,0.0964824120603015,0.044221105527638194,0.08341708542713568,0.06331658291457286,0.06030150753768844,0.03819095477386935,0.09447236180904522,0.04522613065326633,0.05025125628140704,0.054271356783919596,0.05728643216080402,0.04120603015075377,0.03819095477386935,0.05025125628140704
2.115	0.957309231597694	0.11256281407035176,0.09949748743718594,0.11457286432160804,0.04824120603015075,0.10854271356783919,0.044221105527638194,0.04321608040201005,0.03919597989949749,0.09949748743718594,0.06331658291457286,0.03919597989949749,0.034170854271356785,0.054271356783919596,0.02914572864321608,0.04020100502512563,0.03015075376884422
2.115	0.9785822204422381	0.10251256281407035,0.09246231155778895,0.09447236180904522,0.05226130653266332,0.0864321608040201,0.04723618090452261,0.04321608040201005,0.05527638190954774,0.09246231155778895,0.054271356783919596,0.03919597989949749,0.04522613065326633,0.06030150753768844,0.03819095477386935,0.05527638190954774,0.04120603015075377
2.115	0.9711012697354541	0.09748743718592964,0.09849246231155778,0.1035175879396985,0.04623115577889447,0.10150753768844221,0.05226130653266332,0.053266331658291456,0.0371859296482412,0.09849246231155778,0.05125628140703518,0.05125628140703518,0.044221105527638194,0.04824120603015075,0.04321608040201005,0.0371859296482412,0.036180904522613064
2.115	0.978496641903051	0.09346733668341708,0.09246231155778895,0.09748743718592964,0.035175879396984924,0.0864321608040201,0.06934673366834171,0.04522613065326633,0.04924623115577889,0.09246231155778895,0.04020100502512563,0.05829145728643216,0.0592964824120603,0.04623115577889447,0.04824120603015075,0.04924623115577889,0.0371859296482412
2.115	0.951106081442649	0.14371859296482412,0.10653266331658291,0.09949748743718594,0.04623115577889447,0.09045226130653267,0.04723618090452261,0.04824120603015075,0.04120603015075377,0.10653266331658291,0.03819095477386935,0.03819095477386935,0.044221105527638194,0.054271356783919596,0.035175879396984924,0.04120603015075377,0.019095477386934675
2.115	0.968672236722899	0.11155778894472362,0.09849246231155778,0.1035175879396985,0.044221105527638194,0.09748743718592964,0.05125628140703518,0.044221105527638194,0.04120603015075377,0.09849246231155778,0.05025125628140704,0.04522613065326633,0.04120603015075377,0.05125628140703518,0.035175879396984924,0.04221105527638191,0.044221105527638194
2.115	0.9491176096326952	0.11959798994974874,0.1135678391959799,0.11055276381909548,0.04321608040201005,0.10753768844221105,0.04321608040201005,0.04522613065326633,0.03819095477386935,0.1135678391959799,0.04020100502512563,0.04020100502512563,0.04020100502512563,0.04623115577889447,0.0371859296482412,0.03819095477386935,0.023115577889447236
2.115	0.9740338187325598	0.12060301507537688,0.0914572864321608,0.0914572864321608,0.04120603015075377,0.08743718592964825,0.06432160804020101,0.04723618090452261,0.04321608040201005,0.09045226130653267,0.04120603015075377,0.06030150753768844,0.04924623115577889,0.044221105527638194,0.04522613065326633,0.04321608040201005,0.03919597989949749
2.115	0.9629765823456539	0.09748743718592964,0.1035175879396985,0.11155778894472362,0.04824120603015075,0.10552763819095477,0.04924623115577889,0.05025125628140704,0.036180904522613064,0.1035175879396985,0.05628140703517588,0.04321608040201005,0.03819095477386935,0.054271356783919596,0.032160804020100506,0.036180904522613064,0.034170854271356785
2.115	0.9737078913728002	0.09748743718592964,0.0964824120603015,0.10150753768844221,0.04221105527638191,0.09949748743718594,0.05728643216080402,0.04020100502512563,0.04723618090452261,0.0964824120603015,0.04824120603015075,0.05527638190954774,0.04522613065326633,0.044221105527638194,0.04321608040201005,0.04723618090452261,0.03819095477386935
2.115	0.9599385973161667	0.10653266331658291,0.11055276381909548,0.1035175879396985,0.04723618090452261,0.10150753768844221,0.05527638190954774,0.04120603015075377,0.04020100502512563,0.11055276381909548,0.04020100502512563,0.053266331658291456,0.034170854271356785,0.04924623115577889,0.031155778894472363,0.03919597989949749,0.036180904522613064
2.115	0.981640936574219	0.0964824120603015,0.08844221105527639,0.0864321608040201,0.05728643216080402,0.08743718592964825,0.06030150753768844,0.0592964824120603,0.04221105527638191,0.08844221105527639,0.05527638190954774,0.061306532663316586,0.044221105527638194,0.05628140703517588,0.04522613065326633,0.04120603015075377,0.03015075376884422
2.115	0.9700877974410083	0.10452261306532663,0.0964824120603015,0.10552763819095477,0.04221105527638191,0.10150753768844221,0.05226130653266332,0.04723618090452261,0.03819095477386935,0.0964824120603015,0.05125628140703518,0.04723618090452261,0.04321608040201005,0.04723618090452261,0.03819095477386935,0.03819095477386935,0.05025125628140704
2.115	0.9785868168935472	0.10452261306532663,0.09246231155778895,0.08844221105527639,0.0592964824120603,0.08442211055276382,0.04623115577889447,0.04623115577889447,0.05025125628140704,0.09346733668341708,0.05527638190954774,0.04221105527638191,0.0371859296482412,0.06331658291457286,0.033165829145728645,0.05025125628140704,0.053266331658291456
2.115	0.9661432296303284	0.09949748743718594,0.09849246231155778,0.10653266331658291,0.04623115577889447,0.10050251256281408,0.06432160804020101,0.04522613065326633,0.036180904522613064,0.09949748743718594,0.054271356783919596,0.05829145728643216,0.035175879396984924,0.053266331658291456,0.02814070351758794,0.036180904522613064,0.03819095477386935
2.115	0.9724887269213122	0.11758793969849246,0.0964824120603015,0.09447236180904522,0.04924623115577889,0.08844221105527639,0.04321608040201005,0.054271356783919596,0.04321608040201005,0.0964824120603015,0.04723618090452261,0.0371859296482412,0.04824120603015075,0.05527638190954774,0.04221105527638191,0.04321608040201005,0.04321608040201005
2.115	0.9842052669134079	0.08944723618090453,0.0864321608040201,0.08944723618090453,0.053266331658291456,0.09246231155778895,0.044221105527638194,0.04522613065326633,0.05025125628140704,0.0864321608040201,0.05628140703517588,0.04824120603015075,0.04221105527638191,0.05025125628140704,0.04522613065326633,0.05025125628140704,0.07035175879396985
2.115	0.95747401291261	0.11457286432160804,0.10050251256281408,0.10552763819095477,0.04723618090452261,0.10452261306532663,0.0592964824120603,0.053266331658291456,0.031155778894472363,0.10050251256281408,0.05226130653266332,0.05829145728643216,0.0371859296482412,0.04824120603015075,0.036180904522613064,0.031155778894472363,0.020100502512562814
2.115	0.9889238813010609	0.10150753768844221,0.07537688442211055,0.07537688442211055,0.062311557788944726,0.0864321608040201,0.04522613065326633,0.04824120603015075,0.054271356783919596,0.07537688442211055,0.06331658291457286,0.05628140703517588,0.04020100502512563,0.05125628140703518,0.05125628140703518,0.054271356783919596,0.0592964824120603
2.115	0.9691167976919992	0.10452261306532663,0.09547738693467336,0.10552763819095477,0.04522613065326633,0.1035175879396985,0.05628140703517588,0.04221105527638191,0.04120603015075377,0.09547738693467336,0.05527638190954774,0.053266331658291456,0.03819095477386935,0.04824120603015075,0.035175879396984924,0.04120603015075377,0.03919597989949749
2.115	0.9697185647482548	0.0964824120603015,0.10050251256281408,0.10552763819095477,0.0371859296482412,0.09748743718592964,0.05829145728643216,0.034170854271356785,0.04723618090452261,0.10050251256281408,0.04221105527638191,0.04924623115577889,0.044221105527638194,0.04522613065326633,0.035175879396984924,0.04723618090452261,0.0592964824120603
2.115	0.9763690250162067	0.11055276381909548,0.09246231155778895,0.08944723618090453,0.05226130653266332,0.0914572864321608,0.05728643216080402,0.05226130653266332,0.03919597989949749,0.09246231155778895,0.04924623115577889,0.0592964824120603,0.03919597989949749,0.05025125628140704,0.04120603015075377,0.03919597989949749,0.044221105527638194
2.115	0.9689571623850904	0.11256281407035176,0.0964824120603015,0.09748743718592964,0.05125628140703518,0.09246231155778895,0.061306532663316586,0.04522613065326633,0.04221105527638191,0.0964824120603015,0.05226130653266332,0.05628140703517588,0.0371859296482412,0.05628140703517588,0.031155778894472363,0.04221105527638191,0.02914572864321608
2.115	0.9721344694851098	0.1035175879396985,0.09849246231155778,0.10251256281407035,0.035175879396984924,0.08743718592964825,0.06532663316582915,0.04924623115577889,0.04020100502512563,0.09849246231155778,0.03919597989949749,0.05025125628140704,0.054271356783919596,0.05025125628140704,0.03919597989949749,0.04020100502512563,0.04623115577889447
2.115	0.9736246450585314	0.10251256281407035,0.09849246231155778,0.09849246231155778,0.05125628140703518,0.09045226130653267,0.04623115577889447,0.04522613065326633,0.04623115577889447,0.09849246231155778,0.05025125628140704,0.03819095477386935,0.04120603015075377,0.05829145728643216,0.033165829145728645,0.04623115577889447,0.05527638190954774
2.115	0.9797018561087808	0.08542713567839195,0.09447236180904522,0.10251256281407035,0.03819095477386935,0.0814070351758794,0.06532663316582915,0.04623115577889447,0.05025125628140704,0.09547738693467336,0.04522613065326633,0.044221105527638194,0.05829145728643216,0.0592964824120603,0.0371859296482412,0.05025125628140704,0.04623115577889447
2.115	0.9646135137723988	0.12160804020100502,0.09849246231155778,0.09447236180904522,0.05025125628140704,0.1035175879396985,0.04120603015075377,0.05829145728643216,0.034170854271356785,0.09748743718592964,0.04623115577889447,0.05025125628140704,0.04221105527638191,0.04020100502512563,0.05226130653266332,0.034170854271356785,0.035175879396984924
2.115	0.9811719110109512	0.08944723618090453,0.0864321608040201,0.0964824120603015,0.04924623115577889,0.09547738693467336,0.05527638190954774,0.05628140703517588,0.04522613065326633,0.0864321608040201,0.0592964824120603,0.053266331658291456,0.05226130653266332,0.05025125628140704,0.05125628140703518,0.04522613065326633,0.02814070351758794
2.115	0.9759437338801795	0.10050251256281408,0.09246231155778895,0.09849246231155778,0.05025125628140704,0.09246231155778895,0.05025125628140704,0.04522613065326633,0.05226130653266332,0.09246231155778895,0.05728643216080402,0.044221105527638194,0.04723618090452261,0.05628140703517588,0.04120603015075377,0.05226130653266332,0.027135678391959798
2.115	0.9862323374217743	0.07035175879396985,0.0914572864321608,0.09346733668341708,0.04723618090452261,0.08542713567839195,0.06532663316582915,0.053266331658291456,0.04924623115577889,0.0914572864321608,0.05025125628140704,0.05628140703517588,0.05527638190954774,0.05628140703517588,0.04623115577889447,0.04924623115577889,0.03919597989949749
2.115	0.9690558467546232	0.09849246231155778,0.0964824120603015,0.10452261306532663,0.04623115577889447,0.09748743718592964,0.05226130653266332,0.05829145728643216,0.04020100502512563,0.0964824120603015,0.05527638190954774,0.044221105527638194,0.05226130653266332,0.054271356783919596,0.044221105527638194,0.04020100502512563,0.019095477386934675
2.115	0.9778853510423098	0.08542713567839195,0.09849246231155778,0.09547738693467336,0.05226130653266332,0.0914572864321608,0.05527638190954774,0.04321608040201005,0.04623115577889447,0.09849246231155778,0.04924623115577889,0.05125628140703518,0.0371859296482412,0.05628140703517588,0.033165829145728645,0.04623115577889447,0.06030150753768844
2.115	0.9612578713102026	0.13266331658291458,0.0964824120603015,0.09949748743718594,0.04723618090452261,0.10251256281407035,0.04120603015075377,0.044221105527638194,0.0371859296482412,0.0964824120603015,0.05025125628140704,0.044221105527638194,0.035175879396984924,0.04321608040201005,0.03819095477386935,0.0371859296482412,0.054271356783919596
2.115	0.9848266202198858	0.08442211055276382,0.08844221105527639,0.0964824120603015,0.044221105527638194,0.08743718592964825,0.061306532663316586,0.053266331658291456,0.044221105527638194,0.08844221105527639,0.05226130653266332,0.05226130653266332,0.053266331658291456,0.053266331658291456,0.044221105527638194,0.044221105527638194,0.05226130653266332
2.115	0.9444850076117042	0.12361809045226131,0.1035175879396985,0.12160804020100502,0.04120603015075377,0.11457286432160804,0.04824120603015075,0.044221105527638194,0.032160804020100506,0.1035175879396985,0.0592964824120603,0.04221105527638191,0.035175879396984924,0.04824120603015075,0.02914572864321608,0.032160804020100506,0.021105527638190954
2.115	0.9702310649974356	0.0814070351758794,0.10050251256281408,0.11155778894472362,0.044221105527638194,0.10452261306532663,0.054271356783919596,0.05125628140703518,0.0371859296482412,0.10050251256281408,0.05527638190954774,0.04623115577889447,0.044221105527638194,0.05226130653266332,0.036180904522613064,0.0371859296482412,0.04321608040201005
2.115	0.9620623016472796	0.10854271356783919,0.10251256281407035,0.10854271356783919,0.04120603015075377,0.10753768844221105,0.05025125628140704,0.04623115577889447,0.0371859296482412,0.1035175879396985,0.04723618090452261,0.04924623115577889,0.04221105527638191,0.04321608040201005,0.04120603015075377,0.0371859296482412,0.034170854271356785
2.115	0.9737941390494169	0.09547738693467336,0.09748743718592964,0.09547738693467336,0.0592964824120603,0.09045226130653267,0.04522613065326633,0.04924623115577889,0.044221105527638194,0.09748743718592964,0.05829145728643216,0.04020100502512563,0.033165829145728645,0.06532663316582915,0.02814070351758794,0.044221105527638194,0.05628140703517588
2.115	0.9599123047721264	0.11758793969849246,0.10050251256281408,0.10954773869346733,0.04623115577889447,0.10452261306532663,0.03919597989949749,0.04321608040201005,0.04321608040201005,0.10150753768844221,0.05527638190954774,0.033165829145728645,0.04020100502512563,0.05226130653266332,0.034170854271356785,0.04321608040201005,0.036180904522613064
2.115	0.9730810750393389	0.0743718592964824,0.09748743718592964,0.10653266331658291,0.04120603015075377,0.10452261306532663,0.06633165829145729,0.04924623115577889,0.03819095477386935,0.09748743718592964,0.05025125628140704,0.06432160804020101,0.04623115577889447,0.044221105527638194,0.044221105527638194,0.03819095477386935,0.0371859296482412
2.115	0.9652705500897136	0.11658291457286432,0.10653266331658291,0.09246231155778895,0.05829145728643216,0.08844221105527639,0.036180904522613064,0.05025125628140704,0.04522613065326633,0.10552763819095477,0.044221105527638194,0.032160804020100506,0.0371859296482412,0.061306532663316586,0.033165829145728645,0.044221105527638194,0.04824120603015075
2.115	0.9652426591511132	0.0914572864321608,0.09748743718592964,0.11155778894472362,0.04723618090452261,0.11055276381909548,0.0592964824120603,0.044221105527638194,0.0371859296482412,0.0964824120603015,0.061306532663316586,0.05829145728643216,0.034170854271356785,0.04723618090452261,0.034170854271356785,0.0371859296482412,0.032160804020100506
2.115	0.9643767071688162	0.10954773869346733,0.09949748743718594,0.09849246231155778,0.05628140703517588,0.10954773869346733,0.032160804020100506,0.04321608040201005,0.04221105527638191,0.09949748743718594,0.05527638190954774,0.04321608040201005,0.02914572864321608,0.04623115577889447,0.04020100502512563,0.04221105527638191,0.053266331658291456
2.115	0.9623959267070756	0.10954773869346733,0.0964824120603015,0.10753768844221105,0.04924623115577889,0.09748743718592964,0.05628140703517588,0.0592964824120603,0.031155778894472363,0.09748743718592964,0.06030150753768844,0.04623115577889447,0.04120603015075377,0.06030150753768844,0.031155778894472363,0.031155778894472363,0.02512562814070352
2.115	0.9687603105330643	0.12663316582914572,0.08944723618090453,0.10251256281407035,0.04120603015075377,0.0964824120603015,0.053266331658291456,0.04321608040201005,0.04221105527638191,0.08944723618090453,0.054271356783919596,0.04723618090452261,0.044221105527638194,0.04723618090452261,0.03819095477386935,0.04221105527638191,0.04221105527638191
2.115	0.9773813544052278	0.07738693467336684,0.08944723618090453,0.10552763819095477,0.05226130653266332,0.10050251256281408,0.0592964824120603,0.04522613065326633,0.04623115577889447,0.08944723618090453,0.06834170854271357,0.053266331658291456,0.04020100502512563,0.05728643216080402,0.034170854271356785,0.04623115577889447,0.035175879396984924
2.115	0.9828649644520805	0.08743718592964825,0.09346733668341708,0.08844221105527639,0.04924623115577889,0.08743718592964825,0.05728643216080402,0.0592964824120603,0.044221105527638194,0.09447236180904522,0.044221105527638194,0.05628140703517588,0.054271356783919596,0.05025125628140704,0.053266331658291456,0.044221105527638194,0.036180904522613064
