μ	Permutation_Entropy	Pattern_Probabilities
1.8049997500000001	0.6143714567709233	0.0,0.022110552763819097,0.14974874371859295,0.0,0.14974874371859295,0.264321608040201,0.0,0.0,0.022110552763819097,0.12763819095477386,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6105373391051848	0.0,0.01507537688442211,0.1628140703517588,0.0,0.16381909547738693,0.24723618090452262,0.0,0.0,0.01507537688442211,0.1487437185929648,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.612974543093917	0.0,0.019095477386934675,0.15577889447236182,0.0,0.15477386934673368,0.25829145728643216,0.0,0.0,0.019095477386934675,0.135678391959799,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6187278916607729	0.0,0.023115577889447236,0.15376884422110554,0.0,0.15376884422110554,0.25728643216080405,0.0,0.0,0.023115577889447236,0.13165829145728644,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5903000828475925	0.0,0.012060301507537688,0.1407035175879397,0.0,0.1407035175879397,0.2834170854271357,0.0,0.0,0.012060301507537688,0.12864321608040202,0.28241206030150756,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6050511710221732	0.0,0.017085427135678392,0.14773869346733667,0.0,0.1487437185929648,0.2693467336683417,0.0,0.0,0.017085427135678392,0.1306532663316583,0.2693467336683417,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6077217369956953	0.0,0.017085427135678392,0.1527638190954774,0.0,0.15175879396984926,0.2633165829145729,0.0,0.0,0.017085427135678392,0.13467336683417086,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6023431439640609	0.0,0.012060301507537688,0.15879396984924624,0.0,0.15879396984924624,0.2562814070351759,0.0,0.0,0.012060301507537688,0.14673366834170853,0.2552763819095477,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6073163655448842	0.0,0.01407035175879397,0.16080402010050251,0.0,0.16080402010050251,0.2522613065326633,0.0,0.0,0.01407035175879397,0.14673366834170853,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6209664122411064	0.0,0.022110552763819097,0.16080402010050251,0.0,0.16080402010050251,0.24824120603015076,0.0,0.0,0.022110552763819097,0.13869346733668342,0.24723618090452262,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6147807914038336	0.0,0.021105527638190954,0.1527638190954774,0.0,0.1527638190954774,0.26030150753768844,0.0,0.0,0.021105527638190954,0.13165829145728644,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6056379555307856	0.0,0.023115577889447236,0.135678391959799,0.0,0.13668341708542714,0.2834170854271357,0.0,0.0,0.023115577889447236,0.1135678391959799,0.28442211055276384,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6098019805288426	0.0,0.019095477386934675,0.14974874371859295,0.0,0.1507537688442211,0.26532663316582916,0.0,0.0,0.019095477386934675,0.1306532663316583,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6273115457507658	0.0,0.024120603015075376,0.1678391959798995,0.0,0.1678391959798995,0.23618090452261306,0.0,0.0,0.024120603015075376,0.14371859296482412,0.23618090452261306,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6199322169656385	0.0,0.023115577889447236,0.15577889447236182,0.0,0.15577889447236182,0.2542713567839196,0.0,0.0,0.023115577889447236,0.13366834170854272,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6243564050421124	0.0,0.02512562814070352,0.15879396984924624,0.0,0.15879396984924624,0.2492462311557789,0.0,0.0,0.02512562814070352,0.13366834170854272,0.2492462311557789,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6032872921645299	0.0,0.01407035175879397,0.15577889447236182,0.0,0.15477386934673368,0.26030150753768844,0.0,0.0,0.01306532663316583,0.14170854271356784,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6184974684369065	0.0,0.021105527638190954,0.15979899497487438,0.0,0.15879396984924624,0.25125628140703515,0.0,0.0,0.021105527638190954,0.13768844221105528,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.598108844977088	0.0,0.012060301507537688,0.15376884422110554,0.0,0.1527638190954774,0.264321608040201,0.0,0.0,0.011055276381909548,0.14170854271356784,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6067569871363312	0.0,0.023115577889447236,0.13768844221105528,0.0,0.13768844221105528,0.2814070351758794,0.0,0.0,0.023115577889447236,0.11457286432160804,0.28241206030150756,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.609206124190137	0.0,0.017085427135678392,0.15376884422110554,0.0,0.15477386934673368,0.2592964824120603,0.0,0.0,0.017085427135678392,0.13768844221105528,0.26030150753768844,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6002474671607585	0.0,0.019095477386934675,0.13668341708542714,0.0,0.13768844221105528,0.28442211055276384,0.0,0.0,0.019095477386934675,0.1185929648241206,0.28442211055276384,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6241092290973388	0.0,0.02814070351758794,0.15175879396984926,0.0,0.1507537688442211,0.2592964824120603,0.0,0.0,0.02814070351758794,0.12361809045226131,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.614897154215488	0.0,0.02613065326633166,0.14170854271356784,0.0,0.14271356783919598,0.2733668341708543,0.0,0.0,0.02613065326633166,0.11658291457286432,0.2733668341708543,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6088077162807867	0.0,0.016080402010050253,0.15678391959798996,0.0,0.15678391959798996,0.2562814070351759,0.0,0.0,0.016080402010050253,0.1407035175879397,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6035490425148603	0.0,0.016080402010050253,0.1487437185929648,0.0,0.14773869346733667,0.2693467336683417,0.0,0.0,0.016080402010050253,0.13266331658291458,0.2693467336683417,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5949790815579784	0.0,0.01507537688442211,0.13969849246231156,0.0,0.13869346733668342,0.2834170854271357,0.0,0.0,0.01507537688442211,0.12462311557788945,0.2834170854271357,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.619097281744166	0.0,0.023115577889447236,0.15477386934673368,0.0,0.15477386934673368,0.2562814070351759,0.0,0.0,0.023115577889447236,0.13165829145728644,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5959837090241252	0.0,0.01407035175879397,0.14371859296482412,0.0,0.14271356783919598,0.27839195979899495,0.0,0.0,0.01407035175879397,0.12864321608040202,0.27839195979899495,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6093950506415385	0.0,0.017085427135678392,0.15477386934673368,0.0,0.15477386934673368,0.2592964824120603,0.0,0.0,0.017085427135678392,0.13768844221105528,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6097608784675635	0.0,0.016080402010050253,0.1577889447236181,0.0,0.15879396984924624,0.2542713567839196,0.0,0.0,0.016080402010050253,0.14271356783919598,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6176494850909512	0.0,0.020100502512562814,0.15979899497487438,0.0,0.16080402010050251,0.2492462311557789,0.0,0.0,0.020100502512562814,0.1407035175879397,0.2492462311557789,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6138854231394044	0.0,0.016080402010050253,0.16683417085427135,0.0,0.16683417085427135,0.2422110552763819,0.0,0.0,0.016080402010050253,0.1507537688442211,0.24120603015075376,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6150995770671308	0.0,0.019095477386934675,0.15879396984924624,0.0,0.15879396984924624,0.2522613065326633,0.0,0.0,0.019095477386934675,0.13969849246231156,0.2522613065326633,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6197248884685321	0.0,0.022110552763819097,0.15879396984924624,0.0,0.1577889447236181,0.25125628140703515,0.0,0.0,0.022110552763819097,0.13668341708542714,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.603407109577895	0.0,0.017085427135678392,0.1457286432160804,0.0,0.1457286432160804,0.2723618090452261,0.0,0.0,0.017085427135678392,0.12864321608040202,0.2733668341708543,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5998744669988462	0.0,0.01407035175879397,0.14773869346733667,0.0,0.1487437185929648,0.27035175879396983,0.0,0.0,0.01407035175879397,0.13467336683417086,0.27035175879396983,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6165085792919144	0.0,0.017085427135678392,0.16884422110552763,0.0,0.16884422110552763,0.23819095477386934,0.0,0.0,0.017085427135678392,0.15175879396984926,0.23819095477386934,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6311525531496814	0.0,0.027135678391959798,0.16683417085427135,0.0,0.16683417085427135,0.23618090452261306,0.0,0.0,0.027135678391959798,0.13969849246231156,0.23618090452261306,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6127907859099134	0.0,0.019095477386934675,0.15477386934673368,0.0,0.15477386934673368,0.25829145728643216,0.0,0.0,0.019095477386934675,0.135678391959799,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6234409249900777	0.0,0.021105527638190954,0.16884422110552763,0.0,0.16984924623115577,0.23517587939698492,0.0,0.0,0.021105527638190954,0.1487437185929648,0.23517587939698492,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5925664464363678	0.0,0.01407035175879397,0.13869346733668342,0.0,0.13869346733668342,0.28542713567839195,0.0,0.0,0.01407035175879397,0.12462311557788945,0.28442211055276384,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6241676056524149	0.0,0.022110552763819097,0.1678391959798995,0.0,0.16683417085427135,0.23819095477386934,0.0,0.0,0.022110552763819097,0.1457286432160804,0.2371859296482412,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6023771300254337	0.0,0.011055276381909548,0.1628140703517588,0.0,0.1628140703517588,0.25025125628140704,0.0,0.0,0.011055276381909548,0.15175879396984926,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6037709239757576	0.0,0.01306532663316583,0.1577889447236181,0.0,0.1577889447236181,0.25728643216080405,0.0,0.0,0.01306532663316583,0.14472361809045226,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6010418511395498	0.0,0.01507537688442211,0.14773869346733667,0.0,0.14673366834170853,0.271356783919598,0.0,0.0,0.01507537688442211,0.13266331658291458,0.271356783919598,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.615607815207413	0.0,0.020100502512562814,0.15678391959798996,0.0,0.15678391959798996,0.2552763819095477,0.0,0.0,0.020100502512562814,0.13668341708542714,0.2542713567839196,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.615430661258301	0.0,0.020100502512562814,0.15678391959798996,0.0,0.15577889447236182,0.2552763819095477,0.0,0.0,0.020100502512562814,0.13668341708542714,0.2552763819095477,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6101971626466751	0.0,0.01407035175879397,0.16683417085427135,0.0,0.16683417085427135,0.24321608040201004,0.0,0.0,0.01407035175879397,0.1527638190954774,0.2422110552763819,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6078155535013939	0.0,0.016080402010050253,0.15577889447236182,0.0,0.15477386934673368,0.2592964824120603,0.0,0.0,0.016080402010050253,0.13869346733668342,0.2592964824120603,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.618661930347042	0.0,0.021105527638190954,0.15979899497487438,0.0,0.15979899497487438,0.25025125628140704,0.0,0.0,0.021105527638190954,0.13768844221105528,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6092407547232355	0.0,0.018090452261306532,0.15175879396984926,0.0,0.15175879396984926,0.2633165829145729,0.0,0.0,0.018090452261306532,0.13366834170854272,0.2633165829145729,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6235937253938237	0.0,0.027135678391959798,0.1527638190954774,0.0,0.1527638190954774,0.25728643216080405,0.0,0.0,0.027135678391959798,0.12562814070351758,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6154069787527273	0.0,0.021105527638190954,0.15376884422110554,0.0,0.15376884422110554,0.2592964824120603,0.0,0.0,0.021105527638190954,0.13266331658291458,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6227366890301574	0.0,0.024120603015075376,0.1577889447236181,0.0,0.15879396984924624,0.25025125628140704,0.0,0.0,0.024120603015075376,0.13467336683417086,0.25025125628140704,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6060546443981578	0.0,0.019095477386934675,0.14472361809045226,0.0,0.14472361809045226,0.2733668341708543,0.0,0.0,0.019095477386934675,0.12562814070351758,0.2733668341708543,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6259658698187867	0.0,0.024120603015075376,0.16482412060301507,0.0,0.16482412060301507,0.24120603015075376,0.0,0.0,0.024120603015075376,0.1407035175879397,0.24020100502512562,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6283029177096499	0.0,0.02914572864321608,0.15577889447236182,0.0,0.15678391959798996,0.25125628140703515,0.0,0.0,0.02914572864321608,0.12663316582914572,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6161909717735866	0.0,0.019095477386934675,0.15879396984924624,0.0,0.15979899497487438,0.25125628140703515,0.0,0.0,0.020100502512562814,0.13969849246231156,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6122486222572158	0.0,0.019095477386934675,0.1527638190954774,0.0,0.1527638190954774,0.2613065326633166,0.0,0.0,0.020100502512562814,0.13266331658291458,0.2613065326633166,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6127907859099134	0.0,0.019095477386934675,0.15477386934673368,0.0,0.15477386934673368,0.25829145728643216,0.0,0.0,0.019095477386934675,0.135678391959799,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6009140857377302	0.0,0.016080402010050253,0.14472361809045226,0.0,0.14472361809045226,0.2743718592964824,0.0,0.0,0.016080402010050253,0.12864321608040202,0.27537688442211056,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6045774594731913	0.0,0.012060301507537688,0.1628140703517588,0.0,0.16381909547738693,0.2492462311557789,0.0,0.0,0.012060301507537688,0.1507537688442211,0.2492462311557789,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6053120568087393	0.0,0.016080402010050253,0.1507537688442211,0.0,0.15175879396984926,0.26532663316582916,0.0,0.0,0.016080402010050253,0.13467336683417086,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6124461537639615	0.0,0.017085427135678392,0.15979899497487438,0.0,0.15979899497487438,0.25125628140703515,0.0,0.0,0.017085427135678392,0.14371859296482412,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6134391217997415	0.0,0.016080402010050253,0.1658291457286432,0.0,0.1658291457286432,0.24321608040201004,0.0,0.0,0.016080402010050253,0.14974874371859295,0.24321608040201004,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6065931066250339	0.0,0.01507537688442211,0.15678391959798996,0.0,0.15577889447236182,0.25829145728643216,0.0,0.0,0.01507537688442211,0.1407035175879397,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6071703927587602	0.0,0.01507537688442211,0.15678391959798996,0.0,0.1577889447236181,0.2562814070351759,0.0,0.0,0.01507537688442211,0.14170854271356784,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.5988179707745971	0.0,0.012060301507537688,0.1527638190954774,0.0,0.1527638190954774,0.264321608040201,0.0,0.0,0.012060301507537688,0.1407035175879397,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6169326196851825	0.0,0.018090452261306532,0.1658291457286432,0.0,0.1658291457286432,0.2422110552763819,0.0,0.0,0.018090452261306532,0.14773869346733667,0.2422110552763819,0.0,0.0,0.0,0.0,0.0
1.8049997500000001	0.6250479501122658	0.0,0.021105527638190954,0.17386934673366833,0.0,0.17386934673366833,0.22914572864321608,0.0,0.0,0.021105527638190954,0.1527638190954774,0.22814070351758794,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6221183060276799	0.0,0.023115577889447236,0.15979899497487438,0.0,0.16080402010050251,0.24824120603015076,0.0,0.0,0.023115577889447236,0.13668341708542714,0.24824120603015076,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6175304763310663	0.0,0.019095477386934675,0.1628140703517588,0.0,0.16381909547738693,0.24522613065326634,0.0,0.0,0.019095477386934675,0.14472361809045226,0.24522613065326634,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6228374870925842	0.0,0.02613065326633166,0.15376884422110554,0.0,0.15376884422110554,0.2562814070351759,0.0,0.0,0.02613065326633166,0.12763819095477386,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6111143994512138	0.0,0.018090452261306532,0.15477386934673368,0.0,0.15477386934673368,0.2592964824120603,0.0,0.0,0.018090452261306532,0.13668341708542714,0.25829145728643216,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6122951627242174	0.0,0.018090452261306532,0.15678391959798996,0.0,0.15678391959798996,0.2562814070351759,0.0,0.0,0.018090452261306532,0.13869346733668342,0.2552763819095477,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6307754394970415	0.0,0.02814070351758794,0.1628140703517588,0.0,0.16381909547738693,0.24120603015075376,0.0,0.0,0.02814070351758794,0.13467336683417086,0.24120603015075376,0.0,0.0,0.0,0.0,0.0
1.8099995	0.606668423302888	0.0,0.021105527638190954,0.14170854271356784,0.0,0.14170854271356784,0.27738693467336684,0.0,0.0,0.021105527638190954,0.11959798994974874,0.27738693467336684,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6130696562858833	0.0,0.023115577889447236,0.1457286432160804,0.0,0.1457286432160804,0.2693467336683417,0.0,0.0,0.023115577889447236,0.12261306532663317,0.27035175879396983,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6208557115564712	0.0,0.023115577889447236,0.1577889447236181,0.0,0.1577889447236181,0.2522613065326633,0.0,0.0,0.023115577889447236,0.13467336683417086,0.25125628140703515,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6288251121436482	0.0,0.03015075376884422,0.15477386934673368,0.0,0.15477386934673368,0.2522613065326633,0.0,0.0,0.03015075376884422,0.12462311557788945,0.25326633165829143,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6128437190826229	0.0,0.018090452261306532,0.15577889447236182,0.0,0.15678391959798996,0.2562814070351759,0.0,0.0,0.019095477386934675,0.13768844221105528,0.2562814070351759,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6085882611063682	0.0,0.018090452261306532,0.1507537688442211,0.0,0.1507537688442211,0.26532663316582916,0.0,0.0,0.018090452261306532,0.13266331658291458,0.264321608040201,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6032902832356797	0.0,0.016080402010050253,0.14773869346733667,0.0,0.1487437185929648,0.2693467336683417,0.0,0.0,0.016080402010050253,0.13165829145728644,0.27035175879396983,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5998455034715112	0.0,0.017085427135678392,0.1407035175879397,0.0,0.14170854271356784,0.2793969849246231,0.0,0.0,0.017085427135678392,0.12361809045226131,0.2804020100502513,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6035932450391956	0.0,0.01306532663316583,0.1577889447236181,0.0,0.15678391959798996,0.25728643216080405,0.0,0.0,0.01306532663316583,0.14472361809045226,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6162023918824019	0.0,0.021105527638190954,0.15477386934673368,0.0,0.15577889447236182,0.2562814070351759,0.0,0.0,0.021105527638190954,0.13366834170854272,0.25728643216080405,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6232040341397398	0.0,0.02613065326633166,0.15477386934673368,0.0,0.15477386934673368,0.2552763819095477,0.0,0.0,0.02613065326633166,0.12763819095477386,0.2552763819095477,0.0,0.0,0.0,0.0,0.0
1.8099995	0.6262589172708919	0.0,0.022110552763819097,0.1728643216080402,0.0,0.1728643216080402,0.23015075376884422,0.0,0.0,0.022110552763819097,0.1507537688442211,0.22914572864321608,0.0,0.0,0.0,0.0,0.0
1.8099995	0.5988179707745971	0.0,0.012060301507537688,0.1527638190954774,0.0,0.1527638190954774,0.264321608040201,0.0,0.0,0.012060301507537688,0.1407035175879397,0.26532663316582916,0.0,0.0,0.0,0.0,0.0
