a	Permutation_Entropy	Pattern_Probabilities
0.20500000000000002	0.7362871283276561	0.0,0.13366834170854272,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.06834170854271357,0.11658291457286432,0.13266331658291458,0.05527638190954774,0.0,0.0,0.1849246231155779,0.0,0.11658291457286432,0.0
0.20500000000000002	0.7479282208217319	0.0,0.13869346733668342,0.009045226130653266,0.17889447236180905,0.009045226130653266,0.0,0.061306532663316586,0.11758793969849246,0.13869346733668342,0.05025125628140704,0.0,0.0,0.17889447236180905,0.0,0.11758793969849246,0.0
0.20500000000000002	0.7362192587000348	0.0,0.13467336683417086,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.06934673366834171,0.11557788944723618,0.13467336683417086,0.054271356783919596,0.0,0.0,0.1849246231155779,0.0,0.11557788944723618,0.0
0.20500000000000002	0.7365865516356715	0.0,0.13165829145728644,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.06633165829145729,0.1185929648241206,0.1306532663316583,0.05728643216080402,0.0,0.0,0.1849246231155779,0.0,0.1185929648241206,0.0
0.20500000000000002	0.7364267325169469	0.0,0.13366834170854272,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.06934673366834171,0.11557788944723618,0.13366834170854272,0.05527638190954774,0.0,0.0,0.1849246231155779,0.0,0.11557788944723618,0.0
0.20500000000000002	0.7336582819072056	0.0,0.13366834170854272,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.07135678391959799,0.11457286432160804,0.13366834170854272,0.05527638190954774,0.0,0.0,0.18592964824120603,0.0,0.11457286432160804,0.0
0.20500000000000002	0.7351236461612665	0.0,0.13869346733668342,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.07336683417085427,0.11155778894472362,0.13768844221105528,0.05025125628140704,0.0,0.0,0.1849246231155779,0.0,0.11155778894472362,0.0
0.20500000000000002	0.7382986097180847	0.0,0.13668341708542714,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.07035175879396985,0.1135678391959799,0.13668341708542714,0.05226130653266332,0.0,0.0,0.18391959798994975,0.0,0.1135678391959799,0.0
0.20500000000000002	0.7421917570067919	0.0,0.13768844221105528,0.006030150753768844,0.18190954773869347,0.006030150753768844,0.0,0.06733668341708543,0.11457286432160804,0.13869346733668342,0.05025125628140704,0.0,0.0,0.1829145728643216,0.0,0.11457286432160804,0.0
0.20500000000000002	0.7369228799655667	0.0,0.12964824120603016,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.06432160804020101,0.12060301507537688,0.12964824120603016,0.0592964824120603,0.0,0.0,0.1849246231155779,0.0,0.12060301507537688,0.0
0.20500000000000002	0.7362871283276561	0.0,0.13366834170854272,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.06834170854271357,0.11658291457286432,0.13266331658291458,0.05527638190954774,0.0,0.0,0.1849246231155779,0.0,0.11658291457286432,0.0
0.20500000000000002	0.737311156049053	0.0,0.13869346733668342,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.07135678391959799,0.11256281407035176,0.13869346733668342,0.04924623115577889,0.0,0.0,0.18391959798994975,0.0,0.11256281407035176,0.0
0.20500000000000002	0.7330240571782022	0.0,0.14472361809045226,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07939698492462312,0.10552763819095477,0.14472361809045226,0.044221105527638194,0.0,0.0,0.1849246231155779,0.0,0.10552763819095477,0.0
0.20500000000000002	0.7381697760714628	0.0,0.13668341708542714,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06834170854271357,0.11557788944723618,0.135678391959799,0.05226130653266332,0.0,0.0,0.18391959798994975,0.0,0.11557788944723618,0.0
0.20500000000000002	0.7431428390012442	0.0,0.13467336683417086,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.06432160804020101,0.11758793969849246,0.13467336683417086,0.054271356783919596,0.0,0.0,0.18190954773869347,0.0,0.11758793969849246,0.0
0.20500000000000002	0.7313516912484855	0.0,0.1407035175879397,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.07839195979899498,0.10854271356783919,0.1407035175879397,0.04723618090452261,0.0,0.0,0.18592964824120603,0.0,0.10753768844221105,0.0
0.20500000000000002	0.7410280264010239	0.0,0.13467336683417086,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.06633165829145729,0.11658291457286432,0.13467336683417086,0.054271356783919596,0.0,0.0,0.1829145728643216,0.0,0.11658291457286432,0.0
0.20500000000000002	0.7408387671380373	0.0,0.135678391959799,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.06733668341708543,0.11557788944723618,0.135678391959799,0.053266331658291456,0.0,0.0,0.1829145728643216,0.0,0.11557788944723618,0.0
0.20500000000000002	0.7355132641216251	0.0,0.13768844221105528,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07236180904522613,0.11256281407035176,0.13768844221105528,0.05125628140703518,0.0,0.0,0.1849246231155779,0.0,0.11256281407035176,0.0
0.20500000000000002	0.7354040376579364	0.0,0.13768844221105528,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.07236180904522613,0.11256281407035176,0.13668341708542714,0.05125628140703518,0.0,0.0,0.1849246231155779,0.0,0.11256281407035176,0.0
0.20500000000000002	0.7351540570452755	0.0,0.1457286432160804,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.07839195979899498,0.10552763819095477,0.14472361809045226,0.04321608040201005,0.0,0.0,0.18391959798994975,0.0,0.10552763819095477,0.0
0.20500000000000002	0.7375811809232967	0.0,0.13768844221105528,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06934673366834171,0.11457286432160804,0.13768844221105528,0.05025125628140704,0.0,0.0,0.18391959798994975,0.0,0.11457286432160804,0.0
0.20500000000000002	0.736168501838375	0.0,0.135678391959799,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07236180904522613,0.11256281407035176,0.135678391959799,0.053266331658291456,0.0,0.0,0.18592964824120603,0.0,0.1135678391959799,0.0
0.20500000000000002	0.7385928327495709	0.0,0.13467336683417086,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06733668341708543,0.11658291457286432,0.13366834170854272,0.054271356783919596,0.0,0.0,0.18391959798994975,0.0,0.11658291457286432,0.0
0.20500000000000002	0.7333591999590597	0.0,0.14371859296482412,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.07839195979899498,0.10653266331658291,0.14271356783919598,0.04522613065326633,0.0,0.0,0.1849246231155779,0.0,0.10653266331658291,0.0
0.20500000000000002	0.7351922012934781	0.0,0.13869346733668342,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.0743718592964824,0.11055276381909548,0.13869346733668342,0.05025125628140704,0.0,0.0,0.1849246231155779,0.0,0.11055276381909548,0.0
0.20500000000000002	0.7406255832625193	0.0,0.13668341708542714,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.06834170854271357,0.11457286432160804,0.13668341708542714,0.05226130653266332,0.0,0.0,0.18391959798994975,0.0,0.11457286432160804,0.0
0.20500000000000002	0.7371809136907097	0.0,0.1407035175879397,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.07336683417085427,0.11055276381909548,0.1407035175879397,0.04824120603015075,0.0,0.0,0.18391959798994975,0.0,0.11055276381909548,0.0
0.20500000000000002	0.7299913139638908	0.0,0.135678391959799,0.0010050251256281408,0.1879396984924623,0.0010050251256281408,0.0,0.07537688442211055,0.11155778894472362,0.135678391959799,0.053266331658291456,0.0,0.0,0.18693467336683417,0.0,0.11155778894472362,0.0
