ρ	Permutation_Entropy	Pattern_Probabilities
28.49	0.9619360415372481	0.016080402010050253,0.05728643216080402,0.08341708542713568,0.0814070351758794,0.07939698492462312,0.03919597989949749,0.0964824120603015,0.05628140703517588,0.05728643216080402,0.10753768844221105,0.035175879396984924,0.07135678391959799,0.08542713567839195,0.06733668341708543,0.05628140703517588,0.010050251256281407
28.49	0.9600902188222075	0.011055276381909548,0.06532663316582915,0.08040201005025126,0.08743718592964825,0.07738693467336684,0.033165829145728645,0.08241206030150754,0.06834170854271357,0.06532663316582915,0.1035175879396985,0.03015075376884422,0.06331658291457286,0.0914572864321608,0.06030150753768844,0.06834170854271357,0.012060301507537688
28.49	0.9615073454597858	0.010050251256281407,0.0592964824120603,0.07939698492462312,0.08542713567839195,0.0743718592964824,0.034170854271356785,0.08944723618090453,0.06633165829145729,0.0592964824120603,0.10552763819095477,0.02914572864321608,0.06934673366834171,0.09045226130653267,0.06432160804020101,0.06633165829145729,0.017085427135678392
28.49	0.9515365678634561	0.008040201005025126,0.0743718592964824,0.07236180904522613,0.0964824120603015,0.06934673366834171,0.024120603015075376,0.08442211055276382,0.07336683417085427,0.0743718592964824,0.09447236180904522,0.022110552763819097,0.061306532663316586,0.09949748743718594,0.0592964824120603,0.0743718592964824,0.012060301507537688
28.49	0.9489369585858829	0.011055276381909548,0.07035175879396985,0.06532663316582915,0.09849246231155778,0.06432160804020101,0.019095477386934675,0.09849246231155778,0.07035175879396985,0.07035175879396985,0.09246231155778895,0.018090452261306532,0.07035175879396985,0.09949748743718594,0.06934673366834171,0.07035175879396985,0.012060301507537688
28.49	0.9565364562754451	0.017085427135678392,0.06331658291457286,0.08341708542713568,0.09045226130653267,0.08040201005025126,0.03015075376884422,0.09246231155778895,0.0592964824120603,0.06331658291457286,0.11055276381909548,0.02613065326633166,0.062311557788944726,0.09346733668341708,0.05829145728643216,0.0592964824120603,0.010050251256281407
28.49	0.9499600255718961	0.012060301507537688,0.04623115577889447,0.0743718592964824,0.0864321608040201,0.07236180904522613,0.04020100502512563,0.1135678391959799,0.05226130653266332,0.04623115577889447,0.11457286432160804,0.0371859296482412,0.08040201005025126,0.08844221105527639,0.07738693467336684,0.05226130653266332,0.006030150753768844
28.49	0.95647863959958	0.008040201005025126,0.062311557788944726,0.06532663316582915,0.09246231155778895,0.06633165829145729,0.027135678391959798,0.09949748743718594,0.06733668341708543,0.062311557788944726,0.09547738693467336,0.02814070351758794,0.07537688442211055,0.0914572864321608,0.0763819095477387,0.06733668341708543,0.01507537688442211
28.49	0.9501033167020894	0.009045226130653266,0.05527638190954774,0.06834170854271357,0.09748743718592964,0.06934673366834171,0.02814070351758794,0.10954773869346733,0.05829145728643216,0.05628140703517588,0.11055276381909548,0.02914572864321608,0.07035175879396985,0.09748743718592964,0.07035175879396985,0.05829145728643216,0.012060301507537688
28.49	0.9403840470471807	0.006030150753768844,0.07537688442211055,0.062311557788944726,0.1035175879396985,0.061306532663316586,0.020100502512562814,0.09246231155778895,0.0763819095477387,0.07537688442211055,0.09045226130653267,0.019095477386934675,0.06633165829145729,0.10452261306532663,0.06432160804020101,0.0763819095477387,0.006030150753768844
28.49	0.9553392636345738	0.01306532663316583,0.061306532663316586,0.06934673366834171,0.09748743718592964,0.06834170854271357,0.02914572864321608,0.10050251256281408,0.06331658291457286,0.061306532663316586,0.10552763819095477,0.02814070351758794,0.06633165829145729,0.09748743718592964,0.06532663316582915,0.062311557788944726,0.011055276381909548
28.49	0.9621905807494294	0.017085427135678392,0.07135678391959799,0.07135678391959799,0.08743718592964825,0.06532663316582915,0.027135678391959798,0.08341708542713568,0.07537688442211055,0.07135678391959799,0.08844221105527639,0.021105527638190954,0.07135678391959799,0.09447236180904522,0.06432160804020101,0.07537688442211055,0.01507537688442211
28.49	0.9453008029644839	0.005025125628140704,0.06532663316582915,0.07537688442211055,0.09849246231155778,0.07336683417085427,0.024120603015075376,0.09346733668341708,0.06733668341708543,0.06532663316582915,0.10854271356783919,0.022110552763819097,0.062311557788944726,0.10050251256281408,0.06030150753768844,0.06733668341708543,0.011055276381909548
28.49	0.9586247916032272	0.020100502512562814,0.06030150753768844,0.07738693467336684,0.09045226130653267,0.07939698492462312,0.027135678391959798,0.10251256281407035,0.05527638190954774,0.06030150753768844,0.10653266331658291,0.02914572864321608,0.06733668341708543,0.08844221105527639,0.06934673366834171,0.05527638190954774,0.011055276381909548
28.49	0.9480525720616678	0.010050251256281407,0.062311557788944726,0.06834170854271357,0.09849246231155778,0.07035175879396985,0.021105527638190954,0.10251256281407035,0.06532663316582915,0.061306532663316586,0.10452261306532663,0.023115577889447236,0.06934673366834171,0.0964824120603015,0.07135678391959799,0.06532663316582915,0.010050251256281407
28.49	0.9586997510015753	0.010050251256281407,0.05527638190954774,0.07336683417085427,0.08743718592964825,0.07336683417085427,0.04623115577889447,0.10552763819095477,0.05226130653266332,0.05527638190954774,0.10653266331658291,0.04522613065326633,0.07035175879396985,0.08844221105527639,0.06934673366834171,0.05226130653266332,0.009045226130653266
28.49	0.9521461172676452	0.01306532663316583,0.05125628140703518,0.07035175879396985,0.0864321608040201,0.07236180904522613,0.031155778894472363,0.12261306532663317,0.04723618090452261,0.05125628140703518,0.10552763819095477,0.033165829145728645,0.08341708542713568,0.08442211055276382,0.0864321608040201,0.04824120603015075,0.01306532663316583
28.49	0.9538750664841493	0.008040201005025126,0.061306532663316586,0.06633165829145729,0.10050251256281408,0.07035175879396985,0.021105527638190954,0.09447236180904522,0.06934673366834171,0.061306532663316586,0.10552763819095477,0.02512562814070352,0.062311557788944726,0.0964824120603015,0.06733668341708543,0.06934673366834171,0.021105527638190954
28.49	0.95347788844285	0.008040201005025126,0.06633165829145729,0.0763819095477387,0.09246231155778895,0.08341708542713568,0.027135678391959798,0.09748743718592964,0.05829145728643216,0.06633165829145729,0.10251256281407035,0.034170854271356785,0.06331658291457286,0.08542713567839195,0.07035175879396985,0.0592964824120603,0.009045226130653266
28.49	0.9585598484811855	0.010050251256281407,0.05226130653266332,0.06633165829145729,0.0864321608040201,0.07035175879396985,0.032160804020100506,0.11457286432160804,0.054271356783919596,0.05226130653266332,0.10050251256281408,0.036180904522613064,0.08241206030150754,0.08241206030150754,0.0864321608040201,0.054271356783919596,0.019095477386934675
28.49	0.9521535044562784	0.009045226130653266,0.054271356783919596,0.06834170854271357,0.0814070351758794,0.06733668341708543,0.035175879396984924,0.12361809045226131,0.05025125628140704,0.054271356783919596,0.09547738693467336,0.033165829145728645,0.09246231155778895,0.08241206030150754,0.09045226130653267,0.04924623115577889,0.01306532663316583
28.49	0.9503980818519091	0.012060301507537688,0.05829145728643216,0.07336683417085427,0.0964824120603015,0.07236180904522613,0.02512562814070352,0.10653266331658291,0.05829145728643216,0.05829145728643216,0.11055276381909548,0.024120603015075376,0.06934673366834171,0.0964824120603015,0.06834170854271357,0.05829145728643216,0.012060301507537688
28.49	0.9534369941850726	0.009045226130653266,0.053266331658291456,0.07939698492462312,0.08844221105527639,0.0763819095477387,0.033165829145728645,0.0964824120603015,0.062311557788944726,0.053266331658291456,0.11557788944723618,0.03015075376884422,0.07035175879396985,0.0914572864321608,0.06733668341708543,0.062311557788944726,0.011055276381909548
28.49	0.9537308515713518	0.008040201005025126,0.054271356783919596,0.07738693467336684,0.0914572864321608,0.0743718592964824,0.0371859296482412,0.1035175879396985,0.05628140703517588,0.054271356783919596,0.11457286432160804,0.034170854271356785,0.06834170854271357,0.09346733668341708,0.06532663316582915,0.05527638190954774,0.012060301507537688
28.49	0.9494622316688553	0.004020100502512563,0.06030150753768844,0.07939698492462312,0.09346733668341708,0.07839195979899498,0.033165829145728645,0.10150753768844221,0.05628140703517588,0.06030150753768844,0.11256281407035176,0.032160804020100506,0.06331658291457286,0.09447236180904522,0.062311557788944726,0.05628140703517588,0.012060301507537688
28.49	0.9507219803596458	0.011055276381909548,0.053266331658291456,0.0743718592964824,0.08542713567839195,0.07839195979899498,0.02613065326633166,0.11256281407035176,0.05527638190954774,0.053266331658291456,0.10653266331658291,0.02914572864321608,0.08241206030150754,0.0814070351758794,0.08542713567839195,0.054271356783919596,0.011055276381909548
28.49	0.9489794894832484	0.01507537688442211,0.06934673366834171,0.06030150753768844,0.09246231155778895,0.05829145728643216,0.024120603015075376,0.11658291457286432,0.06030150753768844,0.06934673366834171,0.08442211055276382,0.022110552763819097,0.08341708542713568,0.09547738693467336,0.0814070351758794,0.06030150753768844,0.007035175879396985
28.49	0.956737843471171	0.011055276381909548,0.053266331658291456,0.06633165829145729,0.08542713567839195,0.06934673366834171,0.033165829145728645,0.11959798994974874,0.05125628140703518,0.053266331658291456,0.09849246231155778,0.036180904522613064,0.08442211055276382,0.08341708542713568,0.08743718592964825,0.05125628140703518,0.016080402010050253
28.49	0.9531857233474047	0.011055276381909548,0.06633165829145729,0.06934673366834171,0.0964824120603015,0.07035175879396985,0.027135678391959798,0.10251256281407035,0.061306532663316586,0.06633165829145729,0.09949748743718594,0.02814070351758794,0.06733668341708543,0.09547738693467336,0.06834170854271357,0.061306532663316586,0.009045226130653266
28.49	0.9544324276555809	0.008040201005025126,0.054271356783919596,0.06733668341708543,0.09447236180904522,0.07035175879396985,0.031155778894472363,0.10753768844221105,0.0592964824120603,0.054271356783919596,0.10753768844221105,0.034170854271356785,0.07135678391959799,0.09246231155778895,0.0743718592964824,0.0592964824120603,0.01407035175879397
28.49	0.9544285061665235	0.007035175879396985,0.05829145728643216,0.061306532663316586,0.0914572864321608,0.05728643216080402,0.0371859296482412,0.10552763819095477,0.06633165829145729,0.05829145728643216,0.09547738693467336,0.033165829145728645,0.08040201005025126,0.0964824120603015,0.07537688442211055,0.06633165829145729,0.010050251256281407
28.49	0.9501407490195412	0.010050251256281407,0.05025125628140704,0.0743718592964824,0.09246231155778895,0.08341708542713568,0.027135678391959798,0.10954773869346733,0.053266331658291456,0.05025125628140704,0.11557788944723618,0.036180904522613064,0.07035175879396985,0.08241206030150754,0.08040201005025126,0.053266331658291456,0.011055276381909548
28.49	0.9631350125210003	0.011055276381909548,0.05628140703517588,0.08241206030150754,0.08442211055276382,0.07839195979899498,0.03919597989949749,0.09346733668341708,0.05829145728643216,0.05628140703517588,0.11055276381909548,0.035175879396984924,0.06733668341708543,0.08844221105527639,0.06331658291457286,0.05728643216080402,0.018090452261306532
28.49	0.9629846834680895	0.01407035175879397,0.05527638190954774,0.07336683417085427,0.0864321608040201,0.07135678391959799,0.035175879396984924,0.10251256281407035,0.0592964824120603,0.05527638190954774,0.1035175879396985,0.033165829145728645,0.07537688442211055,0.08743718592964825,0.07336683417085427,0.05829145728643216,0.016080402010050253
28.49	0.9473883799916275	0.011055276381909548,0.062311557788944726,0.07336683417085427,0.0914572864321608,0.07035175879396985,0.024120603015075376,0.10552763819095477,0.062311557788944726,0.062311557788944726,0.10251256281407035,0.021105527638190954,0.0763819095477387,0.09447236180904522,0.07336683417085427,0.062311557788944726,0.007035175879396985
28.49	0.9460288814400879	0.01507537688442211,0.07035175879396985,0.05728643216080402,0.10050251256281408,0.05829145728643216,0.019095477386934675,0.11155778894472362,0.06532663316582915,0.07035175879396985,0.0864321608040201,0.020100502512562814,0.0763819095477387,0.09949748743718594,0.07738693467336684,0.06532663316582915,0.007035175879396985
28.49	0.9560848422950619	0.01407035175879397,0.061306532663316586,0.07336683417085427,0.08241206030150754,0.06633165829145729,0.033165829145728645,0.10854271356783919,0.0592964824120603,0.061306532663316586,0.09447236180904522,0.02512562814070352,0.08542713567839195,0.08944723618090453,0.07738693467336684,0.0592964824120603,0.009045226130653266
28.49	0.9576399345015904	0.01306532663316583,0.06331658291457286,0.06834170854271357,0.09748743718592964,0.07236180904522613,0.02512562814070352,0.10552763819095477,0.05728643216080402,0.062311557788944726,0.10251256281407035,0.02914572864321608,0.06633165829145729,0.09246231155778895,0.07035175879396985,0.05728643216080402,0.017085427135678392
28.49	0.9572809412052812	0.009045226130653266,0.06030150753768844,0.0814070351758794,0.09045226130653267,0.08341708542713568,0.03015075376884422,0.08844221105527639,0.06331658291457286,0.06030150753768844,0.11155778894472362,0.031155778894472363,0.061306532663316586,0.08844221105527639,0.062311557788944726,0.06331658291457286,0.01507537688442211
28.49	0.9538266783385553	0.016080402010050253,0.06432160804020101,0.06633165829145729,0.09045226130653267,0.06633165829145729,0.02814070351758794,0.10753768844221105,0.061306532663316586,0.06432160804020101,0.09246231155778895,0.02814070351758794,0.07839195979899498,0.09045226130653267,0.07939698492462312,0.061306532663316586,0.005025125628140704
28.49	0.9552737351018703	0.017085427135678392,0.061306532663316586,0.07236180904522613,0.09045226130653267,0.07035175879396985,0.031155778894472363,0.11155778894472362,0.053266331658291456,0.061306532663316586,0.10150753768844221,0.02914572864321608,0.0743718592964824,0.09246231155778895,0.07236180904522613,0.053266331658291456,0.008040201005025126
28.49	0.9511483694098313	0.01407035175879397,0.06733668341708543,0.062311557788944726,0.10452261306532663,0.06432160804020101,0.02613065326633166,0.10150753768844221,0.06532663316582915,0.06733668341708543,0.09949748743718594,0.02814070351758794,0.062311557788944726,0.10251256281407035,0.06331658291457286,0.06432160804020101,0.007035175879396985
28.49	0.9617757596374937	0.01306532663316583,0.05829145728643216,0.07738693467336684,0.0814070351758794,0.07839195979899498,0.035175879396984924,0.1035175879396985,0.054271356783919596,0.05829145728643216,0.10050251256281408,0.036180904522613064,0.07738693467336684,0.08040201005025126,0.07839195979899498,0.054271356783919596,0.01306532663316583
28.49	0.9547265136577224	0.01407035175879397,0.07135678391959799,0.07336683417085427,0.09547738693467336,0.07537688442211055,0.027135678391959798,0.09346733668341708,0.06331658291457286,0.07135678391959799,0.09849246231155778,0.02814070351758794,0.061306532663316586,0.09447236180904522,0.062311557788944726,0.06331658291457286,0.007035175879396985
28.49	0.9330969403695816	0.010050251256281407,0.05125628140703518,0.07035175879396985,0.10452261306532663,0.06633165829145729,0.023115577889447236,0.12060301507537688,0.054271356783919596,0.05025125628140704,0.12361809045226131,0.019095477386934675,0.07035175879396985,0.10753768844221105,0.06733668341708543,0.054271356783919596,0.007035175879396985
28.49	0.9579876860369254	0.020100502512562814,0.07336683417085427,0.07035175879396985,0.0914572864321608,0.07035175879396985,0.024120603015075376,0.09045226130653267,0.06934673366834171,0.07336683417085427,0.08844221105527639,0.024120603015075376,0.06834170854271357,0.0914572864321608,0.06834170854271357,0.06934673366834171,0.007035175879396985
28.49	0.9625871754987299	0.012060301507537688,0.05125628140703518,0.08341708542713568,0.08241206030150754,0.08442211055276382,0.04120603015075377,0.09547738693467336,0.054271356783919596,0.05125628140703518,0.11457286432160804,0.04221105527638191,0.06733668341708543,0.0814070351758794,0.06834170854271357,0.054271356783919596,0.016080402010050253
28.49	0.9542123343251026	0.012060301507537688,0.06432160804020101,0.07537688442211055,0.0914572864321608,0.07738693467336684,0.023115577889447236,0.09949748743718594,0.061306532663316586,0.06432160804020101,0.10251256281407035,0.02512562814070352,0.06934673366834171,0.08944723618090453,0.07135678391959799,0.061306532663316586,0.012060301507537688
28.49	0.9551149044448253	0.01306532663316583,0.05025125628140704,0.06934673366834171,0.0964824120603015,0.0743718592964824,0.032160804020100506,0.11055276381909548,0.053266331658291456,0.05025125628140704,0.11557788944723618,0.0371859296482412,0.06633165829145729,0.0914572864321608,0.07236180904522613,0.053266331658291456,0.01407035175879397
28.49	0.9610768690935226	0.008040201005025126,0.06030150753768844,0.06834170854271357,0.09447236180904522,0.07236180904522613,0.031155778894472363,0.09246231155778895,0.06633165829145729,0.06030150753768844,0.10251256281407035,0.035175879396984924,0.06432160804020101,0.09045226130653267,0.06934673366834171,0.06633165829145729,0.018090452261306532
28.49	0.9588481377693563	0.016080402010050253,0.07135678391959799,0.07336683417085427,0.0914572864321608,0.07236180904522613,0.024120603015075376,0.08442211055276382,0.07236180904522613,0.07236180904522613,0.09346733668341708,0.023115577889447236,0.06432160804020101,0.09346733668341708,0.06331658291457286,0.07236180904522613,0.012060301507537688
28.49	0.9530094802834439	0.007035175879396985,0.0743718592964824,0.06331658291457286,0.0914572864321608,0.06432160804020101,0.02512562814070352,0.0964824120603015,0.07135678391959799,0.0743718592964824,0.08040201005025126,0.02613065326633166,0.0763819095477387,0.09045226130653267,0.07738693467336684,0.07135678391959799,0.010050251256281407
28.49	0.9604633588790413	0.018090452261306532,0.06633165829145729,0.07135678391959799,0.0814070351758794,0.07738693467336684,0.023115577889447236,0.10251256281407035,0.06030150753768844,0.06633165829145729,0.0864321608040201,0.03015075376884422,0.0814070351758794,0.07537688442211055,0.08844221105527639,0.06030150753768844,0.011055276381909548
28.49	0.9564092324412392	0.006030150753768844,0.05728643216080402,0.06834170854271357,0.09547738693467336,0.07236180904522613,0.027135678391959798,0.09346733668341708,0.06934673366834171,0.05628140703517588,0.10653266331658291,0.031155778894472363,0.06733668341708543,0.09045226130653267,0.07135678391959799,0.06834170854271357,0.019095477386934675
28.49	0.9473740546609953	0.006030150753768844,0.053266331658291456,0.06432160804020101,0.10050251256281408,0.06834170854271357,0.033165829145728645,0.11055276381909548,0.05829145728643216,0.053266331658291456,0.11155778894472362,0.0371859296482412,0.06834170854271357,0.0964824120603015,0.07236180904522613,0.05829145728643216,0.008040201005025126
28.49	0.9524477425710265	0.01407035175879397,0.054271356783919596,0.0743718592964824,0.08844221105527639,0.07738693467336684,0.02512562814070352,0.10954773869346733,0.05628140703517588,0.054271356783919596,0.10753768844221105,0.02914572864321608,0.07738693467336684,0.08442211055276382,0.0814070351758794,0.05628140703517588,0.010050251256281407
28.49	0.9595266942361756	0.017085427135678392,0.0592964824120603,0.07537688442211055,0.08743718592964825,0.07939698492462312,0.034170854271356785,0.10251256281407035,0.054271356783919596,0.06030150753768844,0.1035175879396985,0.03819095477386935,0.06934673366834171,0.08442211055276382,0.07336683417085427,0.054271356783919596,0.007035175879396985
28.49	0.9515573480885807	0.012060301507537688,0.06331658291457286,0.07336683417085427,0.09949748743718594,0.07236180904522613,0.02814070351758794,0.1035175879396985,0.05728643216080402,0.06331658291457286,0.10954773869346733,0.027135678391959798,0.061306532663316586,0.10050251256281408,0.06030150753768844,0.05728643216080402,0.011055276381909548
28.49	0.9592229294880475	0.011055276381909548,0.05728643216080402,0.06633165829145729,0.08944723618090453,0.07336683417085427,0.033165829145728645,0.11256281407035176,0.05226130653266332,0.05728643216080402,0.09849246231155778,0.04020100502512563,0.07537688442211055,0.08241206030150754,0.08341708542713568,0.053266331658291456,0.01407035175879397
28.49	0.9507359625078883	0.01507537688442211,0.062311557788944726,0.07537688442211055,0.09547738693467336,0.07839195979899498,0.020100502512562814,0.1035175879396985,0.05829145728643216,0.062311557788944726,0.10854271356783919,0.022110552763819097,0.06633165829145729,0.09346733668341708,0.06834170854271357,0.05829145728643216,0.012060301507537688
28.49	0.9517378021288749	0.010050251256281407,0.05527638190954774,0.07738693467336684,0.0914572864321608,0.07537688442211055,0.031155778894472363,0.1035175879396985,0.05829145728643216,0.05527638190954774,0.1135678391959799,0.02914572864321608,0.07035175879396985,0.09246231155778895,0.06834170854271357,0.05829145728643216,0.010050251256281407
28.49	0.9533044953814702	0.009045226130653266,0.06532663316582915,0.0763819095477387,0.08542713567839195,0.07236180904522613,0.033165829145728645,0.10552763819095477,0.05728643216080402,0.06633165829145729,0.09547738693467336,0.02914572864321608,0.07738693467336684,0.08944723618090453,0.07336683417085427,0.05728643216080402,0.007035175879396985
28.49	0.9494935051263524	0.008040201005025126,0.05728643216080402,0.06532663316582915,0.10251256281407035,0.06834170854271357,0.02613065326633166,0.10251256281407035,0.06532663316582915,0.05728643216080402,0.11055276381909548,0.02914572864321608,0.06432160804020101,0.09949748743718594,0.06733668341708543,0.06432160804020101,0.012060301507537688
28.49	0.9489199910691165	0.01407035175879397,0.06633165829145729,0.0743718592964824,0.09748743718592964,0.07336683417085427,0.027135678391959798,0.10251256281407035,0.05829145728643216,0.06633165829145729,0.10552763819095477,0.02613065326633166,0.06331658291457286,0.09949748743718594,0.062311557788944726,0.05829145728643216,0.005025125628140704
28.49	0.9528535051405137	0.011055276381909548,0.06934673366834171,0.053266331658291456,0.10150753768844221,0.05728643216080402,0.024120603015075376,0.10753768844221105,0.06633165829145729,0.06934673366834171,0.0864321608040201,0.02814070351758794,0.07236180904522613,0.09849246231155778,0.0763819095477387,0.06633165829145729,0.012060301507537688
28.49	0.9615603116978744	0.017085427135678392,0.06733668341708543,0.06432160804020101,0.0914572864321608,0.062311557788944726,0.036180904522613064,0.10150753768844221,0.06331658291457286,0.06733668341708543,0.08844221105527639,0.034170854271356785,0.07336683417085427,0.09246231155778895,0.07135678391959799,0.062311557788944726,0.007035175879396985
28.49	0.9561099035792234	0.011055276381909548,0.06030150753768844,0.07738693467336684,0.08743718592964825,0.0743718592964824,0.02914572864321608,0.09346733668341708,0.06633165829145729,0.06030150753768844,0.10452261306532663,0.02613065326633166,0.07236180904522613,0.09045226130653267,0.06934673366834171,0.06633165829145729,0.011055276381909548
28.49	0.963435647874885	0.01306532663316583,0.061306532663316586,0.07839195979899498,0.08442211055276382,0.07236180904522613,0.036180904522613064,0.09045226130653267,0.06532663316582915,0.061306532663316586,0.10150753768844221,0.03015075376884422,0.07135678391959799,0.09045226130653267,0.06532663316582915,0.06432160804020101,0.01407035175879397
28.49	0.9513354570523734	0.011055276381909548,0.0592964824120603,0.06633165829145729,0.09547738693467336,0.06331658291457286,0.02613065326633166,0.10150753768844221,0.06834170854271357,0.0592964824120603,0.1035175879396985,0.023115577889447236,0.07336683417085427,0.09949748743718594,0.07035175879396985,0.06834170854271357,0.011055276381909548
28.49	0.9555078537122311	0.011055276381909548,0.05527638190954774,0.07336683417085427,0.09045226130653267,0.0743718592964824,0.034170854271356785,0.11055276381909548,0.05226130653266332,0.05628140703517588,0.10854271356783919,0.035175879396984924,0.07135678391959799,0.09045226130653267,0.07236180904522613,0.05226130653266332,0.012060301507537688
28.49	0.9682159803403875	0.022110552763819097,0.06432160804020101,0.0814070351758794,0.08040201005025126,0.07738693467336684,0.04020100502512563,0.08844221105527639,0.06030150753768844,0.06432160804020101,0.09748743718592964,0.036180904522613064,0.06834170854271357,0.08442211055276382,0.06532663316582915,0.06030150753768844,0.009045226130653266
28.49	0.9471479073410435	0.01407035175879397,0.06934673366834171,0.061306532663316586,0.10954773869346733,0.06532663316582915,0.020100502512562814,0.1035175879396985,0.06432160804020101,0.06934673366834171,0.10050251256281408,0.024120603015075376,0.05829145728643216,0.10452261306532663,0.062311557788944726,0.06432160804020101,0.009045226130653266
28.49	0.956034815039961	0.01507537688442211,0.06733668341708543,0.05829145728643216,0.1035175879396985,0.05728643216080402,0.02613065326633166,0.09949748743718594,0.06934673366834171,0.06733668341708543,0.09346733668341708,0.02512562814070352,0.06532663316582915,0.10452261306532663,0.06432160804020101,0.06934673366834171,0.01407035175879397
