ρ	Permutation_Entropy	Pattern_Probabilities
28.49	0.9570678257866546	0.009045226130653266,0.061306532663316586,0.07035175879396985,0.09547738693467336,0.07336683417085427,0.033165829145728645,0.09849246231155778,0.06030150753768844,0.061306532663316586,0.10452261306532663,0.036180904522613064,0.06432160804020101,0.09246231155778895,0.06733668341708543,0.061306532663316586,0.011055276381909548
28.49	0.9408353922501739	0.011055276381909548,0.06432160804020101,0.06432160804020101,0.09949748743718594,0.06432160804020101,0.024120603015075376,0.11959798994974874,0.05527638190954774,0.06432160804020101,0.09949748743718594,0.02512562814070352,0.07537688442211055,0.09849246231155778,0.0763819095477387,0.05527638190954774,0.003015075376884422
28.49	0.9596561369801381	0.009045226130653266,0.053266331658291456,0.07236180904522613,0.08542713567839195,0.07135678391959799,0.035175879396984924,0.10653266331658291,0.05728643216080402,0.053266331658291456,0.10452261306532663,0.034170854271356785,0.07839195979899498,0.0864321608040201,0.07738693467336684,0.05728643216080402,0.018090452261306532
28.49	0.9605122213513704	0.009045226130653266,0.05628140703517588,0.07035175879396985,0.08844221105527639,0.07135678391959799,0.034170854271356785,0.10251256281407035,0.06030150753768844,0.05527638190954774,0.10251256281407035,0.036180904522613064,0.0743718592964824,0.0864321608040201,0.0763819095477387,0.06030150753768844,0.016080402010050253
28.49	0.9567602849279983	0.010050251256281407,0.05728643216080402,0.0743718592964824,0.07939698492462312,0.07537688442211055,0.036180904522613064,0.10653266331658291,0.05728643216080402,0.05628140703517588,0.0964824120603015,0.0371859296482412,0.08442211055276382,0.07738693467336684,0.0864321608040201,0.05728643216080402,0.008040201005025126
28.49	0.947170395054812	0.010050251256281407,0.06030150753768844,0.0743718592964824,0.09748743718592964,0.07537688442211055,0.023115577889447236,0.09949748743718594,0.06331658291457286,0.06030150753768844,0.11256281407035176,0.024120603015075376,0.06432160804020101,0.09748743718592964,0.06532663316582915,0.06331658291457286,0.009045226130653266
28.49	0.95463395532613	0.017085427135678392,0.05829145728643216,0.07939698492462312,0.09045226130653267,0.0743718592964824,0.032160804020100506,0.10452261306532663,0.05527638190954774,0.05829145728643216,0.11155778894472362,0.027135678391959798,0.06834170854271357,0.09547738693467336,0.06331658291457286,0.05527638190954774,0.009045226130653266
28.49	0.9485998511340247	0.004020100502512563,0.06432160804020101,0.06834170854271357,0.10050251256281408,0.06331658291457286,0.031155778894472363,0.09748743718592964,0.06733668341708543,0.06432160804020101,0.10452261306532663,0.02613065326633166,0.06331658291457286,0.10552763819095477,0.0592964824120603,0.06733668341708543,0.01306532663316583
28.49	0.9559084323004683	0.011055276381909548,0.05728643216080402,0.0592964824120603,0.08944723618090453,0.06331658291457286,0.034170854271356785,0.12261306532663317,0.05226130653266332,0.05728643216080402,0.09045226130653267,0.03819095477386935,0.08542713567839195,0.08442211055276382,0.08944723618090453,0.05226130653266332,0.01306532663316583
28.49	0.9603467141970019	0.017085427135678392,0.06633165829145729,0.06532663316582915,0.08944723618090453,0.07135678391959799,0.02613065326633166,0.10954773869346733,0.05628140703517588,0.06633165829145729,0.08844221105527639,0.032160804020100506,0.07738693467336684,0.08341708542713568,0.08241206030150754,0.05628140703517588,0.012060301507537688
28.49	0.9523081474614836	0.016080402010050253,0.062311557788944726,0.06331658291457286,0.09447236180904522,0.06733668341708543,0.02512562814070352,0.11658291457286432,0.05527638190954774,0.061306532663316586,0.09547738693467336,0.02914572864321608,0.07839195979899498,0.08944723618090453,0.08241206030150754,0.05527638190954774,0.008040201005025126
28.49	0.9554337966896153	0.012060301507537688,0.06834170854271357,0.06432160804020101,0.10050251256281408,0.06733668341708543,0.024120603015075376,0.09346733668341708,0.06934673366834171,0.06834170854271357,0.0964824120603015,0.027135678391959798,0.06331658291457286,0.09748743718592964,0.06633165829145729,0.06934673366834171,0.012060301507537688
28.49	0.9593959625915671	0.010050251256281407,0.06331658291457286,0.07839195979899498,0.0914572864321608,0.08040201005025126,0.02914572864321608,0.08944723618090453,0.06331658291457286,0.06331658291457286,0.10653266331658291,0.031155778894472363,0.061306532663316586,0.08944723618090453,0.06331658291457286,0.06331658291457286,0.016080402010050253
28.49	0.9423599189540975	0.011055276381909548,0.06532663316582915,0.05829145728643216,0.10753768844221105,0.06633165829145729,0.017085427135678392,0.11758793969849246,0.05728643216080402,0.06532663316582915,0.10050251256281408,0.02512562814070352,0.06733668341708543,0.09949748743718594,0.07537688442211055,0.05728643216080402,0.009045226130653266
28.49	0.9478465576334685	0.012060301507537688,0.0743718592964824,0.07236180904522613,0.0964824120603015,0.07236180904522613,0.019095477386934675,0.09246231155778895,0.06934673366834171,0.0743718592964824,0.09447236180904522,0.020100502512562814,0.06432160804020101,0.0964824120603015,0.06532663316582915,0.06934673366834171,0.007035175879396985
28.49	0.9529840893239696	0.008040201005025126,0.05728643216080402,0.07738693467336684,0.09045226130653267,0.0814070351758794,0.034170854271356785,0.10452261306532663,0.053266331658291456,0.05628140703517588,0.11055276381909548,0.03819095477386935,0.06834170854271357,0.08542713567839195,0.07236180904522613,0.053266331658291456,0.009045226130653266
28.49	0.9548911918248345	0.008040201005025126,0.05728643216080402,0.08040201005025126,0.08341708542713568,0.08241206030150754,0.033165829145728645,0.10150753768844221,0.05628140703517588,0.05728643216080402,0.10653266331658291,0.035175879396984924,0.0743718592964824,0.0814070351758794,0.0763819095477387,0.05628140703517588,0.010050251256281407
28.49	0.954880544906099	0.012060301507537688,0.05527638190954774,0.06934673366834171,0.09447236180904522,0.06532663316582915,0.03819095477386935,0.11055276381909548,0.05527638190954774,0.05527638190954774,0.10854271356783919,0.034170854271356785,0.07135678391959799,0.09748743718592964,0.06733668341708543,0.05527638190954774,0.010050251256281407
28.49	0.9532737133020606	0.01306532663316583,0.05829145728643216,0.07135678391959799,0.08844221105527639,0.06331658291457286,0.031155778894472363,0.10854271356783919,0.061306532663316586,0.05829145728643216,0.10050251256281408,0.023115577889447236,0.0814070351758794,0.09547738693467336,0.0743718592964824,0.061306532663316586,0.010050251256281407
28.49	0.9531595923663749	0.011055276381909548,0.05829145728643216,0.08040201005025126,0.08743718592964825,0.08844221105527639,0.023115577889447236,0.10251256281407035,0.054271356783919596,0.05829145728643216,0.10954773869346733,0.031155778894472363,0.07035175879396985,0.07939698492462312,0.07839195979899498,0.054271356783919596,0.01306532663316583
28.49	0.9484210164572513	0.005025125628140704,0.05728643216080402,0.07738693467336684,0.09346733668341708,0.07738693467336684,0.03015075376884422,0.10251256281407035,0.05829145728643216,0.05728643216080402,0.1135678391959799,0.03015075376884422,0.06733668341708543,0.09346733668341708,0.06733668341708543,0.05829145728643216,0.011055276381909548
28.49	0.9645800017863745	0.01507537688442211,0.06331658291457286,0.06934673366834171,0.0864321608040201,0.06733668341708543,0.0371859296482412,0.09547738693467336,0.06532663316582915,0.06331658291457286,0.09246231155778895,0.035175879396984924,0.0743718592964824,0.08844221105527639,0.07236180904522613,0.06432160804020101,0.010050251256281407
28.49	0.9592025428454618	0.01507537688442211,0.06834170854271357,0.07135678391959799,0.09346733668341708,0.0743718592964824,0.03015075376884422,0.0914572864321608,0.06532663316582915,0.06834170854271357,0.0964824120603015,0.033165829145728645,0.06331658291457286,0.09045226130653267,0.06633165829145729,0.06532663316582915,0.007035175879396985
28.49	0.9571338037598291	0.006030150753768844,0.06030150753768844,0.06834170854271357,0.09045226130653267,0.06733668341708543,0.03015075376884422,0.09748743718592964,0.06733668341708543,0.06030150753768844,0.09849246231155778,0.02914572864321608,0.0743718592964824,0.09246231155778895,0.07336683417085427,0.06733668341708543,0.017085427135678392
28.49	0.9603555301632046	0.019095477386934675,0.06633165829145729,0.06633165829145729,0.09547738693467336,0.06733668341708543,0.02914572864321608,0.0964824120603015,0.06532663316582915,0.06633165829145729,0.09547738693467336,0.02914572864321608,0.06733668341708543,0.09447236180904522,0.06733668341708543,0.06532663316582915,0.009045226130653266
28.49	0.9543314275541616	0.009045226130653266,0.05628140703517588,0.07839195979899498,0.09045226130653267,0.07336683417085427,0.02914572864321608,0.09346733668341708,0.06633165829145729,0.05527638190954774,0.11256281407035176,0.024120603015075376,0.06934673366834171,0.09447236180904522,0.06532663316582915,0.06633165829145729,0.016080402010050253
28.49	0.9562616765521332	0.01407035175879397,0.05829145728643216,0.08241206030150754,0.08341708542713568,0.07738693467336684,0.033165829145728645,0.10050251256281408,0.05728643216080402,0.05829145728643216,0.10753768844221105,0.02814070351758794,0.07537688442211055,0.08743718592964825,0.07035175879396985,0.05728643216080402,0.009045226130653266
28.49	0.9613852855976086	0.012060301507537688,0.07035175879396985,0.061306532663316586,0.0914572864321608,0.06532663316582915,0.02512562814070352,0.09447236180904522,0.07135678391959799,0.07035175879396985,0.08241206030150754,0.02814070351758794,0.0743718592964824,0.08844221105527639,0.07738693467336684,0.07135678391959799,0.016080402010050253
28.49	0.9483210860517857	0.007035175879396985,0.06432160804020101,0.06934673366834171,0.09949748743718594,0.0743718592964824,0.020100502512562814,0.10050251256281408,0.06432160804020101,0.06432160804020101,0.10452261306532663,0.02512562814070352,0.06432160804020101,0.09547738693467336,0.06934673366834171,0.06432160804020101,0.01306532663316583
28.49	0.95270078640587	0.01407035175879397,0.06432160804020101,0.07135678391959799,0.09447236180904522,0.07135678391959799,0.022110552763819097,0.1035175879396985,0.061306532663316586,0.06432160804020101,0.10251256281407035,0.022110552763819097,0.07035175879396985,0.09447236180904522,0.07035175879396985,0.061306532663316586,0.012060301507537688
28.49	0.9545394563750498	0.017085427135678392,0.05527638190954774,0.0743718592964824,0.08844221105527639,0.07135678391959799,0.036180904522613064,0.11457286432160804,0.05025125628140704,0.05527638190954774,0.10653266331658291,0.033165829145728645,0.0763819095477387,0.09045226130653267,0.07336683417085427,0.05025125628140704,0.007035175879396985
28.49	0.9533337553856512	0.01507537688442211,0.05728643216080402,0.07035175879396985,0.09547738693467336,0.07035175879396985,0.032160804020100506,0.10854271356783919,0.05628140703517588,0.05728643216080402,0.10854271356783919,0.032160804020100506,0.06834170854271357,0.09547738693467336,0.06934673366834171,0.05628140703517588,0.007035175879396985
28.49	0.9470190784650175	0.012060301507537688,0.054271356783919596,0.0814070351758794,0.0914572864321608,0.0814070351758794,0.02914572864321608,0.10753768844221105,0.05226130653266332,0.054271356783919596,0.1185929648241206,0.02914572864321608,0.06834170854271357,0.09246231155778895,0.06834170854271357,0.05226130653266332,0.007035175879396985
28.49	0.9554864644597342	0.009045226130653266,0.06432160804020101,0.07537688442211055,0.08944723618090453,0.06633165829145729,0.032160804020100506,0.09447236180904522,0.06733668341708543,0.06432160804020101,0.10050251256281408,0.023115577889447236,0.07135678391959799,0.09849246231155778,0.06331658291457286,0.06733668341708543,0.01306532663316583
28.49	0.9488515045973289	0.01306532663316583,0.06733668341708543,0.06532663316582915,0.1035175879396985,0.06633165829145729,0.022110552763819097,0.1035175879396985,0.06432160804020101,0.06733668341708543,0.10050251256281408,0.023115577889447236,0.06432160804020101,0.10150753768844221,0.06532663316582915,0.06331658291457286,0.009045226130653266
28.49	0.9464023833579591	0.011055276381909548,0.06834170854271357,0.07135678391959799,0.10050251256281408,0.0743718592964824,0.023115577889447236,0.10653266331658291,0.05728643216080402,0.06834170854271357,0.10251256281407035,0.02613065326633166,0.06331658291457286,0.0964824120603015,0.06733668341708543,0.05728643216080402,0.006030150753768844
28.49	0.958737297164042	0.017085427135678392,0.06331658291457286,0.08040201005025126,0.08341708542713568,0.07738693467336684,0.0371859296482412,0.10452261306532663,0.05226130653266332,0.06331658291457286,0.09949748743718594,0.034170854271356785,0.07336683417085427,0.08542713567839195,0.07035175879396985,0.05226130653266332,0.006030150753768844
28.49	0.9589827708707368	0.012060301507537688,0.05527638190954774,0.07939698492462312,0.08743718592964825,0.08341708542713568,0.036180904522613064,0.09547738693467336,0.05728643216080402,0.05527638190954774,0.11155778894472362,0.04020100502512563,0.06532663316582915,0.08442211055276382,0.06934673366834171,0.05728643216080402,0.010050251256281407
28.49	0.9597781230739388	0.01407035175879397,0.053266331658291456,0.06432160804020101,0.0964824120603015,0.06834170854271357,0.032160804020100506,0.11055276381909548,0.05527638190954774,0.053266331658291456,0.10753768844221105,0.036180904522613064,0.06934673366834171,0.09346733668341708,0.07236180904522613,0.05527638190954774,0.018090452261306532
28.49	0.9530058167210864	0.012060301507537688,0.06432160804020101,0.061306532663316586,0.09949748743718594,0.061306532663316586,0.02814070351758794,0.10854271356783919,0.062311557788944726,0.06432160804020101,0.0964824120603015,0.02814070351758794,0.07035175879396985,0.10050251256281408,0.07035175879396985,0.062311557788944726,0.010050251256281407
28.49	0.9489349514924145	0.01507537688442211,0.061306532663316586,0.06432160804020101,0.09949748743718594,0.06432160804020101,0.02512562814070352,0.11155778894472362,0.0592964824120603,0.061306532663316586,0.10251256281407035,0.02512562814070352,0.07236180904522613,0.09949748743718594,0.07236180904522613,0.0592964824120603,0.007035175879396985
28.49	0.9576214898140893	0.009045226130653266,0.05628140703517588,0.08341708542713568,0.0864321608040201,0.0864321608040201,0.036180904522613064,0.09045226130653267,0.0592964824120603,0.05628140703517588,0.1135678391959799,0.03919597989949749,0.06331658291457286,0.08341708542713568,0.06633165829145729,0.0592964824120603,0.011055276381909548
28.49	0.952103395024967	0.01306532663316583,0.05829145728643216,0.07135678391959799,0.09547738693467336,0.062311557788944726,0.035175879396984924,0.1035175879396985,0.062311557788944726,0.05829145728643216,0.10854271356783919,0.02613065326633166,0.07035175879396985,0.1035175879396985,0.061306532663316586,0.062311557788944726,0.008040201005025126
28.49	0.9597420468869862	0.008040201005025126,0.054271356783919596,0.06532663316582915,0.09045226130653267,0.06834170854271357,0.027135678391959798,0.09849246231155778,0.06733668341708543,0.05527638190954774,0.10150753768844221,0.03015075376884422,0.07537688442211055,0.08844221105527639,0.07839195979899498,0.06834170854271357,0.023115577889447236
28.49	0.9562581460690963	0.018090452261306532,0.06432160804020101,0.07236180904522613,0.0914572864321608,0.07135678391959799,0.03015075376884422,0.10954773869346733,0.053266331658291456,0.06432160804020101,0.09949748743718594,0.02914572864321608,0.07135678391959799,0.09246231155778895,0.07135678391959799,0.053266331658291456,0.008040201005025126
28.49	0.9541286983751379	0.012060301507537688,0.04623115577889447,0.07336683417085427,0.0864321608040201,0.06834170854271357,0.04120603015075377,0.11959798994974874,0.04723618090452261,0.04623115577889447,0.1135678391959799,0.0371859296482412,0.07939698492462312,0.0914572864321608,0.07537688442211055,0.04723618090452261,0.01507537688442211
28.49	0.9601107151350318	0.018090452261306532,0.07035175879396985,0.07939698492462312,0.09045226130653267,0.08040201005025126,0.033165829145728645,0.08844221105527639,0.06030150753768844,0.07035175879396985,0.09949748743718594,0.034170854271356785,0.0592964824120603,0.08944723618090453,0.06030150753768844,0.06030150753768844,0.006030150753768844
28.49	0.9526956981256863	0.01407035175879397,0.05628140703517588,0.08040201005025126,0.09045226130653267,0.08241206030150754,0.02914572864321608,0.10552763819095477,0.05226130653266332,0.05628140703517588,0.11457286432160804,0.03015075376884422,0.06834170854271357,0.08844221105527639,0.06934673366834171,0.05226130653266332,0.010050251256281407
28.49	0.9582255155792896	0.019095477386934675,0.05728643216080402,0.0743718592964824,0.08844221105527639,0.07336683417085427,0.033165829145728645,0.11055276381909548,0.05125628140703518,0.05728643216080402,0.10552763819095477,0.032160804020100506,0.07336683417085427,0.09045226130653267,0.07236180904522613,0.05125628140703518,0.010050251256281407
28.49	0.9611381296975564	0.011055276381909548,0.06030150753768844,0.0592964824120603,0.09045226130653267,0.06331658291457286,0.02914572864321608,0.10753768844221105,0.06331658291457286,0.06030150753768844,0.08944723618090453,0.033165829145728645,0.08040201005025126,0.08743718592964825,0.08341708542713568,0.06331658291457286,0.018090452261306532
28.49	0.9554969793544321	0.01306532663316583,0.05628140703517588,0.06331658291457286,0.09748743718592964,0.06633165829145729,0.03015075376884422,0.11557788944723618,0.054271356783919596,0.05628140703517588,0.1035175879396985,0.033165829145728645,0.07236180904522613,0.09346733668341708,0.0763819095477387,0.054271356783919596,0.01407035175879397
28.49	0.9520062283909846	0.018090452261306532,0.06633165829145729,0.07035175879396985,0.10150753768844221,0.06834170854271357,0.023115577889447236,0.10251256281407035,0.06030150753768844,0.06633165829145729,0.10552763819095477,0.020100502512562814,0.061306532663316586,0.10452261306532663,0.05829145728643216,0.06030150753768844,0.01306532663316583
28.49	0.958294630589322	0.01306532663316583,0.05829145728643216,0.07135678391959799,0.08944723618090453,0.0763819095477387,0.02512562814070352,0.10452261306532663,0.05829145728643216,0.05829145728643216,0.1035175879396985,0.03015075376884422,0.07336683417085427,0.08542713567839195,0.07839195979899498,0.05829145728643216,0.016080402010050253
28.49	0.9630184148671214	0.012060301507537688,0.06030150753768844,0.07839195979899498,0.0864321608040201,0.0743718592964824,0.036180904522613064,0.0864321608040201,0.06733668341708543,0.06030150753768844,0.1035175879396985,0.033165829145728645,0.06733668341708543,0.08944723618090453,0.06432160804020101,0.06733668341708543,0.01306532663316583
28.49	0.9684441421294185	0.016080402010050253,0.06532663316582915,0.0743718592964824,0.08542713567839195,0.07738693467336684,0.02814070351758794,0.08944723618090453,0.06432160804020101,0.06532663316582915,0.09447236180904522,0.031155778894472363,0.06834170854271357,0.08341708542713568,0.07135678391959799,0.06432160804020101,0.021105527638190954
28.49	0.9501336597262432	0.012060301507537688,0.06432160804020101,0.06331658291457286,0.09949748743718594,0.06532663316582915,0.02512562814070352,0.11256281407035176,0.05829145728643216,0.06432160804020101,0.09849246231155778,0.027135678391959798,0.07135678391959799,0.09748743718592964,0.07336683417085427,0.05829145728643216,0.009045226130653266
28.49	0.9460191946446624	0.010050251256281407,0.06934673366834171,0.0592964824120603,0.10050251256281408,0.06030150753768844,0.019095477386934675,0.10753768844221105,0.06733668341708543,0.06834170854271357,0.09045226130653267,0.020100502512562814,0.07537688442211055,0.09849246231155778,0.0763819095477387,0.06733668341708543,0.010050251256281407
28.49	0.9580317353684893	0.01507537688442211,0.05628140703517588,0.08040201005025126,0.08944723618090453,0.0763819095477387,0.034170854271356785,0.09748743718592964,0.05829145728643216,0.05628140703517588,0.1135678391959799,0.03015075376884422,0.06633165829145729,0.09346733668341708,0.062311557788944726,0.05829145728643216,0.012060301507537688
28.49	0.9556539794407625	0.008040201005025126,0.053266331658291456,0.07135678391959799,0.0814070351758794,0.07035175879396985,0.032160804020100506,0.10954773869346733,0.0592964824120603,0.053266331658291456,0.09949748743718594,0.031155778894472363,0.08743718592964825,0.08241206030150754,0.0864321608040201,0.0592964824120603,0.01507537688442211
28.49	0.9544704561899173	0.020100502512562814,0.07236180904522613,0.06934673366834171,0.10050251256281408,0.07135678391959799,0.023115577889447236,0.10050251256281408,0.0592964824120603,0.07236180904522613,0.09748743718592964,0.02512562814070352,0.0592964824120603,0.09949748743718594,0.061306532663316586,0.0592964824120603,0.009045226130653266
28.49	0.945709696141748	0.01407035175879397,0.062311557788944726,0.07336683417085427,0.09949748743718594,0.07537688442211055,0.018090452261306532,0.10552763819095477,0.0592964824120603,0.062311557788944726,0.11055276381909548,0.020100502512562814,0.06532663316582915,0.09748743718592964,0.06733668341708543,0.0592964824120603,0.010050251256281407
28.49	0.9650797347733556	0.01306532663316583,0.05025125628140704,0.07839195979899498,0.08040201005025126,0.07336683417085427,0.04120603015075377,0.0964824120603015,0.06030150753768844,0.05025125628140704,0.10854271356783919,0.036180904522613064,0.0763819095477387,0.08442211055276382,0.07236180904522613,0.06030150753768844,0.018090452261306532
28.49	0.9469283883620669	0.011055276381909548,0.06633165829145729,0.08341708542713568,0.09045226130653267,0.07738693467336684,0.021105527638190954,0.08743718592964825,0.06934673366834171,0.06633165829145729,0.10854271356783919,0.01507537688442211,0.06633165829145729,0.09748743718592964,0.0592964824120603,0.06934673366834171,0.011055276381909548
28.49	0.9520466380153509	0.009045226130653266,0.06030150753768844,0.08442211055276382,0.0914572864321608,0.08341708542713568,0.03015075376884422,0.08341708542713568,0.06733668341708543,0.06030150753768844,0.11557788944723618,0.02814070351758794,0.0592964824120603,0.09246231155778895,0.05728643216080402,0.06733668341708543,0.010050251256281407
28.49	0.9578259805642753	0.007035175879396985,0.06331658291457286,0.06633165829145729,0.09346733668341708,0.06532663316582915,0.035175879396984924,0.0964824120603015,0.06633165829145729,0.06331658291457286,0.09748743718592964,0.034170854271356785,0.06934673366834171,0.09547738693467336,0.06834170854271357,0.06633165829145729,0.012060301507537688
28.49	0.9512233023106705	0.01306532663316583,0.07135678391959799,0.07738693467336684,0.09346733668341708,0.07537688442211055,0.021105527638190954,0.08542713567839195,0.07135678391959799,0.07135678391959799,0.09949748743718594,0.019095477386934675,0.06331658291457286,0.0964824120603015,0.06030150753768844,0.07135678391959799,0.010050251256281407
28.49	0.9534011577521496	0.008040201005025126,0.0592964824120603,0.0743718592964824,0.09447236180904522,0.08442211055276382,0.03015075376884422,0.0964824120603015,0.0592964824120603,0.0592964824120603,0.10954773869346733,0.04020100502512563,0.061306532663316586,0.08442211055276382,0.07135678391959799,0.0592964824120603,0.008040201005025126
28.49	0.9444734011374688	0.004020100502512563,0.07336683417085427,0.04924623115577889,0.10854271356783919,0.05025125628140704,0.021105527638190954,0.0914572864321608,0.08241206030150754,0.07336683417085427,0.08542713567839195,0.022110552763819097,0.06532663316582915,0.10753768844221105,0.06633165829145729,0.08241206030150754,0.017085427135678392
28.49	0.9524131649647213	0.004020100502512563,0.06633165829145729,0.06432160804020101,0.08944723618090453,0.0592964824120603,0.032160804020100506,0.10854271356783919,0.06331658291457286,0.06633165829145729,0.08743718592964825,0.027135678391959798,0.08241206030150754,0.09447236180904522,0.07738693467336684,0.06331658291457286,0.01407035175879397
28.49	0.9603217765326882	0.011055276381909548,0.06532663316582915,0.06633165829145729,0.09246231155778895,0.07035175879396985,0.027135678391959798,0.09949748743718594,0.06432160804020101,0.06432160804020101,0.09346733668341708,0.031155778894472363,0.07135678391959799,0.08743718592964825,0.0763819095477387,0.06432160804020101,0.01507537688442211
28.49	0.9576672801231751	0.006030150753768844,0.06432160804020101,0.07035175879396985,0.09447236180904522,0.06834170854271357,0.02814070351758794,0.08743718592964825,0.07236180904522613,0.06432160804020101,0.10050251256281408,0.02613065326633166,0.06532663316582915,0.09547738693467336,0.06331658291457286,0.07236180904522613,0.021105527638190954
28.49	0.9562012983773193	0.010050251256281407,0.0592964824120603,0.08040201005025126,0.0864321608040201,0.08542713567839195,0.031155778894472363,0.10452261306532663,0.05125628140703518,0.0592964824120603,0.10753768844221105,0.035175879396984924,0.06934673366834171,0.0814070351758794,0.0743718592964824,0.05125628140703518,0.01306532663316583
28.49	0.9571892280239466	0.01407035175879397,0.06030150753768844,0.07336683417085427,0.09547738693467336,0.07035175879396985,0.02914572864321608,0.09949748743718594,0.061306532663316586,0.06030150753768844,0.10753768844221105,0.027135678391959798,0.06532663316582915,0.09748743718592964,0.06331658291457286,0.061306532663316586,0.01407035175879397
28.49	0.954064918567951	0.009045226130653266,0.06030150753768844,0.07336683417085427,0.09246231155778895,0.07738693467336684,0.024120603015075376,0.10251256281407035,0.06030150753768844,0.06030150753768844,0.10552763819095477,0.02814070351758794,0.07035175879396985,0.08844221105527639,0.07336683417085427,0.0592964824120603,0.01507537688442211
28.49	0.9502628214809019	0.01507537688442211,0.061306532663316586,0.07738693467336684,0.08743718592964825,0.06934673366834171,0.033165829145728645,0.11256281407035176,0.05226130653266332,0.061306532663316586,0.1035175879396985,0.02613065326633166,0.07738693467336684,0.09547738693467336,0.07035175879396985,0.05226130653266332,0.005025125628140704
