a	Permutation_Entropy	Pattern_Probabilities
0.20500000000000002	0.737286456520013	0.0,0.1457286432160804,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.07738693467336684,0.10653266331658291,0.1457286432160804,0.04221105527638191,0.0,0.0,0.1829145728643216,0.0,0.10552763819095477,0.0
0.20500000000000002	0.7421917570067919	0.0,0.13869346733668342,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.06733668341708543,0.11457286432160804,0.13768844221105528,0.05025125628140704,0.0,0.0,0.18190954773869347,0.0,0.11457286432160804,0.0
0.20500000000000002	0.746895479221183	0.0,0.13366834170854272,0.008040201005025126,0.1798994974874372,0.008040201005025126,0.0,0.0592964824120603,0.12160804020100502,0.13366834170854272,0.054271356783919596,0.0,0.0,0.1798994974874372,0.0,0.12160804020100502,0.0
0.20500000000000002	0.7342411055543528	0.0,0.12964824120603016,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.06633165829145729,0.11959798994974874,0.12964824120603016,0.0592964824120603,0.0,0.0,0.18592964824120603,0.0,0.11959798994974874,0.0
0.20500000000000002	0.733353614574074	0.0,0.135678391959799,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.0743718592964824,0.11256281407035176,0.135678391959799,0.053266331658291456,0.0,0.0,0.18592964824120603,0.0,0.11155778894472362,0.0
0.20500000000000002	0.7366221643411398	0.0,0.13266331658291458,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.06934673366834171,0.11557788944723618,0.13266331658291458,0.05628140703517588,0.0,0.0,0.18592964824120603,0.0,0.11557788944723618,0.0
0.20500000000000002	0.7387875418279233	0.0,0.13467336683417086,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06834170854271357,0.11658291457286432,0.13366834170854272,0.054271356783919596,0.0,0.0,0.18391959798994975,0.0,0.11557788944723618,0.0
0.20500000000000002	0.7341379337088254	0.0,0.1407035175879397,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.0763819095477387,0.10854271356783919,0.14170854271356784,0.04723618090452261,0.0,0.0,0.18592964824120603,0.0,0.10854271356783919,0.0
0.20500000000000002	0.7360077003289613	0.0,0.135678391959799,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07035175879396985,0.11457286432160804,0.135678391959799,0.053266331658291456,0.0,0.0,0.1849246231155779,0.0,0.11457286432160804,0.0
0.20500000000000002	0.7323413591481537	0.0,0.13869346733668342,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.0763819095477387,0.10954773869346733,0.13869346733668342,0.05025125628140704,0.0,0.0,0.18592964824120603,0.0,0.10954773869346733,0.0
