ρ	Permutation_Entropy	Pattern_Probabilities
28.49	0.9587165427755396	0.009045226130653266,0.061306532663316586,0.06834170854271357,0.08944723618090453,0.07236180904522613,0.02512562814070352,0.10251256281407035,0.062311557788944726,0.061306532663316586,0.0964824120603015,0.02914572864321608,0.07537688442211055,0.08542713567839195,0.08040201005025126,0.062311557788944726,0.019095477386934675
28.49	0.948113044675112	0.01306532663316583,0.062311557788944726,0.05829145728643216,0.10150753768844221,0.05628140703517588,0.024120603015075376,0.11457286432160804,0.062311557788944726,0.062311557788944726,0.09748743718592964,0.022110552763819097,0.07537688442211055,0.1035175879396985,0.07336683417085427,0.062311557788944726,0.011055276381909548
28.49	0.9581938163544944	0.01306532663316583,0.06733668341708543,0.061306532663316586,0.09748743718592964,0.06532663316582915,0.02512562814070352,0.09547738693467336,0.07035175879396985,0.06733668341708543,0.0914572864321608,0.02914572864321608,0.06834170854271357,0.09346733668341708,0.07236180904522613,0.07035175879396985,0.012060301507537688
28.49	0.9626405473495271	0.017085427135678392,0.061306532663316586,0.07939698492462312,0.08844221105527639,0.07839195979899498,0.03015075376884422,0.09547738693467336,0.05829145728643216,0.061306532663316586,0.10653266331658291,0.02914572864321608,0.06633165829145729,0.08844221105527639,0.06532663316582915,0.05829145728643216,0.016080402010050253
28.49	0.958782222065622	0.011055276381909548,0.06331658291457286,0.06934673366834171,0.09246231155778895,0.06934673366834171,0.03015075376884422,0.09949748743718594,0.06331658291457286,0.06331658291457286,0.09849246231155778,0.03015075376884422,0.07035175879396985,0.09246231155778895,0.07035175879396985,0.06331658291457286,0.01306532663316583
28.49	0.9476093532355178	0.008040201005025126,0.062311557788944726,0.08542713567839195,0.09246231155778895,0.09045226130653267,0.02512562814070352,0.09246231155778895,0.0592964824120603,0.062311557788944726,0.11557788944723618,0.03015075376884422,0.05829145728643216,0.08743718592964825,0.06331658291457286,0.0592964824120603,0.008040201005025126
28.49	0.9508761593605902	0.006030150753768844,0.06834170854271357,0.06331658291457286,0.10150753768844221,0.06733668341708543,0.023115577889447236,0.09748743718592964,0.06834170854271357,0.06834170854271357,0.0964824120603015,0.02613065326633166,0.06532663316582915,0.09748743718592964,0.06834170854271357,0.06834170854271357,0.01407035175879397
28.49	0.9512711535043306	0.008040201005025126,0.05226130653266332,0.06934673366834171,0.09447236180904522,0.07035175879396985,0.033165829145728645,0.10854271356783919,0.05829145728643216,0.05226130653266332,0.11055276381909548,0.034170854271356785,0.07336683417085427,0.09246231155778895,0.0743718592964824,0.05829145728643216,0.010050251256281407
28.49	0.9595175529914752	0.012060301507537688,0.06432160804020101,0.0743718592964824,0.08944723618090453,0.07236180904522613,0.035175879396984924,0.09949748743718594,0.05829145728643216,0.06432160804020101,0.09949748743718594,0.033165829145728645,0.06934673366834171,0.0914572864321608,0.06733668341708543,0.0592964824120603,0.010050251256281407
28.49	0.9570239433690643	0.010050251256281407,0.06030150753768844,0.06834170854271357,0.08944723618090453,0.06532663316582915,0.02814070351758794,0.10050251256281408,0.06733668341708543,0.06030150753768844,0.0964824120603015,0.02512562814070352,0.07839195979899498,0.0914572864321608,0.0763819095477387,0.06733668341708543,0.01507537688442211
28.49	0.9531974351071439	0.01306532663316583,0.0592964824120603,0.07336683417085427,0.09246231155778895,0.07135678391959799,0.02512562814070352,0.10150753768844221,0.062311557788944726,0.06030150753768844,0.10653266331658291,0.023115577889447236,0.07135678391959799,0.09547738693467336,0.06934673366834171,0.06331658291457286,0.012060301507537688
28.49	0.961740220189896	0.01407035175879397,0.05025125628140704,0.08743718592964825,0.07939698492462312,0.08844221105527639,0.04221105527638191,0.08743718592964825,0.0592964824120603,0.05025125628140704,0.11658291457286432,0.04321608040201005,0.06633165829145729,0.07839195979899498,0.06733668341708543,0.05829145728643216,0.011055276381909548
28.49	0.9486439979482287	0.010050251256281407,0.062311557788944726,0.06030150753768844,0.10050251256281408,0.06532663316582915,0.022110552763819097,0.11155778894472362,0.062311557788944726,0.062311557788944726,0.09849246231155778,0.027135678391959798,0.07236180904522613,0.09547738693467336,0.07738693467336684,0.062311557788944726,0.010050251256281407
28.49	0.9547264213952178	0.011055276381909548,0.05125628140703518,0.06331658291457286,0.0864321608040201,0.06331658291457286,0.03819095477386935,0.11959798994974874,0.053266331658291456,0.05125628140703518,0.09849246231155778,0.03819095477386935,0.08743718592964825,0.0864321608040201,0.08743718592964825,0.053266331658291456,0.011055276381909548
28.49	0.951266922082163	0.012060301507537688,0.054271356783919596,0.0743718592964824,0.09346733668341708,0.07236180904522613,0.031155778894472363,0.10954773869346733,0.05527638190954774,0.054271356783919596,0.1135678391959799,0.02914572864321608,0.07135678391959799,0.09447236180904522,0.06934673366834171,0.05527638190954774,0.010050251256281407
28.49	0.9569470866213965	0.010050251256281407,0.054271356783919596,0.0743718592964824,0.08944723618090453,0.08442211055276382,0.033165829145728645,0.10753768844221105,0.05025125628140704,0.05527638190954774,0.10854271356783919,0.04321608040201005,0.06834170854271357,0.07939698492462312,0.07839195979899498,0.05025125628140704,0.01306532663316583
28.49	0.9472526246778536	0.01407035175879397,0.06532663316582915,0.09547738693467336,0.08844221105527639,0.08944723618090453,0.02914572864321608,0.09045226130653267,0.05527638190954774,0.06532663316582915,0.1185929648241206,0.024120603015075376,0.05628140703517588,0.09447236180904522,0.05125628140703518,0.05527638190954774,0.007035175879396985
28.49	0.9564427911108442	0.011055276381909548,0.06432160804020101,0.06331658291457286,0.09246231155778895,0.06432160804020101,0.027135678391959798,0.10552763819095477,0.06432160804020101,0.06432160804020101,0.0914572864321608,0.027135678391959798,0.07738693467336684,0.09246231155778895,0.07738693467336684,0.06432160804020101,0.01306532663316583
28.49	0.9464844969350774	0.007035175879396985,0.06030150753768844,0.07939698492462312,0.08944723618090453,0.08040201005025126,0.027135678391959798,0.1035175879396985,0.05829145728643216,0.06030150753768844,0.10854271356783919,0.02814070351758794,0.07135678391959799,0.08844221105527639,0.07336683417085427,0.05829145728643216,0.006030150753768844
28.49	0.9590107385648365	0.010050251256281407,0.061306532663316586,0.07135678391959799,0.0914572864321608,0.06532663316582915,0.031155778894472363,0.09045226130653267,0.07035175879396985,0.061306532663316586,0.10150753768844221,0.02512562814070352,0.07035175879396985,0.09748743718592964,0.06432160804020101,0.07135678391959799,0.017085427135678392
28.49	0.9615298662766107	0.020100502512562814,0.06432160804020101,0.08040201005025126,0.08341708542713568,0.08040201005025126,0.02814070351758794,0.0914572864321608,0.062311557788944726,0.06432160804020101,0.09949748743718594,0.02814070351758794,0.07035175879396985,0.08341708542713568,0.07135678391959799,0.06331658291457286,0.009045226130653266
28.49	0.9615741753556881	0.017085427135678392,0.04723618090452261,0.07236180904522613,0.07738693467336684,0.07135678391959799,0.04623115577889447,0.11256281407035176,0.05025125628140704,0.04723618090452261,0.10251256281407035,0.04522613065326633,0.0864321608040201,0.07738693467336684,0.08542713567839195,0.05025125628140704,0.011055276381909548
28.49	0.9489079307291217	0.008040201005025126,0.06331658291457286,0.0864321608040201,0.09246231155778895,0.08442211055276382,0.02613065326633166,0.08442211055276382,0.06633165829145729,0.06331658291457286,0.11557788944723618,0.023115577889447236,0.05829145728643216,0.09447236180904522,0.05527638190954774,0.06633165829145729,0.012060301507537688
28.49	0.954526368405047	0.007035175879396985,0.05829145728643216,0.07336683417085427,0.09045226130653267,0.0763819095477387,0.02613065326633166,0.09849246231155778,0.06432160804020101,0.05829145728643216,0.10552763819095477,0.02914572864321608,0.07135678391959799,0.08743718592964825,0.0743718592964824,0.06432160804020101,0.01507537688442211
28.49	0.9515689794893464	0.010050251256281407,0.07035175879396985,0.06834170854271357,0.08542713567839195,0.061306532663316586,0.027135678391959798,0.10251256281407035,0.06834170854271357,0.06934673366834171,0.08341708542713568,0.021105527638190954,0.08542713567839195,0.0914572864321608,0.07939698492462312,0.06834170854271357,0.008040201005025126
28.49	0.946439930369552	0.006030150753768844,0.06633165829145729,0.062311557788944726,0.09748743718592964,0.06633165829145729,0.02613065326633166,0.10753768844221105,0.06331658291457286,0.06633165829145729,0.09346733668341708,0.031155778894472363,0.07336683417085427,0.09346733668341708,0.07839195979899498,0.06331658291457286,0.005025125628140704
28.49	0.9507093596578737	0.004020100502512563,0.05527638190954774,0.0592964824120603,0.09547738693467336,0.061306532663316586,0.032160804020100506,0.11658291457286432,0.05829145728643216,0.05527638190954774,0.09949748743718594,0.034170854271356785,0.07939698492462312,0.09346733668341708,0.0814070351758794,0.05829145728643216,0.016080402010050253
28.49	0.938919771581884	0.010050251256281407,0.061306532663316586,0.05829145728643216,0.10954773869346733,0.05829145728643216,0.016080402010050253,0.11155778894472362,0.06532663316582915,0.061306532663316586,0.10653266331658291,0.016080402010050253,0.06733668341708543,0.11055276381909548,0.06733668341708543,0.06633165829145729,0.01407035175879397
28.49	0.9551399590820948	0.01306532663316583,0.06532663316582915,0.07939698492462312,0.08844221105527639,0.0743718592964824,0.023115577889447236,0.09246231155778895,0.06633165829145729,0.06532663316582915,0.10251256281407035,0.018090452261306532,0.07035175879396985,0.09346733668341708,0.06532663316582915,0.06633165829145729,0.016080402010050253
28.49	0.9410899314218958	0.010050251256281407,0.05829145728643216,0.06432160804020101,0.0964824120603015,0.06532663316582915,0.021105527638190954,0.11959798994974874,0.05728643216080402,0.05829145728643216,0.1035175879396985,0.022110552763819097,0.08040201005025126,0.0964824120603015,0.0814070351758794,0.05829145728643216,0.007035175879396985
28.49	0.9373279594594831	0.009045226130653266,0.06633165829145729,0.05829145728643216,0.10653266331658291,0.05829145728643216,0.019095477386934675,0.11557788944723618,0.06331658291457286,0.06633165829145729,0.09748743718592964,0.019095477386934675,0.07236180904522613,0.10653266331658291,0.07236180904522613,0.06331658291457286,0.006030150753768844
28.49	0.9543647494444314	0.018090452261306532,0.05829145728643216,0.08542713567839195,0.08542713567839195,0.08040201005025126,0.032160804020100506,0.10653266331658291,0.04924623115577889,0.05829145728643216,0.1135678391959799,0.027135678391959798,0.07035175879396985,0.09045226130653267,0.06532663316582915,0.04924623115577889,0.010050251256281407
28.49	0.9503663492274328	0.011055276381909548,0.0763819095477387,0.0592964824120603,0.10251256281407035,0.06432160804020101,0.01507537688442211,0.09547738693467336,0.07236180904522613,0.0763819095477387,0.08542713567839195,0.019095477386934675,0.06532663316582915,0.09748743718592964,0.07035175879396985,0.07236180904522613,0.017085427135678392
28.49	0.9582751776856542	0.006030150753768844,0.062311557788944726,0.062311557788944726,0.0964824120603015,0.06432160804020101,0.031155778894472363,0.09949748743718594,0.06633165829145729,0.062311557788944726,0.0964824120603015,0.033165829145728645,0.06934673366834171,0.09447236180904522,0.07135678391959799,0.06633165829145729,0.018090452261306532
28.49	0.960287561811453	0.011055276381909548,0.05628140703517588,0.07939698492462312,0.08743718592964825,0.07738693467336684,0.035175879396984924,0.09246231155778895,0.062311557788944726,0.05628140703517588,0.11055276381909548,0.032160804020100506,0.06733668341708543,0.09045226130653267,0.06432160804020101,0.062311557788944726,0.01507537688442211
28.49	0.9515458861760555	0.007035175879396985,0.07135678391959799,0.06331658291457286,0.09447236180904522,0.06834170854271357,0.022110552763819097,0.09849246231155778,0.06934673366834171,0.07135678391959799,0.0864321608040201,0.027135678391959798,0.07336683417085427,0.08944723618090453,0.07839195979899498,0.06934673366834171,0.010050251256281407
28.49	0.9470899749542608	0.007035175879396985,0.061306532663316586,0.08743718592964825,0.08743718592964825,0.08241206030150754,0.02512562814070352,0.08944723618090453,0.06633165829145729,0.061306532663316586,0.1135678391959799,0.020100502512562814,0.06733668341708543,0.09246231155778895,0.062311557788944726,0.06532663316582915,0.011055276381909548
28.49	0.9582666075767129	0.012060301507537688,0.061306532663316586,0.05527638190954774,0.0964824120603015,0.06532663316582915,0.024120603015075376,0.11055276381909548,0.061306532663316586,0.061306532663316586,0.0914572864321608,0.034170854271356785,0.07537688442211055,0.08743718592964825,0.08542713567839195,0.061306532663316586,0.017085427135678392
28.49	0.9515395198356501	0.011055276381909548,0.07135678391959799,0.08040201005025126,0.09748743718592964,0.0814070351758794,0.023115577889447236,0.08542713567839195,0.06532663316582915,0.07135678391959799,0.10653266331658291,0.024120603015075376,0.054271356783919596,0.09547738693467336,0.05527638190954774,0.06532663316582915,0.012060301507537688
28.49	0.9466772294502092	0.010050251256281407,0.0592964824120603,0.06633165829145729,0.09547738693467336,0.06633165829145729,0.024120603015075376,0.11155778894472362,0.061306532663316586,0.0592964824120603,0.10251256281407035,0.024120603015075376,0.07738693467336684,0.09547738693467336,0.07738693467336684,0.061306532663316586,0.008040201005025126
28.49	0.9525134634731095	0.007035175879396985,0.061306532663316586,0.0914572864321608,0.08542713567839195,0.09547738693467336,0.02512562814070352,0.0814070351758794,0.06331658291457286,0.061306532663316586,0.11658291457286432,0.02914572864321608,0.05829145728643216,0.08241206030150754,0.062311557788944726,0.06331658291457286,0.016080402010050253
28.49	0.9418208866445841	0.01306532663316583,0.06834170854271357,0.08241206030150754,0.09949748743718594,0.07738693467336684,0.020100502512562814,0.08844221105527639,0.06733668341708543,0.06834170854271357,0.11256281407035176,0.016080402010050253,0.05628140703517588,0.1035175879396985,0.05226130653266332,0.06733668341708543,0.007035175879396985
28.49	0.9652730686282031	0.01407035175879397,0.062311557788944726,0.06532663316582915,0.0864321608040201,0.06934673366834171,0.031155778894472363,0.1035175879396985,0.061306532663316586,0.062311557788944726,0.08944723618090453,0.034170854271356785,0.07839195979899498,0.08241206030150754,0.0814070351758794,0.061306532663316586,0.017085427135678392
28.49	0.9494253027769467	0.01306532663316583,0.06532663316582915,0.06834170854271357,0.09748743718592964,0.06834170854271357,0.023115577889447236,0.10452261306532663,0.062311557788944726,0.06532663316582915,0.10150753768844221,0.023115577889447236,0.06934673366834171,0.09849246231155778,0.06934673366834171,0.062311557788944726,0.008040201005025126
28.49	0.9545597411153417	0.01407035175879397,0.07035175879396985,0.061306532663316586,0.09447236180904522,0.0592964824120603,0.02914572864321608,0.10954773869346733,0.061306532663316586,0.07035175879396985,0.08542713567839195,0.027135678391959798,0.0763819095477387,0.0964824120603015,0.0743718592964824,0.062311557788944726,0.008040201005025126
28.49	0.9523211658935292	0.01306532663316583,0.06432160804020101,0.06633165829145729,0.09447236180904522,0.06432160804020101,0.02814070351758794,0.11256281407035176,0.05728643216080402,0.06432160804020101,0.0964824120603015,0.02613065326633166,0.0763819095477387,0.09547738693467336,0.0743718592964824,0.05728643216080402,0.009045226130653266
28.49	0.9546155337371643	0.011055276381909548,0.06733668341708543,0.07135678391959799,0.09447236180904522,0.06733668341708543,0.027135678391959798,0.09949748743718594,0.06331658291457286,0.06733668341708543,0.09849246231155778,0.023115577889447236,0.06834170854271357,0.09849246231155778,0.06532663316582915,0.06432160804020101,0.01306532663316583
28.49	0.9538471850147084	0.011055276381909548,0.05829145728643216,0.08040201005025126,0.08844221105527639,0.0763819095477387,0.033165829145728645,0.09547738693467336,0.062311557788944726,0.05829145728643216,0.11055276381909548,0.02914572864321608,0.06834170854271357,0.09346733668341708,0.06432160804020101,0.062311557788944726,0.008040201005025126
28.49	0.9568712061296892	0.01407035175879397,0.06733668341708543,0.06633165829145729,0.09045226130653267,0.06532663316582915,0.027135678391959798,0.10050251256281408,0.06633165829145729,0.06733668341708543,0.08944723618090453,0.02613065326633166,0.0763819095477387,0.0914572864321608,0.0763819095477387,0.06633165829145729,0.009045226130653266
28.49	0.9639711837883503	0.01507537688442211,0.06733668341708543,0.06432160804020101,0.08944723618090453,0.07135678391959799,0.032160804020100506,0.09748743718592964,0.06432160804020101,0.06733668341708543,0.0864321608040201,0.03919597989949749,0.07135678391959799,0.08241206030150754,0.07839195979899498,0.06432160804020101,0.009045226130653266
28.49	0.9532340790602506	0.010050251256281407,0.06633165829145729,0.06834170854271357,0.09849246231155778,0.06934673366834171,0.02914572864321608,0.10150753768844221,0.061306532663316586,0.06633165829145729,0.10050251256281408,0.03015075376884422,0.06532663316582915,0.09748743718592964,0.06532663316582915,0.061306532663316586,0.009045226130653266
28.49	0.9607460919032756	0.01407035175879397,0.0592964824120603,0.08040201005025126,0.07939698492462312,0.07135678391959799,0.036180904522613064,0.09849246231155778,0.06030150753768844,0.0592964824120603,0.10050251256281408,0.027135678391959798,0.08040201005025126,0.08844221105527639,0.07135678391959799,0.061306532663316586,0.012060301507537688
28.49	0.9557288323729098	0.008040201005025126,0.05728643216080402,0.06834170854271357,0.08442211055276382,0.06633165829145729,0.034170854271356785,0.10753768844221105,0.061306532663316586,0.05728643216080402,0.09547738693467336,0.032160804020100506,0.08442211055276382,0.0864321608040201,0.08341708542713568,0.062311557788944726,0.011055276381909548
28.49	0.9574286245795507	0.016080402010050253,0.07135678391959799,0.07336683417085427,0.0914572864321608,0.06934673366834171,0.032160804020100506,0.09447236180904522,0.06331658291457286,0.07236180904522613,0.09346733668341708,0.02814070351758794,0.06633165829145729,0.0964824120603015,0.062311557788944726,0.06331658291457286,0.006030150753768844
28.49	0.9594357755734322	0.019095477386934675,0.05527638190954774,0.08341708542713568,0.08241206030150754,0.08542713567839195,0.032160804020100506,0.0964824120603015,0.05728643216080402,0.05527638190954774,0.10954773869346733,0.034170854271356785,0.07135678391959799,0.07939698492462312,0.07336683417085427,0.05728643216080402,0.008040201005025126
28.49	0.9584866164368109	0.012060301507537688,0.053266331658291456,0.0592964824120603,0.08944723618090453,0.06432160804020101,0.032160804020100506,0.11457286432160804,0.05829145728643216,0.053266331658291456,0.09547738693467336,0.0371859296482412,0.08341708542713568,0.08442211055276382,0.08944723618090453,0.05829145728643216,0.01507537688442211
28.49	0.9490516887411996	0.008040201005025126,0.05829145728643216,0.0814070351758794,0.0914572864321608,0.0814070351758794,0.02814070351758794,0.10050251256281408,0.05728643216080402,0.05829145728643216,0.11457286432160804,0.02814070351758794,0.06633165829145729,0.09246231155778895,0.06633165829145729,0.05728643216080402,0.010050251256281407
28.49	0.948628857424505	0.01306532663316583,0.06733668341708543,0.06532663316582915,0.09246231155778895,0.06834170854271357,0.021105527638190954,0.1135678391959799,0.0592964824120603,0.06733668341708543,0.09045226130653267,0.024120603015075376,0.07939698492462312,0.08944723618090453,0.08241206030150754,0.0592964824120603,0.007035175879396985
28.49	0.9513731370819497	0.008040201005025126,0.06331658291457286,0.054271356783919596,0.09849246231155778,0.061306532663316586,0.02512562814070352,0.11155778894472362,0.06432160804020101,0.06331658291457286,0.08944723618090453,0.032160804020100506,0.07738693467336684,0.0914572864321608,0.08442211055276382,0.06432160804020101,0.011055276381909548
28.49	0.9546260734718975	0.006030150753768844,0.06030150753768844,0.07035175879396985,0.09447236180904522,0.07035175879396985,0.023115577889447236,0.09547738693467336,0.06834170854271357,0.0592964824120603,0.10452261306532663,0.023115577889447236,0.06934673366834171,0.09346733668341708,0.06934673366834171,0.06834170854271357,0.024120603015075376
28.49	0.9497171863014833	0.011055276381909548,0.06432160804020101,0.07236180904522613,0.10150753768844221,0.06934673366834171,0.02512562814070352,0.09748743718592964,0.06432160804020101,0.06432160804020101,0.10954773869346733,0.022110552763819097,0.0592964824120603,0.10452261306532663,0.05728643216080402,0.06432160804020101,0.01306532663316583
28.49	0.9657512729468903	0.011055276381909548,0.06733668341708543,0.07537688442211055,0.08844221105527639,0.07336683417085427,0.034170854271356785,0.08743718592964825,0.06532663316582915,0.06733668341708543,0.0964824120603015,0.032160804020100506,0.06432160804020101,0.09045226130653267,0.062311557788944726,0.06532663316582915,0.019095477386934675
28.49	0.9584458737705983	0.018090452261306532,0.061306532663316586,0.07939698492462312,0.09045226130653267,0.08040201005025126,0.032160804020100506,0.09748743718592964,0.05628140703517588,0.061306532663316586,0.10854271356783919,0.033165829145728645,0.06331658291457286,0.08944723618090453,0.06432160804020101,0.05628140703517588,0.008040201005025126
28.49	0.9559316316466278	0.012060301507537688,0.061306532663316586,0.07738693467336684,0.0914572864321608,0.07035175879396985,0.02814070351758794,0.09748743718592964,0.062311557788944726,0.061306532663316586,0.10753768844221105,0.021105527638190954,0.06834170854271357,0.09949748743718594,0.061306532663316586,0.062311557788944726,0.018090452261306532
28.49	0.9590336833168627	0.012060301507537688,0.05125628140703518,0.07336683417085427,0.08743718592964825,0.0743718592964824,0.033165829145728645,0.10653266331658291,0.05628140703517588,0.05125628140703518,0.10954773869346733,0.035175879396984924,0.0743718592964824,0.0864321608040201,0.0763819095477387,0.05628140703517588,0.016080402010050253
28.49	0.9563663217673245	0.010050251256281407,0.061306532663316586,0.0763819095477387,0.08542713567839195,0.07537688442211055,0.02613065326633166,0.09748743718592964,0.06432160804020101,0.061306532663316586,0.10050251256281408,0.02512562814070352,0.0763819095477387,0.0864321608040201,0.07537688442211055,0.06432160804020101,0.01407035175879397
28.49	0.9560109536892532	0.01507537688442211,0.06030150753768844,0.06432160804020101,0.09748743718592964,0.06834170854271357,0.02914572864321608,0.11055276381909548,0.05628140703517588,0.061306532663316586,0.10150753768844221,0.033165829145728645,0.06934673366834171,0.09346733668341708,0.07336683417085427,0.05628140703517588,0.010050251256281407
28.49	0.9527440550013138	0.009045226130653266,0.062311557788944726,0.07336683417085427,0.0914572864321608,0.07135678391959799,0.02613065326633166,0.10251256281407035,0.061306532663316586,0.06331658291457286,0.10251256281407035,0.024120603015075376,0.07236180904522613,0.09447236180904522,0.07035175879396985,0.062311557788944726,0.01306532663316583
28.49	0.9464223593164168	0.010050251256281407,0.06432160804020101,0.07537688442211055,0.09246231155778895,0.06733668341708543,0.02914572864321608,0.10653266331658291,0.06030150753768844,0.06432160804020101,0.1035175879396985,0.021105527638190954,0.07336683417085427,0.10050251256281408,0.06532663316582915,0.06030150753768844,0.006030150753768844
28.49	0.9537863554835191	0.009045226130653266,0.053266331658291456,0.08241206030150754,0.0864321608040201,0.0763819095477387,0.036180904522613064,0.09949748743718594,0.05829145728643216,0.053266331658291456,0.11557788944723618,0.03015075376884422,0.07135678391959799,0.09346733668341708,0.06432160804020101,0.05829145728643216,0.012060301507537688
28.49	0.9480245077867616	0.010050251256281407,0.06432160804020101,0.0864321608040201,0.0914572864321608,0.08341708542713568,0.02814070351758794,0.09547738693467336,0.05728643216080402,0.06432160804020101,0.11457286432160804,0.02512562814070352,0.061306532663316586,0.09447236180904522,0.05829145728643216,0.05728643216080402,0.008040201005025126
28.49	0.9477951022387665	0.010050251256281407,0.053266331658291456,0.07035175879396985,0.09849246231155778,0.0743718592964824,0.024120603015075376,0.11055276381909548,0.05628140703517588,0.053266331658291456,0.11658291457286432,0.02814070351758794,0.06834170854271357,0.09547738693467336,0.07135678391959799,0.05628140703517588,0.01306532663316583
28.49	0.9623640437733241	0.01306532663316583,0.061306532663316586,0.06934673366834171,0.09246231155778895,0.06633165829145729,0.0371859296482412,0.09849246231155778,0.062311557788944726,0.061306532663316586,0.10050251256281408,0.034170854271356785,0.06834170854271357,0.09447236180904522,0.06532663316582915,0.062311557788944726,0.01306532663316583
28.49	0.9553934293461449	0.011055276381909548,0.06331658291457286,0.07839195979899498,0.08743718592964825,0.07035175879396985,0.032160804020100506,0.09447236180904522,0.06532663316582915,0.06331658291457286,0.10251256281407035,0.024120603015075376,0.07236180904522613,0.09547738693467336,0.06432160804020101,0.06532663316582915,0.010050251256281407
28.49	0.9541477492847398	0.009045226130653266,0.05226130653266332,0.07135678391959799,0.08844221105527639,0.07035175879396985,0.03015075376884422,0.11256281407035176,0.05628140703517588,0.05226130653266332,0.10653266331658291,0.02914572864321608,0.08040201005025126,0.08844221105527639,0.07939698492462312,0.05628140703517588,0.017085427135678392
28.49	0.9613641855605123	0.012060301507537688,0.0592964824120603,0.06733668341708543,0.09045226130653267,0.06532663316582915,0.035175879396984924,0.10552763819095477,0.0592964824120603,0.0592964824120603,0.09849246231155778,0.033165829145728645,0.07537688442211055,0.0914572864321608,0.07336683417085427,0.0592964824120603,0.01507537688442211
28.49	0.9549204992497006	0.009045226130653266,0.06030150753768844,0.0592964824120603,0.09849246231155778,0.06432160804020101,0.02613065326633166,0.10854271356783919,0.06331658291457286,0.06030150753768844,0.0964824120603015,0.031155778894472363,0.07336683417085427,0.09246231155778895,0.07839195979899498,0.06331658291457286,0.01507537688442211
28.49	0.9567557689387084	0.006030150753768844,0.06030150753768844,0.0763819095477387,0.08743718592964825,0.06934673366834171,0.033165829145728645,0.09346733668341708,0.06633165829145729,0.06030150753768844,0.1035175879396985,0.02613065326633166,0.07236180904522613,0.09447236180904522,0.06633165829145729,0.06733668341708543,0.017085427135678392
