a	Permutation_Entropy	Pattern_Probabilities
0.20500000000000002	0.7387350423245344	0.0,0.13467336683417086,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06834170854271357,0.11557788944723618,0.13467336683417086,0.054271356783919596,0.0,0.0,0.18391959798994975,0.0,0.11557788944723618,0.0
0.20500000000000002	0.7284529686298056	0.0,0.1407035175879397,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.07939698492462312,0.10753768844221105,0.1407035175879397,0.04824120603015075,0.0,0.0,0.18693467336683417,0.0,0.10753768844221105,0.0
0.20500000000000002	0.7385246015120083	0.0,0.14271356783919598,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.0743718592964824,0.10954773869346733,0.14271356783919598,0.04522613065326633,0.0,0.0,0.1829145728643216,0.0,0.10854271356783919,0.0
0.20500000000000002	0.7411934200166586	0.0,0.13366834170854272,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.06532663316582915,0.11758793969849246,0.13366834170854272,0.05527638190954774,0.0,0.0,0.18391959798994975,0.0,0.11758793969849246,0.0
0.20500000000000002	0.7410280264010239	0.0,0.13467336683417086,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.06633165829145729,0.11658291457286432,0.13467336683417086,0.054271356783919596,0.0,0.0,0.18391959798994975,0.0,0.11658291457286432,0.0
0.20500000000000002	0.7391389949281895	0.0,0.14170854271356784,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.07236180904522613,0.11055276381909548,0.1407035175879397,0.04723618090452261,0.0,0.0,0.1829145728643216,0.0,0.11055276381909548,0.0
0.20500000000000002	0.7389431351734062	0.0,0.13165829145728644,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06532663316582915,0.11959798994974874,0.13165829145728644,0.05628140703517588,0.0,0.0,0.18391959798994975,0.0,0.1185929648241206,0.0
0.20500000000000002	0.7329727030050873	0.0,0.13668341708542714,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.07336683417085427,0.11256281407035176,0.13668341708542714,0.05226130653266332,0.0,0.0,0.18592964824120603,0.0,0.11256281407035176,0.0
0.20500000000000002	0.7311480074009304	0.0,0.12964824120603016,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.06834170854271357,0.1185929648241206,0.12964824120603016,0.0592964824120603,0.0,0.0,0.18693467336683417,0.0,0.1185929648241206,0.0
0.20500000000000002	0.7416172168742471	0.0,0.12964824120603016,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.061306532663316586,0.12160804020100502,0.12964824120603016,0.0592964824120603,0.0,0.0,0.1829145728643216,0.0,0.12160804020100502,0.0
0.20500000000000002	0.7340199766820985	0.0,0.13165829145728644,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.06934673366834171,0.11658291457286432,0.13165829145728644,0.05728643216080402,0.0,0.0,0.18693467336683417,0.0,0.11658291457286432,0.0
0.20500000000000002	0.7323340100971959	0.0,0.13768844221105528,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.0743718592964824,0.11155778894472362,0.13869346733668342,0.05025125628140704,0.0,0.0,0.18592964824120603,0.0,0.11155778894472362,0.0
0.20500000000000002	0.734061112549246	0.0,0.13165829145728644,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.06934673366834171,0.11758793969849246,0.1306532663316583,0.05728643216080402,0.0,0.0,0.18592964824120603,0.0,0.11658291457286432,0.0
0.20500000000000002	0.7300880655376818	0.0,0.14371859296482412,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.08241206030150754,0.1035175879396985,0.14472361809045226,0.044221105527638194,0.0,0.0,0.18693467336683417,0.0,0.10452261306532663,0.0
0.20500000000000002	0.73945878810372	0.0,0.1407035175879397,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.07135678391959799,0.11155778894472362,0.13969849246231156,0.04824120603015075,0.0,0.0,0.1829145728643216,0.0,0.11155778894472362,0.0
0.20500000000000002	0.7390261860300993	0.0,0.13266331658291458,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06532663316582915,0.1185929648241206,0.13266331658291458,0.05628140703517588,0.0,0.0,0.18391959798994975,0.0,0.1185929648241206,0.0
0.20500000000000002	0.7446053826948218	0.0,0.135678391959799,0.007035175879396985,0.18090452261306533,0.007035175879396985,0.0,0.06331658291457286,0.11758793969849246,0.13668341708542714,0.05226130653266332,0.0,0.0,0.18190954773869347,0.0,0.11758793969849246,0.0
0.20500000000000002	0.7406255832625193	0.0,0.13668341708542714,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.06834170854271357,0.11457286432160804,0.13668341708542714,0.05226130653266332,0.0,0.0,0.1829145728643216,0.0,0.11457286432160804,0.0
0.20500000000000002	0.7401999022320626	0.0,0.13869346733668342,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.07035175879396985,0.1135678391959799,0.13768844221105528,0.05025125628140704,0.0,0.0,0.1829145728643216,0.0,0.11256281407035176,0.0
0.20500000000000002	0.7380598542874611	0.0,0.135678391959799,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06834170854271357,0.11557788944723618,0.135678391959799,0.05226130653266332,0.0,0.0,0.18391959798994975,0.0,0.11557788944723618,0.0
0.20500000000000002	0.7388790308277763	0.0,0.13366834170854272,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06633165829145729,0.11758793969849246,0.13366834170854272,0.05527638190954774,0.0,0.0,0.18391959798994975,0.0,0.11758793969849246,0.0
0.20500000000000002	0.740946321546425	0.0,0.13165829145728644,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.062311557788944726,0.12060301507537688,0.13165829145728644,0.05628140703517588,0.0,0.0,0.1829145728643216,0.0,0.12060301507537688,0.0
0.20500000000000002	0.7370132514693633	0.0,0.13969849246231156,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.07236180904522613,0.11155778894472362,0.13969849246231156,0.04824120603015075,0.0,0.0,0.18391959798994975,0.0,0.11155778894472362,0.0
0.20500000000000002	0.7412805217919869	0.0,0.13266331658291458,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.06532663316582915,0.1185929648241206,0.13266331658291458,0.05527638190954774,0.0,0.0,0.1829145728643216,0.0,0.1185929648241206,0.0
0.20500000000000002	0.7385287375604415	0.0,0.135678391959799,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06934673366834171,0.11457286432160804,0.135678391959799,0.053266331658291456,0.0,0.0,0.18391959798994975,0.0,0.11457286432160804,0.0
0.20500000000000002	0.7429708989334068	0.0,0.135678391959799,0.006030150753768844,0.18190954773869347,0.006030150753768844,0.0,0.06532663316582915,0.11658291457286432,0.135678391959799,0.053266331658291456,0.0,0.0,0.1829145728643216,0.0,0.11658291457286432,0.0
0.20500000000000002	0.7361272740931142	0.0,0.13467336683417086,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.07135678391959799,0.11457286432160804,0.13467336683417086,0.053266331658291456,0.0,0.0,0.1849246231155779,0.0,0.11457286432160804,0.0
0.20500000000000002	0.7358931233941605	0.0,0.135678391959799,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.07035175879396985,0.11457286432160804,0.13467336683417086,0.053266331658291456,0.0,0.0,0.1849246231155779,0.0,0.11457286432160804,0.0
0.20500000000000002	0.7381146803540204	0.0,0.13768844221105528,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.07135678391959799,0.1135678391959799,0.13668341708542714,0.05125628140703518,0.0,0.0,0.18391959798994975,0.0,0.11256281407035176,0.0
0.20500000000000002	0.7350435939384047	0.0,0.13768844221105528,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.07236180904522613,0.11256281407035176,0.13768844221105528,0.05025125628140704,0.0,0.0,0.1849246231155779,0.0,0.11256281407035176,0.0
0.20500000000000002	0.7320743057942106	0.0,0.13969849246231156,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.0763819095477387,0.10954773869346733,0.13969849246231156,0.04924623115577889,0.0,0.0,0.18592964824120603,0.0,0.10954773869346733,0.0
0.20500000000000002	0.7385134750814305	0.0,0.135678391959799,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06834170854271357,0.11557788944723618,0.135678391959799,0.053266331658291456,0.0,0.0,0.18391959798994975,0.0,0.11557788944723618,0.0
0.20500000000000002	0.7399161088080072	0.0,0.1457286432160804,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.07537688442211055,0.10653266331658291,0.1457286432160804,0.04321608040201005,0.0,0.0,0.18190954773869347,0.0,0.10653266331658291,0.0
0.20500000000000002	0.7391620717431999	0.0,0.13266331658291458,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06834170854271357,0.11658291457286432,0.13366834170854272,0.05527638190954774,0.0,0.0,0.1849246231155779,0.0,0.11658291457286432,0.0
0.20500000000000002	0.7335354140623267	0.0,0.13266331658291458,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.07035175879396985,0.11557788944723618,0.13366834170854272,0.05527638190954774,0.0,0.0,0.18693467336683417,0.0,0.11557788944723618,0.0
0.20500000000000002	0.7288164321618903	0.0,0.13969849246231156,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.07839195979899498,0.10854271356783919,0.13969849246231156,0.04924623115577889,0.0,0.0,0.18693467336683417,0.0,0.10854271356783919,0.0
0.20500000000000002	0.7245068034615527	0.0,0.13969849246231156,0.0,0.1879396984924623,0.0,0.0,0.07939698492462312,0.10854271356783919,0.13869346733668342,0.04924623115577889,0.0,0.0,0.1879396984924623,0.0,0.10854271356783919,0.0
0.20500000000000002	0.7275619180088706	0.0,0.14170854271356784,0.0010050251256281408,0.1879396984924623,0.0010050251256281408,0.0,0.08040201005025126,0.10653266331658291,0.14170854271356784,0.04623115577889447,0.0,0.0,0.18693467336683417,0.0,0.10653266331658291,0.0
0.20500000000000002	0.7325705144471586	0.0,0.1457286432160804,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.08040201005025126,0.10452261306532663,0.1457286432160804,0.04321608040201005,0.0,0.0,0.1849246231155779,0.0,0.10452261306532663,0.0
0.20500000000000002	0.7399798206075813	0.0,0.1457286432160804,0.006030150753768844,0.18190954773869347,0.006030150753768844,0.0,0.0743718592964824,0.10753768844221105,0.1457286432160804,0.04321608040201005,0.0,0.0,0.18190954773869347,0.0,0.10753768844221105,0.0
0.20500000000000002	0.7325081814553924	0.0,0.13668341708542714,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.07336683417085427,0.11256281407035176,0.13668341708542714,0.05125628140703518,0.0,0.0,0.18592964824120603,0.0,0.11256281407035176,0.0
0.20500000000000002	0.7406030091033543	0.0,0.13668341708542714,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.06733668341708543,0.11557788944723618,0.13668341708542714,0.05226130653266332,0.0,0.0,0.1829145728643216,0.0,0.11557788944723618,0.0
0.20500000000000002	0.7291084588529686	0.0,0.13869346733668342,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.0763819095477387,0.11055276381909548,0.13768844221105528,0.05025125628140704,0.0,0.0,0.18693467336683417,0.0,0.11055276381909548,0.0
0.20500000000000002	0.7306950235612494	0.0,0.13266331658291458,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.07135678391959799,0.11557788944723618,0.13266331658291458,0.05628140703517588,0.0,0.0,0.18693467336683417,0.0,0.11557788944723618,0.0
