β	Permutation_Entropy	Pattern_Probabilities
2.49	0.9518241629486492	0.09045226130653267,0.08442211055276382,0.10552763819095477,0.05025125628140704,0.11256281407035176,0.08341708542713568,0.0592964824120603,0.019095477386934675,0.08442211055276382,0.07236180904522613,0.09045226130653267,0.02814070351758794,0.044221105527638194,0.035175879396984924,0.019095477386934675,0.021105527638190954
2.49	0.951375527502133	0.08341708542713568,0.07939698492462312,0.11758793969849246,0.04522613065326633,0.11658291457286432,0.08040201005025126,0.061306532663316586,0.018090452261306532,0.07939698492462312,0.08341708542713568,0.08040201005025126,0.034170854271356785,0.04623115577889447,0.034170854271356785,0.018090452261306532,0.022110552763819097
2.49	0.943335519723237	0.08743718592964825,0.08743718592964825,0.10552763819095477,0.04623115577889447,0.10854271356783919,0.09748743718592964,0.0592964824120603,0.018090452261306532,0.08743718592964825,0.06331658291457286,0.10150753768844221,0.031155778894472363,0.04221105527638191,0.035175879396984924,0.018090452261306532,0.011055276381909548
2.49	0.9409527610499697	0.062311557788944726,0.08743718592964825,0.12060301507537688,0.04723618090452261,0.12663316582914572,0.08542713567839195,0.054271356783919596,0.021105527638190954,0.08743718592964825,0.08040201005025126,0.0914572864321608,0.02914572864321608,0.04020100502512563,0.035175879396984924,0.021105527638190954,0.010050251256281407
2.49	0.9453412592540767	0.06834170854271357,0.08743718592964825,0.11758793969849246,0.04120603015075377,0.11758793969849246,0.09447236180904522,0.05527638190954774,0.020100502512562814,0.08743718592964825,0.07135678391959799,0.09447236180904522,0.034170854271356785,0.04120603015075377,0.034170854271356785,0.020100502512562814,0.01507537688442211
2.49	0.9445522658776553	0.07738693467336684,0.0763819095477387,0.11557788944723618,0.044221105527638194,0.11557788944723618,0.09045226130653267,0.06432160804020101,0.018090452261306532,0.07738693467336684,0.08341708542713568,0.09045226130653267,0.03819095477386935,0.044221105527638194,0.03819095477386935,0.018090452261306532,0.008040201005025126
2.49	0.944203707436	0.07135678391959799,0.07336683417085427,0.11557788944723618,0.04321608040201005,0.12060301507537688,0.09748743718592964,0.054271356783919596,0.021105527638190954,0.07336683417085427,0.08542713567839195,0.10251256281407035,0.032160804020100506,0.03819095477386935,0.0371859296482412,0.021105527638190954,0.01306532663316583
2.49	0.9467887437678681	0.05125628140703518,0.0743718592964824,0.1185929648241206,0.05527638190954774,0.1185929648241206,0.08442211055276382,0.06733668341708543,0.021105527638190954,0.0743718592964824,0.09849246231155778,0.08442211055276382,0.033165829145728645,0.054271356783919596,0.033165829145728645,0.021105527638190954,0.010050251256281407
2.49	0.9429389956772846	0.09346733668341708,0.08341708542713568,0.11658291457286432,0.04020100502512563,0.12160804020100502,0.0864321608040201,0.05025125628140704,0.021105527638190954,0.08341708542713568,0.07336683417085427,0.09246231155778895,0.031155778894472363,0.035175879396984924,0.036180904522613064,0.021105527638190954,0.01407035175879397
2.49	0.9423154153096148	0.06834170854271357,0.07839195979899498,0.10954773869346733,0.05728643216080402,0.12763819095477386,0.0814070351758794,0.0592964824120603,0.018090452261306532,0.07839195979899498,0.08944723618090453,0.09949748743718594,0.020100502512562814,0.04020100502512563,0.03819095477386935,0.018090452261306532,0.016080402010050253
2.49	0.9379405674541619	0.0763819095477387,0.0814070351758794,0.11256281407035176,0.04924623115577889,0.12160804020100502,0.0914572864321608,0.05728643216080402,0.019095477386934675,0.0814070351758794,0.08040201005025126,0.10050251256281408,0.027135678391959798,0.04020100502512563,0.036180904522613064,0.019095477386934675,0.006030150753768844
2.49	0.9418043718226848	0.0763819095477387,0.08241206030150754,0.10954773869346733,0.053266331658291456,0.12160804020100502,0.08442211055276382,0.062311557788944726,0.018090452261306532,0.08241206030150754,0.08040201005025126,0.09547738693467336,0.027135678391959798,0.04221105527638191,0.03819095477386935,0.018090452261306532,0.008040201005025126
2.49	0.9577081702859993	0.06030150753768844,0.07537688442211055,0.10854271356783919,0.04623115577889447,0.1135678391959799,0.09346733668341708,0.05829145728643216,0.02613065326633166,0.07537688442211055,0.07839195979899498,0.09849246231155778,0.03919597989949749,0.04020100502512563,0.044221105527638194,0.02613065326633166,0.016080402010050253
2.49	0.9377317274052656	0.09045226130653267,0.08040201005025126,0.11758793969849246,0.044221105527638194,0.12060301507537688,0.09346733668341708,0.05025125628140704,0.018090452261306532,0.07939698492462312,0.0814070351758794,0.09748743718592964,0.024120603015075376,0.04020100502512563,0.02814070351758794,0.018090452261306532,0.016080402010050253
2.49	0.9472334787813373	0.06834170854271357,0.08040201005025126,0.11055276381909548,0.04824120603015075,0.1185929648241206,0.09045226130653267,0.06030150753768844,0.021105527638190954,0.08040201005025126,0.07839195979899498,0.09849246231155778,0.033165829145728645,0.03919597989949749,0.04120603015075377,0.021105527638190954,0.010050251256281407
2.49	0.9271596836995503	0.0743718592964824,0.08542713567839195,0.13266331658291458,0.035175879396984924,0.13668341708542714,0.0914572864321608,0.04120603015075377,0.020100502512562814,0.0864321608040201,0.0814070351758794,0.09547738693467336,0.02613065326633166,0.031155778894472363,0.03015075376884422,0.020100502512562814,0.012060301507537688
2.49	0.9442155235677099	0.07336683417085427,0.07939698492462312,0.11457286432160804,0.044221105527638194,0.12361809045226131,0.09547738693467336,0.04120603015075377,0.02814070351758794,0.07939698492462312,0.07939698492462312,0.10452261306532663,0.02512562814070352,0.036180904522613064,0.033165829145728645,0.02814070351758794,0.01407035175879397
2.49	0.945674875267877	0.06934673366834171,0.08341708542713568,0.11155778894472362,0.05125628140703518,0.12462311557788945,0.08241206030150754,0.05829145728643216,0.021105527638190954,0.08341708542713568,0.07939698492462312,0.09547738693467336,0.02814070351758794,0.03819095477386935,0.04120603015075377,0.021105527638190954,0.011055276381909548
2.49	0.9666160991867587	0.05025125628140704,0.0814070351758794,0.10653266331658291,0.054271356783919596,0.11256281407035176,0.07839195979899498,0.061306532663316586,0.03015075376884422,0.0814070351758794,0.07939698492462312,0.08341708542713568,0.0371859296482412,0.04924623115577889,0.04221105527638191,0.03015075376884422,0.022110552763819097
2.49	0.9579640026515707	0.062311557788944726,0.0763819095477387,0.10854271356783919,0.05025125628140704,0.10452261306532663,0.09748743718592964,0.05829145728643216,0.027135678391959798,0.0763819095477387,0.08241206030150754,0.09346733668341708,0.035175879396984924,0.054271356783919596,0.031155778894472363,0.027135678391959798,0.01507537688442211
2.49	0.9586555186740876	0.06532663316582915,0.08040201005025126,0.11256281407035176,0.04924623115577889,0.12160804020100502,0.07738693467336684,0.05527638190954774,0.027135678391959798,0.08040201005025126,0.08241206030150754,0.08542713567839195,0.033165829145728645,0.04120603015075377,0.04120603015075377,0.027135678391959798,0.020100502512562814
2.49	0.9365027016074307	0.08241206030150754,0.07738693467336684,0.10452261306532663,0.04723618090452261,0.11256281407035176,0.10552763819095477,0.061306532663316586,0.01407035175879397,0.07738693467336684,0.0743718592964824,0.1135678391959799,0.02914572864321608,0.03919597989949749,0.036180904522613064,0.01407035175879397,0.011055276381909548
2.49	0.9359013392739032	0.08442211055276382,0.08241206030150754,0.10753768844221105,0.05829145728643216,0.11658291457286432,0.08241206030150754,0.07035175879396985,0.01306532663316583,0.0814070351758794,0.08442211055276382,0.0914572864321608,0.02512562814070352,0.04924623115577889,0.034170854271356785,0.01306532663316583,0.006030150753768844
2.49	0.9679091704678975	0.0763819095477387,0.0814070351758794,0.0964824120603015,0.04924623115577889,0.09748743718592964,0.09045226130653267,0.06331658291457286,0.027135678391959798,0.0814070351758794,0.06432160804020101,0.0914572864321608,0.04120603015075377,0.04824120603015075,0.04321608040201005,0.027135678391959798,0.021105527638190954
2.49	0.9565584995117944	0.07336683417085427,0.08542713567839195,0.11055276381909548,0.05025125628140704,0.11457286432160804,0.08241206030150754,0.053266331658291456,0.027135678391959798,0.08542713567839195,0.07537688442211055,0.08743718592964825,0.03015075376884422,0.04623115577889447,0.034170854271356785,0.027135678391959798,0.017085427135678392
2.49	0.950583734654711	0.08040201005025126,0.0814070351758794,0.11758793969849246,0.04723618090452261,0.11758793969849246,0.08040201005025126,0.05829145728643216,0.022110552763819097,0.08241206030150754,0.08241206030150754,0.08040201005025126,0.033165829145728645,0.04723618090452261,0.033165829145728645,0.022110552763819097,0.01407035175879397
2.49	0.9539343832403308	0.06633165829145729,0.08241206030150754,0.11055276381909548,0.054271356783919596,0.12361809045226131,0.07336683417085427,0.061306532663316586,0.023115577889447236,0.08241206030150754,0.08241206030150754,0.0864321608040201,0.03015075376884422,0.04120603015075377,0.04321608040201005,0.023115577889447236,0.016080402010050253
2.49	0.9563852010853253	0.07035175879396985,0.0814070351758794,0.0964824120603015,0.05125628140703518,0.10452261306532663,0.09748743718592964,0.06532663316582915,0.021105527638190954,0.08040201005025126,0.06633165829145729,0.10552763819095477,0.035175879396984924,0.04321608040201005,0.04321608040201005,0.021105527638190954,0.017085427135678392
2.49	0.9452587241915532	0.07839195979899498,0.08341708542713568,0.11256281407035176,0.04924623115577889,0.12060301507537688,0.08241206030150754,0.061306532663316586,0.019095477386934675,0.08442211055276382,0.07738693467336684,0.09045226130653267,0.031155778894472363,0.04120603015075377,0.03919597989949749,0.019095477386934675,0.010050251256281407
2.49	0.9525530207527967	0.07537688442211055,0.0914572864321608,0.11457286432160804,0.05025125628140704,0.11658291457286432,0.07738693467336684,0.05628140703517588,0.024120603015075376,0.0914572864321608,0.07236180904522613,0.07939698492462312,0.03015075376884422,0.04824120603015075,0.032160804020100506,0.024120603015075376,0.016080402010050253
2.49	0.9466747650820677	0.062311557788944726,0.07336683417085427,0.11155778894472362,0.05527638190954774,0.11256281407035176,0.08944723618090453,0.07236180904522613,0.016080402010050253,0.07336683417085427,0.09246231155778895,0.0914572864321608,0.033165829145728645,0.053266331658291456,0.035175879396984924,0.016080402010050253,0.012060301507537688
2.49	0.9399172987713248	0.05829145728643216,0.0743718592964824,0.11155778894472362,0.044221105527638194,0.12562814070351758,0.10251256281407035,0.05125628140703518,0.021105527638190954,0.0743718592964824,0.0814070351758794,0.11758793969849246,0.02814070351758794,0.03015075376884422,0.04221105527638191,0.021105527638190954,0.016080402010050253
2.49	0.9554993721712884	0.06934673366834171,0.07939698492462312,0.11658291457286432,0.044221105527638194,0.12562814070351758,0.07839195979899498,0.05025125628140704,0.02814070351758794,0.07939698492462312,0.08241206030150754,0.0864321608040201,0.034170854271356785,0.036180904522613064,0.04221105527638191,0.02814070351758794,0.019095477386934675
2.49	0.9504409271580911	0.07839195979899498,0.08743718592964825,0.10954773869346733,0.053266331658291456,0.11959798994974874,0.0743718592964824,0.061306532663316586,0.022110552763819097,0.0864321608040201,0.0763819095477387,0.08442211055276382,0.03015075376884422,0.04321608040201005,0.04020100502512563,0.022110552763819097,0.011055276381909548
2.49	0.9532403130815292	0.04020100502512563,0.06331658291457286,0.10452261306532663,0.04723618090452261,0.11256281407035176,0.10854271356783919,0.05628140703517588,0.02914572864321608,0.06432160804020101,0.08844221105527639,0.11557788944723618,0.03819095477386935,0.04020100502512563,0.04522613065326633,0.02914572864321608,0.017085427135678392
2.49	0.9389141780454276	0.06633165829145729,0.07939698492462312,0.12160804020100502,0.04321608040201005,0.12663316582914572,0.09045226130653267,0.05829145728643216,0.017085427135678392,0.07939698492462312,0.08442211055276382,0.0964824120603015,0.032160804020100506,0.0371859296482412,0.03819095477386935,0.017085427135678392,0.012060301507537688
2.49	0.9510580933602072	0.06934673366834171,0.0864321608040201,0.10552763819095477,0.05226130653266332,0.10854271356783919,0.0914572864321608,0.06532663316582915,0.019095477386934675,0.0864321608040201,0.07135678391959799,0.09447236180904522,0.032160804020100506,0.04924623115577889,0.035175879396984924,0.019095477386934675,0.01407035175879397
2.49	0.9501401925045169	0.07035175879396985,0.08040201005025126,0.11457286432160804,0.04824120603015075,0.11256281407035176,0.08844221105527639,0.06432160804020101,0.019095477386934675,0.08040201005025126,0.08241206030150754,0.08743718592964825,0.035175879396984924,0.05025125628140704,0.033165829145728645,0.019095477386934675,0.01407035175879397
2.49	0.9502310138270984	0.05527638190954774,0.08341708542713568,0.11155778894472362,0.04824120603015075,0.1135678391959799,0.09547738693467336,0.06432160804020101,0.017085427135678392,0.08341708542713568,0.0763819095477387,0.0964824120603015,0.033165829145728645,0.04623115577889447,0.034170854271356785,0.017085427135678392,0.024120603015075376
2.49	0.9488116510788944	0.0592964824120603,0.07738693467336684,0.11557788944723618,0.04020100502512563,0.11557788944723618,0.09849246231155778,0.0592964824120603,0.022110552763819097,0.07738693467336684,0.07939698492462312,0.09849246231155778,0.04120603015075377,0.04120603015075377,0.04020100502512563,0.022110552763819097,0.012060301507537688
2.49	0.9468913093833303	0.06633165829145729,0.0763819095477387,0.10653266331658291,0.053266331658291456,0.12160804020100502,0.0864321608040201,0.06532663316582915,0.018090452261306532,0.07738693467336684,0.08241206030150754,0.10150753768844221,0.03015075376884422,0.03819095477386935,0.04522613065326633,0.018090452261306532,0.01306532663316583
2.49	0.9517404793827084	0.07336683417085427,0.07236180904522613,0.10050251256281408,0.04824120603015075,0.10452261306532663,0.10552763819095477,0.061306532663316586,0.022110552763819097,0.07236180904522613,0.0763819095477387,0.10954773869346733,0.035175879396984924,0.044221105527638194,0.04020100502512563,0.022110552763819097,0.012060301507537688
2.49	0.9434700908021214	0.07738693467336684,0.08844221105527639,0.10954773869346733,0.04924623115577889,0.11256281407035176,0.08743718592964825,0.06733668341708543,0.016080402010050253,0.08844221105527639,0.07035175879396985,0.09045226130653267,0.034170854271356785,0.04723618090452261,0.0371859296482412,0.016080402010050253,0.008040201005025126
2.49	0.9424698389658153	0.054271356783919596,0.08844221105527639,0.1185929648241206,0.04924623115577889,0.12562814070351758,0.08743718592964825,0.05628140703517588,0.019095477386934675,0.08844221105527639,0.07939698492462312,0.09447236180904522,0.027135678391959798,0.04221105527638191,0.033165829145728645,0.019095477386934675,0.017085427135678392
2.49	0.9435146753491065	0.0814070351758794,0.09246231155778895,0.10753768844221105,0.04824120603015075,0.11758793969849246,0.0814070351758794,0.06532663316582915,0.016080402010050253,0.09246231155778895,0.06432160804020101,0.0914572864321608,0.033165829145728645,0.03819095477386935,0.04321608040201005,0.016080402010050253,0.011055276381909548
2.49	0.951687172854044	0.06733668341708543,0.0814070351758794,0.09949748743718594,0.054271356783919596,0.10251256281407035,0.10150753768844221,0.06432160804020101,0.022110552763819097,0.08040201005025126,0.07236180904522613,0.10452261306532663,0.032160804020100506,0.05025125628140704,0.035175879396984924,0.021105527638190954,0.011055276381909548
2.49	0.9372743253511012	0.06834170854271357,0.0743718592964824,0.11055276381909548,0.04120603015075377,0.1185929648241206,0.11055276381909548,0.053266331658291456,0.018090452261306532,0.0743718592964824,0.07738693467336684,0.1185929648241206,0.03015075376884422,0.034170854271356785,0.03819095477386935,0.019095477386934675,0.01306532663316583
2.49	0.932507907625305	0.06934673366834171,0.08542713567839195,0.11758793969849246,0.04723618090452261,0.12261306532663317,0.09547738693467336,0.0592964824120603,0.01407035175879397,0.08542713567839195,0.08040201005025126,0.09949748743718594,0.02613065326633166,0.04321608040201005,0.03015075376884422,0.01407035175879397,0.010050251256281407
2.49	0.9481794724192227	0.06532663316582915,0.08040201005025126,0.11658291457286432,0.04924623115577889,0.11758793969849246,0.08542713567839195,0.06532663316582915,0.017085427135678392,0.08040201005025126,0.08542713567839195,0.08743718592964825,0.033165829145728645,0.04824120603015075,0.034170854271356785,0.017085427135678392,0.017085427135678392
2.49	0.9472580160233076	0.06834170854271357,0.0864321608040201,0.1185929648241206,0.04321608040201005,0.12060301507537688,0.08542713567839195,0.05829145728643216,0.021105527638190954,0.0864321608040201,0.07537688442211055,0.08743718592964825,0.036180904522613064,0.04221105527638191,0.0371859296482412,0.021105527638190954,0.012060301507537688
2.49	0.948159911611662	0.07236180904522613,0.0763819095477387,0.10050251256281408,0.05527638190954774,0.1135678391959799,0.09045226130653267,0.06532663316582915,0.021105527638190954,0.07738693467336684,0.07939698492462312,0.1035175879396985,0.03015075376884422,0.04321608040201005,0.04321608040201005,0.021105527638190954,0.007035175879396985
2.49	0.9499435775883766	0.07236180904522613,0.0864321608040201,0.10854271356783919,0.04924623115577889,0.10753768844221105,0.09246231155778895,0.06432160804020101,0.020100502512562814,0.0864321608040201,0.07135678391959799,0.09045226130653267,0.036180904522613064,0.05025125628140704,0.034170854271356785,0.020100502512562814,0.010050251256281407
2.49	0.9445962788344916	0.0864321608040201,0.08341708542713568,0.11155778894472362,0.05125628140703518,0.12160804020100502,0.0814070351758794,0.05527638190954774,0.021105527638190954,0.08341708542713568,0.07939698492462312,0.09045226130653267,0.02613065326633166,0.04120603015075377,0.035175879396984924,0.021105527638190954,0.011055276381909548
2.49	0.957592680439121	0.06331658291457286,0.06834170854271357,0.11055276381909548,0.04824120603015075,0.11155778894472362,0.09447236180904522,0.0592964824120603,0.02512562814070352,0.06733668341708543,0.0914572864321608,0.09547738693467336,0.036180904522613064,0.04723618090452261,0.0371859296482412,0.02512562814070352,0.019095477386934675
2.49	0.9515634115971651	0.07839195979899498,0.07939698492462312,0.10452261306532663,0.05628140703517588,0.11959798994974874,0.0743718592964824,0.06331658291457286,0.024120603015075376,0.07939698492462312,0.08241206030150754,0.08844221105527639,0.031155778894472363,0.04221105527638191,0.04522613065326633,0.024120603015075376,0.007035175879396985
2.49	0.9494504152338868	0.0864321608040201,0.08442211055276382,0.10251256281407035,0.05025125628140704,0.10854271356783919,0.08944723618090453,0.06432160804020101,0.019095477386934675,0.08442211055276382,0.06733668341708543,0.0964824120603015,0.033165829145728645,0.04321608040201005,0.04020100502512563,0.019095477386934675,0.011055276381909548
2.49	0.9419957020261325	0.0743718592964824,0.08743718592964825,0.12261306532663317,0.036180904522613064,0.12261306532663317,0.0914572864321608,0.054271356783919596,0.018090452261306532,0.08743718592964825,0.07135678391959799,0.09045226130653267,0.036180904522613064,0.036180904522613064,0.036180904522613064,0.018090452261306532,0.017085427135678392
