β	Permutation_Entropy	Pattern_Probabilities
2.49	0.9510897910169978	0.08341708542713568,0.08542713567839195,0.11758793969849246,0.04623115577889447,0.12763819095477386,0.06934673366834171,0.05226130653266332,0.024120603015075376,0.08542713567839195,0.07839195979899498,0.07939698492462312,0.03015075376884422,0.036180904522613064,0.04020100502512563,0.02512562814070352,0.019095477386934675
2.49	0.9459562361424592	0.05226130653266332,0.08341708542713568,0.12763819095477386,0.034170854271356785,0.12663316582914572,0.09246231155778895,0.05025125628140704,0.024120603015075376,0.08341708542713568,0.07839195979899498,0.09045226130653267,0.04020100502512563,0.035175879396984924,0.03819095477386935,0.024120603015075376,0.019095477386934675
2.49	0.9466288843494856	0.08241206030150754,0.0743718592964824,0.11457286432160804,0.034170854271356785,0.11658291457286432,0.1035175879396985,0.04623115577889447,0.024120603015075376,0.0743718592964824,0.0743718592964824,0.10552763819095477,0.036180904522613064,0.033165829145728645,0.0371859296482412,0.024120603015075376,0.019095477386934675
2.49	0.959402049956167	0.06633165829145729,0.07738693467336684,0.1035175879396985,0.04623115577889447,0.10954773869346733,0.09547738693467336,0.061306532663316586,0.022110552763819097,0.07738693467336684,0.07236180904522613,0.10050251256281408,0.0371859296482412,0.04020100502512563,0.04321608040201005,0.022110552763819097,0.02512562814070352
2.49	0.9533023815406672	0.06934673366834171,0.0743718592964824,0.10653266331658291,0.05829145728643216,0.10753768844221105,0.08542713567839195,0.06934673366834171,0.022110552763819097,0.0743718592964824,0.09045226130653267,0.0864321608040201,0.033165829145728645,0.05728643216080402,0.034170854271356785,0.022110552763819097,0.009045226130653266
2.49	0.94872570864823	0.07236180904522613,0.0814070351758794,0.10854271356783919,0.04221105527638191,0.1185929648241206,0.09849246231155778,0.04723618090452261,0.024120603015075376,0.0814070351758794,0.06934673366834171,0.10954773869346733,0.02814070351758794,0.032160804020100506,0.03919597989949749,0.024120603015075376,0.023115577889447236
2.49	0.9477938496737218	0.07537688442211055,0.08341708542713568,0.1185929648241206,0.04723618090452261,0.12763819095477386,0.07738693467336684,0.053266331658291456,0.022110552763819097,0.08241206030150754,0.08241206030150754,0.0864321608040201,0.02814070351758794,0.03819095477386935,0.0371859296482412,0.022110552763819097,0.018090452261306532
2.49	0.9469298990694377	0.0763819095477387,0.07035175879396985,0.11658291457286432,0.04221105527638191,0.12261306532663317,0.09246231155778895,0.04924623115577889,0.02613065326633166,0.07035175879396985,0.08944723618090453,0.09849246231155778,0.032160804020100506,0.0371859296482412,0.03819095477386935,0.02613065326633166,0.012060301507537688
2.49	0.9451597168301787	0.06432160804020101,0.07537688442211055,0.1185929648241206,0.04221105527638191,0.12160804020100502,0.09748743718592964,0.053266331658291456,0.021105527638190954,0.0743718592964824,0.08542713567839195,0.10150753768844221,0.032160804020100506,0.03819095477386935,0.036180904522613064,0.021105527638190954,0.017085427135678392
2.49	0.9492907259098721	0.07839195979899498,0.07537688442211055,0.11155778894472362,0.04020100502512563,0.1135678391959799,0.09748743718592964,0.05728643216080402,0.022110552763819097,0.07537688442211055,0.0763819095477387,0.09949748743718594,0.03919597989949749,0.03819095477386935,0.04120603015075377,0.022110552763819097,0.012060301507537688
