β	Permutation_Entropy	Pattern_Probabilities
2.49	0.9499244232254732	0.06934673366834171,0.08040201005025126,0.10753768844221105,0.04020100502512563,0.10854271356783919,0.10753768844221105,0.05527638190954774,0.021105527638190954,0.08040201005025126,0.06733668341708543,0.10854271356783919,0.036180904522613064,0.03919597989949749,0.0371859296482412,0.022110552763819097,0.019095477386934675
2.49	0.9486592233700756	0.0743718592964824,0.07336683417085427,0.10552763819095477,0.04623115577889447,0.10854271356783919,0.10452261306532663,0.05728643216080402,0.023115577889447236,0.07336683417085427,0.07839195979899498,0.10753768844221105,0.034170854271356785,0.04321608040201005,0.0371859296482412,0.023115577889447236,0.010050251256281407
2.49	0.9401413430136302	0.04924623115577889,0.06834170854271357,0.10854271356783919,0.044221105527638194,0.11658291457286432,0.11658291457286432,0.05527638190954774,0.020100502512562814,0.06834170854271357,0.08341708542713568,0.12462311557788945,0.031155778894472363,0.036180904522613064,0.03919597989949749,0.020100502512562814,0.018090452261306532
2.49	0.9404794159981479	0.0914572864321608,0.0864321608040201,0.11155778894472362,0.04522613065326633,0.11155778894472362,0.09045226130653267,0.062311557788944726,0.017085427135678392,0.08542713567839195,0.07035175879396985,0.09045226130653267,0.035175879396984924,0.044221105527638194,0.035175879396984924,0.017085427135678392,0.006030150753768844
2.49	0.9400270378968711	0.04824120603015075,0.08040201005025126,0.12261306532663317,0.04321608040201005,0.12462311557788945,0.0964824120603015,0.05527638190954774,0.022110552763819097,0.08040201005025126,0.08542713567839195,0.09849246231155778,0.034170854271356785,0.04120603015075377,0.036180904522613064,0.022110552763819097,0.009045226130653266
2.49	0.9298660708613314	0.05829145728643216,0.07236180904522613,0.11658291457286432,0.04924623115577889,0.12864321608040202,0.09949748743718594,0.06030150753768844,0.01407035175879397,0.07135678391959799,0.09346733668341708,0.11155778894472362,0.02613065326633166,0.036180904522613064,0.03819095477386935,0.01407035175879397,0.010050251256281407
2.49	0.9553958299184934	0.08442211055276382,0.08241206030150754,0.10552763819095477,0.04321608040201005,0.11256281407035176,0.08844221105527639,0.05728643216080402,0.023115577889447236,0.08241206030150754,0.06633165829145729,0.09547738693467336,0.0371859296482412,0.0371859296482412,0.04321608040201005,0.023115577889447236,0.018090452261306532
2.49	0.9244723530031795	0.07839195979899498,0.09849246231155778,0.12462311557788945,0.04623115577889447,0.12361809045226131,0.08743718592964825,0.053266331658291456,0.017085427135678392,0.09849246231155778,0.07135678391959799,0.0864321608040201,0.024120603015075376,0.04723618090452261,0.023115577889447236,0.017085427135678392,0.003015075376884422
2.49	0.9560104040854798	0.07135678391959799,0.07035175879396985,0.10653266331658291,0.04221105527638191,0.10552763819095477,0.10251256281407035,0.062311557788944726,0.022110552763819097,0.07035175879396985,0.07839195979899498,0.10150753768844221,0.04221105527638191,0.04321608040201005,0.04221105527638191,0.022110552763819097,0.017085427135678392
2.49	0.9512831912448371	0.08241206030150754,0.07738693467336684,0.12160804020100502,0.03919597989949749,0.12261306532663317,0.08241206030150754,0.05025125628140704,0.02512562814070352,0.07738693467336684,0.08341708542713568,0.08341708542713568,0.036180904522613064,0.03919597989949749,0.036180904522613064,0.02512562814070352,0.018090452261306532
2.49	0.9426623849066655	0.06834170854271357,0.0743718592964824,0.10251256281407035,0.04522613065326633,0.11959798994974874,0.10753768844221105,0.04924623115577889,0.022110552763819097,0.0743718592964824,0.07236180904522613,0.12462311557788945,0.02613065326633166,0.02814070351758794,0.04321608040201005,0.022110552763819097,0.020100502512562814
2.49	0.9418709239065345	0.07537688442211055,0.07236180904522613,0.10452261306532663,0.04522613065326633,0.11256281407035176,0.10452261306532663,0.06331658291457286,0.017085427135678392,0.07236180904522613,0.07738693467336684,0.11256281407035176,0.036180904522613064,0.0371859296482412,0.04321608040201005,0.017085427135678392,0.009045226130653266
2.49	0.9487972709278242	0.07236180904522613,0.06934673366834171,0.11758793969849246,0.05125628140703518,0.12261306532663317,0.07839195979899498,0.06633165829145729,0.018090452261306532,0.06834170854271357,0.09949748743718594,0.08341708542713568,0.033165829145728645,0.04623115577889447,0.03819095477386935,0.018090452261306532,0.017085427135678392
2.49	0.9397095238025266	0.0814070351758794,0.07537688442211055,0.10954773869346733,0.04020100502512563,0.11055276381909548,0.10251256281407035,0.06532663316582915,0.016080402010050253,0.07537688442211055,0.0743718592964824,0.10452261306532663,0.04120603015075377,0.03819095477386935,0.04321608040201005,0.016080402010050253,0.006030150753768844
2.49	0.9456924787228456	0.09447236180904522,0.0814070351758794,0.11457286432160804,0.03919597989949749,0.1185929648241206,0.08844221105527639,0.054271356783919596,0.018090452261306532,0.08241206030150754,0.07236180904522613,0.0914572864321608,0.033165829145728645,0.036180904522613064,0.036180904522613064,0.018090452261306532,0.021105527638190954
2.49	0.9323166255450555	0.07336683417085427,0.08040201005025126,0.11658291457286432,0.04723618090452261,0.12361809045226131,0.09346733668341708,0.061306532663316586,0.01507537688442211,0.07939698492462312,0.08341708542713568,0.10050251256281408,0.02914572864321608,0.03919597989949749,0.0371859296482412,0.01507537688442211,0.005025125628140704
2.49	0.9617621531192032	0.0814070351758794,0.07738693467336684,0.09849246231155778,0.04723618090452261,0.11055276381909548,0.09246231155778895,0.04221105527638191,0.034170854271356785,0.07839195979899498,0.06834170854271357,0.10452261306532663,0.02914572864321608,0.036180904522613064,0.04020100502512563,0.034170854271356785,0.02512562814070352
2.49	0.9381007311799351	0.054271356783919596,0.0763819095477387,0.12562814070351758,0.04321608040201005,0.12663316582914572,0.0914572864321608,0.054271356783919596,0.024120603015075376,0.0763819095477387,0.09246231155778895,0.09346733668341708,0.035175879396984924,0.04221105527638191,0.036180904522613064,0.024120603015075376,0.004020100502512563
2.49	0.9373582036324031	0.09547738693467336,0.08241206030150754,0.10552763819095477,0.044221105527638194,0.11155778894472362,0.10150753768844221,0.054271356783919596,0.019095477386934675,0.08241206030150754,0.06733668341708543,0.10753768844221105,0.02914572864321608,0.03819095477386935,0.035175879396984924,0.019095477386934675,0.007035175879396985
2.49	0.9563048933837666	0.06633165829145729,0.06432160804020101,0.10452261306532663,0.053266331658291456,0.11557788944723618,0.08442211055276382,0.07035175879396985,0.021105527638190954,0.06432160804020101,0.09246231155778895,0.0964824120603015,0.03819095477386935,0.04120603015075377,0.05025125628140704,0.021105527638190954,0.016080402010050253
2.49	0.9488170899531455	0.061306532663316586,0.0814070351758794,0.11658291457286432,0.04221105527638191,0.12964824120603016,0.08241206030150754,0.05527638190954774,0.023115577889447236,0.08040201005025126,0.07738693467336684,0.09547738693467336,0.036180904522613064,0.02814070351758794,0.04924623115577889,0.023115577889447236,0.018090452261306532
2.49	0.9431025107087811	0.07135678391959799,0.07738693467336684,0.11758793969849246,0.04020100502512563,0.11557788944723618,0.10050251256281408,0.05829145728643216,0.019095477386934675,0.07738693467336684,0.08040201005025126,0.09849246231155778,0.0371859296482412,0.04120603015075377,0.035175879396984924,0.019095477386934675,0.011055276381909548
2.49	0.9375162072479055	0.08040201005025126,0.0914572864321608,0.12160804020100502,0.04522613065326633,0.12663316582914572,0.0814070351758794,0.053266331658291456,0.018090452261306532,0.0914572864321608,0.07537688442211055,0.0864321608040201,0.02613065326633166,0.04020100502512563,0.031155778894472363,0.018090452261306532,0.01306532663316583
2.49	0.9489128355889928	0.09346733668341708,0.07939698492462312,0.10753768844221105,0.05025125628140704,0.10954773869346733,0.08944723618090453,0.0592964824120603,0.019095477386934675,0.07939698492462312,0.07839195979899498,0.0914572864321608,0.02814070351758794,0.04824120603015075,0.03015075376884422,0.019095477386934675,0.017085427135678392
2.49	0.9507508447185282	0.08542713567839195,0.08241206030150754,0.11758793969849246,0.04723618090452261,0.12060301507537688,0.07839195979899498,0.05125628140703518,0.024120603015075376,0.08341708542713568,0.0814070351758794,0.0814070351758794,0.02814070351758794,0.044221105527638194,0.031155778894472363,0.024120603015075376,0.019095477386934675
2.49	0.9498732051049656	0.10150753768844221,0.08241206030150754,0.10150753768844221,0.05125628140703518,0.11457286432160804,0.08341708542713568,0.04924623115577889,0.027135678391959798,0.0814070351758794,0.07035175879396985,0.0964824120603015,0.02512562814070352,0.0371859296482412,0.03919597989949749,0.027135678391959798,0.012060301507537688
2.49	0.946749234069426	0.07236180904522613,0.08040201005025126,0.09949748743718594,0.06030150753768844,0.11557788944723618,0.08542713567839195,0.06834170854271357,0.017085427135678392,0.0814070351758794,0.07939698492462312,0.10050251256281408,0.02512562814070352,0.04522613065326633,0.04020100502512563,0.017085427135678392,0.012060301507537688
2.49	0.9355601673508893	0.061306532663316586,0.08542713567839195,0.12462311557788945,0.04623115577889447,0.12361809045226131,0.09447236180904522,0.053266331658291456,0.019095477386934675,0.08542713567839195,0.08542713567839195,0.09246231155778895,0.02613065326633166,0.04723618090452261,0.02512562814070352,0.019095477386934675,0.011055276381909548
2.49	0.9532483290921703	0.0743718592964824,0.0814070351758794,0.1035175879396985,0.05527638190954774,0.10753768844221105,0.09045226130653267,0.06331658291457286,0.021105527638190954,0.0814070351758794,0.07738693467336684,0.09447236180904522,0.03015075376884422,0.05125628140703518,0.033165829145728645,0.021105527638190954,0.01407035175879397
2.49	0.9576337008593494	0.07135678391959799,0.07537688442211055,0.10753768844221105,0.05628140703517588,0.1185929648241206,0.06633165829145729,0.07236180904522613,0.022110552763819097,0.0763819095477387,0.08844221105527639,0.07738693467336684,0.03819095477386935,0.04623115577889447,0.04824120603015075,0.022110552763819097,0.01306532663316583
2.49	0.9582322673948882	0.06432160804020101,0.07336683417085427,0.09949748743718594,0.04623115577889447,0.10452261306532663,0.09949748743718594,0.06934673366834171,0.020100502512562814,0.07236180904522613,0.07236180904522613,0.10552763819095477,0.04321608040201005,0.04020100502512563,0.04924623115577889,0.020100502512562814,0.020100502512562814
2.49	0.9607551065809584	0.06834170854271357,0.0814070351758794,0.10251256281407035,0.04120603015075377,0.10150753768844221,0.10150753768844221,0.0592964824120603,0.02512562814070352,0.0814070351758794,0.06331658291457286,0.10050251256281408,0.04321608040201005,0.04221105527638191,0.04221105527638191,0.02512562814070352,0.021105527638190954
2.49	0.9541844972870526	0.06733668341708543,0.07537688442211055,0.10552763819095477,0.04623115577889447,0.11557788944723618,0.08944723618090453,0.06633165829145729,0.020100502512562814,0.07537688442211055,0.0763819095477387,0.09949748743718594,0.04020100502512563,0.0371859296482412,0.04924623115577889,0.020100502512562814,0.016080402010050253
2.49	0.9536699279982174	0.0743718592964824,0.0743718592964824,0.1035175879396985,0.04824120603015075,0.11256281407035176,0.0914572864321608,0.062311557788944726,0.024120603015075376,0.0743718592964824,0.07738693467336684,0.09949748743718594,0.03819095477386935,0.03919597989949749,0.04723618090452261,0.024120603015075376,0.009045226130653266
2.49	0.9523066564190661	0.06532663316582915,0.07738693467336684,0.09849246231155778,0.06532663316582915,0.1135678391959799,0.07537688442211055,0.0763819095477387,0.019095477386934675,0.07738693467336684,0.0864321608040201,0.09045226130653267,0.031155778894472363,0.04924623115577889,0.04623115577889447,0.019095477386934675,0.009045226130653266
2.49	0.962685768662327	0.07336683417085427,0.07537688442211055,0.11055276381909548,0.04623115577889447,0.11256281407035176,0.08542713567839195,0.054271356783919596,0.02814070351758794,0.07537688442211055,0.0814070351758794,0.08743718592964825,0.036180904522613064,0.044221105527638194,0.03819095477386935,0.02814070351758794,0.023115577889447236
2.49	0.9380816922893502	0.06934673366834171,0.08040201005025126,0.11256281407035176,0.05125628140703518,0.12160804020100502,0.08944723618090453,0.06532663316582915,0.01507537688442211,0.08040201005025126,0.08241206030150754,0.09949748743718594,0.02914572864321608,0.04120603015075377,0.03919597989949749,0.01507537688442211,0.008040201005025126
2.49	0.9369276907990234	0.05025125628140704,0.07135678391959799,0.11457286432160804,0.05125628140703518,0.12462311557788945,0.09849246231155778,0.05728643216080402,0.022110552763819097,0.07135678391959799,0.09447236180904522,0.10954773869346733,0.027135678391959798,0.04120603015075377,0.03819095477386935,0.022110552763819097,0.006030150753768844
2.49	0.9461699536919913	0.0743718592964824,0.07939698492462312,0.12261306532663317,0.04321608040201005,0.12361809045226131,0.08844221105527639,0.04723618090452261,0.02512562814070352,0.07839195979899498,0.0864321608040201,0.08944723618090453,0.02914572864321608,0.04120603015075377,0.03015075376884422,0.02512562814070352,0.016080402010050253
2.49	0.9195436234155047	0.05728643216080402,0.07236180904522613,0.12864321608040202,0.04522613065326633,0.12964824120603016,0.09849246231155778,0.06331658291457286,0.012060301507537688,0.07236180904522613,0.10050251256281408,0.09949748743718594,0.031155778894472363,0.04321608040201005,0.032160804020100506,0.012060301507537688,0.0020100502512562816
2.49	0.9393573812221235	0.06633165829145729,0.07035175879396985,0.11256281407035176,0.04824120603015075,0.11959798994974874,0.10050251256281408,0.0592964824120603,0.019095477386934675,0.07035175879396985,0.09045226130653267,0.10753768844221105,0.03015075376884422,0.04120603015075377,0.0371859296482412,0.019095477386934675,0.008040201005025126
2.49	0.9413725823751699	0.08944723618090453,0.08341708542713568,0.10854271356783919,0.04120603015075377,0.11758793969849246,0.09547738693467336,0.053266331658291456,0.020100502512562814,0.08341708542713568,0.06633165829145729,0.10452261306532663,0.032160804020100506,0.031155778894472363,0.04221105527638191,0.020100502512562814,0.011055276381909548
2.49	0.9408106833616755	0.06532663316582915,0.07939698492462312,0.12060301507537688,0.04221105527638191,0.12964824120603016,0.0914572864321608,0.04924623115577889,0.022110552763819097,0.07939698492462312,0.08341708542713568,0.10050251256281408,0.02914572864321608,0.033165829145728645,0.03819095477386935,0.022110552763819097,0.01407035175879397
2.49	0.9566510818180076	0.0763819095477387,0.0814070351758794,0.1035175879396985,0.04321608040201005,0.11155778894472362,0.09748743718592964,0.04522613065326633,0.02914572864321608,0.0814070351758794,0.06532663316582915,0.10653266331658291,0.031155778894472363,0.034170854271356785,0.04020100502512563,0.02914572864321608,0.024120603015075376
2.49	0.9476537411168824	0.06733668341708543,0.07738693467336684,0.11155778894472362,0.05025125628140704,0.12562814070351758,0.08542713567839195,0.05628140703517588,0.021105527638190954,0.07738693467336684,0.08542713567839195,0.09949748743718594,0.02613065326633166,0.0371859296482412,0.04020100502512563,0.021105527638190954,0.018090452261306532
2.49	0.9468091947549707	0.07135678391959799,0.08040201005025126,0.10854271356783919,0.04321608040201005,0.11758793969849246,0.10150753768844221,0.05025125628140704,0.022110552763819097,0.07939698492462312,0.07135678391959799,0.11055276381909548,0.02914572864321608,0.033165829145728645,0.03919597989949749,0.022110552763819097,0.020100502512562814
2.49	0.961177451167654	0.05728643216080402,0.07135678391959799,0.09447236180904522,0.05728643216080402,0.10954773869346733,0.09246231155778895,0.06432160804020101,0.02613065326633166,0.07135678391959799,0.0814070351758794,0.10653266331658291,0.033165829145728645,0.04321608040201005,0.04723618090452261,0.02613065326633166,0.018090452261306532
2.49	0.9783943547356896	0.061306532663316586,0.0743718592964824,0.08944723618090453,0.061306532663316586,0.09748743718592964,0.07839195979899498,0.06633165829145729,0.034170854271356785,0.0743718592964824,0.07738693467336684,0.08542713567839195,0.03919597989949749,0.054271356783919596,0.04623115577889447,0.034170854271356785,0.02613065326633166
2.49	0.9482484185093797	0.0743718592964824,0.07738693467336684,0.11457286432160804,0.04522613065326633,0.12261306532663317,0.08844221105527639,0.05527638190954774,0.021105527638190954,0.07738693467336684,0.0814070351758794,0.0964824120603015,0.031155778894472363,0.0371859296482412,0.03919597989949749,0.021105527638190954,0.017085427135678392
2.49	0.9492954776536172	0.07537688442211055,0.06834170854271357,0.10653266331658291,0.054271356783919596,0.11658291457286432,0.08844221105527639,0.0592964824120603,0.02512562814070352,0.06834170854271357,0.09246231155778895,0.09849246231155778,0.03015075376884422,0.044221105527638194,0.04020100502512563,0.02512562814070352,0.007035175879396985
2.49	0.9391314189182207	0.09045226130653267,0.08944723618090453,0.11055276381909548,0.04824120603015075,0.11758793969849246,0.08442211055276382,0.06030150753768844,0.017085427135678392,0.08944723618090453,0.07035175879396985,0.0914572864321608,0.02814070351758794,0.04221105527638191,0.035175879396984924,0.017085427135678392,0.008040201005025126
2.49	0.9603479996775054	0.07035175879396985,0.07537688442211055,0.10753768844221105,0.05527638190954774,0.11658291457286432,0.07738693467336684,0.061306532663316586,0.023115577889447236,0.07537688442211055,0.08743718592964825,0.0864321608040201,0.02914572864321608,0.04623115577889447,0.03819095477386935,0.023115577889447236,0.027135678391959798
2.49	0.9523660332742204	0.07839195979899498,0.07939698492462312,0.09949748743718594,0.04623115577889447,0.09949748743718594,0.09949748743718594,0.06934673366834171,0.020100502512562814,0.08040201005025126,0.06633165829145729,0.09949748743718594,0.04321608040201005,0.04723618090452261,0.04321608040201005,0.020100502512562814,0.008040201005025126
2.49	0.9539379403113791	0.08844221105527639,0.07537688442211055,0.10854271356783919,0.053266331658291456,0.1135678391959799,0.07939698492462312,0.062311557788944726,0.021105527638190954,0.07537688442211055,0.0864321608040201,0.08442211055276382,0.03015075376884422,0.04824120603015075,0.035175879396984924,0.021105527638190954,0.017085427135678392
2.49	0.9396985835260481	0.06834170854271357,0.0814070351758794,0.12864321608040202,0.033165829145728645,0.1185929648241206,0.10251256281407035,0.04723618090452261,0.023115577889447236,0.0814070351758794,0.08040201005025126,0.09246231155778895,0.0371859296482412,0.04321608040201005,0.027135678391959798,0.023115577889447236,0.012060301507537688
2.49	0.9603477864698937	0.08743718592964825,0.07939698492462312,0.10854271356783919,0.04522613065326633,0.11055276381909548,0.0864321608040201,0.05025125628140704,0.027135678391959798,0.07939698492462312,0.0743718592964824,0.08844221105527639,0.032160804020100506,0.04221105527638191,0.034170854271356785,0.02613065326633166,0.02814070351758794
2.49	0.9448454569854775	0.0864321608040201,0.06934673366834171,0.10452261306532663,0.04120603015075377,0.1035175879396985,0.11155778894472362,0.06030150753768844,0.020100502512562814,0.06834170854271357,0.0763819095477387,0.11055276381909548,0.03919597989949749,0.04120603015075377,0.03819095477386935,0.019095477386934675,0.010050251256281407
2.49	0.9472691451584382	0.06432160804020101,0.0743718592964824,0.1035175879396985,0.04522613065326633,0.11457286432160804,0.10452261306532663,0.061306532663316586,0.018090452261306532,0.0743718592964824,0.07336683417085427,0.11557788944723618,0.034170854271356785,0.033165829145728645,0.04522613065326633,0.018090452261306532,0.020100502512562814
2.49	0.9276654882091679	0.0763819095477387,0.08241206030150754,0.1306532663316583,0.034170854271356785,0.13869346733668342,0.0914572864321608,0.04120603015075377,0.019095477386934675,0.08241206030150754,0.08241206030150754,0.09949748743718594,0.02613065326633166,0.02613065326633166,0.034170854271356785,0.019095477386934675,0.016080402010050253
2.49	0.946629325250769	0.07336683417085427,0.08341708542713568,0.11155778894472362,0.04522613065326633,0.1135678391959799,0.08743718592964825,0.07135678391959799,0.01507537688442211,0.08341708542713568,0.07336683417085427,0.08844221105527639,0.04120603015075377,0.044221105527638194,0.04221105527638191,0.01507537688442211,0.011055276381909548
2.49	0.9489800766559988	0.06532663316582915,0.07336683417085427,0.1035175879396985,0.053266331658291456,0.11055276381909548,0.10251256281407035,0.05628140703517588,0.024120603015075376,0.07336683417085427,0.08442211055276382,0.10954773869346733,0.02613065326633166,0.04723618090452261,0.033165829145728645,0.024120603015075376,0.01306532663316583
2.49	0.9546709742801748	0.05628140703517588,0.07939698492462312,0.11557788944723618,0.05829145728643216,0.12462311557788945,0.07035175879396985,0.05628140703517588,0.02914572864321608,0.07839195979899498,0.09547738693467336,0.07939698492462312,0.027135678391959798,0.04924623115577889,0.036180904522613064,0.02914572864321608,0.01507537688442211
2.49	0.9455513201353005	0.07336683417085427,0.07236180904522613,0.11055276381909548,0.04824120603015075,0.1135678391959799,0.10150753768844221,0.05527638190954774,0.022110552763819097,0.07236180904522613,0.0864321608040201,0.1035175879396985,0.03015075376884422,0.04522613065326633,0.032160804020100506,0.022110552763819097,0.011055276381909548
2.49	0.9320839920167744	0.061306532663316586,0.0743718592964824,0.1135678391959799,0.04924623115577889,0.12261306532663317,0.09849246231155778,0.06834170854271357,0.012060301507537688,0.07336683417085427,0.08844221105527639,0.10753768844221105,0.031155778894472363,0.03919597989949749,0.04020100502512563,0.012060301507537688,0.008040201005025126
2.49	0.9425244209405418	0.0763819095477387,0.07236180904522613,0.10854271356783919,0.04120603015075377,0.10854271356783919,0.10653266331658291,0.06532663316582915,0.017085427135678392,0.07236180904522613,0.07738693467336684,0.10653266331658291,0.04120603015075377,0.04120603015075377,0.04020100502512563,0.017085427135678392,0.008040201005025126
2.49	0.9583836349753484	0.08040201005025126,0.07336683417085427,0.10753768844221105,0.05226130653266332,0.11959798994974874,0.07537688442211055,0.0592964824120603,0.02512562814070352,0.07336683417085427,0.0864321608040201,0.08743718592964825,0.032160804020100506,0.03919597989949749,0.044221105527638194,0.02512562814070352,0.019095477386934675
2.49	0.9440235120249973	0.06934673366834171,0.07939698492462312,0.11557788944723618,0.044221105527638194,0.1185929648241206,0.09246231155778895,0.062311557788944726,0.018090452261306532,0.07939698492462312,0.08040201005025126,0.09547738693467336,0.036180904522613064,0.04120603015075377,0.03919597989949749,0.018090452261306532,0.010050251256281407
2.49	0.9581755344174371	0.08944723618090453,0.08743718592964825,0.09949748743718594,0.05728643216080402,0.10452261306532663,0.07839195979899498,0.06432160804020101,0.022110552763819097,0.08743718592964825,0.06934673366834171,0.08341708542713568,0.02814070351758794,0.053266331658291456,0.033165829145728645,0.022110552763819097,0.020100502512562814
2.49	0.9242596990040041	0.04020100502512563,0.08241206030150754,0.12261306532663317,0.04924623115577889,0.12763819095477386,0.10251256281407035,0.05829145728643216,0.017085427135678392,0.08241206030150754,0.08944723618090453,0.10653266331658291,0.02613065326633166,0.044221105527638194,0.03015075376884422,0.017085427135678392,0.004020100502512563
