ρ	Permutation_Entropy	Pattern_Probabilities
28.24	0.9565655133762618	0.011055276381909548,0.053266331658291456,0.06834170854271357,0.08241206030150754,0.06432160804020101,0.0371859296482412,0.10753768844221105,0.06331658291457286,0.053266331658291456,0.0964824120603015,0.033165829145728645,0.08844221105527639,0.08542713567839195,0.08442211055276382,0.062311557788944726,0.009045226130653266
28.24	0.951803042505883	0.010050251256281407,0.06030150753768844,0.05728643216080402,0.10050251256281408,0.06532663316582915,0.020100502512562814,0.11256281407035176,0.061306532663316586,0.06030150753768844,0.09748743718592964,0.02814070351758794,0.07336683417085427,0.09346733668341708,0.0814070351758794,0.061306532663316586,0.017085427135678392
28.24	0.9547402150155467	0.010050251256281407,0.06834170854271357,0.06834170854271357,0.09849246231155778,0.07236180904522613,0.022110552763819097,0.0964824120603015,0.06532663316582915,0.06834170854271357,0.09849246231155778,0.02613065326633166,0.06331658291457286,0.09447236180904522,0.06733668341708543,0.06532663316582915,0.01507537688442211
28.24	0.958727006074684	0.01306532663316583,0.06532663316582915,0.07738693467336684,0.08542713567839195,0.07035175879396985,0.02914572864321608,0.09849246231155778,0.062311557788944726,0.06532663316582915,0.09748743718592964,0.022110552763819097,0.07537688442211055,0.09246231155778895,0.06834170854271357,0.062311557788944726,0.01507537688442211
28.24	0.947075045937789	0.008040201005025126,0.05728643216080402,0.0814070351758794,0.09447236180904522,0.0763819095477387,0.027135678391959798,0.09748743718592964,0.061306532663316586,0.05728643216080402,0.1185929648241206,0.022110552763819097,0.06432160804020101,0.10050251256281408,0.0592964824120603,0.061306532663316586,0.01306532663316583
28.24	0.9511976486217023	0.007035175879396985,0.05829145728643216,0.08040201005025126,0.0914572864321608,0.08040201005025126,0.033165829145728645,0.08442211055276382,0.06834170854271357,0.05829145728643216,0.11457286432160804,0.033165829145728645,0.061306532663316586,0.09246231155778895,0.061306532663316586,0.06834170854271357,0.007035175879396985
28.24	0.9549609983201612	0.009045226130653266,0.062311557788944726,0.07135678391959799,0.09547738693467336,0.07537688442211055,0.027135678391959798,0.10050251256281408,0.06030150753768844,0.062311557788944726,0.10452261306532663,0.031155778894472363,0.06532663316582915,0.09246231155778895,0.06934673366834171,0.06030150753768844,0.01306532663316583
28.24	0.9459658533698644	0.011055276381909548,0.06834170854271357,0.06331658291457286,0.09949748743718594,0.06532663316582915,0.016080402010050253,0.10251256281407035,0.06934673366834171,0.06834170854271357,0.09447236180904522,0.018090452261306532,0.07135678391959799,0.09849246231155778,0.07336683417085427,0.06934673366834171,0.011055276381909548
28.24	0.9492566033763647	0.006030150753768844,0.06532663316582915,0.05527638190954774,0.10452261306532663,0.06633165829145729,0.017085427135678392,0.10854271356783919,0.06432160804020101,0.06532663316582915,0.09447236180904522,0.02814070351758794,0.06834170854271357,0.09346733668341708,0.07939698492462312,0.06432160804020101,0.019095477386934675
28.24	0.9622212347395775	0.01306532663316583,0.06532663316582915,0.07839195979899498,0.08442211055276382,0.07839195979899498,0.02914572864321608,0.09045226130653267,0.06432160804020101,0.06532663316582915,0.09849246231155778,0.02914572864321608,0.07035175879396985,0.08442211055276382,0.07035175879396985,0.06432160804020101,0.01407035175879397
28.24	0.9476519201264854	0.016080402010050253,0.06733668341708543,0.07839195979899498,0.0964824120603015,0.07738693467336684,0.019095477386934675,0.0964824120603015,0.062311557788944726,0.06733668341708543,0.10753768844221105,0.018090452261306532,0.062311557788944726,0.09849246231155778,0.061306532663316586,0.062311557788944726,0.009045226130653266
28.24	0.9528753268369287	0.005025125628140704,0.05125628140703518,0.07035175879396985,0.09045226130653267,0.07236180904522613,0.031155778894472363,0.10753768844221105,0.0592964824120603,0.05125628140703518,0.10954773869346733,0.033165829145728645,0.0763819095477387,0.08844221105527639,0.07738693467336684,0.0592964824120603,0.017085427135678392
28.24	0.9617341426326137	0.01407035175879397,0.062311557788944726,0.06432160804020101,0.08743718592964825,0.061306532663316586,0.032160804020100506,0.09949748743718594,0.06834170854271357,0.062311557788944726,0.08944723618090453,0.03015075376884422,0.08040201005025126,0.08944723618090453,0.07839195979899498,0.06834170854271357,0.012060301507537688
28.24	0.9596535072801767	0.016080402010050253,0.05728643216080402,0.07738693467336684,0.08542713567839195,0.07336683417085427,0.03015075376884422,0.09949748743718594,0.06030150753768844,0.05728643216080402,0.10653266331658291,0.02613065326633166,0.0743718592964824,0.09045226130653267,0.07035175879396985,0.061306532663316586,0.01407035175879397
28.24	0.9553752087304774	0.010050251256281407,0.062311557788944726,0.062311557788944726,0.08944723618090453,0.06834170854271357,0.02512562814070352,0.10854271356783919,0.062311557788944726,0.062311557788944726,0.08944723618090453,0.031155778894472363,0.0814070351758794,0.08341708542713568,0.08844221105527639,0.06331658291457286,0.012060301507537688
28.24	0.9551358586607321	0.008040201005025126,0.06432160804020101,0.08040201005025126,0.08944723618090453,0.07537688442211055,0.032160804020100506,0.08844221105527639,0.06633165829145729,0.06432160804020101,0.10653266331658291,0.027135678391959798,0.06432160804020101,0.09547738693467336,0.0592964824120603,0.06633165829145729,0.012060301507537688
28.24	0.9546776268204135	0.010050251256281407,0.05628140703517588,0.08341708542713568,0.08040201005025126,0.08040201005025126,0.03919597989949749,0.10753768844221105,0.04924623115577889,0.05628140703517588,0.10753768844221105,0.036180904522613064,0.07738693467336684,0.08341708542713568,0.0743718592964824,0.04924623115577889,0.009045226130653266
28.24	0.9638274657024658	0.018090452261306532,0.062311557788944726,0.08040201005025126,0.08542713567839195,0.07236180904522613,0.034170854271356785,0.09547738693467336,0.0592964824120603,0.062311557788944726,0.1035175879396985,0.02613065326633166,0.07035175879396985,0.09246231155778895,0.062311557788944726,0.0592964824120603,0.016080402010050253
28.24	0.9491727183613533	0.011055276381909548,0.06834170854271357,0.05527638190954774,0.09346733668341708,0.0592964824120603,0.020100502512562814,0.11658291457286432,0.062311557788944726,0.06834170854271357,0.08040201005025126,0.024120603015075376,0.08542713567839195,0.08944723618090453,0.09045226130653267,0.06331658291457286,0.012060301507537688
28.24	0.9594923146349266	0.010050251256281407,0.061306532663316586,0.062311557788944726,0.09045226130653267,0.061306532663316586,0.032160804020100506,0.10251256281407035,0.06633165829145729,0.061306532663316586,0.0914572864321608,0.031155778894472363,0.07839195979899498,0.09246231155778895,0.07738693467336684,0.06733668341708543,0.01407035175879397
28.24	0.9533192833184768	0.010050251256281407,0.06532663316582915,0.05728643216080402,0.09447236180904522,0.06030150753768844,0.022110552763819097,0.10150753768844221,0.07236180904522613,0.06532663316582915,0.0864321608040201,0.02512562814070352,0.07939698492462312,0.09246231155778895,0.08241206030150754,0.07236180904522613,0.01306532663316583
28.24	0.9582557499648962	0.009045226130653266,0.061306532663316586,0.07738693467336684,0.09346733668341708,0.08040201005025126,0.031155778894472363,0.08442211055276382,0.06633165829145729,0.062311557788944726,0.10954773869346733,0.034170854271356785,0.05728643216080402,0.0914572864321608,0.06030150753768844,0.06733668341708543,0.01407035175879397
28.24	0.9404866623100231	0.005025125628140704,0.06934673366834171,0.05829145728643216,0.10954773869346733,0.06432160804020101,0.017085427135678392,0.1035175879396985,0.06834170854271357,0.06934673366834171,0.09949748743718594,0.023115577889447236,0.061306532663316586,0.10452261306532663,0.06733668341708543,0.06834170854271357,0.011055276381909548
28.24	0.9481381394051178	0.008040201005025126,0.06733668341708543,0.0763819095477387,0.10050251256281408,0.07135678391959799,0.02613065326633166,0.09246231155778895,0.06532663316582915,0.06733668341708543,0.10954773869346733,0.021105527638190954,0.05728643216080402,0.10552763819095477,0.05226130653266332,0.06532663316582915,0.01407035175879397
28.24	0.9393297624137219	0.006030150753768844,0.062311557788944726,0.06834170854271357,0.09849246231155778,0.06834170854271357,0.018090452261306532,0.10854271356783919,0.06432160804020101,0.062311557788944726,0.10452261306532663,0.018090452261306532,0.0743718592964824,0.09849246231155778,0.0743718592964824,0.06432160804020101,0.009045226130653266
28.24	0.9515736603863428	0.012060301507537688,0.06030150753768844,0.07236180904522613,0.09748743718592964,0.0743718592964824,0.023115577889447236,0.0964824120603015,0.06532663316582915,0.06030150753768844,0.11055276381909548,0.024120603015075376,0.06432160804020101,0.0964824120603015,0.06532663316582915,0.06532663316582915,0.012060301507537688
28.24	0.9513128031274242	0.009045226130653266,0.06030150753768844,0.06432160804020101,0.09849246231155778,0.06532663316582915,0.02512562814070352,0.10753768844221105,0.062311557788944726,0.06030150753768844,0.1035175879396985,0.02613065326633166,0.07135678391959799,0.09849246231155778,0.07135678391959799,0.062311557788944726,0.01407035175879397
28.24	0.9519767981623417	0.01407035175879397,0.054271356783919596,0.0814070351758794,0.08944723618090453,0.0763819095477387,0.03015075376884422,0.10251256281407035,0.05728643216080402,0.054271356783919596,0.11758793969849246,0.02512562814070352,0.06934673366834171,0.09547738693467336,0.06432160804020101,0.05728643216080402,0.011055276381909548
28.24	0.9655893431077864	0.01306532663316583,0.06532663316582915,0.08442211055276382,0.08040201005025126,0.08241206030150754,0.033165829145728645,0.08844221105527639,0.06030150753768844,0.06532663316582915,0.09949748743718594,0.031155778894472363,0.06834170854271357,0.08341708542713568,0.06633165829145729,0.06030150753768844,0.018090452261306532
28.24	0.9496553978515939	0.016080402010050253,0.06733668341708543,0.06532663316582915,0.0964824120603015,0.062311557788944726,0.018090452261306532,0.1035175879396985,0.06733668341708543,0.06733668341708543,0.09447236180904522,0.01507537688442211,0.0743718592964824,0.09949748743718594,0.07236180904522613,0.06733668341708543,0.01306532663316583
28.24	0.9526645448410929	0.007035175879396985,0.06030150753768844,0.08040201005025126,0.08542713567839195,0.07738693467336684,0.033165829145728645,0.1035175879396985,0.05628140703517588,0.06030150753768844,0.10552763819095477,0.03015075376884422,0.0743718592964824,0.08844221105527639,0.07135678391959799,0.05628140703517588,0.010050251256281407
28.24	0.9502284814136368	0.009045226130653266,0.0592964824120603,0.06834170854271357,0.09547738693467336,0.07236180904522613,0.02512562814070352,0.11557788944723618,0.053266331658291456,0.0592964824120603,0.10452261306532663,0.02814070351758794,0.07336683417085427,0.0914572864321608,0.07738693467336684,0.053266331658291456,0.01407035175879397
28.24	0.9419082451023247	0.007035175879396985,0.06432160804020101,0.06432160804020101,0.10552763819095477,0.06532663316582915,0.020100502512562814,0.10050251256281408,0.06934673366834171,0.06432160804020101,0.10552763819095477,0.021105527638190954,0.06432160804020101,0.10452261306532663,0.06532663316582915,0.06934673366834171,0.009045226130653266
28.24	0.9499856020799489	0.01507537688442211,0.05628140703517588,0.0814070351758794,0.0864321608040201,0.07135678391959799,0.031155778894472363,0.10854271356783919,0.05527638190954774,0.05628140703517588,0.11155778894472362,0.022110552763819097,0.07738693467336684,0.09547738693467336,0.06834170854271357,0.05527638190954774,0.008040201005025126
28.24	0.9648809211762085	0.009045226130653266,0.05728643216080402,0.06432160804020101,0.0864321608040201,0.06331658291457286,0.033165829145728645,0.09849246231155778,0.06733668341708543,0.05829145728643216,0.09346733668341708,0.032160804020100506,0.07939698492462312,0.08743718592964825,0.07839195979899498,0.06733668341708543,0.024120603015075376
28.24	0.9551421127516436	0.016080402010050253,0.062311557788944726,0.06733668341708543,0.0914572864321608,0.06733668341708543,0.02512562814070352,0.11055276381909548,0.0592964824120603,0.061306532663316586,0.0964824120603015,0.02512562814070352,0.07839195979899498,0.09045226130653267,0.07839195979899498,0.0592964824120603,0.011055276381909548
28.24	0.9513827141161944	0.011055276381909548,0.06432160804020101,0.05527638190954774,0.10050251256281408,0.06432160804020101,0.020100502512562814,0.11055276381909548,0.06432160804020101,0.06432160804020101,0.0914572864321608,0.02914572864321608,0.07336683417085427,0.09246231155778895,0.08241206030150754,0.06432160804020101,0.012060301507537688
28.24	0.9417283756100456	0.009045226130653266,0.06633165829145729,0.07236180904522613,0.10251256281407035,0.07135678391959799,0.018090452261306532,0.10251256281407035,0.06331658291457286,0.06532663316582915,0.10854271356783919,0.018090452261306532,0.06331658291457286,0.10251256281407035,0.06331658291457286,0.06331658291457286,0.010050251256281407
28.24	0.9533515289170731	0.010050251256281407,0.05728643216080402,0.07336683417085427,0.08241206030150754,0.07135678391959799,0.02914572864321608,0.11155778894472362,0.05728643216080402,0.05728643216080402,0.09949748743718594,0.027135678391959798,0.08542713567839195,0.08542713567839195,0.08341708542713568,0.05728643216080402,0.012060301507537688
28.24	0.9480126585577967	0.01507537688442211,0.06934673366834171,0.06633165829145729,0.09949748743718594,0.07135678391959799,0.017085427135678392,0.10552763819095477,0.062311557788944726,0.06934673366834171,0.09547738693467336,0.023115577889447236,0.06834170854271357,0.09346733668341708,0.0743718592964824,0.062311557788944726,0.007035175879396985
28.24	0.9470999213519355	0.010050251256281407,0.062311557788944726,0.06633165829145729,0.10251256281407035,0.07336683417085427,0.019095477386934675,0.10552763819095477,0.061306532663316586,0.062311557788944726,0.10653266331658291,0.027135678391959798,0.06432160804020101,0.09547738693467336,0.07236180904522613,0.061306532663316586,0.010050251256281407
28.24	0.9621230517225412	0.01507537688442211,0.06532663316582915,0.0743718592964824,0.08743718592964825,0.07135678391959799,0.031155778894472363,0.09346733668341708,0.06532663316582915,0.06532663316582915,0.0964824120603015,0.02814070351758794,0.07135678391959799,0.08944723618090453,0.06834170854271357,0.06532663316582915,0.012060301507537688
28.24	0.9496760297327451	0.009045226130653266,0.06331658291457286,0.07738693467336684,0.0914572864321608,0.07939698492462312,0.020100502512562814,0.0964824120603015,0.06432160804020101,0.06331658291457286,0.10552763819095477,0.022110552763819097,0.06934673366834171,0.08944723618090453,0.07135678391959799,0.06532663316582915,0.012060301507537688
28.24	0.9486140375475615	0.009045226130653266,0.05628140703517588,0.07336683417085427,0.08844221105527639,0.07135678391959799,0.02814070351758794,0.11457286432160804,0.05527638190954774,0.05628140703517588,0.10452261306532663,0.02613065326633166,0.0814070351758794,0.08944723618090453,0.08040201005025126,0.05527638190954774,0.010050251256281407
28.24	0.94762717586049	0.008040201005025126,0.06331658291457286,0.06834170854271357,0.0964824120603015,0.07135678391959799,0.020100502512562814,0.09949748743718594,0.06733668341708543,0.06432160804020101,0.10150753768844221,0.023115577889447236,0.07035175879396985,0.09447236180904522,0.07336683417085427,0.06834170854271357,0.010050251256281407
28.24	0.9482467053375644	0.01507537688442211,0.06834170854271357,0.07537688442211055,0.09045226130653267,0.07537688442211055,0.018090452261306532,0.10050251256281408,0.06432160804020101,0.06834170854271357,0.0964824120603015,0.018090452261306532,0.0743718592964824,0.08944723618090453,0.0743718592964824,0.06432160804020101,0.007035175879396985
28.24	0.9458355875592102	0.01507537688442211,0.06934673366834171,0.06633165829145729,0.10050251256281408,0.06532663316582915,0.020100502512562814,0.10854271356783919,0.061306532663316586,0.06934673366834171,0.09748743718592964,0.019095477386934675,0.06934673366834171,0.10150753768844221,0.06834170854271357,0.061306532663316586,0.007035175879396985
28.24	0.9536882540437815	0.012060301507537688,0.05829145728643216,0.06934673366834171,0.0964824120603015,0.07135678391959799,0.02914572864321608,0.10452261306532663,0.0592964824120603,0.05829145728643216,0.10854271356783919,0.031155778894472363,0.06733668341708543,0.09547738693467336,0.06934673366834171,0.0592964824120603,0.010050251256281407
28.24	0.959482915959881	0.01407035175879397,0.06030150753768844,0.06834170854271357,0.09346733668341708,0.07035175879396985,0.02914572864321608,0.10150753768844221,0.061306532663316586,0.06030150753768844,0.10150753768844221,0.031155778894472363,0.06934673366834171,0.09246231155778895,0.07135678391959799,0.062311557788944726,0.01306532663316583
28.24	0.9579772731510925	0.016080402010050253,0.06834170854271357,0.06834170854271357,0.09346733668341708,0.0743718592964824,0.024120603015075376,0.09949748743718594,0.062311557788944726,0.06834170854271357,0.09346733668341708,0.03015075376884422,0.06834170854271357,0.08743718592964825,0.0743718592964824,0.062311557788944726,0.009045226130653266
28.24	0.9512465829463729	0.01407035175879397,0.061306532663316586,0.0743718592964824,0.09045226130653267,0.07336683417085427,0.02512562814070352,0.1035175879396985,0.061306532663316586,0.061306532663316586,0.1035175879396985,0.024120603015075376,0.0743718592964824,0.0914572864321608,0.07336683417085427,0.061306532663316586,0.007035175879396985
28.24	0.9542775112851348	0.011055276381909548,0.06030150753768844,0.06834170854271357,0.08944723618090453,0.06834170854271357,0.031155778894472363,0.11055276381909548,0.05728643216080402,0.06030150753768844,0.09849246231155778,0.031155778894472363,0.07839195979899498,0.09045226130653267,0.07839195979899498,0.05728643216080402,0.009045226130653266
28.24	0.9534083943242871	0.01507537688442211,0.05728643216080402,0.06633165829145729,0.09246231155778895,0.062311557788944726,0.034170854271356785,0.11256281407035176,0.05728643216080402,0.05728643216080402,0.10251256281407035,0.03015075376884422,0.07738693467336684,0.09748743718592964,0.07336683417085427,0.05728643216080402,0.007035175879396985
28.24	0.9618478022490027	0.007035175879396985,0.061306532663316586,0.07135678391959799,0.08241206030150754,0.07336683417085427,0.03819095477386935,0.10050251256281408,0.06030150753768844,0.061306532663316586,0.0914572864321608,0.04020100502512563,0.07839195979899498,0.08040201005025126,0.08040201005025126,0.06030150753768844,0.01306532663316583
28.24	0.9516142812336357	0.01407035175879397,0.06030150753768844,0.08040201005025126,0.08844221105527639,0.08040201005025126,0.023115577889447236,0.10050251256281408,0.0592964824120603,0.06030150753768844,0.10954773869346733,0.023115577889447236,0.07135678391959799,0.08844221105527639,0.07135678391959799,0.0592964824120603,0.010050251256281407
28.24	0.9526971732823103	0.011055276381909548,0.07035175879396985,0.06331658291457286,0.10150753768844221,0.06834170854271357,0.019095477386934675,0.10050251256281408,0.06532663316582915,0.07035175879396985,0.09447236180904522,0.024120603015075376,0.06532663316582915,0.0964824120603015,0.06934673366834171,0.06532663316582915,0.01507537688442211
28.24	0.9549314959645582	0.009045226130653266,0.061306532663316586,0.07336683417085427,0.09246231155778895,0.07336683417085427,0.02613065326633166,0.09547738693467336,0.06633165829145729,0.061306532663316586,0.10452261306532663,0.02613065326633166,0.06834170854271357,0.09246231155778895,0.06934673366834171,0.06633165829145729,0.01407035175879397
28.24	0.9560977340948381	0.007035175879396985,0.06331658291457286,0.06934673366834171,0.09748743718592964,0.07236180904522613,0.02512562814070352,0.08844221105527639,0.07135678391959799,0.06331658291457286,0.10251256281407035,0.02814070351758794,0.062311557788944726,0.09447236180904522,0.06532663316582915,0.07135678391959799,0.018090452261306532
28.24	0.9567603731813432	0.009045226130653266,0.04924623115577889,0.06733668341708543,0.0914572864321608,0.07336683417085427,0.02814070351758794,0.10954773869346733,0.05728643216080402,0.04924623115577889,0.10954773869346733,0.034170854271356785,0.07537688442211055,0.08542713567839195,0.0814070351758794,0.05728643216080402,0.022110552763819097
28.24	0.950002083004273	0.020100502512562814,0.06432160804020101,0.062311557788944726,0.09447236180904522,0.062311557788944726,0.031155778894472363,0.12562814070351758,0.04824120603015075,0.06432160804020101,0.09246231155778895,0.031155778894472363,0.07839195979899498,0.09447236180904522,0.07839195979899498,0.04824120603015075,0.004020100502512563
28.24	0.9545432382060258	0.01507537688442211,0.06834170854271357,0.0763819095477387,0.08844221105527639,0.07236180904522613,0.02914572864321608,0.09849246231155778,0.061306532663316586,0.06834170854271357,0.09748743718592964,0.02512562814070352,0.07135678391959799,0.09346733668341708,0.06733668341708543,0.061306532663316586,0.006030150753768844
28.24	0.9550837734086308	0.011055276381909548,0.06331658291457286,0.06934673366834171,0.09447236180904522,0.06934673366834171,0.02613065326633166,0.10251256281407035,0.06331658291457286,0.062311557788944726,0.10050251256281408,0.02613065326633166,0.07135678391959799,0.09346733668341708,0.07135678391959799,0.062311557788944726,0.01306532663316583
28.24	0.9578682093282385	0.01507537688442211,0.06834170854271357,0.06834170854271357,0.09447236180904522,0.06532663316582915,0.024120603015075376,0.09246231155778895,0.07035175879396985,0.06834170854271357,0.09447236180904522,0.021105527638190954,0.06934673366834171,0.09748743718592964,0.06532663316582915,0.07035175879396985,0.01507537688442211
28.24	0.9425829645039493	0.009045226130653266,0.06532663316582915,0.06432160804020101,0.1035175879396985,0.0592964824120603,0.019095477386934675,0.09849246231155778,0.07236180904522613,0.06532663316582915,0.1035175879396985,0.01407035175879397,0.06733668341708543,0.10954773869346733,0.062311557788944726,0.07236180904522613,0.01407035175879397
28.24	0.9574527075567654	0.01407035175879397,0.06432160804020101,0.07135678391959799,0.09447236180904522,0.07135678391959799,0.036180904522613064,0.09849246231155778,0.06030150753768844,0.06432160804020101,0.10150753768844221,0.035175879396984924,0.06432160804020101,0.09447236180904522,0.06331658291457286,0.06030150753768844,0.006030150753768844
28.24	0.9608853816415179	0.017085427135678392,0.06733668341708543,0.09045226130653267,0.08040201005025126,0.0864321608040201,0.031155778894472363,0.08442211055276382,0.061306532663316586,0.06733668341708543,0.1035175879396985,0.027135678391959798,0.06532663316582915,0.08442211055276382,0.061306532663316586,0.061306532663316586,0.011055276381909548
28.24	0.9571951550477913	0.010050251256281407,0.06733668341708543,0.0864321608040201,0.0864321608040201,0.08743718592964825,0.024120603015075376,0.0864321608040201,0.062311557788944726,0.06633165829145729,0.10552763819095477,0.02512562814070352,0.06331658291457286,0.08442211055276382,0.06432160804020101,0.062311557788944726,0.018090452261306532
28.24	0.9538852873964955	0.017085427135678392,0.06532663316582915,0.08341708542713568,0.08944723618090453,0.07839195979899498,0.024120603015075376,0.0864321608040201,0.06834170854271357,0.06532663316582915,0.10653266331658291,0.019095477386934675,0.06532663316582915,0.09346733668341708,0.06030150753768844,0.06733668341708543,0.010050251256281407
28.24	0.9431190052134291	0.003015075376884422,0.05728643216080402,0.0592964824120603,0.10050251256281408,0.06733668341708543,0.024120603015075376,0.11658291457286432,0.0592964824120603,0.05628140703517588,0.10251256281407035,0.032160804020100506,0.07537688442211055,0.09246231155778895,0.08341708542713568,0.0592964824120603,0.011055276381909548
28.24	0.9466111279769694	0.012060301507537688,0.06834170854271357,0.06030150753768844,0.1035175879396985,0.0592964824120603,0.019095477386934675,0.10552763819095477,0.06733668341708543,0.06834170854271357,0.09547738693467336,0.017085427135678392,0.07035175879396985,0.10452261306532663,0.06834170854271357,0.06733668341708543,0.01306532663316583
28.24	0.9491284064761762	0.010050251256281407,0.06030150753768844,0.07336683417085427,0.09447236180904522,0.07336683417085427,0.022110552763819097,0.10552763819095477,0.06030150753768844,0.06030150753768844,0.10753768844221105,0.023115577889447236,0.07135678391959799,0.09346733668341708,0.07236180904522613,0.06030150753768844,0.012060301507537688
28.24	0.9642639348468949	0.01407035175879397,0.054271356783919596,0.07035175879396985,0.08442211055276382,0.06934673366834171,0.035175879396984924,0.10552763819095477,0.05829145728643216,0.054271356783919596,0.10050251256281408,0.033165829145728645,0.07939698492462312,0.08542713567839195,0.07839195979899498,0.05829145728643216,0.019095477386934675
28.24	0.9456390430825103	0.012060301507537688,0.05527638190954774,0.0743718592964824,0.09246231155778895,0.07537688442211055,0.023115577889447236,0.11959798994974874,0.04924623115577889,0.05527638190954774,0.11155778894472362,0.024120603015075376,0.0763819095477387,0.0914572864321608,0.07839195979899498,0.04924623115577889,0.012060301507537688
28.24	0.9556965041837334	0.011055276381909548,0.04824120603015075,0.0763819095477387,0.07839195979899498,0.0743718592964824,0.04522613065326633,0.10954773869346733,0.053266331658291456,0.04824120603015075,0.10552763819095477,0.04321608040201005,0.08442211055276382,0.07939698492462312,0.08241206030150754,0.053266331658291456,0.007035175879396985
28.24	0.9521945002230814	0.009045226130653266,0.06030150753768844,0.07839195979899498,0.09447236180904522,0.08040201005025126,0.02914572864321608,0.09949748743718594,0.05728643216080402,0.06030150753768844,0.11256281407035176,0.031155778894472363,0.062311557788944726,0.09246231155778895,0.06432160804020101,0.05728643216080402,0.011055276381909548
28.24	0.951618658822302	0.007035175879396985,0.05125628140703518,0.08241206030150754,0.0914572864321608,0.07939698492462312,0.02814070351758794,0.08944723618090453,0.06633165829145729,0.05125628140703518,0.12160804020100502,0.02512562814070352,0.06532663316582915,0.09346733668341708,0.062311557788944726,0.06633165829145729,0.019095477386934675
28.24	0.9500271475644189	0.011055276381909548,0.06834170854271357,0.0592964824120603,0.09748743718592964,0.06030150753768844,0.021105527638190954,0.11256281407035176,0.062311557788944726,0.06834170854271357,0.08844221105527639,0.022110552763819097,0.07839195979899498,0.09547738693467336,0.07939698492462312,0.062311557788944726,0.01306532663316583
28.24	0.9455734778323792	0.01507537688442211,0.07035175879396985,0.07236180904522613,0.09547738693467336,0.06532663316582915,0.021105527638190954,0.10050251256281408,0.06633165829145729,0.07035175879396985,0.09748743718592964,0.01407035175879397,0.07135678391959799,0.10251256281407035,0.06432160804020101,0.06633165829145729,0.007035175879396985
