a	Permutation_Entropy	Pattern_Probabilities
0.2025	0.7353821812717295	0.0,0.13768844221105528,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07336683417085427,0.11256281407035176,0.13768844221105528,0.05025125628140704,0.0,0.0,0.1849246231155779,0.0,0.11256281407035176,0.0
0.2025	0.7430611706770095	0.0,0.1306532663316583,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.0592964824120603,0.12261306532663317,0.1306532663316583,0.05728643216080402,0.0,0.0,0.18190954773869347,0.0,0.12261306532663317,0.0
0.2025	0.7378343682224856	0.0,0.13668341708542714,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06934673366834171,0.11457286432160804,0.13668341708542714,0.05125628140703518,0.0,0.0,0.18391959798994975,0.0,0.11457286432160804,0.0
0.2025	0.7409149404924349	0.0,0.13366834170854272,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.06532663316582915,0.1185929648241206,0.13366834170854272,0.054271356783919596,0.0,0.0,0.1829145728643216,0.0,0.11758793969849246,0.0
0.2025	0.7350435939384047	0.0,0.13768844221105528,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.07236180904522613,0.11256281407035176,0.13768844221105528,0.05025125628140704,0.0,0.0,0.1849246231155779,0.0,0.11256281407035176,0.0
0.2025	0.7415572700513501	0.0,0.13969849246231156,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.06834170854271357,0.1135678391959799,0.13969849246231156,0.04824120603015075,0.0,0.0,0.18190954773869347,0.0,0.1135678391959799,0.0
0.2025	0.7409873793042729	0.0,0.13266331658291458,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.06331658291457286,0.11959798994974874,0.13266331658291458,0.05527638190954774,0.0,0.0,0.1829145728643216,0.0,0.12060301507537688,0.0
0.2025	0.7344388699637695	0.0,0.13969849246231156,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.0743718592964824,0.11055276381909548,0.13969849246231156,0.04824120603015075,0.0,0.0,0.1849246231155779,0.0,0.11055276381909548,0.0
0.2025	0.736294987004701	0.0,0.14271356783919598,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.0763819095477387,0.10854271356783919,0.14271356783919598,0.04522613065326633,0.0,0.0,0.18391959798994975,0.0,0.10854271356783919,0.0
0.2025	0.7367820038394	0.0,0.1306532663316583,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.06633165829145729,0.11959798994974874,0.1306532663316583,0.05728643216080402,0.0,0.0,0.1849246231155779,0.0,0.11959798994974874,0.0
0.2025	0.7266182282789453	0.0,0.1306532663316583,0.0,0.1879396984924623,0.0,0.0,0.07135678391959799,0.11658291457286432,0.1306532663316583,0.05728643216080402,0.0,0.0,0.1879396984924623,0.0,0.11758793969849246,0.0
0.2025	0.7365004340900806	0.0,0.13266331658291458,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.06834170854271357,0.11758793969849246,0.13266331658291458,0.05527638190954774,0.0,0.0,0.1849246231155779,0.0,0.11758793969849246,0.0
0.2025	0.7307872310014115	0.0,0.12864321608040202,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.06633165829145729,0.12060301507537688,0.12864321608040202,0.0592964824120603,0.0,0.0,0.18693467336683417,0.0,0.12060301507537688,0.0
0.2025	0.7305008371005194	0.0,0.1487437185929648,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.08341708542713568,0.10150753768844221,0.1487437185929648,0.03919597989949749,0.0,0.0,0.1849246231155779,0.0,0.10150753768844221,0.0
0.2025	0.7380329567498917	0.0,0.135678391959799,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06733668341708543,0.11658291457286432,0.135678391959799,0.05226130653266332,0.0,0.0,0.18391959798994975,0.0,0.11658291457286432,0.0
0.2025	0.7327029059066178	0.0,0.14472361809045226,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07939698492462312,0.10552763819095477,0.14472361809045226,0.04321608040201005,0.0,0.0,0.1849246231155779,0.0,0.10653266331658291,0.0
0.2025	0.7380598542874612	0.0,0.135678391959799,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06834170854271357,0.11557788944723618,0.135678391959799,0.05226130653266332,0.0,0.0,0.1849246231155779,0.0,0.11557788944723618,0.0
0.2025	0.7342892951184725	0.0,0.1407035175879397,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07537688442211055,0.11055276381909548,0.1407035175879397,0.04723618090452261,0.0,0.0,0.1849246231155779,0.0,0.10954773869346733,0.0
0.2025	0.7303938957622418	0.0,0.13366834170854272,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.07336683417085427,0.11457286432160804,0.13366834170854272,0.054271356783919596,0.0,0.0,0.18693467336683417,0.0,0.11457286432160804,0.0
0.2025	0.7412981134551365	0.0,0.14170854271356784,0.006030150753768844,0.18190954773869347,0.006030150753768844,0.0,0.07135678391959799,0.11155778894472362,0.14170854271356784,0.04623115577889447,0.0,0.0,0.18190954773869347,0.0,0.11155778894472362,0.0
0.2025	0.7386005513035526	0.0,0.13366834170854272,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06633165829145729,0.1185929648241206,0.13366834170854272,0.054271356783919596,0.0,0.0,0.18391959798994975,0.0,0.11758793969849246,0.0
0.2025	0.7429357694712164	0.0,0.1306532663316583,0.006030150753768844,0.18190954773869347,0.006030150753768844,0.0,0.05829145728643216,0.12361809045226131,0.1306532663316583,0.05728643216080402,0.0,0.0,0.18190954773869347,0.0,0.12361809045226131,0.0
0.2025	0.7276590272790829	0.0,0.14170854271356784,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.07939698492462312,0.10753768844221105,0.14170854271356784,0.04623115577889447,0.0,0.0,0.18693467336683417,0.0,0.10753768844221105,0.0
0.2025	0.7244145312947331	0.0,0.13969849246231156,0.0,0.18894472361809045,0.0,0.0,0.08040201005025126,0.10753768844221105,0.13869346733668342,0.04924623115577889,0.0,0.0,0.1879396984924623,0.0,0.10753768844221105,0.0
0.2025	0.7357247237035002	0.0,0.135678391959799,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.07135678391959799,0.11457286432160804,0.135678391959799,0.05226130653266332,0.0,0.0,0.1849246231155779,0.0,0.1135678391959799,0.0
0.2025	0.7329262812622045	0.0,0.135678391959799,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.07336683417085427,0.1135678391959799,0.135678391959799,0.05226130653266332,0.0,0.0,0.18592964824120603,0.0,0.11256281407035176,0.0
0.2025	0.7380121609846491	0.0,0.13668341708542714,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.07035175879396985,0.11457286432160804,0.13668341708542714,0.05125628140703518,0.0,0.0,0.18391959798994975,0.0,0.1135678391959799,0.0
0.2025	0.7442048041683107	0.0,0.13869346733668342,0.007035175879396985,0.18190954773869347,0.007035175879396985,0.0,0.06532663316582915,0.11557788944723618,0.13768844221105528,0.05025125628140704,0.0,0.0,0.18090452261306533,0.0,0.11557788944723618,0.0
0.2025	0.7349358641594408	0.0,0.13869346733668342,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07336683417085427,0.11256281407035176,0.13869346733668342,0.04924623115577889,0.0,0.0,0.1849246231155779,0.0,0.11155778894472362,0.0
0.2025	0.735199623438705	0.0,0.13768844221105528,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.07336683417085427,0.11256281407035176,0.13768844221105528,0.05025125628140704,0.0,0.0,0.1849246231155779,0.0,0.11155778894472362,0.0
0.2025	0.7319683925787844	0.0,0.13969849246231156,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.0763819095477387,0.10954773869346733,0.13869346733668342,0.04924623115577889,0.0,0.0,0.18592964824120603,0.0,0.10954773869346733,0.0
0.2025	0.7237408168464091	0.0,0.1407035175879397,0.0,0.18894472361809045,0.0,0.0,0.08241206030150754,0.10653266331658291,0.1407035175879397,0.04723618090452261,0.0,0.0,0.1879396984924623,0.0,0.10552763819095477,0.0
0.2025	0.7386005513035526	0.0,0.13366834170854272,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06633165829145729,0.11758793969849246,0.13366834170854272,0.054271356783919596,0.0,0.0,0.18391959798994975,0.0,0.1185929648241206,0.0
0.2025	0.7344768953871441	0.0,0.13969849246231156,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07336683417085427,0.11155778894472362,0.13969849246231156,0.04824120603015075,0.0,0.0,0.1849246231155779,0.0,0.11155778894472362,0.0
0.2025	0.7324819334329489	0.0,0.1457286432160804,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.08040201005025126,0.10452261306532663,0.14472361809045226,0.04321608040201005,0.0,0.0,0.1849246231155779,0.0,0.10452261306532663,0.0
0.2025	0.7351501744939908	0.0,0.13869346733668342,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07236180904522613,0.11256281407035176,0.13768844221105528,0.05025125628140704,0.0,0.0,0.1849246231155779,0.0,0.11256281407035176,0.0
0.2025	0.729296944625935	0.0,0.13668341708542714,0.0010050251256281408,0.1879396984924623,0.0010050251256281408,0.0,0.07537688442211055,0.11155778894472362,0.13668341708542714,0.05125628140703518,0.0,0.0,0.18693467336683417,0.0,0.11155778894472362,0.0
0.2025	0.7370132514693633	0.0,0.13969849246231156,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.07236180904522613,0.11155778894472362,0.13969849246231156,0.04824120603015075,0.0,0.0,0.18391959798994975,0.0,0.11155778894472362,0.0
0.2025	0.7382613637609514	0.0,0.13467336683417086,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06733668341708543,0.11658291457286432,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18391959798994975,0.0,0.11658291457286432,0.0
0.2025	0.7251093028250767	0.0,0.13668341708542714,0.0,0.1879396984924623,0.0,0.0,0.0763819095477387,0.11155778894472362,0.13668341708542714,0.05125628140703518,0.0,0.0,0.1879396984924623,0.0,0.11155778894472362,0.0
0.2025	0.7424676509641712	0.0,0.135678391959799,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.06432160804020101,0.11758793969849246,0.135678391959799,0.05226130653266332,0.0,0.0,0.18190954773869347,0.0,0.11758793969849246,0.0
0.2025	0.7361544761226839	0.0,0.13366834170854272,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.06934673366834171,0.11658291457286432,0.13366834170854272,0.054271356783919596,0.0,0.0,0.1849246231155779,0.0,0.11557788944723618,0.0
0.2025	0.733213383650439	0.0,0.13366834170854272,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.07035175879396985,0.11557788944723618,0.13366834170854272,0.054271356783919596,0.0,0.0,0.18592964824120603,0.0,0.11557788944723618,0.0
0.2025	0.7420611427015564	0.0,0.13768844221105528,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.06633165829145729,0.11557788944723618,0.13768844221105528,0.05025125628140704,0.0,0.0,0.18190954773869347,0.0,0.11557788944723618,0.0
0.2025	0.7384560728393037	0.0,0.13467336683417086,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06834170854271357,0.11658291457286432,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18391959798994975,0.0,0.11557788944723618,0.0
0.2025	0.7322589235939084	0.0,0.13768844221105528,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.07336683417085427,0.11256281407035176,0.13768844221105528,0.05025125628140704,0.0,0.0,0.18592964824120603,0.0,0.11256281407035176,0.0
0.2025	0.7304293581881776	0.0,0.13266331658291458,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.07135678391959799,0.11557788944723618,0.13266331658291458,0.05527638190954774,0.0,0.0,0.18693467336683417,0.0,0.11658291457286432,0.0
0.2025	0.7400948502204846	0.0,0.13768844221105528,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.06934673366834171,0.11457286432160804,0.13768844221105528,0.05025125628140704,0.0,0.0,0.1829145728643216,0.0,0.1135678391959799,0.0
0.2025	0.7390108868431434	0.0,0.13266331658291458,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06733668341708543,0.11758793969849246,0.13266331658291458,0.05527638190954774,0.0,0.0,0.18391959798994975,0.0,0.11758793969849246,0.0
0.2025	0.73747222024166	0.0,0.13869346733668342,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.07236180904522613,0.11256281407035176,0.13869346733668342,0.04924623115577889,0.0,0.0,0.18391959798994975,0.0,0.11155778894472362,0.0
0.2025	0.7390040880002405	0.0,0.12562814070351758,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.05829145728643216,0.12562814070351758,0.12562814070351758,0.062311557788944726,0.0,0.0,0.18391959798994975,0.0,0.12562814070351758,0.0
0.20500000000000002	0.7381850385504738	0.0,0.13668341708542714,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06934673366834171,0.11457286432160804,0.135678391959799,0.05226130653266332,0.0,0.0,0.18391959798994975,0.0,0.11457286432160804,0.0
0.20500000000000002	0.736101976619295	0.0,0.13366834170854272,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.06934673366834171,0.11557788944723618,0.13467336683417086,0.054271356783919596,0.0,0.0,0.18592964824120603,0.0,0.11557788944723618,0.0
0.20500000000000002	0.7356640013189936	0.0,0.13668341708542714,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07035175879396985,0.11457286432160804,0.135678391959799,0.05226130653266332,0.0,0.0,0.1849246231155779,0.0,0.11457286432160804,0.0
0.20500000000000002	0.7420421058114577	0.0,0.13969849246231156,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.06934673366834171,0.11256281407035176,0.13969849246231156,0.04924623115577889,0.0,0.0,0.18190954773869347,0.0,0.11256281407035176,0.0
0.20500000000000002	0.739854197881112	0.0,0.13969849246231156,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.07035175879396985,0.11256281407035176,0.13969849246231156,0.04924623115577889,0.0,0.0,0.1829145728643216,0.0,0.11256281407035176,0.0
0.20500000000000002	0.7364058524878262	0.0,0.13266331658291458,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.06633165829145729,0.1185929648241206,0.13165829145728644,0.05628140703517588,0.0,0.0,0.1849246231155779,0.0,0.1185929648241206,0.0
0.20500000000000002	0.7410195588976419	0.0,0.13366834170854272,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.06432160804020101,0.1185929648241206,0.13266331658291458,0.05527638190954774,0.0,0.0,0.1829145728643216,0.0,0.1185929648241206,0.0
0.20500000000000002	0.7402722475708722	0.0,0.13768844221105528,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.06834170854271357,0.11457286432160804,0.13668341708542714,0.05125628140703518,0.0,0.0,0.1829145728643216,0.0,0.11457286432160804,0.0
0.20500000000000002	0.736282949125669	0.0,0.13467336683417086,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.07035175879396985,0.11557788944723618,0.13366834170854272,0.054271356783919596,0.0,0.0,0.1849246231155779,0.0,0.11457286432160804,0.0
