a	Permutation_Entropy	Pattern_Probabilities
0.2025	0.7432353917481008	0.0,0.13366834170854272,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.06432160804020101,0.1185929648241206,0.13366834170854272,0.054271356783919596,0.0,0.0,0.18190954773869347,0.0,0.1185929648241206,0.0
0.2025	0.7304437072933567	0.0,0.14371859296482412,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.08040201005025126,0.10552763819095477,0.14271356783919598,0.04522613065326633,0.0,0.0,0.18592964824120603,0.0,0.10552763819095477,0.0
0.2025	0.7331695656246654	0.0,0.13467336683417086,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.07236180904522613,0.11457286432160804,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18592964824120603,0.0,0.1135678391959799,0.0
0.2025	0.7374885073118786	0.0,0.13869346733668342,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.07135678391959799,0.1135678391959799,0.13869346733668342,0.04924623115577889,0.0,0.0,0.18391959798994975,0.0,0.11256281407035176,0.0
0.2025	0.7370132514693633	0.0,0.13969849246231156,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.07236180904522613,0.11155778894472362,0.13969849246231156,0.04824120603015075,0.0,0.0,0.18391959798994975,0.0,0.11155778894472362,0.0
0.2025	0.7428576463860529	0.0,0.13467336683417086,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.06432160804020101,0.1185929648241206,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18190954773869347,0.0,0.11758793969849246,0.0
0.2025	0.7357250431693357	0.0,0.135678391959799,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07035175879396985,0.11557788944723618,0.135678391959799,0.05226130653266332,0.0,0.0,0.1849246231155779,0.0,0.11457286432160804,0.0
0.2025	0.7330011561369181	0.0,0.13467336683417086,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.07035175879396985,0.11557788944723618,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18592964824120603,0.0,0.11557788944723618,0.0
0.2025	0.7315880278184451	0.0,0.13969849246231156,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.0763819095477387,0.10954773869346733,0.13969849246231156,0.04824120603015075,0.0,0.0,0.18592964824120603,0.0,0.10954773869346733,0.0
0.2025	0.7357250431693357	0.0,0.135678391959799,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07035175879396985,0.11557788944723618,0.135678391959799,0.05226130653266332,0.0,0.0,0.1849246231155779,0.0,0.11457286432160804,0.0
0.2025	0.7334220136325029	0.0,0.14271356783919598,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.0763819095477387,0.10854271356783919,0.14271356783919598,0.04522613065326633,0.0,0.0,0.1849246231155779,0.0,0.10854271356783919,0.0
0.2025	0.7403068073106103	0.0,0.135678391959799,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.06532663316582915,0.11758793969849246,0.135678391959799,0.05226130653266332,0.0,0.0,0.1829145728643216,0.0,0.11758793969849246,0.0
0.2025	0.7331695656246654	0.0,0.13467336683417086,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.07236180904522613,0.11457286432160804,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18592964824120603,0.0,0.1135678391959799,0.0
0.2025	0.7339163949967342	0.0,0.12864321608040202,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.06532663316582915,0.12060301507537688,0.12864321608040202,0.0592964824120603,0.0,0.0,0.18592964824120603,0.0,0.12060301507537688,0.0
0.2025	0.7366705637230043	0.0,0.12562814070351758,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.06030150753768844,0.12462311557788945,0.12562814070351758,0.062311557788944726,0.0,0.0,0.1849246231155779,0.0,0.12462311557788945,0.0
0.2025	0.7390607294694508	0.0,0.12964824120603016,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.062311557788944726,0.12261306532663317,0.12964824120603016,0.05829145728643216,0.0,0.0,0.18391959798994975,0.0,0.12160804020100502,0.0
0.2025	0.7275450632956667	0.0,0.14170854271356784,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.07839195979899498,0.10753768844221105,0.14170854271356784,0.04623115577889447,0.0,0.0,0.18693467336683417,0.0,0.10854271356783919,0.0
0.2025	0.7322589235939084	0.0,0.13768844221105528,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.07336683417085427,0.11256281407035176,0.13768844221105528,0.05025125628140704,0.0,0.0,0.18592964824120603,0.0,0.11256281407035176,0.0
0.2025	0.7384008681899757	0.0,0.135678391959799,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06834170854271357,0.11557788944723618,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18391959798994975,0.0,0.11557788944723618,0.0
0.2025	0.730688125898771	0.0,0.12964824120603016,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.06733668341708543,0.11959798994974874,0.12964824120603016,0.05829145728643216,0.0,0.0,0.18693467336683417,0.0,0.11959798994974874,0.0
0.2025	0.7401443978000815	0.0,0.13668341708542714,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.06733668341708543,0.11557788944723618,0.13668341708542714,0.05125628140703518,0.0,0.0,0.1829145728643216,0.0,0.11557788944723618,0.0
0.2025	0.7412440244171227	0.0,0.12964824120603016,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.06030150753768844,0.12361809045226131,0.12964824120603016,0.05829145728643216,0.0,0.0,0.1829145728643216,0.0,0.12261306532663317,0.0
0.2025	0.7337371065063862	0.0,0.14170854271356784,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.0763819095477387,0.10854271356783919,0.14170854271356784,0.04623115577889447,0.0,0.0,0.1849246231155779,0.0,0.10854271356783919,0.0
0.2025	0.7306031986296803	0.0,0.13266331658291458,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.07236180904522613,0.11557788944723618,0.13266331658291458,0.05527638190954774,0.0,0.0,0.18693467336683417,0.0,0.11557788944723618,0.0
0.2025	0.7397186069334598	0.0,0.13969849246231156,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.07135678391959799,0.11256281407035176,0.13969849246231156,0.04824120603015075,0.0,0.0,0.1829145728643216,0.0,0.11256281407035176,0.0
0.2025	0.7433160748753028	0.0,0.1407035175879397,0.007035175879396985,0.18190954773869347,0.007035175879396985,0.0,0.06733668341708543,0.1135678391959799,0.1407035175879397,0.04723618090452261,0.0,0.0,0.18090452261306533,0.0,0.1135678391959799,0.0
0.2025	0.7392607835241232	0.0,0.12763819095477386,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.061306532663316586,0.12361809045226131,0.12763819095477386,0.06030150753768844,0.0,0.0,0.18391959798994975,0.0,0.12261306532663317,0.0
0.2025	0.7333476384409247	0.0,0.13467336683417086,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.07236180904522613,0.11457286432160804,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18592964824120603,0.0,0.11457286432160804,0.0
0.2025	0.7382613637609514	0.0,0.13467336683417086,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06733668341708543,0.11658291457286432,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18391959798994975,0.0,0.11658291457286432,0.0
0.2025	0.7344768953871441	0.0,0.13969849246231156,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07336683417085427,0.11155778894472362,0.13969849246231156,0.04824120603015075,0.0,0.0,0.1849246231155779,0.0,0.11155778894472362,0.0
0.2025	0.7373191009842957	0.0,0.13869346733668342,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.07035175879396985,0.1135678391959799,0.13869346733668342,0.04924623115577889,0.0,0.0,0.18391959798994975,0.0,0.1135678391959799,0.0
0.2025	0.7333398026581143	0.0,0.13266331658291458,0.0020100502512562816,0.1849246231155779,0.0020100502512562816,0.0,0.06733668341708543,0.1185929648241206,0.13266331658291458,0.05527638190954774,0.0,0.0,0.18592964824120603,0.0,0.1185929648241206,0.0
0.2025	0.7337642289078713	0.0,0.12964824120603016,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.06532663316582915,0.12060301507537688,0.12964824120603016,0.05829145728643216,0.0,0.0,0.18592964824120603,0.0,0.12060301507537688,0.0
0.2025	0.7349358641594408	0.0,0.13869346733668342,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07336683417085427,0.11256281407035176,0.13869346733668342,0.04924623115577889,0.0,0.0,0.1849246231155779,0.0,0.11155778894472362,0.0
0.2025	0.7359650979157684	0.0,0.13366834170854272,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.06834170854271357,0.11658291457286432,0.13366834170854272,0.054271356783919596,0.0,0.0,0.1849246231155779,0.0,0.11658291457286432,0.0
0.2025	0.7321452691818173	0.0,0.1457286432160804,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07939698492462312,0.10552763819095477,0.1457286432160804,0.04221105527638191,0.0,0.0,0.1849246231155779,0.0,0.10552763819095477,0.0
0.2025	0.7298411215210372	0.0,0.13467336683417086,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.07236180904522613,0.11457286432160804,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18693467336683417,0.0,0.11457286432160804,0.0
0.2025	0.7384260503820695	0.0,0.13467336683417086,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06733668341708543,0.11758793969849246,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18391959798994975,0.0,0.11658291457286432,0.0
0.2025	0.7380053318568293	0.0,0.13668341708542714,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06934673366834171,0.11457286432160804,0.13668341708542714,0.05125628140703518,0.0,0.0,0.18391959798994975,0.0,0.11557788944723618,0.0
0.2025	0.7337576597011197	0.0,0.13165829145728644,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.06934673366834171,0.11758793969849246,0.13165829145728644,0.05628140703517588,0.0,0.0,0.18592964824120603,0.0,0.11658291457286432,0.0
0.2025	0.7421174732965622	0.0,0.13969849246231156,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.06934673366834171,0.1135678391959799,0.13869346733668342,0.04924623115577889,0.0,0.0,0.18190954773869347,0.0,0.11256281407035176,0.0
0.2025	0.73261936731344	0.0,0.13768844221105528,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.07336683417085427,0.11256281407035176,0.13668341708542714,0.05125628140703518,0.0,0.0,0.18592964824120603,0.0,0.11256281407035176,0.0
0.2025	0.7359339205822154	0.0,0.13366834170854272,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.06733668341708543,0.11758793969849246,0.13366834170854272,0.054271356783919596,0.0,0.0,0.1849246231155779,0.0,0.11758793969849246,0.0
0.2025	0.7381850385504738	0.0,0.13668341708542714,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06934673366834171,0.11457286432160804,0.135678391959799,0.05226130653266332,0.0,0.0,0.18391959798994975,0.0,0.11457286432160804,0.0
0.2025	0.7333476384409247	0.0,0.13467336683417086,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.07236180904522613,0.11457286432160804,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18592964824120603,0.0,0.11457286432160804,0.0
0.2025	0.7335297422147533	0.0,0.13165829145728644,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.06733668341708543,0.1185929648241206,0.13165829145728644,0.05628140703517588,0.0,0.0,0.18592964824120603,0.0,0.1185929648241206,0.0
0.2025	0.7392468701454954	0.0,0.1407035175879397,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.07135678391959799,0.11256281407035176,0.1407035175879397,0.04723618090452261,0.0,0.0,0.1829145728643216,0.0,0.11155778894472362,0.0
0.2025	0.7406938522664653	0.0,0.135678391959799,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.06633165829145729,0.11658291457286432,0.13467336683417086,0.053266331658291456,0.0,0.0,0.1829145728643216,0.0,0.11658291457286432,0.0
0.2025	0.7257353637819434	0.0,0.1457286432160804,0.0010050251256281408,0.1879396984924623,0.0010050251256281408,0.0,0.08442211055276382,0.10251256281407035,0.1457286432160804,0.04221105527638191,0.0,0.0,0.18693467336683417,0.0,0.10251256281407035,0.0
0.20500000000000002	0.7473376382902963	0.0,0.12663316582914572,0.008040201005025126,0.18090452261306533,0.008040201005025126,0.0,0.053266331658291456,0.12663316582914572,0.12663316582914572,0.062311557788944726,0.0,0.0,0.18090452261306533,0.0,0.12663316582914572,0.0
0.20500000000000002	0.7401279470576934	0.0,0.13869346733668342,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.06934673366834171,0.1135678391959799,0.13869346733668342,0.05025125628140704,0.0,0.0,0.1829145728643216,0.0,0.1135678391959799,0.0
0.20500000000000002	0.7335651565745395	0.0,0.13165829145728644,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.06834170854271357,0.11758793969849246,0.13165829145728644,0.05628140703517588,0.0,0.0,0.18592964824120603,0.0,0.11758793969849246,0.0
0.20500000000000002	0.7371382675618763	0.0,0.1407035175879397,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.0743718592964824,0.10954773869346733,0.1407035175879397,0.04824120603015075,0.0,0.0,0.1849246231155779,0.0,0.10954773869346733,0.0
0.20500000000000002	0.7380487329040961	0.0,0.14472361809045226,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.0763819095477387,0.10653266331658291,0.14472361809045226,0.044221105527638194,0.0,0.0,0.18391959798994975,0.0,0.10653266331658291,0.0
0.20500000000000002	0.7362272975287192	0.0,0.13467336683417086,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.07035175879396985,0.11457286432160804,0.13467336683417086,0.054271356783919596,0.0,0.0,0.1849246231155779,0.0,0.11457286432160804,0.0
0.20500000000000002	0.7413349982883387	0.0,0.13266331658291458,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.06432160804020101,0.1185929648241206,0.13266331658291458,0.05628140703517588,0.0,0.0,0.18391959798994975,0.0,0.1185929648241206,0.0
0.20500000000000002	0.73024730382709	0.0,0.13467336683417086,0.0010050251256281408,0.1879396984924623,0.0010050251256281408,0.0,0.0743718592964824,0.11256281407035176,0.13467336683417086,0.054271356783919596,0.0,0.0,0.18693467336683417,0.0,0.11256281407035176,0.0
