a	Permutation_Entropy	Pattern_Probabilities
0.2025	0.727659954739044	0.0,0.14170854271356784,0.0010050251256281408,0.1879396984924623,0.0010050251256281408,0.0,0.0814070351758794,0.10653266331658291,0.14170854271356784,0.04623115577889447,0.0,0.0,0.18693467336683417,0.0,0.10552763819095477,0.0
0.2025	0.7352229152445763	0.0,0.13768844221105528,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07236180904522613,0.1135678391959799,0.13768844221105528,0.05025125628140704,0.0,0.0,0.1849246231155779,0.0,0.11256281407035176,0.0
0.2025	0.7408540641342136	0.0,0.13366834170854272,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.06432160804020101,0.11959798994974874,0.13366834170854272,0.054271356783919596,0.0,0.0,0.1829145728643216,0.0,0.1185929648241206,0.0
0.2025	0.7388434348700148	0.0,0.13266331658291458,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06432160804020101,0.11959798994974874,0.13165829145728644,0.05628140703517588,0.0,0.0,0.18391959798994975,0.0,0.11959798994974874,0.0
0.2025	0.7327670152350514	0.0,0.135678391959799,0.0020100502512562816,0.18693467336683417,0.0020100502512562816,0.0,0.07236180904522613,0.1135678391959799,0.135678391959799,0.05226130653266332,0.0,0.0,0.18592964824120603,0.0,0.1135678391959799,0.0
0.2025	0.7365640506714178	0.0,0.1306532663316583,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.06532663316582915,0.12060301507537688,0.1306532663316583,0.05728643216080402,0.0,0.0,0.1849246231155779,0.0,0.11959798994974874,0.0
0.2025	0.7359650979157684	0.0,0.13366834170854272,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.06834170854271357,0.11658291457286432,0.13366834170854272,0.054271356783919596,0.0,0.0,0.1849246231155779,0.0,0.11658291457286432,0.0
0.2025	0.7430993720941891	0.0,0.13366834170854272,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.062311557788944726,0.11959798994974874,0.13266331658291458,0.05527638190954774,0.0,0.0,0.18190954773869347,0.0,0.11959798994974874,0.0
0.2025	0.7398892296921757	0.0,0.13768844221105528,0.005025125628140704,0.1829145728643216,0.005025125628140704,0.0,0.06733668341708543,0.11557788944723618,0.13768844221105528,0.05025125628140704,0.0,0.0,0.1829145728643216,0.0,0.11557788944723618,0.0
0.2025	0.7432668698318114	0.0,0.12864321608040202,0.006030150753768844,0.18190954773869347,0.006030150753768844,0.0,0.05728643216080402,0.12462311557788945,0.12864321608040202,0.0592964824120603,0.0,0.0,0.18190954773869347,0.0,0.12562814070351758,0.0
0.2025	0.7392134939449909	0.0,0.1306532663316583,0.004020100502512563,0.18391959798994975,0.004020100502512563,0.0,0.06432160804020101,0.12060301507537688,0.1306532663316583,0.05728643216080402,0.0,0.0,0.18391959798994975,0.0,0.12060301507537688,0.0
0.2025	0.7342042138604591	0.0,0.12562814070351758,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.062311557788944726,0.12462311557788945,0.12562814070351758,0.062311557788944726,0.0,0.0,0.18592964824120603,0.0,0.12361809045226131,0.0
0.2025	0.7400948502204846	0.0,0.13768844221105528,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.06934673366834171,0.11457286432160804,0.13768844221105528,0.05025125628140704,0.0,0.0,0.1829145728643216,0.0,0.1135678391959799,0.0
0.2025	0.7296137082663228	0.0,0.13768844221105528,0.0010050251256281408,0.1879396984924623,0.0010050251256281408,0.0,0.07839195979899498,0.10954773869346733,0.13668341708542714,0.05125628140703518,0.0,0.0,0.18693467336683417,0.0,0.10954773869346733,0.0
0.2025	0.7299420589453622	0.0,0.135678391959799,0.0010050251256281408,0.18693467336683417,0.0010050251256281408,0.0,0.07336683417085427,0.1135678391959799,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18693467336683417,0.0,0.1135678391959799,0.0
0.2025	0.7384560728393037	0.0,0.13467336683417086,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.06834170854271357,0.11658291457286432,0.13467336683417086,0.053266331658291456,0.0,0.0,0.18391959798994975,0.0,0.11557788944723618,0.0
0.2025	0.7397010641451054	0.0,0.13969849246231156,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.07236180904522613,0.11155778894472362,0.13969849246231156,0.04824120603015075,0.0,0.0,0.1829145728643216,0.0,0.11155778894472362,0.0
0.2025	0.741146583051032	0.0,0.13266331658291458,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.06331658291457286,0.11959798994974874,0.13165829145728644,0.05628140703517588,0.0,0.0,0.1829145728643216,0.0,0.11959798994974874,0.0
0.2025	0.7366529998925744	0.0,0.13165829145728644,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.06733668341708543,0.1185929648241206,0.13165829145728644,0.05628140703517588,0.0,0.0,0.1849246231155779,0.0,0.1185929648241206,0.0
0.2025	0.7337371065063862	0.0,0.14170854271356784,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.0763819095477387,0.10854271356783919,0.14170854271356784,0.04623115577889447,0.0,0.0,0.1849246231155779,0.0,0.10854271356783919,0.0
0.2025	0.7366910128106233	0.0,0.1407035175879397,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.07336683417085427,0.11055276381909548,0.1407035175879397,0.04723618090452261,0.0,0.0,0.18391959798994975,0.0,0.11055276381909548,0.0
0.2025	0.7350435939384047	0.0,0.13768844221105528,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.07236180904522613,0.11256281407035176,0.13768844221105528,0.05025125628140704,0.0,0.0,0.1849246231155779,0.0,0.11256281407035176,0.0
0.2025	0.7341989330006565	0.0,0.14170854271356784,0.003015075376884422,0.1849246231155779,0.003015075376884422,0.0,0.07537688442211055,0.10954773869346733,0.1407035175879397,0.04723618090452261,0.0,0.0,0.1849246231155779,0.0,0.10954773869346733,0.0
0.2025	0.73261936731344	0.0,0.13768844221105528,0.0020100502512562816,0.18592964824120603,0.0020100502512562816,0.0,0.07336683417085427,0.11256281407035176,0.13668341708542714,0.05125628140703518,0.0,0.0,0.18592964824120603,0.0,0.11256281407035176,0.0
0.2025	0.7361272740931142	0.0,0.13467336683417086,0.003015075376884422,0.18592964824120603,0.003015075376884422,0.0,0.07135678391959799,0.11457286432160804,0.13467336683417086,0.053266331658291456,0.0,0.0,0.1849246231155779,0.0,0.11457286432160804,0.0
