ρ	Permutation_Entropy	Pattern_Probabilities
28.99	0.9579374708840338	0.010050251256281407,0.06030150753768844,0.07035175879396985,0.08241206030150754,0.07135678391959799,0.035175879396984924,0.11155778894472362,0.054271356783919596,0.06030150753768844,0.09346733668341708,0.036180904522613064,0.08341708542713568,0.08241206030150754,0.08341708542713568,0.054271356783919596,0.011055276381909548
28.99	0.9515912157108153	0.010050251256281407,0.0592964824120603,0.07035175879396985,0.08844221105527639,0.06834170854271357,0.02814070351758794,0.11256281407035176,0.05728643216080402,0.0592964824120603,0.10050251256281408,0.02613065326633166,0.0814070351758794,0.0914572864321608,0.07839195979899498,0.05728643216080402,0.011055276381909548
28.99	0.9566682924529828	0.010050251256281407,0.07236180904522613,0.06633165829145729,0.08944723618090453,0.06834170854271357,0.023115577889447236,0.08844221105527639,0.07537688442211055,0.07236180904522613,0.08442211055276382,0.02512562814070352,0.07336683417085427,0.08844221105527639,0.07537688442211055,0.07537688442211055,0.012060301507537688
28.99	0.9526280137719647	0.01306532663316583,0.06532663316582915,0.061306532663316586,0.1035175879396985,0.06532663316582915,0.03015075376884422,0.11055276381909548,0.05728643216080402,0.06532663316582915,0.09949748743718594,0.033165829145728645,0.06432160804020101,0.09949748743718594,0.06733668341708543,0.05628140703517588,0.008040201005025126
28.99	0.9487225455075798	0.011055276381909548,0.06934673366834171,0.07135678391959799,0.09346733668341708,0.07135678391959799,0.024120603015075376,0.10150753768844221,0.06331658291457286,0.07035175879396985,0.09547738693467336,0.024120603015075376,0.07135678391959799,0.09346733668341708,0.07135678391959799,0.06331658291457286,0.005025125628140704
28.99	0.9586839682753623	0.009045226130653266,0.06532663316582915,0.07236180904522613,0.09346733668341708,0.07738693467336684,0.035175879396984924,0.09849246231155778,0.05728643216080402,0.06532663316582915,0.10050251256281408,0.04020100502512563,0.062311557788944726,0.08743718592964825,0.06834170854271357,0.05728643216080402,0.010050251256281407
28.99	0.9535720890897498	0.011055276381909548,0.06834170854271357,0.05527638190954774,0.09748743718592964,0.05628140703517588,0.03015075376884422,0.10854271356783919,0.06532663316582915,0.06834170854271357,0.08542713567839195,0.031155778894472363,0.07537688442211055,0.09748743718592964,0.0763819095477387,0.06532663316582915,0.008040201005025126
28.99	0.9592958767192863	0.011055276381909548,0.062311557788944726,0.07236180904522613,0.09045226130653267,0.07839195979899498,0.031155778894472363,0.09246231155778895,0.06432160804020101,0.062311557788944726,0.10150753768844221,0.0371859296482412,0.06633165829145729,0.08442211055276382,0.07236180904522613,0.06432160804020101,0.009045226130653266
28.99	0.9534677378025822	0.010050251256281407,0.05829145728643216,0.06733668341708543,0.08844221105527639,0.06834170854271357,0.03015075376884422,0.11055276381909548,0.0592964824120603,0.0592964824120603,0.09748743718592964,0.031155778894472363,0.0814070351758794,0.08844221105527639,0.0814070351758794,0.0592964824120603,0.009045226130653266
28.99	0.9578700794003293	0.008040201005025126,0.07135678391959799,0.06633165829145729,0.09447236180904522,0.06733668341708543,0.02814070351758794,0.08743718592964825,0.07336683417085427,0.07135678391959799,0.08944723618090453,0.02914572864321608,0.06633165829145729,0.09346733668341708,0.06733668341708543,0.07336683417085427,0.01306532663316583
28.99	0.9616751362875984	0.017085427135678392,0.05628140703517588,0.06733668341708543,0.08944723618090453,0.05527638190954774,0.04321608040201005,0.10552763819095477,0.061306532663316586,0.05628140703517588,0.09949748743718594,0.031155778894472363,0.07738693467336684,0.10050251256281408,0.06633165829145729,0.061306532663316586,0.012060301507537688
28.99	0.9572100295911444	0.01306532663316583,0.06733668341708543,0.07035175879396985,0.08844221105527639,0.06331658291457286,0.034170854271356785,0.09748743718592964,0.06633165829145729,0.06733668341708543,0.0914572864321608,0.027135678391959798,0.07537688442211055,0.09547738693467336,0.06934673366834171,0.06633165829145729,0.007035175879396985
28.99	0.9594504837765085	0.01407035175879397,0.061306532663316586,0.07537688442211055,0.08844221105527639,0.07537688442211055,0.032160804020100506,0.09547738693467336,0.062311557788944726,0.061306532663316586,0.10251256281407035,0.032160804020100506,0.07035175879396985,0.08844221105527639,0.06934673366834171,0.062311557788944726,0.009045226130653266
28.99	0.9590051292587795	0.011055276381909548,0.05527638190954774,0.08241206030150754,0.08743718592964825,0.07839195979899498,0.035175879396984924,0.09045226130653267,0.06331658291457286,0.054271356783919596,0.11457286432160804,0.031155778894472363,0.06633165829145729,0.09045226130653267,0.062311557788944726,0.062311557788944726,0.01507537688442211
28.99	0.9587850203434063	0.01507537688442211,0.06633165829145729,0.06633165829145729,0.0964824120603015,0.06432160804020101,0.03015075376884422,0.10050251256281408,0.06331658291457286,0.06633165829145729,0.0964824120603015,0.02814070351758794,0.06733668341708543,0.09949748743718594,0.06432160804020101,0.06331658291457286,0.012060301507537688
28.99	0.9449890394937958	0.008040201005025126,0.062311557788944726,0.07939698492462312,0.09045226130653267,0.06633165829145729,0.02914572864321608,0.0914572864321608,0.07135678391959799,0.062311557788944726,0.10753768844221105,0.017085427135678392,0.07236180904522613,0.1035175879396985,0.06030150753768844,0.07135678391959799,0.007035175879396985
28.99	0.9597667701632526	0.01507537688442211,0.06432160804020101,0.06432160804020101,0.09748743718592964,0.06733668341708543,0.027135678391959798,0.10452261306532663,0.06030150753768844,0.06432160804020101,0.09748743718592964,0.03015075376884422,0.06733668341708543,0.09447236180904522,0.07035175879396985,0.06030150753768844,0.01507537688442211
28.99	0.9559787726613366	0.01306532663316583,0.0592964824120603,0.0592964824120603,0.09346733668341708,0.0592964824120603,0.031155778894472363,0.11758793969849246,0.05728643216080402,0.0592964824120603,0.09246231155778895,0.031155778894472363,0.0814070351758794,0.09346733668341708,0.0814070351758794,0.05728643216080402,0.01306532663316583
28.99	0.9521302926724725	0.011055276381909548,0.05628140703517588,0.06934673366834171,0.0964824120603015,0.07135678391959799,0.02914572864321608,0.10753768844221105,0.05829145728643216,0.05628140703517588,0.10954773869346733,0.031155778894472363,0.06934673366834171,0.09447236180904522,0.07135678391959799,0.05829145728643216,0.010050251256281407
28.99	0.9543684663314836	0.012060301507537688,0.07135678391959799,0.07738693467336684,0.09246231155778895,0.07939698492462312,0.023115577889447236,0.08844221105527639,0.06633165829145729,0.07135678391959799,0.09949748743718594,0.02512562814070352,0.062311557788944726,0.09045226130653267,0.06432160804020101,0.06633165829145729,0.010050251256281407
28.99	0.9554949510659642	0.01306532663316583,0.06432160804020101,0.07738693467336684,0.0914572864321608,0.07738693467336684,0.03015075376884422,0.09346733668341708,0.062311557788944726,0.06432160804020101,0.10452261306532663,0.03015075376884422,0.06532663316582915,0.0914572864321608,0.06532663316582915,0.062311557788944726,0.007035175879396985
28.99	0.9522530581593456	0.012060301507537688,0.05025125628140704,0.07336683417085427,0.08944723618090453,0.07839195979899498,0.033165829145728645,0.11457286432160804,0.04924623115577889,0.05025125628140704,0.11256281407035176,0.03819095477386935,0.0743718592964824,0.08442211055276382,0.08040201005025126,0.04924623115577889,0.010050251256281407
28.99	0.9588068159783155	0.010050251256281407,0.06633165829145729,0.06934673366834171,0.08542713567839195,0.06834170854271357,0.034170854271356785,0.09849246231155778,0.06432160804020101,0.06633165829145729,0.08944723618090453,0.033165829145728645,0.07738693467336684,0.08743718592964825,0.0763819095477387,0.06532663316582915,0.008040201005025126
28.99	0.9582568012437278	0.012060301507537688,0.06733668341708543,0.07537688442211055,0.09547738693467336,0.07738693467336684,0.032160804020100506,0.09045226130653267,0.062311557788944726,0.06733668341708543,0.1035175879396985,0.034170854271356785,0.05728643216080402,0.09346733668341708,0.0592964824120603,0.062311557788944726,0.010050251256281407
28.99	0.9555804660699411	0.01306532663316583,0.06633165829145729,0.0763819095477387,0.0864321608040201,0.07537688442211055,0.02814070351758794,0.10653266331658291,0.05527638190954774,0.06633165829145729,0.0964824120603015,0.027135678391959798,0.07537688442211055,0.08844221105527639,0.07336683417085427,0.05527638190954774,0.010050251256281407
28.99	0.9556904272824943	0.010050251256281407,0.05728643216080402,0.062311557788944726,0.09346733668341708,0.06331658291457286,0.0371859296482412,0.11658291457286432,0.054271356783919596,0.05728643216080402,0.09849246231155778,0.03819095477386935,0.0763819095477387,0.09246231155778895,0.07738693467336684,0.054271356783919596,0.011055276381909548
28.99	0.9598740017440657	0.016080402010050253,0.06934673366834171,0.06633165829145729,0.08442211055276382,0.06834170854271357,0.02914572864321608,0.10753768844221105,0.0592964824120603,0.06934673366834171,0.0814070351758794,0.031155778894472363,0.08241206030150754,0.0814070351758794,0.08542713567839195,0.0592964824120603,0.009045226130653266
28.99	0.9539945746451896	0.010050251256281407,0.0592964824120603,0.07336683417085427,0.0964824120603015,0.07939698492462312,0.031155778894472363,0.09949748743718594,0.05829145728643216,0.0592964824120603,0.11055276381909548,0.036180904522613064,0.061306532663316586,0.09045226130653267,0.06733668341708543,0.05829145728643216,0.009045226130653266
28.99	0.9522313334453224	0.01407035175879397,0.05728643216080402,0.07939698492462312,0.09447236180904522,0.0763819095477387,0.036180904522613064,0.10653266331658291,0.05025125628140704,0.05628140703517588,0.11758793969849246,0.033165829145728645,0.062311557788944726,0.09748743718592964,0.0592964824120603,0.05025125628140704,0.009045226130653266
28.99	0.9592813686160605	0.010050251256281407,0.05728643216080402,0.07738693467336684,0.08241206030150754,0.0814070351758794,0.03919597989949749,0.10452261306532663,0.05226130653266332,0.05728643216080402,0.10251256281407035,0.04321608040201005,0.0743718592964824,0.07839195979899498,0.07738693467336684,0.05226130653266332,0.010050251256281407
28.99	0.9488658666094056	0.012060301507537688,0.07135678391959799,0.05728643216080402,0.10452261306532663,0.05527638190954774,0.024120603015075376,0.09849246231155778,0.07236180904522613,0.07135678391959799,0.09045226130653267,0.022110552763819097,0.06733668341708543,0.10653266331658291,0.06532663316582915,0.07236180904522613,0.009045226130653266
28.99	0.9621498012794645	0.020100502512562814,0.053266331658291456,0.07738693467336684,0.08341708542713568,0.0814070351758794,0.04221105527638191,0.10050251256281408,0.053266331658291456,0.053266331658291456,0.10753768844221105,0.04623115577889447,0.07035175879396985,0.07839195979899498,0.0743718592964824,0.05226130653266332,0.006030150753768844
28.99	0.9523598170593653	0.005025125628140704,0.06733668341708543,0.05527638190954774,0.09447236180904522,0.05527638190954774,0.02512562814070352,0.09346733668341708,0.08040201005025126,0.06733668341708543,0.08241206030150754,0.02512562814070352,0.07839195979899498,0.09547738693467336,0.07839195979899498,0.08040201005025126,0.016080402010050253
28.99	0.9580307303537903	0.007035175879396985,0.05829145728643216,0.0814070351758794,0.08743718592964825,0.07939698492462312,0.033165829145728645,0.08542713567839195,0.06733668341708543,0.05829145728643216,0.11055276381909548,0.031155778894472363,0.06432160804020101,0.08944723618090453,0.06331658291457286,0.06733668341708543,0.016080402010050253
28.99	0.9560600471341886	0.017085427135678392,0.0592964824120603,0.07939698492462312,0.09246231155778895,0.08341708542713568,0.027135678391959798,0.10251256281407035,0.053266331658291456,0.0592964824120603,0.11256281407035176,0.03015075376884422,0.06331658291457286,0.08844221105527639,0.06633165829145729,0.053266331658291456,0.012060301507537688
28.99	0.9452255376118064	0.007035175879396985,0.06432160804020101,0.0592964824120603,0.09949748743718594,0.061306532663316586,0.017085427135678392,0.10753768844221105,0.06934673366834171,0.06432160804020101,0.09346733668341708,0.019095477386934675,0.07738693467336684,0.0964824120603015,0.07939698492462312,0.06934673366834171,0.01507537688442211
28.99	0.9565305995553037	0.008040201005025126,0.062311557788944726,0.07035175879396985,0.09045226130653267,0.06331658291457286,0.035175879396984924,0.09849246231155778,0.06633165829145729,0.062311557788944726,0.09748743718592964,0.02814070351758794,0.0743718592964824,0.09748743718592964,0.06733668341708543,0.06633165829145729,0.012060301507537688
28.99	0.9501667200635319	0.012060301507537688,0.06432160804020101,0.06934673366834171,0.08844221105527639,0.06834170854271357,0.034170854271356785,0.1185929648241206,0.05025125628140704,0.06432160804020101,0.09346733668341708,0.033165829145728645,0.08040201005025126,0.08944723618090453,0.07939698492462312,0.05025125628140704,0.004020100502512563
28.99	0.9568257920595514	0.007035175879396985,0.053266331658291456,0.05226130653266332,0.09346733668341708,0.06030150753768844,0.02814070351758794,0.1135678391959799,0.06331658291457286,0.053266331658291456,0.09246231155778895,0.036180904522613064,0.08341708542713568,0.0864321608040201,0.09045226130653267,0.06331658291457286,0.023115577889447236
28.99	0.9529368226732164	0.012060301507537688,0.06834170854271357,0.07537688442211055,0.08944723618090453,0.0743718592964824,0.02914572864321608,0.10452261306532663,0.05728643216080402,0.06834170854271357,0.0964824120603015,0.02814070351758794,0.07236180904522613,0.08944723618090453,0.07135678391959799,0.05728643216080402,0.006030150753768844
28.99	0.9637972689140929	0.01306532663316583,0.05628140703517588,0.08241206030150754,0.08442211055276382,0.07839195979899498,0.04221105527638191,0.08542713567839195,0.06432160804020101,0.05628140703517588,0.10954773869346733,0.03819095477386935,0.06532663316582915,0.08743718592964825,0.061306532663316586,0.06331658291457286,0.012060301507537688
28.99	0.9598126521607988	0.01507537688442211,0.062311557788944726,0.06532663316582915,0.08542713567839195,0.06834170854271357,0.033165829145728645,0.11155778894472362,0.05628140703517588,0.062311557788944726,0.08844221105527639,0.036180904522613064,0.08241206030150754,0.08241206030150754,0.08542713567839195,0.05628140703517588,0.009045226130653266
28.99	0.961621779308337	0.01306532663316583,0.05527638190954774,0.07336683417085427,0.09045226130653267,0.07537688442211055,0.04020100502512563,0.1035175879396985,0.053266331658291456,0.05527638190954774,0.10854271356783919,0.04221105527638191,0.06633165829145729,0.08844221105527639,0.06834170854271357,0.053266331658291456,0.01306532663316583
28.99	0.9532192333393008	0.008040201005025126,0.06331658291457286,0.062311557788944726,0.09849246231155778,0.05829145728643216,0.03015075376884422,0.09949748743718594,0.06934673366834171,0.06331658291457286,0.09748743718592964,0.02613065326633166,0.07135678391959799,0.10251256281407035,0.06733668341708543,0.06934673366834171,0.01306532663316583
28.99	0.956014812952161	0.010050251256281407,0.061306532663316586,0.0743718592964824,0.08241206030150754,0.0743718592964824,0.033165829145728645,0.10251256281407035,0.06030150753768844,0.061306532663316586,0.09547738693467336,0.033165829145728645,0.08040201005025126,0.08241206030150754,0.0814070351758794,0.06030150753768844,0.007035175879396985
28.99	0.956699903804546	0.012060301507537688,0.05628140703517588,0.08040201005025126,0.08743718592964825,0.07939698492462312,0.034170854271356785,0.09949748743718594,0.05628140703517588,0.05628140703517588,0.11256281407035176,0.033165829145728645,0.06834170854271357,0.08944723618090453,0.06733668341708543,0.05628140703517588,0.011055276381909548
28.99	0.961192454199503	0.009045226130653266,0.05628140703517588,0.06834170854271357,0.09346733668341708,0.07537688442211055,0.034170854271356785,0.09949748743718594,0.06030150753768844,0.05628140703517588,0.10552763819095477,0.04120603015075377,0.06633165829145729,0.08542713567839195,0.07336683417085427,0.0592964824120603,0.016080402010050253
28.99	0.9566686588118436	0.009045226130653266,0.061306532663316586,0.06834170854271357,0.0964824120603015,0.07537688442211055,0.031155778894472363,0.10251256281407035,0.05829145728643216,0.061306532663316586,0.10251256281407035,0.03819095477386935,0.06532663316582915,0.08844221105527639,0.07236180904522613,0.05829145728643216,0.011055276381909548
28.99	0.9534120956181139	0.009045226130653266,0.04120603015075377,0.08241206030150754,0.08241206030150754,0.08241206030150754,0.04221105527638191,0.10854271356783919,0.04824120603015075,0.04120603015075377,0.12361809045226131,0.04221105527638191,0.0743718592964824,0.08241206030150754,0.0743718592964824,0.04824120603015075,0.017085427135678392
28.99	0.9612586741596747	0.011055276381909548,0.06030150753768844,0.06934673366834171,0.0864321608040201,0.0743718592964824,0.036180904522613064,0.10854271356783919,0.053266331658291456,0.06030150753768844,0.0964824120603015,0.04020100502512563,0.07537688442211055,0.08241206030150754,0.07939698492462312,0.053266331658291456,0.01306532663316583
28.99	0.94636996994022	0.011055276381909548,0.05829145728643216,0.06834170854271357,0.0964824120603015,0.06934673366834171,0.02613065326633166,0.1185929648241206,0.053266331658291456,0.05829145728643216,0.10552763819095477,0.027135678391959798,0.07537688442211055,0.09447236180904522,0.0763819095477387,0.053266331658291456,0.008040201005025126
28.99	0.9634083069215004	0.016080402010050253,0.0592964824120603,0.08341708542713568,0.07939698492462312,0.07939698492462312,0.04020100502512563,0.0964824120603015,0.05527638190954774,0.0592964824120603,0.1035175879396985,0.036180904522613064,0.07236180904522613,0.08341708542713568,0.06934673366834171,0.05628140703517588,0.010050251256281407
28.99	0.9510046308207859	0.008040201005025126,0.06733668341708543,0.06030150753768844,0.0964824120603015,0.05728643216080402,0.027135678391959798,0.10552763819095477,0.06834170854271357,0.06733668341708543,0.08944723618090453,0.023115577889447236,0.07738693467336684,0.09949748743718594,0.07336683417085427,0.06733668341708543,0.012060301507537688
28.99	0.9542192742274958	0.012060301507537688,0.06834170854271357,0.07035175879396985,0.0964824120603015,0.06934673366834171,0.02613065326633166,0.09748743718592964,0.06532663316582915,0.06834170854271357,0.09748743718592964,0.02512562814070352,0.06633165829145729,0.0964824120603015,0.06532663316582915,0.06532663316582915,0.010050251256281407
28.99	0.954823680851646	0.01306532663316583,0.07135678391959799,0.07035175879396985,0.0964824120603015,0.06733668341708543,0.02914572864321608,0.0914572864321608,0.06834170854271357,0.07236180904522613,0.09547738693467336,0.02613065326633166,0.062311557788944726,0.10050251256281408,0.0592964824120603,0.06834170854271357,0.008040201005025126
28.99	0.9655816412832003	0.010050251256281407,0.06834170854271357,0.06733668341708543,0.08944723618090453,0.07336683417085427,0.0371859296482412,0.09447236180904522,0.062311557788944726,0.06834170854271357,0.08844221105527639,0.04221105527638191,0.06733668341708543,0.08341708542713568,0.07236180904522613,0.062311557788944726,0.01306532663316583
28.99	0.9581188292031667	0.006030150753768844,0.06834170854271357,0.06834170854271357,0.08844221105527639,0.06633165829145729,0.031155778894472363,0.0864321608040201,0.07537688442211055,0.06834170854271357,0.08844221105527639,0.02914572864321608,0.07336683417085427,0.09045226130653267,0.07135678391959799,0.07537688442211055,0.01306532663316583
28.99	0.9586755870906237	0.011055276381909548,0.05628140703517588,0.08442211055276382,0.08944723618090453,0.08341708542713568,0.0371859296482412,0.0914572864321608,0.05728643216080402,0.05527638190954774,0.11758793969849246,0.036180904522613064,0.0592964824120603,0.09045226130653267,0.05829145728643216,0.05728643216080402,0.01507537688442211
28.99	0.9601227748119783	0.006030150753768844,0.07135678391959799,0.05527638190954774,0.0914572864321608,0.06733668341708543,0.02814070351758794,0.09246231155778895,0.07336683417085427,0.07035175879396985,0.0763819095477387,0.04020100502512563,0.0743718592964824,0.07939698492462312,0.0864321608040201,0.07336683417085427,0.01407035175879397
28.99	0.965068532620086	0.01407035175879397,0.05527638190954774,0.0864321608040201,0.07839195979899498,0.08542713567839195,0.04321608040201005,0.09447236180904522,0.05226130653266332,0.05527638190954774,0.10954773869346733,0.04221105527638191,0.06934673366834171,0.07839195979899498,0.06834170854271357,0.05226130653266332,0.01507537688442211
28.99	0.9578033954509015	0.016080402010050253,0.06030150753768844,0.08442211055276382,0.08542713567839195,0.07939698492462312,0.03819095477386935,0.09547738693467336,0.05628140703517588,0.06030150753768844,0.11055276381909548,0.033165829145728645,0.06532663316582915,0.0914572864321608,0.06030150753768844,0.05628140703517588,0.007035175879396985
28.99	0.9633137913416974	0.010050251256281407,0.05628140703517588,0.07738693467336684,0.0814070351758794,0.07839195979899498,0.04020100502512563,0.09849246231155778,0.05728643216080402,0.05527638190954774,0.10251256281407035,0.04120603015075377,0.0743718592964824,0.08040201005025126,0.07537688442211055,0.05728643216080402,0.01407035175879397
28.99	0.9582600801213134	0.01306532663316583,0.06934673366834171,0.0763819095477387,0.09246231155778895,0.07537688442211055,0.033165829145728645,0.0914572864321608,0.062311557788944726,0.06934673366834171,0.09949748743718594,0.032160804020100506,0.061306532663316586,0.09346733668341708,0.06030150753768844,0.062311557788944726,0.008040201005025126
28.99	0.9501197169613289	0.01407035175879397,0.05728643216080402,0.06532663316582915,0.10050251256281408,0.06030150753768844,0.02914572864321608,0.11055276381909548,0.06030150753768844,0.05728643216080402,0.10854271356783919,0.024120603015075376,0.07035175879396985,0.10552763819095477,0.06532663316582915,0.06030150753768844,0.011055276381909548
28.99	0.9538541470368669	0.009045226130653266,0.06834170854271357,0.07738693467336684,0.0914572864321608,0.07537688442211055,0.031155778894472363,0.09547738693467336,0.061306532663316586,0.06834170854271357,0.10050251256281408,0.02914572864321608,0.06532663316582915,0.09346733668341708,0.06331658291457286,0.062311557788944726,0.008040201005025126
28.99	0.9610086306975736	0.011055276381909548,0.06030150753768844,0.05829145728643216,0.09748743718592964,0.06633165829145729,0.031155778894472363,0.09849246231155778,0.06733668341708543,0.06030150753768844,0.09547738693467336,0.03919597989949749,0.06834170854271357,0.08944723618090453,0.0763819095477387,0.06733668341708543,0.01306532663316583
28.99	0.9487713918025413	0.009045226130653266,0.05628140703517588,0.08040201005025126,0.09547738693467336,0.0763819095477387,0.027135678391959798,0.09849246231155778,0.061306532663316586,0.05628140703517588,0.1185929648241206,0.023115577889447236,0.06432160804020101,0.09849246231155778,0.06030150753768844,0.06030150753768844,0.01407035175879397
28.99	0.9619208519716305	0.016080402010050253,0.05628140703517588,0.07839195979899498,0.08944723618090453,0.07939698492462312,0.04020100502512563,0.09949748743718594,0.05226130653266332,0.05628140703517588,0.11256281407035176,0.04120603015075377,0.062311557788944726,0.08844221105527639,0.06331658291457286,0.05226130653266332,0.012060301507537688
28.99	0.9490443785003132	0.01306532663316583,0.061306532663316586,0.0743718592964824,0.0914572864321608,0.0743718592964824,0.031155778894472363,0.10954773869346733,0.054271356783919596,0.061306532663316586,0.10452261306532663,0.031155778894472363,0.07236180904522613,0.0914572864321608,0.07236180904522613,0.054271356783919596,0.003015075376884422
28.99	0.9580885512339793	0.010050251256281407,0.06733668341708543,0.06733668341708543,0.09748743718592964,0.07236180904522613,0.02814070351758794,0.09447236180904522,0.06532663316582915,0.06733668341708543,0.09748743718592964,0.033165829145728645,0.062311557788944726,0.0914572864321608,0.06834170854271357,0.06532663316582915,0.012060301507537688
28.99	0.9452466471989914	0.008040201005025126,0.06733668341708543,0.06633165829145729,0.10753768844221105,0.07135678391959799,0.019095477386934675,0.09748743718592964,0.06633165829145729,0.06733668341708543,0.10653266331658291,0.02512562814070352,0.05628140703517588,0.10150753768844221,0.062311557788944726,0.06633165829145729,0.011055276381909548
28.99	0.9632593330656909	0.01306532663316583,0.061306532663316586,0.07537688442211055,0.08743718592964825,0.07336683417085427,0.03819095477386935,0.09246231155778895,0.062311557788944726,0.061306532663316586,0.10150753768844221,0.036180904522613064,0.06834170854271357,0.08944723618090453,0.06633165829145729,0.062311557788944726,0.011055276381909548
28.99	0.9559728827378805	0.006030150753768844,0.061306532663316586,0.07537688442211055,0.08844221105527639,0.07336683417085427,0.034170854271356785,0.09748743718592964,0.062311557788944726,0.061306532663316586,0.10251256281407035,0.032160804020100506,0.07135678391959799,0.09045226130653267,0.06934673366834171,0.062311557788944726,0.012060301507537688
28.99	0.95916072397745	0.01507537688442211,0.06432160804020101,0.06834170854271357,0.08743718592964825,0.06733668341708543,0.03015075376884422,0.10251256281407035,0.06331658291457286,0.06432160804020101,0.0914572864321608,0.02914572864321608,0.07839195979899498,0.08844221105527639,0.07738693467336684,0.06331658291457286,0.009045226130653266
28.99	0.9548714996022445	0.008040201005025126,0.062311557788944726,0.08040201005025126,0.08542713567839195,0.0743718592964824,0.034170854271356785,0.08944723618090453,0.06733668341708543,0.06331658291457286,0.1035175879396985,0.027135678391959798,0.07135678391959799,0.09246231155778895,0.06432160804020101,0.06733668341708543,0.009045226130653266
28.99	0.9534683377513543	0.008040201005025126,0.061306532663316586,0.06633165829145729,0.09547738693467336,0.06834170854271357,0.02512562814070352,0.09949748743718594,0.06733668341708543,0.061306532663316586,0.10050251256281408,0.02613065326633166,0.07236180904522613,0.09346733668341708,0.07336683417085427,0.06733668341708543,0.01407035175879397
