ρ	Permutation_Entropy	Pattern_Probabilities
28.99	0.9436215871710847	0.005025125628140704,0.06030150753768844,0.06532663316582915,0.10150753768844221,0.07738693467336684,0.020100502512562814,0.10552763819095477,0.062311557788944726,0.06030150753768844,0.10653266331658291,0.031155778894472363,0.06633165829145729,0.09045226130653267,0.07738693467336684,0.062311557788944726,0.008040201005025126
28.99	0.9653108753289549	0.01306532663316583,0.05829145728643216,0.06432160804020101,0.0864321608040201,0.06432160804020101,0.04120603015075377,0.1035175879396985,0.061306532663316586,0.05829145728643216,0.09246231155778895,0.04020100502512563,0.07839195979899498,0.0864321608040201,0.07738693467336684,0.061306532663316586,0.01306532663316583
28.99	0.9498707767015729	0.01306532663316583,0.061306532663316586,0.06834170854271357,0.08844221105527639,0.07035175879396985,0.023115577889447236,0.10753768844221105,0.06331658291457286,0.061306532663316586,0.09547738693467336,0.02512562814070352,0.08241206030150754,0.0864321608040201,0.08442211055276382,0.06331658291457286,0.006030150753768844
28.99	0.9488053053422237	0.01507537688442211,0.061306532663316586,0.07537688442211055,0.09949748743718594,0.07537688442211055,0.02512562814070352,0.1035175879396985,0.05728643216080402,0.06030150753768844,0.1135678391959799,0.02512562814070352,0.062311557788944726,0.09849246231155778,0.062311557788944726,0.05728643216080402,0.008040201005025126
28.99	0.9590249150462663	0.01306532663316583,0.06030150753768844,0.06432160804020101,0.09748743718592964,0.06633165829145729,0.031155778894472363,0.10753768844221105,0.05829145728643216,0.0592964824120603,0.10150753768844221,0.033165829145728645,0.06834170854271357,0.09547738693467336,0.07035175879396985,0.05829145728643216,0.01507537688442211
28.99	0.9429272921485775	0.007035175879396985,0.07537688442211055,0.06633165829145729,0.10150753768844221,0.07135678391959799,0.022110552763819097,0.1035175879396985,0.062311557788944726,0.07537688442211055,0.0914572864321608,0.02814070351758794,0.06432160804020101,0.09547738693467336,0.07035175879396985,0.062311557788944726,0.003015075376884422
28.99	0.9542241040147773	0.01507537688442211,0.06532663316582915,0.062311557788944726,0.09246231155778895,0.06633165829145729,0.02512562814070352,0.10753768844221105,0.06331658291457286,0.06532663316582915,0.08944723618090453,0.02814070351758794,0.07839195979899498,0.08844221105527639,0.08241206030150754,0.06331658291457286,0.007035175879396985
28.99	0.9481421158516007	0.007035175879396985,0.053266331658291456,0.06733668341708543,0.09447236180904522,0.06834170854271357,0.023115577889447236,0.10552763819095477,0.06532663316582915,0.053266331658291456,0.10954773869346733,0.024120603015075376,0.0763819095477387,0.09447236180904522,0.07738693467336684,0.06532663316582915,0.01507537688442211
28.99	0.9576482199271601	0.018090452261306532,0.06532663316582915,0.06934673366834171,0.09748743718592964,0.06834170854271357,0.02613065326633166,0.09949748743718594,0.062311557788944726,0.06532663316582915,0.10150753768844221,0.024120603015075376,0.06532663316582915,0.09849246231155778,0.06331658291457286,0.062311557788944726,0.01306532663316583
28.99	0.9491735329926282	0.008040201005025126,0.05527638190954774,0.06834170854271357,0.0964824120603015,0.06934673366834171,0.03015075376884422,0.11658291457286432,0.053266331658291456,0.05527638190954774,0.10854271356783919,0.031155778894472363,0.07336683417085427,0.09447236180904522,0.0743718592964824,0.053266331658291456,0.012060301507537688
28.99	0.9493044644381489	0.019095477386934675,0.04723618090452261,0.07939698492462312,0.08542713567839195,0.07939698492462312,0.04723618090452261,0.12160804020100502,0.036180904522613064,0.04723618090452261,0.11758793969849246,0.04723618090452261,0.07236180904522613,0.08542713567839195,0.07236180904522613,0.0371859296482412,0.005025125628140704
28.99	0.9540138034267961	0.008040201005025126,0.06432160804020101,0.06633165829145729,0.09849246231155778,0.07738693467336684,0.021105527638190954,0.09748743718592964,0.06432160804020101,0.06532663316582915,0.10050251256281408,0.032160804020100506,0.06331658291457286,0.08844221105527639,0.0743718592964824,0.06432160804020101,0.01407035175879397
28.99	0.9513416405887396	0.010050251256281407,0.07035175879396985,0.06934673366834171,0.08944723618090453,0.0743718592964824,0.021105527638190954,0.10251256281407035,0.06331658291457286,0.07035175879396985,0.08844221105527639,0.02613065326633166,0.0763819095477387,0.08542713567839195,0.0814070351758794,0.06331658291457286,0.008040201005025126
28.99	0.9541076873616194	0.009045226130653266,0.05527638190954774,0.07939698492462312,0.08542713567839195,0.08040201005025126,0.02613065326633166,0.0964824120603015,0.06331658291457286,0.05527638190954774,0.10954773869346733,0.027135678391959798,0.0743718592964824,0.08542713567839195,0.07537688442211055,0.06331658291457286,0.01407035175879397
28.99	0.9584819174126366	0.011055276381909548,0.05527638190954774,0.0763819095477387,0.09045226130653267,0.07537688442211055,0.033165829145728645,0.10251256281407035,0.05628140703517588,0.05527638190954774,0.11155778894472362,0.032160804020100506,0.06834170854271357,0.0914572864321608,0.06733668341708543,0.05628140703517588,0.017085427135678392
28.99	0.9518111275181976	0.010050251256281407,0.04522613065326633,0.08442211055276382,0.0814070351758794,0.08040201005025126,0.04522613065326633,0.11055276381909548,0.04623115577889447,0.04623115577889447,0.12060301507537688,0.04020100502512563,0.07537688442211055,0.0864321608040201,0.07035175879396985,0.04623115577889447,0.011055276381909548
28.99	0.954281315343052	0.016080402010050253,0.062311557788944726,0.07236180904522613,0.09748743718592964,0.07236180904522613,0.02613065326633166,0.0964824120603015,0.06432160804020101,0.062311557788944726,0.10753768844221105,0.02613065326633166,0.06331658291457286,0.0964824120603015,0.06331658291457286,0.06432160804020101,0.009045226130653266
28.99	0.9570199572368497	0.012060301507537688,0.06532663316582915,0.07839195979899498,0.08944723618090453,0.07236180904522613,0.035175879396984924,0.09447236180904522,0.062311557788944726,0.06532663316582915,0.10150753768844221,0.02914572864321608,0.06733668341708543,0.09447236180904522,0.062311557788944726,0.062311557788944726,0.008040201005025126
28.99	0.9518365601506891	0.010050251256281407,0.054271356783919596,0.08241206030150754,0.08743718592964825,0.08442211055276382,0.034170854271356785,0.10653266331658291,0.04924623115577889,0.054271356783919596,0.11658291457286432,0.036180904522613064,0.06834170854271357,0.0864321608040201,0.07035175879396985,0.04924623115577889,0.010050251256281407
28.99	0.9492979676784526	0.007035175879396985,0.061306532663316586,0.061306532663316586,0.09748743718592964,0.06633165829145729,0.023115577889447236,0.11658291457286432,0.05728643216080402,0.061306532663316586,0.09748743718592964,0.02814070351758794,0.0763819095477387,0.09246231155778895,0.0814070351758794,0.05728643216080402,0.01507537688442211
28.99	0.9508440719727921	0.01306532663316583,0.05628140703517588,0.0743718592964824,0.08743718592964825,0.07839195979899498,0.03015075376884422,0.11758793969849246,0.04824120603015075,0.05628140703517588,0.10552763819095477,0.033165829145728645,0.07839195979899498,0.08341708542713568,0.0814070351758794,0.04824120603015075,0.008040201005025126
28.99	0.9498327383396005	0.006030150753768844,0.07035175879396985,0.06733668341708543,0.0914572864321608,0.06633165829145729,0.023115577889447236,0.09045226130653267,0.0763819095477387,0.07035175879396985,0.08844221105527639,0.022110552763819097,0.0743718592964824,0.09346733668341708,0.07336683417085427,0.0763819095477387,0.010050251256281407
28.99	0.9591074664581323	0.012060301507537688,0.053266331658291456,0.06834170854271357,0.0914572864321608,0.07537688442211055,0.035175879396984924,0.10653266331658291,0.05527638190954774,0.053266331658291456,0.10753768844221105,0.04221105527638191,0.07035175879396985,0.08442211055276382,0.07738693467336684,0.05527638190954774,0.012060301507537688
28.99	0.9541240818664176	0.01407035175879397,0.06030150753768844,0.06633165829145729,0.0964824120603015,0.06532663316582915,0.031155778894472363,0.11055276381909548,0.05728643216080402,0.06030150753768844,0.10251256281407035,0.03015075376884422,0.07135678391959799,0.09748743718592964,0.07035175879396985,0.05728643216080402,0.009045226130653266
28.99	0.9515320706447671	0.007035175879396985,0.05527638190954774,0.07537688442211055,0.09547738693467336,0.07839195979899498,0.02512562814070352,0.09748743718592964,0.062311557788944726,0.05527638190954774,0.11557788944723618,0.02814070351758794,0.06432160804020101,0.09346733668341708,0.06733668341708543,0.062311557788944726,0.017085427135678392
28.99	0.9548310452321156	0.007035175879396985,0.061306532663316586,0.0763819095477387,0.08743718592964825,0.07236180904522613,0.035175879396984924,0.09447236180904522,0.06532663316582915,0.061306532663316586,0.10251256281407035,0.03015075376884422,0.07236180904522613,0.09246231155778895,0.06733668341708543,0.06532663316582915,0.009045226130653266
28.99	0.9580929222040675	0.009045226130653266,0.06432160804020101,0.0763819095477387,0.08844221105527639,0.0743718592964824,0.0371859296482412,0.09748743718592964,0.0592964824120603,0.06432160804020101,0.10050251256281408,0.035175879396984924,0.06834170854271357,0.08944723618090453,0.06733668341708543,0.0592964824120603,0.009045226130653266
28.99	0.9461613908484133	0.007035175879396985,0.07236180904522613,0.05628140703517588,0.10050251256281408,0.05527638190954774,0.02512562814070352,0.09949748743718594,0.0743718592964824,0.07236180904522613,0.08542713567839195,0.024120603015075376,0.07236180904522613,0.10251256281407035,0.07135678391959799,0.0743718592964824,0.007035175879396985
28.99	0.9583038195261607	0.010050251256281407,0.062311557788944726,0.061306532663316586,0.09447236180904522,0.06633165829145729,0.03015075376884422,0.10452261306532663,0.06331658291457286,0.062311557788944726,0.09346733668341708,0.035175879396984924,0.07336683417085427,0.08944723618090453,0.07839195979899498,0.06331658291457286,0.012060301507537688
28.99	0.9516357313264194	0.01306532663316583,0.04522613065326633,0.06934673366834171,0.09045226130653267,0.06633165829145729,0.03919597989949749,0.12261306532663317,0.04824120603015075,0.04522613065326633,0.1135678391959799,0.036180904522613064,0.08040201005025126,0.09246231155778895,0.07738693467336684,0.04723618090452261,0.01306532663316583
28.99	0.9414752404823664	0.010050251256281407,0.06633165829145729,0.07035175879396985,0.10854271356783919,0.06934673366834171,0.023115577889447236,0.10251256281407035,0.06030150753768844,0.06633165829145729,0.11256281407035176,0.023115577889447236,0.054271356783919596,0.10954773869346733,0.054271356783919596,0.061306532663316586,0.008040201005025126
28.99	0.9543825186765714	0.009045226130653266,0.05728643216080402,0.07236180904522613,0.09045226130653267,0.07537688442211055,0.02814070351758794,0.10050251256281408,0.062311557788944726,0.05728643216080402,0.10552763819095477,0.031155778894472363,0.07236180904522613,0.08844221105527639,0.07537688442211055,0.06331658291457286,0.011055276381909548
28.99	0.9609214523301265	0.01306532663316583,0.05628140703517588,0.07135678391959799,0.09246231155778895,0.06934673366834171,0.04020100502512563,0.10552763819095477,0.054271356783919596,0.05628140703517588,0.10753768844221105,0.03819095477386935,0.06733668341708543,0.09447236180904522,0.06532663316582915,0.054271356783919596,0.01407035175879397
28.99	0.955830260011519	0.007035175879396985,0.06030150753768844,0.0814070351758794,0.08542713567839195,0.08241206030150754,0.031155778894472363,0.08944723618090453,0.06532663316582915,0.06030150753768844,0.10653266331658291,0.032160804020100506,0.06834170854271357,0.08442211055276382,0.06934673366834171,0.06532663316582915,0.011055276381909548
28.99	0.9482181027133604	0.005025125628140704,0.061306532663316586,0.07035175879396985,0.09447236180904522,0.07939698492462312,0.020100502512562814,0.10150753768844221,0.06331658291457286,0.061306532663316586,0.1035175879396985,0.02914572864321608,0.07035175879396985,0.08542713567839195,0.07939698492462312,0.06331658291457286,0.012060301507537688
28.99	0.9546944027730656	0.007035175879396985,0.06432160804020101,0.0592964824120603,0.09346733668341708,0.06030150753768844,0.027135678391959798,0.10552763819095477,0.06733668341708543,0.06432160804020101,0.08844221105527639,0.02814070351758794,0.07939698492462312,0.09246231155778895,0.08040201005025126,0.06733668341708543,0.01507537688442211
28.99	0.9524122156008271	0.005025125628140704,0.054271356783919596,0.06733668341708543,0.0864321608040201,0.06532663316582915,0.036180904522613064,0.10753768844221105,0.062311557788944726,0.05527638190954774,0.09949748743718594,0.034170854271356785,0.08341708542713568,0.08944723618090453,0.0814070351758794,0.062311557788944726,0.010050251256281407
28.99	0.9612409429640598	0.010050251256281407,0.05829145728643216,0.07236180904522613,0.08844221105527639,0.07236180904522613,0.035175879396984924,0.0964824120603015,0.06331658291457286,0.05829145728643216,0.10251256281407035,0.034170854271356785,0.07135678391959799,0.08844221105527639,0.07135678391959799,0.06331658291457286,0.01407035175879397
28.99	0.9463773060130622	0.009045226130653266,0.07839195979899498,0.061306532663316586,0.1035175879396985,0.061306532663316586,0.022110552763819097,0.08944723618090453,0.0763819095477387,0.07839195979899498,0.0864321608040201,0.022110552763819097,0.062311557788944726,0.10251256281407035,0.06331658291457286,0.0763819095477387,0.007035175879396985
28.99	0.9567124647603965	0.010050251256281407,0.061306532663316586,0.08040201005025126,0.08944723618090453,0.08743718592964825,0.027135678391959798,0.09246231155778895,0.06030150753768844,0.061306532663316586,0.10753768844221105,0.034170854271356785,0.06331658291457286,0.08241206030150754,0.07035175879396985,0.06030150753768844,0.012060301507537688
28.99	0.9601812071139697	0.01306532663316583,0.054271356783919596,0.07336683417085427,0.08442211055276382,0.06432160804020101,0.04221105527638191,0.10050251256281408,0.062311557788944726,0.054271356783919596,0.1035175879396985,0.033165829145728645,0.07939698492462312,0.09246231155778895,0.07035175879396985,0.062311557788944726,0.010050251256281407
28.99	0.947153573040822	0.009045226130653266,0.06532663316582915,0.05728643216080402,0.10150753768844221,0.05728643216080402,0.02512562814070352,0.10854271356783919,0.06733668341708543,0.06532663316582915,0.09246231155778895,0.02512562814070352,0.0743718592964824,0.10150753768844221,0.0743718592964824,0.06733668341708543,0.008040201005025126
28.99	0.9561579979744005	0.012060301507537688,0.05728643216080402,0.07336683417085427,0.09045226130653267,0.0743718592964824,0.031155778894472363,0.10653266331658291,0.05628140703517588,0.05728643216080402,0.10653266331658291,0.031155778894472363,0.07236180904522613,0.09045226130653267,0.07236180904522613,0.05628140703517588,0.012060301507537688
28.99	0.9638709575489748	0.016080402010050253,0.06331658291457286,0.0763819095477387,0.08442211055276382,0.07035175879396985,0.04020100502512563,0.0914572864321608,0.06432160804020101,0.06331658291457286,0.0964824120603015,0.034170854271356785,0.07135678391959799,0.09045226130653267,0.06532663316582915,0.06432160804020101,0.008040201005025126
28.99	0.9502074375905813	0.007035175879396985,0.05728643216080402,0.06934673366834171,0.09346733668341708,0.07135678391959799,0.035175879396984924,0.10954773869346733,0.05628140703517588,0.05728643216080402,0.10452261306532663,0.0371859296482412,0.07336683417085427,0.09045226130653267,0.07537688442211055,0.05628140703517588,0.006030150753768844
28.99	0.9534401032339054	0.006030150753768844,0.053266331658291456,0.07135678391959799,0.0964824120603015,0.07035175879396985,0.033165829145728645,0.10251256281407035,0.06030150753768844,0.053266331658291456,0.1135678391959799,0.032160804020100506,0.06733668341708543,0.0964824120603015,0.06633165829145729,0.06030150753768844,0.017085427135678392
28.99	0.9556857086504736	0.007035175879396985,0.05527638190954774,0.07236180904522613,0.0864321608040201,0.07236180904522613,0.03015075376884422,0.10150753768844221,0.06331658291457286,0.05527638190954774,0.1035175879396985,0.03015075376884422,0.07839195979899498,0.08743718592964825,0.07839195979899498,0.06331658291457286,0.01507537688442211
28.99	0.9510832362585	0.017085427135678392,0.05728643216080402,0.07738693467336684,0.09246231155778895,0.06834170854271357,0.03015075376884422,0.10452261306532663,0.0592964824120603,0.05728643216080402,0.11256281407035176,0.021105527638190954,0.07135678391959799,0.10150753768844221,0.062311557788944726,0.05829145728643216,0.009045226130653266
28.99	0.9547928608892249	0.016080402010050253,0.05226130653266332,0.07035175879396985,0.09246231155778895,0.07135678391959799,0.03819095477386935,0.11658291457286432,0.04723618090452261,0.05226130653266332,0.11055276381909548,0.03919597989949749,0.07236180904522613,0.0914572864321608,0.07336683417085427,0.04723618090452261,0.009045226130653266
28.99	0.9650018649728064	0.016080402010050253,0.06030150753768844,0.07236180904522613,0.08844221105527639,0.07035175879396985,0.033165829145728645,0.09949748743718594,0.06030150753768844,0.06030150753768844,0.10050251256281408,0.031155778894472363,0.07135678391959799,0.08944723618090453,0.06934673366834171,0.06030150753768844,0.017085427135678392
28.99	0.9546493663090919	0.01407035175879397,0.07135678391959799,0.0743718592964824,0.0914572864321608,0.06834170854271357,0.032160804020100506,0.09045226130653267,0.06834170854271357,0.07135678391959799,0.09447236180904522,0.02512562814070352,0.06733668341708543,0.09748743718592964,0.06030150753768844,0.06834170854271357,0.005025125628140704
28.99	0.9612602673152615	0.008040201005025126,0.06733668341708543,0.06733668341708543,0.08542713567839195,0.07035175879396985,0.0371859296482412,0.10050251256281408,0.061306532663316586,0.06733668341708543,0.08542713567839195,0.04020100502512563,0.0763819095477387,0.08341708542713568,0.07839195979899498,0.061306532663316586,0.010050251256281407
28.99	0.9597056505948316	0.01306532663316583,0.06733668341708543,0.07738693467336684,0.0814070351758794,0.06934673366834171,0.035175879396984924,0.0814070351758794,0.0743718592964824,0.06733668341708543,0.09246231155778895,0.027135678391959798,0.0743718592964824,0.09045226130653267,0.06633165829145729,0.07537688442211055,0.007035175879396985
28.99	0.9502559339278455	0.008040201005025126,0.06432160804020101,0.06733668341708543,0.09246231155778895,0.07738693467336684,0.02512562814070352,0.11055276381909548,0.05628140703517588,0.06432160804020101,0.09447236180904522,0.035175879396984924,0.0743718592964824,0.0814070351758794,0.08542713567839195,0.05628140703517588,0.007035175879396985
28.99	0.959102746278408	0.012060301507537688,0.06331658291457286,0.05829145728643216,0.09447236180904522,0.0592964824120603,0.033165829145728645,0.11055276381909548,0.06030150753768844,0.06331658291457286,0.09045226130653267,0.034170854271356785,0.0763819095477387,0.09447236180904522,0.0763819095477387,0.06030150753768844,0.01306532663316583
28.99	0.9567103394292672	0.012060301507537688,0.05728643216080402,0.08341708542713568,0.08944723618090453,0.08944723618090453,0.031155778894472363,0.09246231155778895,0.05628140703517588,0.05728643216080402,0.11557788944723618,0.03819095477386935,0.0592964824120603,0.08341708542713568,0.06633165829145729,0.05728643216080402,0.011055276381909548
28.99	0.9495961044383513	0.008040201005025126,0.06934673366834171,0.06331658291457286,0.10452261306532663,0.07135678391959799,0.020100502512562814,0.09748743718592964,0.06633165829145729,0.06934673366834171,0.09849246231155778,0.02914572864321608,0.0592964824120603,0.0964824120603015,0.06834170854271357,0.06733668341708543,0.011055276381909548
28.99	0.958561410378292	0.011055276381909548,0.054271356783919596,0.07236180904522613,0.09246231155778895,0.07537688442211055,0.04623115577889447,0.10753768844221105,0.04824120603015075,0.054271356783919596,0.11055276381909548,0.04924623115577889,0.06331658291457286,0.08944723618090453,0.06633165829145729,0.04824120603015075,0.011055276381909548
28.99	0.9625717460212735	0.009045226130653266,0.062311557788944726,0.05527638190954774,0.09045226130653267,0.07035175879396985,0.02914572864321608,0.10653266331658291,0.061306532663316586,0.062311557788944726,0.08341708542713568,0.044221105527638194,0.07839195979899498,0.07537688442211055,0.09246231155778895,0.061306532663316586,0.018090452261306532
28.99	0.9567873915589198	0.01507537688442211,0.062311557788944726,0.07035175879396985,0.08944723618090453,0.07336683417085427,0.031155778894472363,0.10854271356783919,0.05527638190954774,0.062311557788944726,0.09748743718592964,0.034170854271356785,0.0743718592964824,0.0864321608040201,0.07738693467336684,0.05527638190954774,0.007035175879396985
28.99	0.9552373197663061	0.011055276381909548,0.06432160804020101,0.06030150753768844,0.09748743718592964,0.062311557788944726,0.031155778894472363,0.10552763819095477,0.06331658291457286,0.06432160804020101,0.09346733668341708,0.034170854271356785,0.07135678391959799,0.09547738693467336,0.0743718592964824,0.06331658291457286,0.008040201005025126
28.99	0.948411807642495	0.006030150753768844,0.05728643216080402,0.07537688442211055,0.08844221105527639,0.07336683417085427,0.027135678391959798,0.10653266331658291,0.06030150753768844,0.05829145728643216,0.10552763819095477,0.02512562814070352,0.07839195979899498,0.09045226130653267,0.0763819095477387,0.06030150753768844,0.011055276381909548
28.99	0.9537089772637414	0.007035175879396985,0.062311557788944726,0.06432160804020101,0.09547738693467336,0.06532663316582915,0.02814070351758794,0.1035175879396985,0.06532663316582915,0.062311557788944726,0.09748743718592964,0.02914572864321608,0.07336683417085427,0.09447236180904522,0.0743718592964824,0.06432160804020101,0.01306532663316583
28.99	0.957550090038443	0.01507537688442211,0.06934673366834171,0.0743718592964824,0.0914572864321608,0.07236180904522613,0.02914572864321608,0.10150753768844221,0.05829145728643216,0.06934673366834171,0.0964824120603015,0.027135678391959798,0.06834170854271357,0.09346733668341708,0.06532663316582915,0.05829145728643216,0.010050251256281407
28.99	0.9517492393554151	0.008040201005025126,0.05628140703517588,0.062311557788944726,0.09045226130653267,0.06331658291457286,0.0371859296482412,0.11758793969849246,0.05527638190954774,0.05628140703517588,0.09748743718592964,0.0371859296482412,0.08241206030150754,0.09045226130653267,0.08241206030150754,0.05527638190954774,0.008040201005025126
28.99	0.9552371610446027	0.01507537688442211,0.05125628140703518,0.06532663316582915,0.08442211055276382,0.062311557788944726,0.044221105527638194,0.12361809045226131,0.04723618090452261,0.05125628140703518,0.09849246231155778,0.04221105527638191,0.0864321608040201,0.08743718592964825,0.08442211055276382,0.04824120603015075,0.008040201005025126
28.99	0.9475150679917076	0.006030150753768844,0.05226130653266332,0.08040201005025126,0.0914572864321608,0.08040201005025126,0.04020100502512563,0.1035175879396985,0.053266331658291456,0.05226130653266332,0.11959798994974874,0.04020100502512563,0.06532663316582915,0.0914572864321608,0.06532663316582915,0.05226130653266332,0.006030150753768844
28.99	0.9571458587627529	0.007035175879396985,0.05527638190954774,0.07537688442211055,0.08944723618090453,0.07939698492462312,0.034170854271356785,0.09949748743718594,0.05829145728643216,0.05628140703517588,0.10954773869346733,0.03819095477386935,0.06733668341708543,0.0864321608040201,0.07135678391959799,0.05829145728643216,0.01407035175879397
28.99	0.9639777510847581	0.012060301507537688,0.0592964824120603,0.06834170854271357,0.08442211055276382,0.06633165829145729,0.04623115577889447,0.09949748743718594,0.061306532663316586,0.0592964824120603,0.09246231155778895,0.044221105527638194,0.0763819095477387,0.08542713567839195,0.07537688442211055,0.061306532663316586,0.008040201005025126
28.99	0.9528890143409392	0.010050251256281407,0.062311557788944726,0.06331658291457286,0.09949748743718594,0.06633165829145729,0.027135678391959798,0.10653266331658291,0.061306532663316586,0.06331658291457286,0.10050251256281408,0.03015075376884422,0.06834170854271357,0.09748743718592964,0.07135678391959799,0.061306532663316586,0.011055276381909548
28.99	0.9546738449879696	0.012060301507537688,0.054271356783919596,0.07738693467336684,0.08743718592964825,0.07336683417085427,0.0371859296482412,0.10753768844221105,0.054271356783919596,0.054271356783919596,0.11055276381909548,0.033165829145728645,0.07336683417085427,0.0914572864321608,0.07035175879396985,0.054271356783919596,0.009045226130653266
28.99	0.9549324629475786	0.009045226130653266,0.06532663316582915,0.07839195979899498,0.08944723618090453,0.07738693467336684,0.035175879396984924,0.09447236180904522,0.061306532663316586,0.06432160804020101,0.10251256281407035,0.034170854271356785,0.06633165829145729,0.08944723618090453,0.06532663316582915,0.061306532663316586,0.006030150753768844
28.99	0.9604041808403851	0.01507537688442211,0.0592964824120603,0.07738693467336684,0.08844221105527639,0.07336683417085427,0.04321608040201005,0.10251256281407035,0.05226130653266332,0.06030150753768844,0.10653266331658291,0.03919597989949749,0.06633165829145729,0.09346733668341708,0.061306532663316586,0.05226130653266332,0.009045226130653266
28.99	0.9604821125548091	0.01407035175879397,0.0592964824120603,0.07537688442211055,0.08944723618090453,0.07236180904522613,0.033165829145728645,0.09949748743718594,0.0592964824120603,0.06030150753768844,0.10552763819095477,0.03015075376884422,0.06934673366834171,0.09346733668341708,0.06532663316582915,0.0592964824120603,0.01407035175879397
28.99	0.9627779569783443	0.01306532663316583,0.06030150753768844,0.07537688442211055,0.08241206030150754,0.0743718592964824,0.032160804020100506,0.09748743718592964,0.062311557788944726,0.06030150753768844,0.09748743718592964,0.031155778894472363,0.07738693467336684,0.08241206030150754,0.07738693467336684,0.062311557788944726,0.01407035175879397
28.99	0.9560528586767763	0.006030150753768844,0.061306532663316586,0.06733668341708543,0.08944723618090453,0.061306532663316586,0.036180904522613064,0.10552763819095477,0.062311557788944726,0.061306532663316586,0.09547738693467336,0.03015075376884422,0.07939698492462312,0.09447236180904522,0.07336683417085427,0.062311557788944726,0.01407035175879397
28.99	0.9574480543935809	0.005025125628140704,0.05527638190954774,0.07537688442211055,0.08542713567839195,0.08341708542713568,0.0371859296482412,0.09748743718592964,0.05829145728643216,0.05527638190954774,0.10552763819095477,0.04522613065326633,0.07035175879396985,0.07839195979899498,0.07738693467336684,0.05829145728643216,0.012060301507537688
