a	Permutation_Entropy	Pattern_Probabilities
0.21000000000000002	0.7424630190083913	0.0,0.13969849246231156,0.006030150753768844,0.18391959798994975,0.006030150753768844,0.0,0.0743718592964824,0.10954773869346733,0.13969849246231156,0.04924623115577889,0.0,0.0,0.1829145728643216,0.0,0.10854271356783919,0.0
0.21000000000000002	0.7426545792559824	0.0,0.13869346733668342,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.07135678391959799,0.11155778894472362,0.13869346733668342,0.05025125628140704,0.0,0.0,0.1829145728643216,0.0,0.11155778894472362,0.0
0.21000000000000002	0.7416906396692754	0.0,0.14170854271356784,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.0743718592964824,0.10854271356783919,0.14170854271356784,0.04723618090452261,0.0,0.0,0.1829145728643216,0.0,0.10854271356783919,0.0
0.21000000000000002	0.7510550705899928	0.0,0.135678391959799,0.010050251256281407,0.1798994974874372,0.010050251256281407,0.0,0.062311557788944726,0.11758793969849246,0.135678391959799,0.053266331658291456,0.0,0.0,0.17889447236180905,0.0,0.11658291457286432,0.0
0.21000000000000002	0.7401501402508145	0.0,0.12763819095477386,0.004020100502512563,0.18592964824120603,0.004020100502512563,0.0,0.06532663316582915,0.11959798994974874,0.12763819095477386,0.061306532663316586,0.0,0.0,0.1849246231155779,0.0,0.11959798994974874,0.0
0.21000000000000002	0.7442633661166592	0.0,0.14170854271356784,0.007035175879396985,0.18190954773869347,0.007035175879396985,0.0,0.07336683417085427,0.10854271356783919,0.14170854271356784,0.04824120603015075,0.0,0.0,0.18190954773869347,0.0,0.10854271356783919,0.0
0.21000000000000002	0.7461713218222156	0.0,0.12964824120603016,0.007035175879396985,0.18190954773869347,0.007035175879396985,0.0,0.06030150753768844,0.12160804020100502,0.12964824120603016,0.0592964824120603,0.0,0.0,0.18190954773869347,0.0,0.12160804020100502,0.0
0.21000000000000002	0.7409609346702296	0.0,0.13668341708542714,0.005025125628140704,0.1849246231155779,0.005025125628140704,0.0,0.07236180904522613,0.11155778894472362,0.13668341708542714,0.05226130653266332,0.0,0.0,0.18391959798994975,0.0,0.11155778894472362,0.0
0.21000000000000002	0.7434120800512461	0.0,0.135678391959799,0.006030150753768844,0.1829145728643216,0.006030150753768844,0.0,0.06934673366834171,0.1135678391959799,0.135678391959799,0.053266331658291456,0.0,0.0,0.18391959798994975,0.0,0.1135678391959799,0.0
0.21000000000000002	0.7389280975657088	0.0,0.13467336683417086,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.07035175879396985,0.11457286432160804,0.13467336683417086,0.054271356783919596,0.0,0.0,0.1849246231155779,0.0,0.1135678391959799,0.0
0.21000000000000002	0.7482323285537053	0.0,0.13668341708542714,0.009045226130653266,0.1798994974874372,0.008040201005025126,0.0,0.06532663316582915,0.11557788944723618,0.13668341708542714,0.05226130653266332,0.0,0.0,0.18090452261306533,0.0,0.11557788944723618,0.0
0.21000000000000002	0.7408613412972023	0.0,0.135678391959799,0.005025125628140704,0.18391959798994975,0.005025125628140704,0.0,0.06834170854271357,0.11457286432160804,0.135678391959799,0.053266331658291456,0.0,0.0,0.18391959798994975,0.0,0.11457286432160804,0.0
0.21000000000000002	0.7491269708820252	0.0,0.13668341708542714,0.009045226130653266,0.1798994974874372,0.009045226130653266,0.0,0.06432160804020101,0.11658291457286432,0.13668341708542714,0.05226130653266332,0.0,0.0,0.1798994974874372,0.0,0.11557788944723618,0.0
0.21000000000000002	0.7405189189958469	0.0,0.13869346733668342,0.005025125628140704,0.1849246231155779,0.005025125628140704,0.0,0.07537688442211055,0.10954773869346733,0.13869346733668342,0.05025125628140704,0.0,0.0,0.18391959798994975,0.0,0.10854271356783919,0.0
0.21000000000000002	0.739102240944263	0.0,0.13467336683417086,0.004020100502512563,0.1849246231155779,0.004020100502512563,0.0,0.07035175879396985,0.11457286432160804,0.13467336683417086,0.054271356783919596,0.0,0.0,0.18391959798994975,0.0,0.11457286432160804,0.0
0.21000000000000002	0.7473577564474014	0.0,0.13668341708542714,0.008040201005025126,0.18090452261306533,0.008040201005025126,0.0,0.06733668341708543,0.1135678391959799,0.13668341708542714,0.05226130653266332,0.0,0.0,0.18190954773869347,0.0,0.11457286432160804,0.0
