ρ	Permutation_Entropy	Pattern_Probabilities
28.99	0.9537798926821498	0.008040201005025126,0.07035175879396985,0.06030150753768844,0.10150753768844221,0.06633165829145729,0.024120603015075376,0.0964824120603015,0.06934673366834171,0.07035175879396985,0.0914572864321608,0.03015075376884422,0.06432160804020101,0.09547738693467336,0.07035175879396985,0.06934673366834171,0.012060301507537688
28.99	0.9548837823359935	0.01306532663316583,0.05628140703517588,0.06834170854271357,0.08542713567839195,0.062311557788944726,0.033165829145728645,0.11155778894472362,0.06030150753768844,0.05628140703517588,0.09748743718592964,0.027135678391959798,0.0864321608040201,0.0914572864321608,0.08040201005025126,0.06030150753768844,0.010050251256281407
28.99	0.9557242283426799	0.01306532663316583,0.05829145728643216,0.062311557788944726,0.09849246231155778,0.06834170854271357,0.032160804020100506,0.11256281407035176,0.054271356783919596,0.05829145728643216,0.10251256281407035,0.03819095477386935,0.06934673366834171,0.09246231155778895,0.07537688442211055,0.054271356783919596,0.010050251256281407
28.99	0.9423846809291067	0.005025125628140704,0.054271356783919596,0.05125628140703518,0.09849246231155778,0.05527638190954774,0.027135678391959798,0.12562814070351758,0.06030150753768844,0.054271356783919596,0.09547738693467336,0.031155778894472363,0.0864321608040201,0.09447236180904522,0.09045226130653267,0.0592964824120603,0.011055276381909548
28.99	0.9434404904217739	0.009045226130653266,0.0743718592964824,0.07336683417085427,0.09748743718592964,0.07738693467336684,0.021105527638190954,0.09246231155778895,0.06733668341708543,0.0743718592964824,0.0964824120603015,0.02512562814070352,0.062311557788944726,0.09346733668341708,0.06633165829145729,0.06733668341708543,0.0020100502512562816
28.99	0.9512057395439647	0.006030150753768844,0.06030150753768844,0.07839195979899498,0.08542713567839195,0.08241206030150754,0.03015075376884422,0.10050251256281408,0.0592964824120603,0.06030150753768844,0.10251256281407035,0.034170854271356785,0.0743718592964824,0.0814070351758794,0.07839195979899498,0.0592964824120603,0.007035175879396985
28.99	0.9633357127988438	0.011055276381909548,0.05728643216080402,0.06532663316582915,0.08844221105527639,0.06432160804020101,0.03919597989949749,0.1035175879396985,0.061306532663316586,0.05829145728643216,0.0964824120603015,0.0371859296482412,0.0763819095477387,0.09045226130653267,0.0743718592964824,0.061306532663316586,0.01507537688442211
28.99	0.9484624290568545	0.005025125628140704,0.06331658291457286,0.06432160804020101,0.09246231155778895,0.061306532663316586,0.02613065326633166,0.10150753768844221,0.07135678391959799,0.06331658291457286,0.09346733668341708,0.023115577889447236,0.07939698492462312,0.0964824120603015,0.0763819095477387,0.07135678391959799,0.011055276381909548
28.99	0.9524369331625804	0.011055276381909548,0.06331658291457286,0.07336683417085427,0.09748743718592964,0.0763819095477387,0.027135678391959798,0.10150753768844221,0.05829145728643216,0.06331658291457286,0.10753768844221105,0.02914572864321608,0.06331658291457286,0.09447236180904522,0.06532663316582915,0.05829145728643216,0.010050251256281407
28.99	0.9391888188446464	0.012060301507537688,0.07738693467336684,0.06432160804020101,0.10854271356783919,0.07035175879396985,0.01306532663316583,0.10050251256281408,0.06532663316582915,0.07738693467336684,0.09547738693467336,0.019095477386934675,0.05829145728643216,0.10251256281407035,0.06432160804020101,0.06532663316582915,0.006030150753768844
28.99	0.9569889332270732	0.010050251256281407,0.05527638190954774,0.06934673366834171,0.08442211055276382,0.06532663316582915,0.036180904522613064,0.11055276381909548,0.05829145728643216,0.05527638190954774,0.09949748743718594,0.031155778894472363,0.08442211055276382,0.08944723618090453,0.07939698492462312,0.05829145728643216,0.01306532663316583
28.99	0.9565941113335685	0.01507537688442211,0.06432160804020101,0.07336683417085427,0.09447236180904522,0.07939698492462312,0.022110552763819097,0.09949748743718594,0.0592964824120603,0.06432160804020101,0.10452261306532663,0.027135678391959798,0.06432160804020101,0.08944723618090453,0.06934673366834171,0.0592964824120603,0.01407035175879397
28.99	0.9597187236999746	0.01407035175879397,0.05829145728643216,0.06432160804020101,0.09045226130653267,0.07236180904522613,0.036180904522613064,0.11155778894472362,0.05226130653266332,0.05829145728643216,0.09748743718592964,0.044221105527638194,0.07336683417085427,0.08341708542713568,0.0814070351758794,0.053266331658291456,0.009045226130653266
28.99	0.9578784130005943	0.009045226130653266,0.05728643216080402,0.07839195979899498,0.08341708542713568,0.07537688442211055,0.03919597989949749,0.10452261306532663,0.054271356783919596,0.05728643216080402,0.10552763819095477,0.035175879396984924,0.07537688442211055,0.08743718592964825,0.07135678391959799,0.054271356783919596,0.012060301507537688
28.99	0.9559070383271732	0.009045226130653266,0.05628140703517588,0.0763819095477387,0.08542713567839195,0.07939698492462312,0.03819095477386935,0.10150753768844221,0.05628140703517588,0.05628140703517588,0.10653266331658291,0.04120603015075377,0.07236180904522613,0.08341708542713568,0.0743718592964824,0.05628140703517588,0.007035175879396985
28.99	0.9600435356830453	0.009045226130653266,0.06432160804020101,0.07939698492462312,0.08442211055276382,0.07336683417085427,0.035175879396984924,0.08844221105527639,0.06633165829145729,0.06432160804020101,0.10050251256281408,0.02914572864321608,0.07035175879396985,0.0914572864321608,0.06432160804020101,0.06633165829145729,0.01306532663316583
28.99	0.9634873810310989	0.01306532663316583,0.061306532663316586,0.062311557788944726,0.08944723618090453,0.06432160804020101,0.033165829145728645,0.10552763819095477,0.062311557788944726,0.061306532663316586,0.08944723618090453,0.035175879396984924,0.07839195979899498,0.0864321608040201,0.08040201005025126,0.062311557788944726,0.01507537688442211
28.99	0.9603908178835826	0.019095477386934675,0.06834170854271357,0.0743718592964824,0.08844221105527639,0.06532663316582915,0.032160804020100506,0.09447236180904522,0.06532663316582915,0.06834170854271357,0.09447236180904522,0.023115577889447236,0.07135678391959799,0.09748743718592964,0.062311557788944726,0.06532663316582915,0.010050251256281407
28.99	0.9626388070111382	0.008040201005025126,0.06432160804020101,0.06633165829145729,0.09045226130653267,0.06834170854271357,0.031155778894472363,0.08844221105527639,0.07236180904522613,0.06432160804020101,0.09246231155778895,0.033165829145728645,0.07035175879396985,0.08844221105527639,0.07236180904522613,0.07236180904522613,0.017085427135678392
28.99	0.9603409253550502	0.006030150753768844,0.05728643216080402,0.0763819095477387,0.08442211055276382,0.07537688442211055,0.036180904522613064,0.09547738693467336,0.062311557788944726,0.05728643216080402,0.1035175879396985,0.035175879396984924,0.07336683417085427,0.08542713567839195,0.07236180904522613,0.062311557788944726,0.017085427135678392
28.99	0.9605511439670434	0.012060301507537688,0.06432160804020101,0.07035175879396985,0.0914572864321608,0.07839195979899498,0.02814070351758794,0.09447236180904522,0.06331658291457286,0.06432160804020101,0.09748743718592964,0.036180904522613064,0.06633165829145729,0.08341708542713568,0.0743718592964824,0.06432160804020101,0.011055276381909548
28.99	0.9612433025999225	0.01306532663316583,0.06633165829145729,0.07537688442211055,0.08944723618090453,0.07236180904522613,0.033165829145728645,0.09346733668341708,0.06331658291457286,0.06633165829145729,0.09849246231155778,0.03015075376884422,0.06633165829145729,0.09246231155778895,0.06432160804020101,0.06331658291457286,0.012060301507537688
28.99	0.9526088576751549	0.005025125628140704,0.05628140703517588,0.06934673366834171,0.09447236180904522,0.07035175879396985,0.032160804020100506,0.10753768844221105,0.05829145728643216,0.05628140703517588,0.10753768844221105,0.033165829145728645,0.07135678391959799,0.09346733668341708,0.07135678391959799,0.05829145728643216,0.01507537688442211
28.99	0.9528496057448301	0.01306532663316583,0.062311557788944726,0.07537688442211055,0.0914572864321608,0.0763819095477387,0.02512562814070352,0.10251256281407035,0.0592964824120603,0.06331658291457286,0.10452261306532663,0.02613065326633166,0.07035175879396985,0.09045226130653267,0.07135678391959799,0.0592964824120603,0.009045226130653266
28.99	0.9542146143550664	0.01306532663316583,0.05025125628140704,0.08944723618090453,0.09045226130653267,0.08944723618090453,0.03819095477386935,0.09346733668341708,0.05125628140703518,0.05025125628140704,0.12964824120603016,0.03819095477386935,0.054271356783919596,0.09045226130653267,0.054271356783919596,0.05226130653266332,0.01507537688442211
28.99	0.9558657056680838	0.011055276381909548,0.061306532663316586,0.06733668341708543,0.08844221105527639,0.07035175879396985,0.033165829145728645,0.11155778894472362,0.05527638190954774,0.062311557788944726,0.09447236180904522,0.036180904522613064,0.07839195979899498,0.0864321608040201,0.08040201005025126,0.05527638190954774,0.008040201005025126
28.99	0.9565786436377528	0.010050251256281407,0.054271356783919596,0.06733668341708543,0.09849246231155778,0.07336683417085427,0.02814070351758794,0.10452261306532663,0.05829145728643216,0.054271356783919596,0.11256281407035176,0.034170854271356785,0.06432160804020101,0.09246231155778895,0.07035175879396985,0.05829145728643216,0.019095477386934675
28.99	0.9601677175961386	0.012060301507537688,0.06331658291457286,0.07035175879396985,0.09246231155778895,0.06934673366834171,0.0371859296482412,0.10050251256281408,0.0592964824120603,0.06331658291457286,0.09949748743718594,0.036180904522613064,0.06733668341708543,0.09346733668341708,0.06633165829145729,0.0592964824120603,0.010050251256281407
28.99	0.9580536078613866	0.012060301507537688,0.05728643216080402,0.0743718592964824,0.08944723618090453,0.07336683417085427,0.03919597989949749,0.10552763819095477,0.054271356783919596,0.05728643216080402,0.10552763819095477,0.03819095477386935,0.07035175879396985,0.08944723618090453,0.07035175879396985,0.054271356783919596,0.009045226130653266
28.99	0.955942466052129	0.01507537688442211,0.06532663316582915,0.07738693467336684,0.0864321608040201,0.06934673366834171,0.033165829145728645,0.09849246231155778,0.062311557788944726,0.06532663316582915,0.09849246231155778,0.02613065326633166,0.07336683417085427,0.09447236180904522,0.06633165829145729,0.062311557788944726,0.006030150753768844
28.99	0.9580980091751616	0.011055276381909548,0.06532663316582915,0.07236180904522613,0.09246231155778895,0.06532663316582915,0.034170854271356785,0.09346733668341708,0.06633165829145729,0.06532663316582915,0.09949748743718594,0.027135678391959798,0.06834170854271357,0.09949748743718594,0.061306532663316586,0.06633165829145729,0.012060301507537688
28.99	0.9521264951307934	0.01407035175879397,0.061306532663316586,0.0763819095477387,0.09547738693467336,0.0743718592964824,0.027135678391959798,0.10452261306532663,0.05628140703517588,0.061306532663316586,0.11055276381909548,0.02512562814070352,0.06532663316582915,0.09748743718592964,0.06331658291457286,0.05628140703517588,0.011055276381909548
28.99	0.9560137730235335	0.007035175879396985,0.044221105527638194,0.07035175879396985,0.0864321608040201,0.06633165829145729,0.04522613065326633,0.11155778894472362,0.054271356783919596,0.044221105527638194,0.11155778894472362,0.04120603015075377,0.08040201005025126,0.08944723618090453,0.0763819095477387,0.054271356783919596,0.017085427135678392
28.99	0.9514674589250312	0.009045226130653266,0.061306532663316586,0.05527638190954774,0.10050251256281408,0.0592964824120603,0.02613065326633166,0.11155778894472362,0.06432160804020101,0.061306532663316586,0.09447236180904522,0.03015075376884422,0.0743718592964824,0.0964824120603015,0.07939698492462312,0.06432160804020101,0.012060301507537688
28.99	0.9500094992195296	0.009045226130653266,0.0371859296482412,0.08944723618090453,0.07336683417085427,0.0814070351758794,0.04522613065326633,0.10653266331658291,0.05125628140703518,0.0371859296482412,0.12562814070351758,0.036180904522613064,0.08442211055276382,0.0814070351758794,0.07537688442211055,0.05125628140703518,0.01507537688442211
