ρ	Permutation_Entropy	Pattern_Probabilities
28.99	0.953001448492517	0.008040201005025126,0.05728643216080402,0.06030150753768844,0.09748743718592964,0.061306532663316586,0.02914572864321608,0.1135678391959799,0.06030150753768844,0.05728643216080402,0.10050251256281408,0.03015075376884422,0.0763819095477387,0.0964824120603015,0.0763819095477387,0.0592964824120603,0.016080402010050253
28.99	0.9574963693794989	0.016080402010050253,0.05527638190954774,0.0814070351758794,0.07939698492462312,0.07035175879396985,0.03819095477386935,0.10552763819095477,0.05628140703517588,0.05527638190954774,0.10552763819095477,0.02814070351758794,0.0814070351758794,0.09045226130653267,0.07135678391959799,0.05628140703517588,0.009045226130653266
28.99	0.9629225672203944	0.01306532663316583,0.0592964824120603,0.06432160804020101,0.0864321608040201,0.062311557788944726,0.04321608040201005,0.10753768844221105,0.05829145728643216,0.0592964824120603,0.0914572864321608,0.04120603015075377,0.07939698492462312,0.08844221105527639,0.07738693467336684,0.05829145728643216,0.010050251256281407
28.99	0.9556695887416559	0.009045226130653266,0.06030150753768844,0.06834170854271357,0.09246231155778895,0.07035175879396985,0.031155778894472363,0.1035175879396985,0.061306532663316586,0.06030150753768844,0.10150753768844221,0.032160804020100506,0.07236180904522613,0.0914572864321608,0.07336683417085427,0.061306532663316586,0.011055276381909548
28.99	0.9621959487565673	0.01407035175879397,0.04924623115577889,0.08844221105527639,0.0814070351758794,0.08241206030150754,0.04120603015075377,0.0914572864321608,0.05628140703517588,0.04924623115577889,0.12160804020100502,0.035175879396984924,0.06532663316582915,0.08844221105527639,0.0592964824120603,0.05628140703517588,0.020100502512562814
28.99	0.9633881225630689	0.012060301507537688,0.06030150753768844,0.07738693467336684,0.08743718592964825,0.07738693467336684,0.03819095477386935,0.09346733668341708,0.0592964824120603,0.06030150753768844,0.10452261306532663,0.03819095477386935,0.06633165829145729,0.08743718592964825,0.06532663316582915,0.0592964824120603,0.01306532663316583
28.99	0.9527031002968416	0.010050251256281407,0.06532663316582915,0.07336683417085427,0.09447236180904522,0.06733668341708543,0.03015075376884422,0.09045226130653267,0.07035175879396985,0.06532663316582915,0.10251256281407035,0.024120603015075376,0.06633165829145729,0.10050251256281408,0.06030150753768844,0.07035175879396985,0.009045226130653266
28.99	0.9602554954009362	0.01306532663316583,0.053266331658291456,0.08241206030150754,0.08442211055276382,0.0763819095477387,0.03919597989949749,0.09949748743718594,0.05527638190954774,0.053266331658291456,0.1135678391959799,0.033165829145728645,0.07135678391959799,0.08944723618090453,0.06532663316582915,0.05527638190954774,0.01507537688442211
28.99	0.9611460190967053	0.019095477386934675,0.062311557788944726,0.07939698492462312,0.08442211055276382,0.08442211055276382,0.033165829145728645,0.09849246231155778,0.054271356783919596,0.06331658291457286,0.10150753768844221,0.0371859296482412,0.06834170854271357,0.08040201005025126,0.07236180904522613,0.054271356783919596,0.007035175879396985
28.99	0.9596481255882037	0.01306532663316583,0.06030150753768844,0.06432160804020101,0.09346733668341708,0.06432160804020101,0.02914572864321608,0.10251256281407035,0.06432160804020101,0.06030150753768844,0.09748743718592964,0.02914572864321608,0.0743718592964824,0.09346733668341708,0.0743718592964824,0.06432160804020101,0.01507537688442211
28.99	0.9592420722153616	0.01507537688442211,0.05728643216080402,0.0743718592964824,0.0914572864321608,0.07537688442211055,0.0371859296482412,0.1035175879396985,0.054271356783919596,0.05728643216080402,0.10854271356783919,0.0371859296482412,0.06633165829145729,0.0914572864321608,0.06633165829145729,0.054271356783919596,0.010050251256281407
28.99	0.9651052408941356	0.012060301507537688,0.061306532663316586,0.06432160804020101,0.08442211055276382,0.06331658291457286,0.036180904522613064,0.10251256281407035,0.06331658291457286,0.061306532663316586,0.08743718592964825,0.035175879396984924,0.08241206030150754,0.08542713567839195,0.0814070351758794,0.06331658291457286,0.016080402010050253
28.99	0.9560563796218926	0.011055276381909548,0.05628140703517588,0.062311557788944726,0.09246231155778895,0.06331658291457286,0.02914572864321608,0.11457286432160804,0.05829145728643216,0.05527638190954774,0.09849246231155778,0.031155778894472363,0.08040201005025126,0.09045226130653267,0.08241206030150754,0.05829145728643216,0.016080402010050253
28.99	0.959138581293865	0.01407035175879397,0.05628140703517588,0.061306532663316586,0.08944723618090453,0.0592964824120603,0.035175879396984924,0.11557788944723618,0.05728643216080402,0.05628140703517588,0.09447236180904522,0.033165829145728645,0.08341708542713568,0.0914572864321608,0.0814070351758794,0.05728643216080402,0.01407035175879397
28.99	0.9574455222390227	0.009045226130653266,0.05025125628140704,0.07336683417085427,0.08743718592964825,0.07537688442211055,0.034170854271356785,0.10854271356783919,0.054271356783919596,0.05025125628140704,0.11055276381909548,0.036180904522613064,0.07537688442211055,0.08542713567839195,0.07738693467336684,0.054271356783919596,0.018090452261306532
28.99	0.9636388924010906	0.01507537688442211,0.05728643216080402,0.07738693467336684,0.0763819095477387,0.0763819095477387,0.04723618090452261,0.10150753768844221,0.053266331658291456,0.05728643216080402,0.09748743718592964,0.04623115577889447,0.07839195979899498,0.07839195979899498,0.07738693467336684,0.053266331658291456,0.007035175879396985
28.99	0.9491368225562598	0.005025125628140704,0.0592964824120603,0.06633165829145729,0.09045226130653267,0.06733668341708543,0.02814070351758794,0.11055276381909548,0.061306532663316586,0.0592964824120603,0.09748743718592964,0.03015075376884422,0.0814070351758794,0.08844221105527639,0.08341708542713568,0.061306532663316586,0.010050251256281407
28.99	0.9590006066964828	0.01407035175879397,0.06834170854271357,0.07336683417085427,0.09748743718592964,0.07336683417085427,0.031155778894472363,0.08542713567839195,0.06733668341708543,0.06834170854271357,0.10251256281407035,0.031155778894472363,0.05527638190954774,0.09748743718592964,0.05628140703517588,0.06733668341708543,0.011055276381909548
28.99	0.9618939272360351	0.010050251256281407,0.06432160804020101,0.06331658291457286,0.09547738693467336,0.062311557788944726,0.03015075376884422,0.09447236180904522,0.06934673366834171,0.06432160804020101,0.09447236180904522,0.02914572864321608,0.06934673366834171,0.09547738693467336,0.06834170854271357,0.06934673366834171,0.020100502512562814
28.99	0.9559195309575729	0.011055276381909548,0.06934673366834171,0.062311557788944726,0.09447236180904522,0.06934673366834171,0.023115577889447236,0.09849246231155778,0.06834170854271357,0.06934673366834171,0.08743718592964825,0.03015075376884422,0.07236180904522613,0.08743718592964825,0.07939698492462312,0.06733668341708543,0.010050251256281407
28.99	0.9529008770820658	0.004020100502512563,0.05226130653266332,0.07236180904522613,0.08442211055276382,0.07839195979899498,0.036180904522613064,0.1035175879396985,0.0592964824120603,0.05226130653266332,0.10452261306532663,0.04120603015075377,0.07939698492462312,0.07839195979899498,0.08442211055276382,0.0592964824120603,0.010050251256281407
28.99	0.9575697328423686	0.009045226130653266,0.05628140703517588,0.07839195979899498,0.09045226130653267,0.07537688442211055,0.04020100502512563,0.09346733668341708,0.06030150753768844,0.05628140703517588,0.11256281407035176,0.0371859296482412,0.06432160804020101,0.09346733668341708,0.061306532663316586,0.06030150753768844,0.011055276381909548
28.99	0.952067122372355	0.011055276381909548,0.05628140703517588,0.08040201005025126,0.09045226130653267,0.07537688442211055,0.03919597989949749,0.10050251256281408,0.05628140703517588,0.05628140703517588,0.11457286432160804,0.034170854271356785,0.06633165829145729,0.0964824120603015,0.06030150753768844,0.05628140703517588,0.006030150753768844
28.99	0.9586443837338847	0.006030150753768844,0.06532663316582915,0.0743718592964824,0.08542713567839195,0.06733668341708543,0.03819095477386935,0.08944723618090453,0.07035175879396985,0.06532663316582915,0.09346733668341708,0.031155778894472363,0.0743718592964824,0.0914572864321608,0.06733668341708543,0.06934673366834171,0.011055276381909548
28.99	0.9502417684976644	0.007035175879396985,0.05829145728643216,0.06834170854271357,0.09246231155778895,0.07035175879396985,0.02512562814070352,0.11155778894472362,0.0592964824120603,0.05728643216080402,0.10251256281407035,0.027135678391959798,0.07839195979899498,0.08944723618090453,0.08040201005025126,0.05829145728643216,0.01407035175879397
28.99	0.9572812866613795	0.012060301507537688,0.062311557788944726,0.06834170854271357,0.0914572864321608,0.07236180904522613,0.03015075376884422,0.09547738693467336,0.06633165829145729,0.062311557788944726,0.09849246231155778,0.034170854271356785,0.07035175879396985,0.08844221105527639,0.0743718592964824,0.06633165829145729,0.007035175879396985
28.99	0.9602229347456759	0.016080402010050253,0.0592964824120603,0.08542713567839195,0.0814070351758794,0.08241206030150754,0.04120603015075377,0.09246231155778895,0.05728643216080402,0.0592964824120603,0.10753768844221105,0.0371859296482412,0.06834170854271357,0.08442211055276382,0.06432160804020101,0.05728643216080402,0.006030150753768844
28.99	0.9559091569670533	0.007035175879396985,0.06030150753768844,0.0592964824120603,0.09447236180904522,0.06633165829145729,0.02814070351758794,0.10552763819095477,0.06532663316582915,0.06030150753768844,0.09346733668341708,0.034170854271356785,0.0763819095477387,0.08743718592964825,0.08241206030150754,0.06532663316582915,0.01407035175879397
28.99	0.9610034932600517	0.009045226130653266,0.061306532663316586,0.07236180904522613,0.09246231155778895,0.06934673366834171,0.036180904522613064,0.0914572864321608,0.06633165829145729,0.061306532663316586,0.10251256281407035,0.033165829145728645,0.06532663316582915,0.09447236180904522,0.06331658291457286,0.06633165829145729,0.01507537688442211
28.99	0.9627478313597148	0.012060301507537688,0.0592964824120603,0.06331658291457286,0.0914572864321608,0.06733668341708543,0.036180904522613064,0.10653266331658291,0.05829145728643216,0.0592964824120603,0.0964824120603015,0.04020100502512563,0.07236180904522613,0.08844221105527639,0.0763819095477387,0.05829145728643216,0.01407035175879397
28.99	0.9526383531340791	0.008040201005025126,0.061306532663316586,0.07035175879396985,0.09346733668341708,0.07035175879396985,0.035175879396984924,0.10653266331658291,0.05728643216080402,0.06030150753768844,0.10251256281407035,0.035175879396984924,0.07135678391959799,0.09246231155778895,0.07135678391959799,0.05728643216080402,0.007035175879396985
28.99	0.958533395791374	0.010050251256281407,0.04824120603015075,0.07236180904522613,0.08442211055276382,0.0743718592964824,0.04120603015075377,0.10954773869346733,0.05226130653266332,0.04824120603015075,0.10854271356783919,0.04321608040201005,0.07839195979899498,0.08241206030150754,0.08040201005025126,0.05226130653266332,0.01407035175879397
28.99	0.9512223153664682	0.008040201005025126,0.06331658291457286,0.06834170854271357,0.09346733668341708,0.06733668341708543,0.031155778894472363,0.10150753768844221,0.06432160804020101,0.06331658291457286,0.09849246231155778,0.03015075376884422,0.07336683417085427,0.09447236180904522,0.07236180904522613,0.06432160804020101,0.006030150753768844
28.99	0.9566088547742216	0.01306532663316583,0.05728643216080402,0.08442211055276382,0.0864321608040201,0.0814070351758794,0.035175879396984924,0.10251256281407035,0.05125628140703518,0.05628140703517588,0.11457286432160804,0.032160804020100506,0.06733668341708543,0.08944723618090453,0.06432160804020101,0.05125628140703518,0.01306532663316583
28.99	0.9540942718281913	0.018090452261306532,0.06030150753768844,0.0763819095477387,0.08844221105527639,0.07537688442211055,0.034170854271356785,0.11155778894472362,0.04924623115577889,0.06030150753768844,0.10452261306532663,0.033165829145728645,0.07336683417085427,0.08944723618090453,0.07135678391959799,0.04924623115577889,0.005025125628140704
28.99	0.9634582657529435	0.008040201005025126,0.0592964824120603,0.0592964824120603,0.08944723618090453,0.06532663316582915,0.033165829145728645,0.09849246231155778,0.06834170854271357,0.0592964824120603,0.09045226130653267,0.03919597989949749,0.0763819095477387,0.08442211055276382,0.08241206030150754,0.06834170854271357,0.018090452261306532
28.99	0.9550721419055778	0.008040201005025126,0.05829145728643216,0.07537688442211055,0.0914572864321608,0.07738693467336684,0.032160804020100506,0.09447236180904522,0.06331658291457286,0.05829145728643216,0.10854271356783919,0.034170854271356785,0.06633165829145729,0.09045226130653267,0.06834170854271357,0.06331658291457286,0.010050251256281407
28.99	0.9514732783738693	0.008040201005025126,0.05628140703517588,0.07839195979899498,0.09346733668341708,0.0743718592964824,0.03015075376884422,0.09447236180904522,0.06432160804020101,0.05728643216080402,0.11557788944723618,0.02613065326633166,0.06532663316582915,0.09748743718592964,0.061306532663316586,0.06432160804020101,0.01306532663316583
28.99	0.9382495541965097	0.004020100502512563,0.07537688442211055,0.05728643216080402,0.10854271356783919,0.05728643216080402,0.022110552763819097,0.09949748743718594,0.07336683417085427,0.07537688442211055,0.09045226130653267,0.022110552763819097,0.06432160804020101,0.10753768844221105,0.06432160804020101,0.07236180904522613,0.006030150753768844
28.99	0.9567504760139538	0.009045226130653266,0.061306532663316586,0.08944723618090453,0.08241206030150754,0.08341708542713568,0.0371859296482412,0.08844221105527639,0.06030150753768844,0.061306532663316586,0.11055276381909548,0.031155778894472363,0.06633165829145729,0.08844221105527639,0.06030150753768844,0.0592964824120603,0.011055276381909548
28.99	0.9612654370127964	0.010050251256281407,0.05628140703517588,0.0763819095477387,0.08442211055276382,0.07939698492462312,0.03919597989949749,0.09849246231155778,0.05728643216080402,0.05728643216080402,0.1035175879396985,0.04221105527638191,0.07135678391959799,0.0814070351758794,0.0743718592964824,0.05728643216080402,0.011055276381909548
28.99	0.9603267765099311	0.012060301507537688,0.05829145728643216,0.0743718592964824,0.08241206030150754,0.06633165829145729,0.044221105527638194,0.09849246231155778,0.062311557788944726,0.05829145728643216,0.09849246231155778,0.036180904522613064,0.07839195979899498,0.09045226130653267,0.07035175879396985,0.062311557788944726,0.007035175879396985
28.99	0.9483160653491276	0.008040201005025126,0.06834170854271357,0.0743718592964824,0.09447236180904522,0.07035175879396985,0.024120603015075376,0.08442211055276382,0.07537688442211055,0.06834170854271357,0.10050251256281408,0.020100502512562814,0.06532663316582915,0.09949748743718594,0.061306532663316586,0.0763819095477387,0.009045226130653266
28.99	0.9514615501615065	0.006030150753768844,0.05125628140703518,0.07135678391959799,0.08542713567839195,0.07839195979899498,0.035175879396984924,0.11155778894472362,0.054271356783919596,0.05125628140703518,0.10552763819095477,0.04221105527638191,0.07939698492462312,0.07839195979899498,0.0864321608040201,0.054271356783919596,0.009045226130653266
28.99	0.9545466897221038	0.004020100502512563,0.05829145728643216,0.07135678391959799,0.09447236180904522,0.07537688442211055,0.031155778894472363,0.09547738693467336,0.06432160804020101,0.05728643216080402,0.10753768844221105,0.035175879396984924,0.06633165829145729,0.08944723618090453,0.07035175879396985,0.06432160804020101,0.01507537688442211
28.99	0.9594219480468165	0.016080402010050253,0.06532663316582915,0.0814070351758794,0.08944723618090453,0.0814070351758794,0.036180904522613064,0.08743718592964825,0.06030150753768844,0.06532663316582915,0.10552763819095477,0.036180904522613064,0.0592964824120603,0.08944723618090453,0.0592964824120603,0.061306532663316586,0.006030150753768844
28.99	0.9502709544956929	0.011055276381909548,0.06331658291457286,0.07738693467336684,0.09045226130653267,0.07839195979899498,0.024120603015075376,0.09949748743718594,0.062311557788944726,0.06331658291457286,0.1035175879396985,0.02512562814070352,0.07135678391959799,0.08844221105527639,0.07236180904522613,0.062311557788944726,0.007035175879396985
28.99	0.951101021310395	0.01407035175879397,0.062311557788944726,0.08442211055276382,0.09045226130653267,0.08341708542713568,0.02613065326633166,0.09346733668341708,0.06030150753768844,0.062311557788944726,0.11256281407035176,0.02613065326633166,0.06331658291457286,0.0914572864321608,0.062311557788944726,0.06030150753768844,0.007035175879396985
28.99	0.9474458420451545	0.008040201005025126,0.053266331658291456,0.09748743718592964,0.08241206030150754,0.09346733668341708,0.0371859296482412,0.08542713567839195,0.05829145728643216,0.053266331658291456,0.12663316582914572,0.033165829145728645,0.061306532663316586,0.08743718592964825,0.05728643216080402,0.05829145728643216,0.007035175879396985
28.99	0.9618332231399843	0.01306532663316583,0.06030150753768844,0.06834170854271357,0.0914572864321608,0.07135678391959799,0.035175879396984924,0.09748743718592964,0.06331658291457286,0.06030150753768844,0.09949748743718594,0.03819095477386935,0.06934673366834171,0.08844221105527639,0.07135678391959799,0.062311557788944726,0.010050251256281407
28.99	0.9544252145563302	0.007035175879396985,0.053266331658291456,0.07738693467336684,0.08844221105527639,0.07738693467336684,0.032160804020100506,0.10251256281407035,0.05728643216080402,0.053266331658291456,0.1135678391959799,0.032160804020100506,0.07135678391959799,0.08944723618090453,0.07135678391959799,0.05728643216080402,0.016080402010050253
28.99	0.9574021936027881	0.010050251256281407,0.05628140703517588,0.06633165829145729,0.09346733668341708,0.06432160804020101,0.0371859296482412,0.10854271356783919,0.05829145728643216,0.05628140703517588,0.1035175879396985,0.035175879396984924,0.07236180904522613,0.0964824120603015,0.07035175879396985,0.05829145728643216,0.01306532663316583
28.99	0.9506469131854484	0.007035175879396985,0.053266331658291456,0.07738693467336684,0.09246231155778895,0.07738693467336684,0.032160804020100506,0.09849246231155778,0.061306532663316586,0.053266331658291456,0.11658291457286432,0.032160804020100506,0.06733668341708543,0.0914572864321608,0.06834170854271357,0.061306532663316586,0.010050251256281407
28.99	0.9543777771342685	0.011055276381909548,0.061306532663316586,0.07035175879396985,0.0964824120603015,0.06733668341708543,0.02613065326633166,0.09547738693467336,0.06733668341708543,0.061306532663316586,0.10552763819095477,0.023115577889447236,0.06733668341708543,0.09949748743718594,0.06432160804020101,0.06834170854271357,0.01507537688442211
28.99	0.9541877859161013	0.01306532663316583,0.05628140703517588,0.06834170854271357,0.09547738693467336,0.06934673366834171,0.0371859296482412,0.11155778894472362,0.053266331658291456,0.05628140703517588,0.10653266331658291,0.03819095477386935,0.06934673366834171,0.09447236180904522,0.07035175879396985,0.053266331658291456,0.007035175879396985
28.99	0.9552084314194673	0.005025125628140704,0.06030150753768844,0.06532663316582915,0.08844221105527639,0.06532663316582915,0.032160804020100506,0.10150753768844221,0.06733668341708543,0.06030150753768844,0.09346733668341708,0.031155778894472363,0.08040201005025126,0.08944723618090453,0.07939698492462312,0.06733668341708543,0.01306532663316583
28.99	0.9528120407268659	0.008040201005025126,0.06432160804020101,0.061306532663316586,0.09246231155778895,0.06532663316582915,0.022110552763819097,0.0964824120603015,0.0743718592964824,0.06432160804020101,0.09045226130653267,0.02613065326633166,0.07738693467336684,0.08944723618090453,0.0814070351758794,0.0743718592964824,0.012060301507537688
28.99	0.955170381389178	0.012060301507537688,0.06934673366834171,0.0592964824120603,0.09547738693467336,0.06030150753768844,0.02814070351758794,0.10251256281407035,0.06834170854271357,0.06934673366834171,0.08542713567839195,0.02914572864321608,0.0743718592964824,0.09447236180904522,0.07537688442211055,0.06834170854271357,0.008040201005025126
28.99	0.9668728392161156	0.01507537688442211,0.05628140703517588,0.07236180904522613,0.07939698492462312,0.06934673366834171,0.03919597989949749,0.0964824120603015,0.06331658291457286,0.05628140703517588,0.0964824120603015,0.036180904522613064,0.08040201005025126,0.08341708542713568,0.07738693467336684,0.06432160804020101,0.01407035175879397
28.99	0.9555649444707253	0.01306532663316583,0.06834170854271357,0.07236180904522613,0.09447236180904522,0.07135678391959799,0.02914572864321608,0.0964824120603015,0.06331658291457286,0.06834170854271357,0.09849246231155778,0.02814070351758794,0.06532663316582915,0.09547738693467336,0.06432160804020101,0.06331658291457286,0.008040201005025126
28.99	0.947818400230257	0.005025125628140704,0.054271356783919596,0.07537688442211055,0.09547738693467336,0.06532663316582915,0.03819095477386935,0.09748743718592964,0.06432160804020101,0.054271356783919596,0.11658291457286432,0.02814070351758794,0.06633165829145729,0.10653266331658291,0.05628140703517588,0.06532663316582915,0.011055276381909548
28.99	0.9552360001691969	0.010050251256281407,0.04924623115577889,0.06030150753768844,0.09547738693467336,0.06532663316582915,0.031155778894472363,0.11457286432160804,0.05829145728643216,0.04924623115577889,0.10653266331658291,0.036180904522613064,0.0763819095477387,0.09045226130653267,0.0814070351758794,0.05829145728643216,0.017085427135678392
28.99	0.9522983270822982	0.008040201005025126,0.061306532663316586,0.06934673366834171,0.09849246231155778,0.07336683417085427,0.02613065326633166,0.10552763819095477,0.05829145728643216,0.061306532663316586,0.10653266331658291,0.03015075376884422,0.06532663316582915,0.09447236180904522,0.06934673366834171,0.05829145728643216,0.01407035175879397
28.99	0.9420303670087069	0.004020100502512563,0.053266331658291456,0.07537688442211055,0.09246231155778895,0.0743718592964824,0.033165829145728645,0.11457286432160804,0.05226130653266332,0.054271356783919596,0.11457286432160804,0.031155778894472363,0.0743718592964824,0.09447236180904522,0.07236180904522613,0.05226130653266332,0.007035175879396985
28.99	0.956437286482982	0.009045226130653266,0.06432160804020101,0.07537688442211055,0.08844221105527639,0.0763819095477387,0.02512562814070352,0.08743718592964825,0.07135678391959799,0.06432160804020101,0.09949748743718594,0.02613065326633166,0.06934673366834171,0.08743718592964825,0.07135678391959799,0.07135678391959799,0.01306532663316583
28.99	0.9644782213115454	0.007035175879396985,0.053266331658291456,0.0743718592964824,0.07738693467336684,0.08241206030150754,0.044221105527638194,0.09748743718592964,0.05628140703517588,0.054271356783919596,0.09849246231155778,0.05226130653266332,0.0763819095477387,0.06934673366834171,0.08442211055276382,0.05628140703517588,0.016080402010050253
28.99	0.9608454886195763	0.016080402010050253,0.0592964824120603,0.07738693467336684,0.08944723618090453,0.0864321608040201,0.03015075376884422,0.09949748743718594,0.053266331658291456,0.0592964824120603,0.10753768844221105,0.03919597989949749,0.06331658291457286,0.08040201005025126,0.07236180904522613,0.054271356783919596,0.012060301507537688
28.99	0.9594960297785157	0.01507537688442211,0.06331658291457286,0.07035175879396985,0.08542713567839195,0.06633165829145729,0.035175879396984924,0.10552763819095477,0.0592964824120603,0.06331658291457286,0.09246231155778895,0.031155778894472363,0.08040201005025126,0.08844221105527639,0.0763819095477387,0.0592964824120603,0.008040201005025126
28.99	0.9491743459851032	0.005025125628140704,0.05728643216080402,0.07035175879396985,0.09246231155778895,0.06834170854271357,0.03015075376884422,0.10753768844221105,0.061306532663316586,0.05728643216080402,0.10552763819095477,0.027135678391959798,0.0763819095477387,0.09447236180904522,0.07336683417085427,0.061306532663316586,0.012060301507537688
28.99	0.9536631793203572	0.01407035175879397,0.06331658291457286,0.06432160804020101,0.09346733668341708,0.06633165829145729,0.027135678391959798,0.10452261306532663,0.06432160804020101,0.06331658291457286,0.09547738693467336,0.02914572864321608,0.07537688442211055,0.0914572864321608,0.07738693467336684,0.06432160804020101,0.006030150753768844
28.99	0.9590396303601294	0.01407035175879397,0.05628140703517588,0.0743718592964824,0.08743718592964825,0.07336683417085427,0.035175879396984924,0.10552763819095477,0.05527638190954774,0.05628140703517588,0.10552763819095477,0.034170854271356785,0.07336683417085427,0.08944723618090453,0.07236180904522613,0.05628140703517588,0.011055276381909548
28.99	0.9426175272676339	0.012060301507537688,0.06834170854271357,0.05829145728643216,0.11155778894472362,0.06934673366834171,0.017085427135678392,0.10854271356783919,0.061306532663316586,0.06834170854271357,0.10150753768844221,0.02814070351758794,0.05829145728643216,0.10050251256281408,0.06934673366834171,0.061306532663316586,0.006030150753768844
28.99	0.9601953240482036	0.012060301507537688,0.06331658291457286,0.0743718592964824,0.09045226130653267,0.07135678391959799,0.0371859296482412,0.0914572864321608,0.06532663316582915,0.06331658291457286,0.10150753768844221,0.034170854271356785,0.06633165829145729,0.09346733668341708,0.062311557788944726,0.06432160804020101,0.009045226130653266
28.99	0.9545219742948291	0.009045226130653266,0.06532663316582915,0.061306532663316586,0.09447236180904522,0.06331658291457286,0.02814070351758794,0.10954773869346733,0.061306532663316586,0.06532663316582915,0.0914572864321608,0.03015075376884422,0.0763819095477387,0.09346733668341708,0.07738693467336684,0.061306532663316586,0.012060301507537688
28.99	0.9600815475814674	0.020100502512562814,0.06733668341708543,0.06834170854271357,0.09346733668341708,0.06633165829145729,0.034170854271356785,0.10050251256281408,0.06030150753768844,0.06733668341708543,0.09447236180904522,0.032160804020100506,0.06733668341708543,0.09547738693467336,0.06633165829145729,0.06030150753768844,0.006030150753768844
28.99	0.9529270035152793	0.016080402010050253,0.053266331658291456,0.06633165829145729,0.09547738693467336,0.07236180904522613,0.02512562814070352,0.11457286432160804,0.05527638190954774,0.053266331658291456,0.10753768844221105,0.031155778894472363,0.0743718592964824,0.08844221105527639,0.08040201005025126,0.05527638190954774,0.011055276381909548
28.99	0.9472311174445814	0.009045226130653266,0.07336683417085427,0.06030150753768844,0.09949748743718594,0.06432160804020101,0.017085427135678392,0.09748743718592964,0.07236180904522613,0.07336683417085427,0.0864321608040201,0.021105527638190954,0.07135678391959799,0.09547738693467336,0.07537688442211055,0.07336683417085427,0.010050251256281407
28.99	0.9640764373394994	0.010050251256281407,0.06030150753768844,0.07035175879396985,0.0864321608040201,0.06532663316582915,0.0371859296482412,0.09045226130653267,0.07035175879396985,0.06030150753768844,0.0964824120603015,0.032160804020100506,0.0743718592964824,0.09045226130653267,0.06934673366834171,0.07035175879396985,0.016080402010050253
