0.2025 0.13807401061058044 0.04479955509305 0.04274244233965874 0.07535964250564575 0.04274244233965874 0.07535964250564575 0.04776548221707344 0.04618031531572342 0.03941679373383522 0.048557065427303314 0.0807744711637497 0.04333161935210228 0.0807744711637497 0.04333161935210228 0.040797553956508636 0.1099928766489029
0.2025 0.13273534178733826 0.04537470266222954 0.04377851262688637 0.07403098791837692 0.04377851262688637 0.07403098791837692 0.04901197552680969 0.04808412119746208 0.04083963856101036 0.04968933016061783 0.07865523546934128 0.045786526054143906 0.07865523546934128 0.045786526054143906 0.04350095987319946 0.10626141726970673
0.2025 0.13310407102108002 0.04502801224589348 0.04330356419086456 0.07456906139850616 0.04330356419086456 0.07456906139850616 0.04972339794039726 0.048023998737335205 0.0406392365694046 0.05024544149637222 0.07900893688201904 0.04576348140835762 0.07900893688201904 0.04576348140835762 0.04360717162489891 0.10433857142925262
0.2025 0.13547280430793762 0.04423843324184418 0.04234565049409866 0.07486465573310852 0.04234565049409866 0.07486465573310852 0.05001598224043846 0.047452859580516815 0.039583127945661545 0.050826601684093475 0.07972737401723862 0.0447193942964077 0.07972737401723862 0.0447193942964077 0.042737431824207306 0.1063586100935936
0.2025 0.13986559212207794 0.0444488525390625 0.04263823479413986 0.07503899931907654 0.04263823479413986 0.07503899931907654 0.050877705216407776 0.04635867103934288 0.04032060131430626 0.0515270009636879 0.07930052280426025 0.04389073699712753 0.07930052280426025 0.04389073699712753 0.04221438616514206 0.10265019536018372
0.2025 0.13955296576023102 0.045264482498168945 0.04279053956270218 0.07325644046068192 0.04279053956270218 0.07325644046068192 0.054563071578741074 0.04676147550344467 0.04049094021320343 0.05463521555066109 0.07807106524705887 0.044247452169656754 0.07807106524705887 0.044247452169656754 0.042050059884786606 0.09995080530643463
0.2025 0.1290760189294815 0.04520837217569351 0.04375045746564865 0.073674276471138 0.04375045746564865 0.073674276471138 0.048751454800367355 0.049514979124069214 0.039945852011442184 0.05043582245707512 0.07932557165622711 0.0462985523045063 0.07932557165622711 0.0462985523045063 0.04410215839743614 0.10686762630939484
0.2025 0.13450887799263 0.04435867443680763 0.04284664988517761 0.07463318854570389 0.04284664988517761 0.07463318854570389 0.0506712906062603 0.04743482172489166 0.0400179959833622 0.05155906826257706 0.07902296632528305 0.045037027448415756 0.07902296632528305 0.045037027448415756 0.04309815168380737 0.10527143627405167
0.2025 0.13317221403121948 0.04516227915883064 0.04375045746564865 0.07375243306159973 0.04375045746564865 0.07375243306159973 0.04999994859099388 0.048032015562057495 0.03994384780526161 0.05116026848554611 0.07877747714519501 0.04551097750663757 0.07877747714519501 0.04551097750663757 0.04291578754782677 0.10603095591068268
0.2025 0.13459905982017517 0.046216387301683426 0.044387731701135635 0.07385463267564774 0.044387731701135635 0.07385463267564774 0.05152099207043648 0.04738472029566765 0.04237671196460724 0.051787521690130234 0.07782156765460968 0.04525446519255638 0.07782156765460968 0.04525446519255638 0.04347490519285202 0.10000290721654892
